Map Node Loc,Probability,Count,Category
(0|0),0.9362745,191,26,0.03431373,7,59,0.01960784,4,35,0.009803922,2,27,
(0|1),0.7341772,58,26,0.1772152,14,59,0.06329114,5,27,0.02531646,2,21,
(0|2),0.5727273,63,59,0.2454545,27,26,0.09090909,10,21,0.08181818,9,27,0.009090909,1,6,
(0|3),0.3526012,61,59,0.3063584,53,26,0.2254335,39,21,0.05202312,9,27,0.04624277,8,20,0.01734104,3,8,
(0|4),0.4378698,74,59,0.4201183,71,26,0.08875740,15,27,0.04142012,7,21,0.005917160,1,6,0.005917160,1,63,
(0|5),0.4827586,28,6,0.2931035,17,64,0.1034483,6,8,0.03448276,2,19,0.03448276,2,32,0.01724138,1,9,0.01724138,1,10,0.01724138,1,17,
(0|6),0.3980583,41,6,0.1747573,18,64,0.1553398,16,8,0.1262136,13,52,0.05825243,6,63,0.02912621,3,10,0.01941748,2,7,0.01941748,2,12,0.009708738,1,17,0.009708738,1,48,
(0|7),0.7321429,82,6,0.1339286,15,64,0.05357143,6,8,0.03571429,4,17,0.01785714,2,1,0.008928572,1,4,0.008928572,1,32,0.008928572,1,39,
(0|8),0.7654321,62,6,0.1851852,15,64,0.02469136,2,8,0.01234568,1,1,0.01234568,1,66,
(0|9),0.8461539,110,6,0.08461539,11,64,0.03076923,4,52,0.01538462,2,17,0.007692308,1,8,0.007692308,1,9,0.007692308,1,14,
(0|10),0.6326531,31,6,0.08163265,4,61,0.06122449,3,17,0.04081633,2,12,0.04081633,2,13,0.04081633,2,52,0.04081633,2,64,0.02040816,1,3,0.02040816,1,4,0.02040816,1,21,
(0|11),0.4067796,24,6,0.2542373,15,36,0.1525424,9,13,0.1016949,6,8,0.05084746,3,35,0.03389831,2,3,
(0|12),0.5384616,7,65,0.1538462,2,6,0.1538462,2,10,0.07692308,1,9,0.07692308,1,12,
(0|13),0.7555556,170,65,0.1955556,44,10,0.01777778,4,7,0.008888889,2,8,0.008888889,2,61,0.004444445,1,12,0.004444445,1,35,0.004444445,1,66,
(0|14),0.8023716,203,65,0.06324111,16,10,0.01976285,5,9,0.01976285,5,63,0.01581028,4,17,0.01185771,3,1,0.01185771,3,32,0.007905139,2,3,0.007905139,2,7,0.007905139,2,13,0.007905139,2,29,0.007905139,2,51,0.003952569,1,4,0.003952569,1,6,0.003952569,1,19,0.003952569,1,35,
(0|15),0.5849057,93,65,0.3459119,55,10,0.04402516,7,32,0.01257862,2,52,0.006289308,1,35,0.006289308,1,63,
(0|16),0.3678161,64,10,0.2873563,50,65,0.06896552,12,19,0.05172414,9,51,0.04597701,8,63,0.02873563,5,21,0.02298851,4,42,0.02298851,4,61,0.01724138,3,8,0.01149425,2,2,0.01149425,2,3,0.01149425,2,13,0.01149425,2,17,0.01149425,2,20,0.01149425,2,35,0.005747126,1,7,0.005747126,1,32,0.005747126,1,36,
(0|17),0.6047904,101,10,0.2754491,46,65,0.02994012,5,35,0.02994012,5,51,0.01796407,3,48,0.01197605,2,8,0.01197605,2,13,0.005988024,1,3,0.005988024,1,52,0.005988024,1,63,
(0|18),0.7200000,90,10,0.1360000,17,65,0.04800000,6,63,0.03200000,4,36,0.01600000,2,7,0.01600000,2,32,0.01600000,2,42,0.008000000,1,3,0.008000000,1,19,
(0|19),0.8367347,164,10,0.04591837,9,21,0.03571429,7,59,0.03061225,6,7,0.01020408,2,13,0.01020408,2,19,0.01020408,2,32,0.01020408,2,42,0.01020408,2,63,
(0|20),0.3924051,62,10,0.3417721,54,59,0.06962025,11,27,0.05696202,9,21,0.04430380,7,8,0.03797468,6,35,0.03164557,5,26,0.01265823,2,20,0.006329114,1,1,0.006329114,1,13,
(0|21),0.2105263,4,19,0.2105263,4,42,0.1052632,2,7,0.1052632,2,10,0.1052632,2,21,0.1052632,2,41,0.1052632,2,63,0.05263158,1,8,
(0|22),0.6666667,26,41,0.1538462,6,10,0.05128205,2,52,0.05128205,2,59,0.05128205,2,65,0.02564103,1,42,
(0|23),0.8375000,134,41,0.1000000,16,42,0.03125000,5,38,0.02500000,4,59,0.006250000,1,27,
(0|24),0.4333333,26,42,0.3666667,22,41,0.1666667,10,52,0.03333334,2,21,
(0|25),0.5942857,104,42,0.3142857,55,41,0.04571429,8,21,0.04571429,8,59,
