Product ID : 7800 # of JPs covered : 1 : 90 : Environmental/Natural Resources, 
OID,Confidence at Map Node,Error at Map Node
pr_002185605,0.582657,0.000000
pr_001074256,0.582657,0.000000
pr_000856904,0.582657,0.000000
pr_000293389,0.582657,0.000000
pr_000965687,0.582657,0.000000
pr_000936653,0.582657,0.000000
pr_000861745,0.582657,0.000000
pr_002196565,0.582657,0.000000
pr_002172939,0.582657,0.000000
pr_002196930,0.582657,0.000000
pr_001062577,0.582657,0.000000
pr_001390791,0.582657,0.000000
pr_002184089,0.582657,0.000000
pr_001015654,0.582657,0.000000
pr_001849690,0.582657,0.000000
pr_001733386,0.582657,0.000000
pr_000444863,0.582657,0.000000
pr_001067371,0.582657,0.000000
pr_000445909,0.582657,0.000000
pr_000294257,0.582657,0.000000
pr_001007819,0.582657,0.000000
pr_000295944,0.582657,0.000000
pr_001966367,0.582657,0.000000
pr_000298374,0.582657,0.000000
pr_001061827,0.582657,0.000000
pr_000709955,0.582657,0.000000
pr_000947014,0.582657,0.000000
pr_000996484,0.582657,0.000000
us_000585683,0.582657,0.000000
us_000562860,0.582657,0.000000
pr_002178849,0.582657,0.000000
pr_001887290,0.582657,0.000000
pr_001939580,0.582657,0.000000
pr_001785373,0.582657,0.000000
pr_002174128,0.582657,0.000000
pr_002188465,0.582657,0.000000
pr_002183205,0.582657,0.000000
pr_002175303,0.582657,0.000000
pr_001797938,0.582657,0.000000
pr_002179517,0.582657,0.000000
pr_001782301,0.582657,0.000000
pr_002178842,0.582657,0.000000
pr_002175061,0.582657,0.000000
pr_001939599,0.582657,0.000000
pr_001799547,0.582657,0.000000
pr_002174111,0.582657,0.000000
pr_001942166,0.582657,0.000000
pr_002173926,0.582657,0.000000
pr_002182084,0.582657,0.000000
pr_002178850,0.582657,0.000000
pr_002182085,0.582657,0.000000
pr_001854581,0.582657,0.000000
pr_001799947,0.582657,0.000000
pr_002177675,0.582657,0.000000
pr_002188466,0.582657,0.000000
pr_002188040,0.582657,0.000000
pr_002173947,0.582657,0.000000
pr_001938418,0.582657,0.000000
pr_001883095,0.582657,0.000000
us_000563704,0.582657,0.000000
us_000563858,0.582657,0.000000
us_000562659,0.582657,0.000000
pr_001824853,0.582657,0.000000
pr_000387161,0.582657,0.000000
pr_001158690,0.582657,0.000000
pr_000584932,0.582657,0.000000
pr_001625301,0.582657,0.000000
pr_000569990,0.582657,0.000000
pr_001740596,0.582657,0.000000
pr_001146558,0.582657,0.000000
pr_000651923,0.582657,0.000000
pr_001612456,0.582657,0.000000
pr_001035554,0.582657,0.000000
pr_001825037,0.582657,0.000000
pr_001157704,0.582657,0.000000
pr_001830031,0.582657,0.000000
pr_000644598,0.582657,0.000000
pr_000507054,0.582657,0.000000
pr_001825405,0.582657,0.000000
pr_000387440,0.582657,0.000000
pr_001034210,0.582657,0.000000
pr_000514861,0.582657,0.000000
pr_001824851,0.582657,0.000000
pr_000375340,0.582657,0.000000
pr_001157568,0.582657,0.000000
pr_000524348,0.582657,0.000000
pr_000764382,0.582657,0.000000
pr_000389057,0.582657,0.000000
pr_001157882,0.582657,0.000000
pr_001035142,0.582657,0.000000
pr_001034227,0.582657,0.000000
pr_001034457,0.582657,0.000000
pr_000570638,0.582657,0.000000
pr_001612511,0.582657,0.000000
pr_001620395,0.582657,0.000000
pr_000568996,0.582657,0.000000
pr_001158824,0.582657,0.000000
pr_001826961,0.582657,0.000000
pr_001035144,0.582657,0.000000
pr_001035120,0.582657,0.000000
pr_000569857,0.582657,0.000000
pr_001824799,0.582657,0.000000
pr_000646818,0.582657,0.000000
pr_000766046,0.582657,0.000000
pr_001823431,0.582657,0.000000
pr_000389772,0.582657,0.000000
pr_001158736,0.582657,0.000000
pr_001611639,0.582657,0.000000
pr_000966182,0.582657,0.000000
pr_001670679,0.582657,0.000000
pr_000383624,0.582657,0.000000
pr_001620349,0.582657,0.000000
pr_000768268,0.582657,0.000000
pr_001034548,0.582657,0.000000
pr_001824478,0.582657,0.000000
pr_000910266,0.582657,0.000000
pr_001828356,0.582657,0.000000
us_000326437,0.582657,0.000001
pr_001582700,0.582657,0.000001
pr_000636242,0.582657,0.000001
pr_001033775,0.582657,0.000001
pr_000556356,0.582657,0.000001
pr_001129412,0.582657,0.000001
pr_000921797,0.582657,0.000001
pr_000646129,0.582657,0.000001
pr_001041706,0.582657,0.000001
pr_001043940,0.582657,0.000001
pr_000556136,0.582657,0.000001
pr_000770347,0.582657,0.000001
pr_000717276,0.582657,0.000001
pr_000813621,0.582657,0.000001
pr_001582715,0.582657,0.000001
pr_001037757,0.582657,0.000001
pr_000669871,0.582657,0.000001
pr_000715459,0.582657,0.000001
pr_000652187,0.582657,0.000001
pr_001002589,0.582657,0.000001
pr_000846725,0.582657,0.000001
pr_000724441,0.582657,0.000001
pr_000906536,0.582657,0.000001
pr_000824965,0.582657,0.000001
pr_000557066,0.582657,0.000001
pr_000695796,0.582657,0.000001
pr_000634791,0.582657,0.000001
pr_001044028,0.582657,0.000001
pr_000717245,0.582657,0.000001
pr_001148593,0.582657,0.000001
pr_000871287,0.582657,0.000001
pr_000715035,0.582657,0.000001
pr_000715766,0.582657,0.000001
pr_000632727,0.582657,0.000001
pr_000779137,0.582657,0.000001
pr_000559420,0.582657,0.000001
pr_001042301,0.582657,0.000001
pr_001043155,0.582657,0.000001
pr_000865727,0.582657,0.000001
pr_000716191,0.582657,0.000001
pr_001042661,0.582657,0.000001
pr_000908339,0.582657,0.000001
pr_000697954,0.582657,0.000001
pr_001055803,0.582657,0.000001
pr_000634298,0.582657,0.000001
pr_000690090,0.582657,0.000001
us_000564218,0.582657,0.000001
us_000529836,0.582657,0.000001
us_000568193,0.582657,0.000001
us_000528459,0.582657,0.000001
us_000548095,0.582657,0.000002
us_000569973,0.582657,0.000003
us_000572275,0.582657,0.000003
us_000569945,0.582657,0.000007
us_000569946,0.582657,0.000007
pr_002196625,0.582657,0.000008
pr_001689427,0.582657,0.000008
pr_001082736,0.582657,0.000008
pr_002202487,0.582657,0.000008
pr_001708455,0.582657,0.000008
pr_001056074,0.582657,0.000008
pr_001814597,0.582657,0.000008
pr_001651622,0.582657,0.000008
pr_001649689,0.582657,0.000008
pr_001116649,0.582657,0.000008
pr_002061912,0.582657,0.000008
pr_002059566,0.582657,0.000008
pr_002237925,0.582657,0.000008
pr_001627145,0.582657,0.000008
pr_001972356,0.582657,0.000008
pr_002101038,0.582657,0.000008
pr_001627135,0.582657,0.000008
pr_001072401,0.582657,0.000008
pr_000896931,0.582657,0.000010
us_000596916,0.582657,0.000014
pr_000725438,0.582657,0.000017
pr_000166545,0.582657,0.000017
pr_001145138,0.582657,0.000017
pr_001624592,0.582657,0.000017
pr_000182038,0.582657,0.000017
pr_000863353,0.582657,0.000017
pr_000738643,0.582657,0.000017
pr_000739449,0.582657,0.000017
pr_000728286,0.582657,0.000017
us_000498250,0.582657,0.000022
pr_001059234,0.582657,0.000026
us_000495467,0.582657,0.000027
pr_000751751,0.582657,0.000032
pr_000913960,0.582657,0.000045
us_000589042,0.582657,0.000057
pr_000386955,0.582657,0.000081
us_000483992,0.582657,0.000110
pr_001621342,0.582657,0.000111
us_000511751,0.582657,0.000125
pr_000178581,0.582657,0.000126
pr_001146170,0.582657,0.000138
pr_001054185,0.582657,0.000198
us_000508451,0.582657,0.000244
us_000538668,0.582657,0.000254
us_000503096,0.582657,0.000476
us_000485640,0.582657,0.000757
pr_000565642,0.582657,0.000866
us_000507011,0.582657,0.001075
us_000545061,0.582657,0.001087
pr_001767349,0.582657,0.001160
us_000533435,0.582657,0.001238
us_000495486,0.582657,0.001249
pr_000957808,0.582657,0.001269
us_000465340,0.582657,0.001285
pr_000711218,0.582657,0.001380
pr_001890652,0.582657,0.001459
pr_000331336,0.582657,0.001491
pr_000823789,0.582657,0.001510
pr_000864412,0.582657,0.001559
pr_000844295,0.582657,0.001597
us_000498896,0.582657,0.001717
us_000502672,0.582657,0.001870
pr_001403005,0.582657,0.001938
pr_000344860,0.582657,0.001942
pr_001120773,0.582657,0.001956
us_000473989,0.582657,0.002108
pr_000643985,0.582657,0.002198
pr_001009622,0.582657,0.002198
pr_000864186,0.582657,0.002203
pr_000718269,0.582657,0.002230
pr_000335991,0.582657,0.002289
us_000481964,0.582657,0.002330
us_000497333,0.582657,0.002399
us_000512282,0.582657,0.002450
us_000555943,0.582657,0.002646
us_000475241,0.582657,0.002725
pr_000763407,0.582657,0.003056
pr_000691081,0.582657,0.003351
pr_001765177,0.582657,0.003353
us_000107482,0.582657,0.003683
pr_000940460,0.582657,0.003880
pr_001009384,0.582657,0.003939
us_000473020,0.582657,0.003954
pr_000668331,0.582657,0.004265
pr_000167217,0.582657,0.004634
us_000533941,0.582657,0.004795
us_000513375,0.582657,0.004891
pr_001006905,0.582657,0.005148
pr_001653867,0.582657,0.005148
pr_001087557,0.582657,0.005148
us_000481684,0.582657,0.005166
us_000481555,0.582657,0.005178
pr_000972816,0.582657,0.005179
pr_000343909,0.582657,0.005192
pr_002058016,0.582657,0.005240
us_000459305,0.582657,0.005458
pr_000343932,0.582657,0.005475
pr_001734930,0.582657,0.005631
pr_001146689,0.582657,0.006099
us_000500451,0.582657,0.006198
us_000528871,0.582657,0.006229
us_000549260,0.582657,0.006271
us_000497156,0.582657,0.008203
us_000480282,0.582657,0.008761
us_000528882,0.582657,0.013124
pr_000991609,0.582657,0.013405
us_000525288,0.582657,0.014430
pr_000509414,0.582657,0.014629
us_000342483,0.582657,0.015087
us_000482844,0.582657,0.018945
us_000478279,0.582657,0.020506
us_000591139,0.582657,0.024978
us_000542575,0.582657,0.028711
us_000560436,0.582657,0.061404
us_000502060,0.582657,0.113189
pr_000435360,0.573012,0.000280
pr_000593794,0.573012,0.018609
us_000518394,0.573012,0.136097
us_000469344,0.573012,0.139582
pr_000980709,0.573012,0.149300
us_000468446,0.573012,0.162552
pr_001583705,0.573012,0.164417
us_000498163,0.573012,0.168225
us_000582227,0.573012,0.173430
us_000499428,0.573012,0.192962
us_000533450,0.573012,0.196649
us_000518624,0.573012,0.202502
us_000465830,0.573012,0.207030
pr_000977152,0.573012,0.208597
us_000540743,0.573012,0.210550
us_000537166,0.573012,0.210589
us_000533605,0.573012,0.211908
us_000592624,0.573012,0.216275
us_000489531,0.573012,0.216794
us_000574484,0.573012,0.222109
pr_001973932,0.573012,0.224543
pr_000097724,0.573012,0.224656
pr_000886902,0.573012,0.224656
pr_000502225,0.573012,0.229416
us_000547278,0.573012,0.232758
pr_002118868,0.573012,0.232789
us_000523120,0.573012,0.238078
us_000578033,0.573012,0.238918
us_000614825,0.573012,0.240803
us_000609139,0.573012,0.241569
us_000608735,0.573012,0.241569
us_000609141,0.573012,0.241569
us_000609137,0.573012,0.241569
us_000552004,0.573012,0.243398
us_000540839,0.573012,0.245125
us_000592616,0.573012,0.246776
us_000525558,0.573012,0.247250
pr_000151121,0.573012,0.248933
us_000531168,0.573012,0.249254
us_000593822,0.573012,0.249575
us_000533814,0.573012,0.249691
us_000502436,0.573012,0.251073
us_000614286,0.573012,0.252053
us_000530864,0.573012,0.252231
us_000611971,0.573012,0.252282
us_000611970,0.573012,0.252282
pr_000760324,0.573012,0.252502
us_000600668,0.573012,0.252809
pr_001730103,0.573012,0.253856
us_000583905,0.573012,0.254532
us_000612034,0.573012,0.254881
us_000612031,0.573012,0.254881
us_000570283,0.573012,0.255346
pr_000637310,0.573012,0.256090
us_000573388,0.573012,0.256293
us_000593079,0.573012,0.257770
us_000552784,0.573012,0.260388
pr_001402441,0.573012,0.262172
us_000540502,0.573012,0.265392
us_000540500,0.573012,0.265392
pr_000502424,0.573012,0.271179
pr_000405451,0.573012,0.272432
us_000534074,0.573012,0.273169
us_000512300,0.573012,0.273638
pr_000405529,0.573012,0.275267
pr_000780975,0.573012,0.276008
pr_000377613,0.573012,0.276284
pr_000889026,0.573012,0.277568
pr_000405402,0.573012,0.282151
us_000529536,0.573012,0.287892
us_000573917,0.573012,0.289534
pr_001056499,0.573012,0.291267
pr_000353834,0.573012,0.291267
us_000592623,0.573012,0.294207
pr_000354457,0.573012,0.294884
pr_000354269,0.573012,0.294884
pr_000110075,0.573012,0.295667
us_000500241,0.573012,0.302974
us_000538540,0.573012,0.306665
us_000480087,0.573012,0.322610
us_000500985,0.573012,0.322913
us_000583173,0.573012,0.324683
pr_000405882,0.573012,0.327276
us_000566943,0.573012,0.327609
us_000557512,0.573012,0.331253
pr_000735906,0.573012,0.338350
us_000558589,0.573012,0.339329
pr_000468662,0.573012,0.339736
pr_000446927,0.573012,0.339736
pr_000734265,0.573012,0.339736
pr_000789892,0.573012,0.339736
pr_000446966,0.573012,0.339736
pr_000734828,0.573012,0.339736
pr_000247760,0.573012,0.339736
us_000614216,0.573012,0.339948
us_000614325,0.573012,0.339948
us_000603131,0.573012,0.340312
us_000607318,0.573012,0.340312
us_000582974,0.573012,0.340369
us_000467970,0.573012,0.340767
us_000551252,0.573012,0.340782
us_000571597,0.573012,0.342423
us_000570996,0.573012,0.390300
pr_000320548,0.573012,0.395421
us_000612448,0.573012,0.408721
us_000554373,0.573012,0.421724
pr_000446511,0.573012,0.507062
us_000518878,0.573012,0.520959
us_000519976,0.573012,0.521432
us_000574138,0.573012,0.522671
pr_000568224,0.573012,0.537932
us_000609194,0.573012,0.719012
us_000599186,0.573012,0.776100
us_000474254,0.559039,0.000000
us_000475041,0.559039,0.000000
us_000561623,0.559039,0.000000
pr_001887191,0.559039,0.000000
pr_001008444,0.559039,0.000000
pr_001854641,0.559039,0.000000
pr_001779792,0.559039,0.000000
pr_001883720,0.559039,0.000000
pr_000992883,0.559039,0.000000
pr_001141579,0.559039,0.000000
pr_001941354,0.559039,0.000000
pr_001101824,0.559039,0.000000
pr_001142299,0.559039,0.000000
pr_001774049,0.559039,0.000000
pr_001854089,0.559039,0.000000
pr_001156761,0.559039,0.000000
pr_001156380,0.559039,0.000000
pr_001938672,0.559039,0.000000
pr_002120971,0.559039,0.000000
pr_001780615,0.559039,0.000000
pr_001877334,0.559039,0.000000
pr_001852453,0.559039,0.000000
pr_001007930,0.559039,0.000000
pr_001855252,0.559039,0.000000
pr_001789709,0.559039,0.000000
pr_002256370,0.559039,0.000000
pr_002259438,0.559039,0.000000
pr_001779309,0.559039,0.000000
pr_000750485,0.559039,0.000000
pr_001788655,0.559039,0.000000
pr_001887322,0.559039,0.000000
pr_001777501,0.559039,0.000000
pr_002120623,0.559039,0.000000
pr_001893310,0.559039,0.000000
pr_001785951,0.559039,0.000000
pr_001159350,0.559039,0.000000
pr_001779941,0.559039,0.000000
pr_001888383,0.559039,0.000000
pr_001089689,0.559039,0.000000
pr_001942503,0.559039,0.000000
pr_001117978,0.559039,0.000000
pr_001159340,0.559039,0.000000
pr_001776950,0.559039,0.000000
pr_002122370,0.559039,0.000000
pr_001816555,0.559039,0.000000
pr_001868286,0.559039,0.000000
pr_001012402,0.559039,0.000000
pr_001155057,0.559039,0.000000
pr_001159306,0.559039,0.000000
pr_002120725,0.559039,0.000000
pr_000713202,0.559039,0.000000
pr_001778321,0.559039,0.000000
pr_001773723,0.559039,0.000000
pr_001854952,0.559039,0.000000
pr_001798957,0.559039,0.000000
pr_001787887,0.559039,0.000000
pr_001140731,0.559039,0.000000
pr_001854144,0.559039,0.000000
pr_001775011,0.559039,0.000000
pr_001942109,0.559039,0.000000
pr_001882999,0.559039,0.000000
pr_001784490,0.559039,0.000000
pr_001790421,0.559039,0.000000
pr_001941845,0.559039,0.000000
pr_001777292,0.559039,0.000000
pr_001800902,0.559039,0.000000
pr_001890346,0.559039,0.000000
pr_001785448,0.559039,0.000000
pr_000927466,0.559039,0.000000
pr_000748310,0.559039,0.000000
us_000531757,0.559039,0.000000
us_000562731,0.559039,0.000000
us_000621490,0.559039,0.000000
pr_001114584,0.559039,0.000000
us_000488388,0.559039,0.000001
us_000503813,0.559039,0.000002
us_000467015,0.559039,0.000002
us_000467059,0.559039,0.000002
pr_001807403,0.559039,0.000002
pr_001147588,0.559039,0.000002
pr_001854756,0.559039,0.000002
us_000611197,0.559039,0.000009
us_000496488,0.559039,0.000016
us_000497836,0.559039,0.000018
us_000511579,0.559039,0.000025
us_000506783,0.559039,0.000029
us_000563041,0.559039,0.000039
us_000514248,0.559039,0.000043
pr_001000457,0.559039,0.000046
pr_000733284,0.559039,0.000049
pr_001889260,0.559039,0.000051
pr_001940217,0.559039,0.000051
pr_001808764,0.559039,0.000051
pr_002139374,0.559039,0.000094
pr_000731727,0.559039,0.000134
pr_001155471,0.559039,0.000136
us_000498202,0.559039,0.000170
pr_002122198,0.559039,0.000207
pr_001800222,0.559039,0.000207
pr_001854585,0.559039,0.000207
pr_001883358,0.559039,0.000207
pr_001853774,0.559039,0.000207
pr_001779776,0.559039,0.000207
pr_001778312,0.559039,0.000207
pr_001147493,0.559039,0.000273
us_000500217,0.559039,0.000295
us_000537431,0.559039,0.000327
pr_001889239,0.559039,0.000347
pr_002119429,0.559039,0.000400
pr_001156977,0.559039,0.000452
us_000493206,0.559039,0.000570
pr_001854896,0.559039,0.000661
pr_001158817,0.559039,0.000756
pr_001151160,0.559039,0.000791
pr_001938749,0.559039,0.000817
pr_001939690,0.559039,0.000817
pr_001808958,0.559039,0.000817
us_000528370,0.559039,0.000920
pr_001939459,0.559039,0.000957
pr_000700179,0.559039,0.001017
pr_000373738,0.559039,0.001028
pr_000648289,0.559039,0.001066
pr_001080227,0.559039,0.001169
pr_000235179,0.559039,0.001169
pr_000226786,0.559039,0.001169
pr_000178125,0.559039,0.001169
pr_001084212,0.559039,0.001169
pr_000913312,0.559039,0.001181
pr_001081484,0.559039,0.001181
pr_000646717,0.559039,0.001181
pr_001010142,0.559039,0.001181
pr_000174499,0.559039,0.001181
pr_001652162,0.559039,0.001181
pr_000967455,0.559039,0.001211
us_000365328,0.559039,0.001282
pr_000451950,0.559039,0.001295
us_000538612,0.559039,0.001325
pr_000387703,0.559039,0.001436
pr_001034779,0.559039,0.001436
pr_001145856,0.559039,0.001436
pr_000910907,0.559039,0.001436
pr_000192448,0.559039,0.001446
pr_001145918,0.559039,0.001495
pr_001102773,0.559039,0.001524
pr_001062042,0.559039,0.001570
us_000482606,0.559039,0.001582
pr_000387707,0.559039,0.001585
us_000513339,0.559039,0.001782
us_000500046,0.559039,0.001789
pr_001955616,0.559039,0.001814
pr_001156927,0.559039,0.001865
pr_000712261,0.559039,0.001905
pr_000375198,0.559039,0.001908
us_000501912,0.559039,0.001998
pr_001034974,0.559039,0.001998
us_000483848,0.559039,0.002072
us_000481065,0.559039,0.002078
us_000506711,0.559039,0.002118
pr_000669222,0.559039,0.002217
us_000565548,0.559039,0.002262
us_000593971,0.559039,0.002263
us_000551451,0.559039,0.002278
us_000568355,0.559039,0.002285
pr_001116648,0.559039,0.002286
pr_000886787,0.559039,0.002289
pr_001147023,0.559039,0.002316
pr_001686116,0.559039,0.002317
us_000538276,0.559039,0.002319
us_000481358,0.559039,0.002392
pr_001066313,0.559039,0.002441
pr_000369144,0.559039,0.002466
pr_001155629,0.559039,0.002535
pr_002184424,0.559039,0.002596
us_000476357,0.559039,0.002609
pr_001691088,0.559039,0.002826
us_000513805,0.559039,0.002840
pr_001012345,0.559039,0.002880
pr_000206813,0.559039,0.003009
pr_000656066,0.559039,0.003022
pr_000655893,0.559039,0.003022
us_000498880,0.559039,0.003026
us_000532144,0.559039,0.003057
pr_000370779,0.559039,0.003084
pr_000375920,0.559039,0.003094
us_000498826,0.559039,0.003115
pr_000644231,0.559039,0.003115
pr_000527345,0.559039,0.003139
pr_001873363,0.559039,0.003145
pr_001588668,0.559039,0.003201
pr_000643264,0.559039,0.003268
pr_001149203,0.559039,0.003268
pr_001874812,0.559039,0.003268
pr_000234123,0.559039,0.003268
us_000197128,0.559039,0.003287
pr_000903905,0.559039,0.003320
pr_000511669,0.559039,0.003542
pr_001142627,0.559039,0.003564
us_000466111,0.559039,0.003689
pr_001626179,0.559039,0.003689
pr_000538336,0.559039,0.003689
pr_000867943,0.559039,0.003700
pr_001601869,0.559039,0.003700
us_000545630,0.559039,0.003800
pr_000751711,0.559039,0.003813
pr_000917098,0.559039,0.003846
pr_000719717,0.559039,0.003952
pr_002258215,0.559039,0.003952
pr_002076007,0.559039,0.003952
pr_000170112,0.559039,0.004136
pr_000574774,0.559039,0.004136
pr_000165858,0.559039,0.004136
pr_000225889,0.559039,0.004136
pr_000835209,0.559039,0.004136
pr_000662365,0.559039,0.004136
pr_000913080,0.559039,0.004138
pr_000836389,0.559039,0.004160
pr_001675938,0.559039,0.004166
pr_000849056,0.559039,0.004166
pr_001151318,0.559039,0.004167
pr_001709350,0.559039,0.004189
pr_000215533,0.559039,0.004191
pr_000568969,0.559039,0.004221
pr_000978086,0.559039,0.004256
us_000510118,0.559039,0.004273
pr_001033748,0.559039,0.004289
pr_000857841,0.559039,0.004299
pr_000232273,0.559039,0.004303
pr_000729262,0.559039,0.004345
pr_002114930,0.559039,0.004423
pr_001647283,0.559039,0.004437
pr_001065782,0.559039,0.004604
pr_001146912,0.559039,0.004607
us_000420021,0.559039,0.004759
pr_001646581,0.559039,0.004762
pr_000943616,0.559039,0.004762
pr_001020609,0.559039,0.004762
pr_001031615,0.559039,0.004762
pr_000724978,0.559039,0.004892
pr_001088616,0.559039,0.005105
pr_001387824,0.559039,0.005109
us_000511950,0.559039,0.005112
pr_001155965,0.559039,0.005194
pr_000167503,0.559039,0.005431
us_000250631,0.559039,0.005437
us_000527306,0.559039,0.005475
pr_001672084,0.559039,0.005500
us_000611444,0.559039,0.005765
us_000508664,0.559039,0.005772
pr_000521802,0.559039,0.005868
pr_001060158,0.559039,0.006028
us_000537494,0.559039,0.006236
pr_001147793,0.559039,0.006272
pr_001849215,0.559039,0.006297
pr_000547653,0.559039,0.006300
pr_001148524,0.559039,0.006331
pr_001154824,0.559039,0.006460
pr_000903871,0.559039,0.006526
us_000594491,0.559039,0.006535
us_000517810,0.559039,0.007143
pr_001078619,0.559039,0.007206
pr_000770105,0.559039,0.007382
pr_000347087,0.559039,0.007630
us_000542556,0.559039,0.007951
us_000538926,0.559039,0.008324
pr_000818477,0.559039,0.008624
pr_001923032,0.559039,0.009012
pr_001396141,0.559039,0.009118
pr_001034557,0.559039,0.009288
pr_000649126,0.559039,0.009419
pr_001722001,0.559039,0.009514
us_000466859,0.559039,0.009622
us_000464221,0.559039,0.009749
pr_000862926,0.559039,0.009802
us_000563564,0.559039,0.009974
pr_000651872,0.559039,0.009984
us_000554756,0.559039,0.010769
pr_000210522,0.559039,0.010777
pr_001146376,0.559039,0.010814
us_000543769,0.559039,0.010881
pr_000552863,0.559039,0.010896
us_000094028,0.559039,0.010995
pr_001645347,0.559039,0.011305
pr_001151303,0.559039,0.012005
us_000532814,0.559039,0.012731
us_000475444,0.559039,0.012994
pr_000840697,0.559039,0.013260
pr_001717118,0.559039,0.013419
pr_001148540,0.559039,0.014152
pr_000911016,0.559039,0.014287
pr_001027247,0.559039,0.016046
us_000539793,0.559039,0.016085
pr_001653235,0.559039,0.016200
pr_001638579,0.559039,0.016309
pr_001147179,0.559039,0.016525
pr_000109749,0.559039,0.017796
us_000269908,0.559039,0.017849
us_000506768,0.559039,0.017929
pr_001723039,0.559039,0.018367
us_000571208,0.559039,0.018455
us_000493454,0.559039,0.019157
us_000595259,0.559039,0.020376
pr_000638830,0.559039,0.021208
us_000583108,0.559039,0.022764
us_000565858,0.559039,0.023007
us_000591728,0.559039,0.023743
pr_000758684,0.559039,0.023925
pr_000808754,0.559039,0.025181
pr_002127898,0.559039,0.026312
pr_002127897,0.559039,0.026312
pr_000790723,0.559039,0.026407
pr_001157108,0.559039,0.026696
pr_001950366,0.559039,0.027047
pr_000555620,0.559039,0.028197
pr_002228560,0.559039,0.029641
us_000499982,0.559039,0.031604
pr_000397188,0.559039,0.031859
us_000539830,0.559039,0.031929
pr_000746062,0.559039,0.033287
us_000478519,0.559039,0.033836
us_000494373,0.559039,0.035061
us_000574350,0.559039,0.037090
pr_001398010,0.559039,0.037374
us_000499613,0.559039,0.037765
us_000517271,0.559039,0.038274
us_000587059,0.559039,0.038785
us_000616294,0.559039,0.040166
pr_000635621,0.559039,0.041113
pr_000653440,0.559039,0.043101
us_000480975,0.559039,0.043333
pr_000558570,0.559039,0.050196
us_000562062,0.559039,0.051851
us_000470570,0.559039,0.052611
us_000468671,0.559039,0.053251
us_000570846,0.559039,0.054568
pr_000564608,0.559039,0.066389
us_000507338,0.559039,0.067280
pr_000815519,0.559039,0.089805
us_000482053,0.559039,0.096444
us_000543691,0.559039,0.124988
pr_001861297,0.559039,0.141339
pr_000198109,0.559039,0.253316
us_000611635,0.559039,0.321096
pr_001392766,0.559039,0.444214
us_000579777,0.559039,0.518240
us_000539814,0.559039,0.963126
pr_001326479,0.559039,1.172792
pr_001824893,0.475877,0.000000
pr_001873303,0.475877,0.000000
pr_001409519,0.475877,0.000000
pr_000879495,0.475877,0.000000
pr_000181358,0.475877,0.000000
pr_000962621,0.475877,0.000000
pr_000991661,0.475877,0.000000
pr_000114492,0.475877,0.000014
pr_000077498,0.475877,0.000083
pr_000076525,0.475877,0.000797
us_000480120,0.475877,0.004490
us_000518266,0.475877,0.006797
us_000539746,0.475877,0.105029
us_000607922,0.475877,0.108681
us_000543766,0.475877,0.137931
us_000591547,0.475877,0.149898
us_000554061,0.475877,0.156204
us_000509436,0.475877,0.165398
us_000611256,0.475877,0.188016
pr_002003435,0.474035,0.000000
pr_001783221,0.474035,0.000000
pr_001888566,0.474035,0.000000
pr_001796006,0.474035,0.000000
pr_001806860,0.474035,0.000000
pr_001686293,0.474035,0.000000
pr_001940892,0.474035,0.000000
pr_001883719,0.474035,0.000000
pr_001788016,0.474035,0.000000
pr_001798849,0.474035,0.000000
pr_001090875,0.474035,0.000000
pr_000752352,0.474035,0.000000
pr_000808875,0.474035,0.000000
us_000524383,0.474035,0.000000
us_000532008,0.474035,0.000000
us_000532500,0.474035,0.000000
us_000532720,0.474035,0.000000
us_000618292,0.474035,0.000000
pr_000389485,0.474035,0.000000
pr_000362399,0.474035,0.000000
pr_001035210,0.474035,0.000000
pr_001035343,0.474035,0.000000
pr_001613410,0.474035,0.000000
pr_001034363,0.474035,0.000000
pr_000387393,0.474035,0.000000
pr_001622887,0.474035,0.000000
pr_001623503,0.474035,0.000000
pr_001680073,0.474035,0.000000
pr_001034598,0.474035,0.000000
pr_000644930,0.474035,0.000000
pr_001854161,0.474035,0.000000
pr_001623917,0.474035,0.000000
pr_001157041,0.474035,0.000000
pr_001611348,0.474035,0.000000
pr_001154714,0.474035,0.000000
pr_000366381,0.474035,0.000000
pr_000375997,0.474035,0.000000
pr_001613353,0.474035,0.000000
pr_001067317,0.474035,0.000000
pr_001621004,0.474035,0.000000
pr_001034273,0.474035,0.000000
pr_001623802,0.474035,0.000000
pr_001158119,0.474035,0.000000
pr_000570594,0.474035,0.000000
pr_001623738,0.474035,0.000000
pr_001156667,0.474035,0.000000
pr_000373417,0.474035,0.000000
pr_001034120,0.474035,0.000000
pr_001146474,0.474035,0.000000
pr_000773644,0.474035,0.000000
pr_000374599,0.474035,0.000000
us_000537070,0.474035,0.000000
us_000516719,0.474035,0.000001
us_000539895,0.474035,0.000001
us_000468619,0.474035,0.000001
us_000468270,0.474035,0.000001
us_000526761,0.474035,0.000002
us_000542616,0.474035,0.000002
us_000592099,0.474035,0.000002
pr_000373620,0.474035,0.000003
us_000557226,0.474035,0.000004
us_000506792,0.474035,0.000005
pr_001405941,0.474035,0.000007
pr_000667904,0.474035,0.000009
pr_001722079,0.474035,0.000009
pr_000991604,0.474035,0.000009
pr_000829350,0.474035,0.000009
pr_001827179,0.474035,0.000009
pr_000991006,0.474035,0.000009
