Product ID : 7875 # of JPs covered : 1 : 426 : Tax Prep-Foreign Individual, 
OID,Confidence at Map Node,Error at Map Node
pr_001939305,0.332077,0.000018
pr_001543583,0.332077,0.000018
pr_001489448,0.332077,0.000026
pr_001451300,0.332077,0.000027
us_000519028,0.332077,0.000027
us_000516796,0.332077,0.000027
pr_001190881,0.332077,0.000027
pr_001237038,0.332077,0.000028
pr_001431358,0.332077,0.000030
pr_001434278,0.332077,0.000031
pr_001792811,0.332077,0.000033
pr_001191337,0.332077,0.000047
pr_001554941,0.332077,0.000059
pr_000904662,0.332077,0.000060
us_000559805,0.332077,0.000082
us_000525192,0.332077,0.000100
us_000565387,0.332077,0.000220
us_000522692,0.332077,0.000263
pr_001530032,0.332077,0.000402
pr_001191595,0.332077,0.009667
pr_001182217,0.332077,0.013833
pr_001360900,0.332077,0.016203
us_000556631,0.332077,0.021702
pr_000250613,0.330973,0.000000
us_000486790,0.330973,0.000000
us_000506703,0.330973,0.000000
pr_000987115,0.330973,0.000000
us_000571754,0.330973,0.000000
pr_000811615,0.330973,0.000000
us_000484085,0.330973,0.000002
pr_002114006,0.330973,0.000003
us_000582449,0.330973,0.000008
us_000591226,0.330973,0.000025
us_000473575,0.330973,0.000026
us_000617153,0.330973,0.000569
us_000047362,0.330973,0.000589
us_000292032,0.330973,0.003104
us_000578147,0.330973,0.056823
us_000550896,0.330973,0.546311
us_000597789,0.330973,0.730624
us_000592056,0.330973,0.876296
us_000571267,0.330973,0.887629
us_000571203,0.330973,0.907701
us_000461160,0.330973,1.035463
us_000551297,0.330973,1.038897
us_000612694,0.330973,1.065170
us_000460701,0.330973,1.067721
us_000597857,0.330973,1.135530
us_000573901,0.330973,1.137180
us_000551165,0.330973,1.156033
us_000551673,0.330973,1.178371
us_000471771,0.330973,1.196690
us_000551371,0.330973,1.202741
us_000559807,0.330973,1.215005
us_000551559,0.330973,1.224854
us_000560076,0.330973,1.227719
us_000576051,0.330973,1.388182
us_000602517,0.330973,1.397044
us_000597884,0.330973,1.610699
pr_001236187,0.326232,0.000000
pr_000288223,0.326232,0.000000
pr_001139558,0.326232,0.000000
pr_001140790,0.326232,0.000000
pr_001156453,0.326232,0.000000
pr_000982326,0.326232,0.000000
pr_001125944,0.326232,0.000000
pr_001155496,0.326232,0.000000
pr_001408092,0.326232,0.000000
pr_001150012,0.326232,0.000000
pr_001144993,0.326232,0.000000
pr_001156496,0.326232,0.000000
pr_000817981,0.326232,0.000000
pr_001084912,0.326232,0.000000
pr_001383545,0.326232,0.000000
pr_001258906,0.326232,0.000000
pr_001335086,0.326232,0.000000
pr_001315447,0.326232,0.000000
pr_001262218,0.326232,0.000000
pr_001303208,0.326232,0.000000
pr_001260825,0.326232,0.000000
pr_001264225,0.326232,0.000000
pr_001688733,0.326232,0.000000
pr_000752575,0.326232,0.000000
pr_001211933,0.326232,0.000000
us_000527411,0.326232,0.000000
us_000497166,0.326232,0.000000
us_000579449,0.326232,0.000000
pr_001540473,0.326232,0.000000
pr_000826720,0.326232,0.000000
pr_001211697,0.326232,0.000000
pr_001473520,0.326232,0.000000
pr_001256954,0.326232,0.000000
pr_001332383,0.326232,0.000000
pr_001169010,0.326232,0.000001
pr_001174335,0.326232,0.000001
us_000620932,0.326232,0.000012
us_000528589,0.326232,0.000229
us_000580646,0.326232,0.000394
us_000604157,0.326232,0.000422
us_000622560,0.326232,0.000849
us_000603427,0.326232,0.001884
us_000528139,0.326232,0.004117
us_000507141,0.326232,0.007203
us_000512205,0.326232,0.076419
us_000558201,0.326232,0.119761
us_000588613,0.326232,0.136546
us_000574830,0.326232,0.138714
us_000531157,0.326232,0.142556
us_000590146,0.326232,0.145817
us_000528267,0.326232,0.151190
us_000569702,0.326232,0.151748
us_000554774,0.326232,0.153621
us_000615872,0.326232,0.155028
us_000614347,0.326232,0.158851
us_000621683,0.326232,0.160462
us_000617876,0.326232,0.160730
us_000608536,0.326232,0.161524
us_000608734,0.326232,0.161543
us_000608083,0.326232,0.161545
us_000574910,0.326232,0.161568
us_000574875,0.326232,0.162436
us_000519293,0.326232,0.164427
us_000572244,0.326232,0.167103
us_000618004,0.326232,0.167329
us_000584754,0.326232,0.168087
us_000578994,0.326232,0.168394
us_000512931,0.326232,0.170652
us_000546178,0.326232,0.170959
us_000583195,0.326232,0.170972
us_000527299,0.326232,0.171381
us_000618253,0.326232,0.172019
us_000531558,0.326232,0.175850
us_000600853,0.326232,0.178749
us_000600863,0.326232,0.181538
us_000619504,0.326232,0.181766
us_000575301,0.326232,0.182428
us_000545569,0.326232,0.182455
us_000539545,0.326232,0.188854
us_000531983,0.326232,0.193214
us_000613005,0.326232,0.193361
us_000584942,0.326232,0.193363
us_000531697,0.326232,0.193460
us_000617186,0.326232,0.196821
us_000617010,0.326232,0.198129
us_000616991,0.326232,0.200125
us_000537009,0.326232,0.200292
us_000578684,0.326232,0.216381
us_000558837,0.326232,0.448676
pr_001847222,0.315991,0.000000
us_000593027,0.315991,0.000000
us_000513918,0.315991,0.000001
us_000481065,0.315991,0.000014
us_000582428,0.315991,0.384372
pr_000884001,0.292260,0.000000
pr_000111714,0.292260,0.000000
pr_000587044,0.292260,0.000000
pr_000269106,0.292260,0.000000
pr_001769194,0.292260,0.000000
us_000553060,0.292260,0.000000
pr_000868348,0.292260,0.000000
pr_000765320,0.292260,0.000000
pr_000766042,0.292260,0.000000
us_000613022,0.292260,0.000002
pr_000704296,0.292260,0.000006
us_000524865,0.292260,0.000006
pr_000254731,0.292260,0.000007
pr_000703877,0.292260,0.000024
us_000586865,0.292260,0.000029
pr_000620992,0.292260,0.000057
pr_002200556,0.292260,0.000167
us_000615671,0.292260,0.000263
us_000616586,0.292260,0.000285
pr_001116219,0.292260,0.000877
pr_000709820,0.292260,0.002548
us_000599339,0.292260,0.003440
us_000617237,0.292260,0.005642
us_000594052,0.292260,0.046761
us_000598630,0.292260,0.046937
us_000618780,0.292260,0.059920
us_000547454,0.292260,0.106724
us_000545902,0.292260,3.411750
pr_001011184,0.286771,0.000000
pr_000160933,0.286771,0.000000
pr_001121437,0.286771,0.000000
pr_000732753,0.286771,0.000000
pr_000196087,0.286771,0.000000
pr_000940606,0.286771,0.000000
pr_000757199,0.286771,0.000000
pr_001037246,0.286771,0.000000
pr_000227651,0.286771,0.000000
pr_000416691,0.286771,0.000000
pr_000587155,0.286771,0.000000
pr_000364525,0.286771,0.000000
pr_001018827,0.286771,0.000000
pr_001783348,0.286771,0.000000
pr_001071831,0.286771,0.000000
pr_001940985,0.286771,0.000000
pr_000958394,0.286771,0.000000
pr_000240826,0.286771,0.000000
us_000506309,0.286771,0.000000
pr_001748894,0.286771,0.000000
pr_001781917,0.286771,0.000001
pr_001807462,0.286771,0.000002
us_000620236,0.286771,0.005196
us_000571011,0.281940,0.000000
pr_000715294,0.281940,0.000000
pr_001156508,0.281940,0.000000
us_000525543,0.281940,0.000000
us_000478616,0.281940,0.000000
us_000522927,0.281940,0.000000
us_000460750,0.281940,0.000002
us_000614833,0.281940,0.282963
us_000548481,0.281940,0.431738
us_000550658,0.281940,0.452427
us_000588328,0.281940,0.467113
us_000587815,0.281940,0.468896
us_000548859,0.281940,0.519691
us_000597701,0.281940,0.535270
us_000597479,0.281940,0.561342
us_000621588,0.281940,0.617952
us_000574975,0.281940,0.618857
us_000577416,0.281940,0.626050
us_000621424,0.281940,0.637985
us_000621645,0.281940,0.646030
us_000621467,0.281940,0.646346
us_000621468,0.281940,0.646347
us_000621466,0.281940,0.646347
us_000621608,0.281940,0.648207
us_000565385,0.281940,0.654910
us_000609544,0.281940,0.658115
us_000608728,0.281940,0.659533
us_000616410,0.281940,0.662866
us_000607449,0.281940,0.668216
us_000609679,0.281940,0.671541
us_000617641,0.281940,0.687037
us_000619326,0.281940,0.710517
us_000620765,0.281940,0.727576
us_000478444,0.281940,0.772373
us_000616704,0.281940,0.788938
us_000528195,0.281940,0.790858
us_000595695,0.281940,0.798250
us_000565976,0.281940,0.800526
us_000524001,0.278060,0.000000
us_000600105,0.278060,0.000000
pr_002208475,0.278060,0.000012
us_000571214,0.278060,0.000019
us_000524744,0.278060,0.000031
pr_001152181,0.278060,0.000046
pr_001715762,0.278060,0.000062
us_000598885,0.278060,0.000121
pr_001515462,0.278060,0.000151
us_000588077,0.278060,0.000290
us_000563480,0.278060,0.000481
us_000537829,0.278060,0.001015
us_000539110,0.278060,0.006115
us_000615144,0.278060,0.071170
pr_001777333,0.277501,0.000000
pr_001027445,0.277501,0.000000
pr_001027390,0.277501,0.000000
pr_000846720,0.277501,0.000000
pr_000857414,0.277501,0.000000
us_000465533,0.277501,0.000000
us_000569900,0.277501,0.000000
us_000479390,0.277501,0.000000
us_000608808,0.277501,0.000001
us_000572201,0.277501,0.000002
us_000186964,0.277501,0.000002
us_000586938,0.277501,0.000037
us_000550348,0.277501,0.004082
pr_001160425,0.275903,0.000000
pr_001551032,0.275903,0.000000
pr_001894448,0.275903,0.000000
pr_001887098,0.275903,0.000000
pr_001892984,0.275903,0.000000
pr_001895043,0.275903,0.000000
pr_001388653,0.275903,0.000000
us_000612293,0.275903,0.000000
us_000592042,0.275903,0.000000
us_000512600,0.275903,0.000000
pr_001093334,0.275903,0.000000
pr_001879171,0.275903,0.000000
pr_001222233,0.275903,0.000000
pr_000960446,0.275903,0.000000
pr_002168051,0.275903,0.000000
us_000611911,0.275903,0.000000
us_000614905,0.275903,0.000000
pr_001434531,0.275903,0.000001
pr_000869382,0.275903,0.000001
pr_000858930,0.275903,0.000001
pr_001506948,0.275903,0.000001
pr_000637498,0.275903,0.000001
pr_000887537,0.275903,0.000001
pr_000768057,0.275903,0.000001
pr_000707111,0.275903,0.000001
pr_000788340,0.275903,0.000001
pr_001301537,0.275903,0.000002
us_000612612,0.275903,0.000003
us_000470268,0.275903,0.000005
pr_001017268,0.275903,0.000008
pr_000708929,0.275903,0.000017
us_000509688,0.275903,0.000105
us_000594945,0.275903,0.000179
us_000573984,0.275903,0.000608
us_000486994,0.275903,0.000754
us_000535930,0.275903,0.001553
us_000563257,0.275903,0.002048
us_000513984,0.275903,0.007115
us_000547064,0.275903,0.137430
us_000547155,0.275903,0.137640
us_000548507,0.275903,0.161474
pr_000958713,0.264336,0.000000
pr_000721775,0.264336,0.000000
pr_001034845,0.264336,0.000000
pr_001010057,0.264336,0.000000
pr_001006945,0.264336,0.000000
pr_000907343,0.264336,0.000000
pr_001014991,0.264336,0.000000
pr_000561242,0.264336,0.000000
pr_000525034,0.264336,0.000000
pr_002252324,0.264336,0.000000
pr_000455466,0.264336,0.000000
pr_001017275,0.264336,0.000000
pr_001107029,0.264336,0.000000
pr_000514199,0.264336,0.000000
pr_001111841,0.264336,0.000000
pr_001874636,0.264336,0.000000
pr_001068293,0.264336,0.000000
pr_000200074,0.264336,0.000000
pr_001066382,0.264336,0.000000
pr_001069169,0.264336,0.000000
pr_001077334,0.264336,0.000000
us_000521180,0.264336,0.000000
pr_001055008,0.264336,0.000000
pr_001055733,0.264336,0.000000
pr_000968011,0.264336,0.000000
pr_000862705,0.264336,0.000000
pr_000760626,0.264336,0.000000
us_000584215,0.264336,0.000000
pr_000562823,0.264336,0.000000
pr_000901171,0.264336,0.000000
pr_002186838,0.264336,0.000000
pr_000539249,0.264336,0.000000
pr_002154617,0.264336,0.000000
pr_001960290,0.264336,0.000000
pr_000370402,0.264336,0.000000
us_000473760,0.264336,0.000000
us_000513334,0.264336,0.000001
us_000477173,0.264336,0.000001
pr_000512744,0.264336,0.000001
us_000495661,0.264336,0.000001
us_000470885,0.264336,0.000002
pr_000749665,0.264336,0.000002
us_000437068,0.264336,0.000002
pr_001138461,0.264336,0.000005
pr_001142568,0.264336,0.000005
us_000526993,0.264336,0.000016
us_000545834,0.264336,0.000020
us_000477163,0.264336,0.000034
pr_002177634,0.264336,0.000047
us_000579574,0.264336,0.000052
us_000489184,0.264336,0.000100
us_000504470,0.264336,0.000109
us_000506988,0.264336,0.000129
pr_000292846,0.264336,0.000186
pr_001685969,0.264336,0.000192
us_000536355,0.264336,0.000209
us_000572291,0.264336,0.000213
us_000572716,0.264336,0.000221
us_000523029,0.264336,0.000240
us_000568336,0.264336,0.000244
us_000527109,0.264336,0.000380
us_000545044,0.264336,0.000397
us_000492198,0.264336,0.000461
us_000022483,0.264336,0.000687
us_000566041,0.264336,0.000773
us_000496363,0.264336,0.000931
us_000579333,0.264336,0.000991
us_000594000,0.264336,0.001096
us_000493603,0.264336,0.001312
us_000550459,0.264336,0.001552
us_000565862,0.264336,0.001595
pr_000643323,0.264336,0.001775
pr_000862611,0.264336,0.001785
pr_000736367,0.264336,0.001785
pr_000693274,0.264336,0.001985
us_000536580,0.264336,0.002160
us_000533312,0.264336,0.002394
pr_000973215,0.264336,0.002715
us_000480302,0.264336,0.003091
us_000483693,0.264336,0.004022
us_000481571,0.264336,0.004343
us_000546465,0.264336,0.006599
us_000543546,0.264336,0.006957
us_000532613,0.264336,0.007053
us_000475055,0.264336,0.010736
us_000554821,0.264336,0.010887
us_000522033,0.264336,0.011058
us_000579941,0.264336,0.015012
us_000541965,0.264336,0.017982
us_000560915,0.264336,0.019243
us_000416930,0.264336,0.020616
us_000502547,0.264336,0.022803
us_000557087,0.264336,0.027091
us_000617090,0.264336,0.034231
us_000543365,0.264336,0.053138
us_000505108,0.264336,0.056017
us_000596282,0.262012,0.000000
us_000533777,0.262012,0.000000
us_000496695,0.262012,0.000000
pr_001172438,0.262012,0.000001
us_000621021,0.262012,0.000005
us_000537875,0.262012,0.163219
us_000518490,0.262012,0.200412
us_000554716,0.262012,0.203731
us_000577063,0.262012,0.205657
us_000603422,0.262012,0.212776
us_000616201,0.262012,0.221447
us_000589088,0.262012,0.228670
us_000586304,0.262012,0.253755
us_000604989,0.262012,0.262873
us_000538526,0.262012,0.273009
us_000593282,0.262012,0.274405
pr_000384451,0.261458,0.000000
pr_000763491,0.261458,0.000000
pr_001020607,0.261458,0.000000
pr_001148774,0.261458,0.000000
us_000490013,0.261458,0.000000
pr_000348495,0.261458,0.000000
pr_001199359,0.261458,0.000000
pr_001227870,0.261458,0.000000
pr_001229886,0.261458,0.000000
pr_001311014,0.261458,0.000000
pr_001509778,0.261458,0.000000
pr_002274010,0.261458,0.000000
pr_002274011,0.261458,0.000000
us_000518917,0.261458,0.000000
pr_000186826,0.261458,0.000000
pr_000724263,0.261458,0.000000
pr_000895266,0.261458,0.000000
pr_000387440,0.261458,0.000000
pr_000509876,0.261458,0.000000
pr_000750124,0.261458,0.000000
pr_001071589,0.261458,0.000000
us_000522534,0.261458,0.000000
us_000506720,0.261458,0.000000
us_000506575,0.261458,0.000000
us_000506522,0.261458,0.000000
pr_000377721,0.261458,0.000000
us_000574290,0.261458,0.000001
us_000506305,0.261458,0.000001
us_000505386,0.261458,0.000001
us_000505284,0.261458,0.000001
us_000507150,0.261458,0.000002
us_000466077,0.261458,0.000003
us_000500936,0.261458,0.000003
pr_000274204,0.261458,0.000003
pr_000264442,0.261458,0.000004
us_000505479,0.261458,0.000005
pr_001518993,0.261458,0.000007
us_000468198,0.261458,0.000007
us_000511839,0.261458,0.000008
us_000510044,0.261458,0.000012
us_000504782,0.261458,0.000017
us_000508671,0.261458,0.000024
us_000505318,0.261458,0.000031
us_000504234,0.261458,0.000102
us_000506594,0.261458,0.000138
us_000503987,0.261458,0.000184
us_000476213,0.261458,0.000260
us_000614988,0.261458,0.000350
us_000506729,0.261458,0.000381
us_000572523,0.261458,0.000427
us_000505527,0.261458,0.000598
us_000599548,0.261458,0.000964
pr_001832421,0.253892,0.000000
us_000616671,0.253892,0.000000
us_000620941,0.253892,0.000000
us_000554882,0.253892,0.010846
us_000600111,0.253892,0.019048
us_000585241,0.253892,0.096805
us_000585298,0.253892,0.381560
us_000606618,0.253892,0.407200
us_000606671,0.253892,0.462530
us_000522715,0.253892,0.535140
us_000621328,0.253892,0.616392
us_000595631,0.253892,0.648245
us_000578401,0.252144,0.000000
pr_000717378,0.252144,0.000000
pr_001367375,0.252144,0.000000
us_000470633,0.252144,0.000000
pr_001062882,0.252144,0.000000
pr_000604258,0.252144,0.000000
pr_001543695,0.252144,0.000000
us_000556603,0.252144,0.000000
pr_001499187,0.252144,0.000000
pr_001459856,0.252144,0.000000
pr_001438439,0.252144,0.000000
us_000583596,0.252144,0.000000
pr_001425563,0.252144,0.000001
pr_001474542,0.252144,0.000001
pr_001263951,0.252144,0.000002
pr_001316269,0.252144,0.000045
us_000609174,0.252144,0.000057
us_000512793,0.252144,0.000077
us_000611564,0.252144,0.000253
us_000551887,0.252144,0.000272
us_000606731,0.252144,0.000632
us_000615077,0.252144,0.006040
us_000608343,0.252144,0.013519
us_000608837,0.252144,0.020718
us_000618635,0.252144,0.043952
us_000579693,0.252144,0.050156
us_000553589,0.252144,0.057391
us_000609753,0.252144,0.061554
us_000587894,0.252144,0.081586
us_000609244,0.252144,0.092510
us_000507735,0.252144,0.093262
us_000587395,0.252144,0.094984
us_000538635,0.252144,0.095166
us_000521336,0.252144,0.095916
us_000538862,0.252144,0.096620
us_000507951,0.252144,0.096678
us_000572880,0.252144,0.098829
us_000541297,0.252144,0.099351
us_000613224,0.252144,0.109003
us_000588821,0.252144,0.153472
us_000587223,0.252144,0.233239
pr_001036333,0.246085,0.000000
pr_000754213,0.246085,0.000000
pr_000732758,0.246085,0.000000
pr_001598882,0.246085,0.000000
pr_001046326,0.246085,0.000000
pr_001594545,0.246085,0.000000
pr_002068559,0.246085,0.000000
pr_000496762,0.246085,0.000004
us_000517661,0.246085,0.000005
us_000587649,0.246085,0.000034
us_000620313,0.246085,0.000041
us_000564157,0.246085,0.000045
us_000596995,0.246085,0.001248
us_000469270,0.246085,0.001831
us_000618002,0.246085,0.003097
us_000488332,0.246085,0.006948
us_000608149,0.246085,0.122200
pr_000573541,0.235231,0.000000
pr_001060789,0.235231,0.000000
pr_000839593,0.235231,0.000000
pr_000202820,0.235231,0.000000
pr_000765800,0.235231,0.000000
pr_001396097,0.235231,0.000000
pr_001801724,0.235231,0.000000
pr_001107727,0.235231,0.000000
pr_000004717,0.235231,0.000000
pr_001872586,0.235231,0.000000
pr_000238454,0.235231,0.000000
pr_000017986,0.235231,0.000000
us_000571142,0.235231,0.000000
pr_000234059,0.235231,0.000000
pr_001956202,0.235231,0.000000
pr_001970994,0.235231,0.000000
pr_002030507,0.235231,0.000000
pr_001418036,0.235231,0.000000
pr_001399637,0.235231,0.000000
pr_001877437,0.235231,0.000000
pr_001795526,0.235231,0.000000
pr_001805661,0.235231,0.000000
pr_000999237,0.235231,0.000000
pr_001945429,0.235231,0.000000
pr_001034490,0.235231,0.000000
us_000511277,0.235231,0.000000
pr_001751846,0.235231,0.000000
us_000496549,0.235231,0.000000
us_000546023,0.235231,0.000001
pr_000823672,0.235231,0.000001
pr_002178754,0.235231,0.000001
pr_001152386,0.235231,0.000002
us_000569802,0.235231,0.000003
us_000536070,0.235231,0.000003
pr_000246251,0.235231,0.000009
us_000573487,0.235231,0.467309
us_000578897,0.235231,0.479987
us_000618425,0.235231,0.512651
us_000551466,0.235231,0.534629
us_000553841,0.235231,0.537978
us_000597411,0.235231,0.546129
us_000575320,0.235231,0.621605
us_000580125,0.235231,0.625964
us_000571881,0.235231,0.647788
us_000576133,0.235231,0.647922
us_000573208,0.235231,0.677721
us_000597337,0.235231,0.695682
us_000586874,0.235231,0.751548
us_000524774,0.235231,0.766016
us_000594168,0.235231,0.805288
us_000614245,0.235231,0.942234
us_000580628,0.235231,0.997844
us_000612623,0.235231,1.187391
us_000594802,0.235231,1.219761
us_000592419,0.235231,1.309598
us_000580630,0.235231,1.430058
us_000552614,0.235231,1.511119
us_000566572,0.235231,1.537146
us_000532873,0.235231,1.544030
us_000586547,0.235231,1.547348
us_000537089,0.235231,1.594757
us_000510329,0.235231,1.615431
us_000599936,0.235231,1.660312
us_000595999,0.235231,1.661473
us_000510355,0.235231,1.698190
us_000532571,0.235231,1.708719
us_000566298,0.235231,1.847628
us_000579299,0.235231,1.877702
us_000539613,0.235231,1.977880
us_000586834,0.235231,2.112000
us_000592672,0.235231,2.304458
us_000573483,0.235231,2.822169
pr_000118518,0.231161,0.000000
pr_000860925,0.231161,0.000000
pr_000024933,0.231161,0.000000
us_000541977,0.231161,0.000000
us_000579556,0.231161,0.000000
pr_001140050,0.231161,0.000000
pr_000222333,0.231161,0.000000
us_000604671,0.231161,0.000000
pr_000428858,0.231161,0.000000
pr_000659079,0.231161,0.000000
pr_000916937,0.231161,0.000000
us_000538722,0.231161,0.000001
pr_000162170,0.231161,0.000003
pr_000415933,0.231161,0.000003
pr_000273672,0.231161,0.000004
pr_000778989,0.231161,0.000004
pr_000786457,0.231161,0.000005
us_000504755,0.231161,0.000017
us_000507506,0.231161,0.000063
us_000594869,0.231161,0.000129
pr_001636131,0.218256,0.000000
pr_001681537,0.218256,0.000000
pr_001405704,0.218256,0.000000
pr_001121441,0.218256,0.000000
pr_001894667,0.218256,0.000000
pr_000634893,0.218256,0.000000
pr_002096535,0.218256,0.000000
pr_001808372,0.218256,0.000000
pr_001130573,0.218256,0.000000
us_000490754,0.218256,0.000000
us_000534977,0.218256,0.000000
pr_000887722,0.218256,0.000000
pr_002046017,0.218256,0.000000
pr_001784602,0.218256,0.000000
pr_002051297,0.218256,0.000000
pr_002002048,0.218256,0.000000
pr_001894971,0.218256,0.000000
pr_001939192,0.218256,0.000000
us_000527524,0.218256,0.000005
pr_000525048,0.218256,0.000137
us_000589305,0.218256,0.000818
us_000617924,0.218256,0.001856
us_000614028,0.218256,0.001937
pr_001643435,0.213715,0.000000
pr_001672369,0.213715,0.000000
us_000531405,0.213715,0.000000
pr_001585732,0.213715,0.000000
pr_000404483,0.213715,0.000000
us_000612900,0.213715,0.000000
pr_000413336,0.213715,0.000000
pr_000411610,0.213715,0.000000
us_000612866,0.213715,0.000072
us_000466145,0.213715,0.001023
us_000597769,0.213715,0.454142
us_000597683,0.213715,0.508146
us_000600660,0.213715,0.949584
us_000557882,0.213715,1.009615
us_000600396,0.213715,1.029708
us_000606097,0.213715,1.044036
us_000603795,0.213715,1.131177
us_000584699,0.213715,1.143561
us_000591590,0.213715,1.169145
us_000467306,0.213715,1.186426
us_000562513,0.213715,1.219717
us_000583710,0.213715,1.226461
us_000572187,0.213715,1.252352
us_000613327,0.213715,1.275310
us_000610075,0.213715,1.300166
us_000587530,0.213715,1.303838
us_000580717,0.213715,1.312064
us_000459159,0.213715,1.338355
us_000571249,0.213715,1.344626
us_000505539,0.213715,1.345430
us_000576267,0.213715,1.354733
us_000505241,0.213715,1.366091
us_000558086,0.213715,1.373186
us_000505172,0.213715,1.375437
us_000494941,0.213715,1.376508
us_000597981,0.213715,1.378730
us_000605324,0.213715,1.382522
us_000619812,0.213715,1.383574
us_000589839,0.213715,1.390371
us_000583851,0.213715,1.395198
us_000505350,0.213715,1.398026
us_000619161,0.213715,1.401331
us_000477615,0.213715,1.401337
us_000505470,0.213715,1.408732
us_000505522,0.213715,1.413597
us_000563525,0.213715,1.414735
us_000555854,0.213715,1.415554
us_000594347,0.213715,1.418048
us_000563568,0.213715,1.419040
us_000594587,0.213715,1.422656
us_000605296,0.213715,1.423376
us_000594766,0.213715,1.427107
us_000573868,0.213715,1.434756
us_000608214,0.213715,1.443513
us_000535363,0.213715,1.458346
us_000610542,0.213715,1.466406
us_000084497,0.213715,1.466594
us_000546299,0.213715,1.466873
us_000610143,0.213715,1.474501
us_000494927,0.213715,1.477846
us_000587015,0.213715,1.479837
us_000569980,0.213715,1.480336
us_000597559,0.213715,1.485541
us_000572625,0.213715,1.486848
us_000572632,0.213715,1.487186
us_000571283,0.213715,1.490618
us_000573870,0.213715,1.493722
us_000602989,0.213715,1.494317
us_000523227,0.213715,1.495295
us_000461592,0.213715,1.496054
us_000554095,0.213715,1.501433
us_000576543,0.213715,1.503109
us_000280307,0.213715,1.504265
us_000570829,0.213715,1.505441
us_000475833,0.213715,1.507704
us_000535434,0.213715,1.509157
us_000507220,0.213715,1.511562
us_000604626,0.213715,1.513198
us_000589522,0.213715,1.517031
us_000604418,0.213715,1.517865
us_000581471,0.213715,1.519973
us_000575522,0.213715,1.520325
us_000575749,0.213715,1.523604
us_000506282,0.213715,1.525105
us_000608989,0.213715,1.525527
us_000602170,0.213715,1.525695
us_000603343,0.213715,1.525896
us_000610877,0.213715,1.527751
us_000539130,0.213715,1.530668
us_000576010,0.213715,1.532535
us_000539137,0.213715,1.535482
us_000620018,0.213715,1.535921
us_000569749,0.213715,1.536551
us_000576272,0.213715,1.537020
us_000610828,0.213715,1.541086
us_000603804,0.213715,1.542767
us_000572673,0.213715,1.543024
us_000503454,0.213715,1.543139
us_000553914,0.213715,1.547045
us_000571737,0.213715,1.547382
us_000571445,0.213715,1.548059
us_000583683,0.213715,1.550547
us_000506155,0.213715,1.555897
us_000604666,0.213715,1.556153
us_000606149,0.213715,1.557165
us_000611748,0.213715,1.557801
us_000581660,0.213715,1.561162
us_000506276,0.213715,1.561173
us_000523519,0.213715,1.561718
us_000466048,0.213715,1.568335
us_000554109,0.213715,1.569695
us_000602634,0.213715,1.569795
us_000539197,0.213715,1.570570
us_000507106,0.213715,1.570744
us_000597537,0.213715,1.573758
us_000507205,0.213715,1.577946
us_000532624,0.213715,1.578082
us_000469751,0.213715,1.583986
us_000610442,0.213715,1.584008
us_000466516,0.213715,1.584363
us_000464601,0.213715,1.590643
us_000555685,0.213715,1.596744
us_000466075,0.213715,1.599601
us_000463707,0.213715,1.603389
us_000506070,0.213715,1.603493
us_000519823,0.213715,1.606173
us_000597218,0.213715,1.606278
us_000602026,0.213715,1.608674
us_000466111,0.213715,1.608737
us_000503374,0.213715,1.614547
us_000506126,0.213715,1.615733
us_000173213,0.213715,1.616338
us_000505912,0.213715,1.617323
us_000508338,0.213715,1.617639
us_000506440,0.213715,1.618898
us_000570980,0.213715,1.619845
us_000536010,0.213715,1.624254
us_000532769,0.213715,1.625546
us_000569846,0.213715,1.632334
us_000532589,0.213715,1.642724
us_000615486,0.213715,1.652209
us_000596241,0.213715,1.665956
us_000587850,0.213715,1.755807
us_000619363,0.213715,1.764471
us_000596054,0.213715,1.825774
us_000523558,0.213715,1.946026
us_000463711,0.213715,1.958378
us_000620341,0.213715,2.008126
us_000408146,0.213715,2.009247
us_000620971,0.213715,2.163224
us_000594918,0.213715,2.528034
pr_000512858,0.207399,0.000000
pr_001163584,0.207399,0.000000
pr_001075167,0.207399,0.000000
pr_001302725,0.207399,0.000000
pr_001210685,0.207399,0.000000
pr_001856851,0.207399,0.000000
pr_001373364,0.207399,0.000000
pr_001306413,0.207399,0.000000
pr_002136035,0.207399,0.000000
pr_001795341,0.207399,0.000000
us_000520520,0.207399,0.000000
pr_001439709,0.207399,0.000000
pr_001749107,0.207399,0.000000
pr_001346396,0.207399,0.000000
us_000472818,0.207399,0.000000
pr_001233176,0.207399,0.000000
pr_000610156,0.207399,0.000000
pr_001467506,0.207399,0.000000
pr_001229522,0.207399,0.000002
us_000554086,0.207399,0.000003
us_000509844,0.207399,0.000016
us_000472241,0.207399,0.000021
pr_001486049,0.207399,0.000022
pr_001452897,0.207399,0.000071
us_000464046,0.207399,0.000124
pr_001516610,0.207399,0.000234
us_000552037,0.207399,0.002433
us_000489673,0.207399,0.003148
us_000515568,0.207399,0.005887
pr_001307382,0.207399,0.031001
us_000547286,0.207399,0.333721
us_000484229,0.207399,0.967251
us_000511734,0.207399,0.989536
us_000531947,0.207399,0.992228
us_000514542,0.207399,1.008328
us_000550272,0.207399,1.011024
us_000485856,0.207399,1.011937
us_000553677,0.207399,1.013959
us_000519194,0.207399,1.029077
us_000551498,0.207399,1.043206
us_000503932,0.207399,1.043928
us_000603521,0.207399,1.047867
