Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_001336599,0.000198,No Mappings With Chosen Products
pr_001314650,0.000148,No Mappings With Chosen Products
pr_001347232,0.000094,No Mappings With Chosen Products
pr_001451790,0.000095,No Mappings With Chosen Products
pr_001195939,0.000093,No Mappings With Chosen Products
pr_001195551,0.000094,No Mappings With Chosen Products
pr_001213929,0.000094,No Mappings With Chosen Products
pr_001280629,0.000094,No Mappings With Chosen Products
pr_001346680,0.000122,No Mappings With Chosen Products
pr_001253762,0.000094,No Mappings With Chosen Products
pr_001362432,0.000094,No Mappings With Chosen Products
us_000506662,1.009260,No Mappings With Chosen Products
us_000317656,1.006645,No Mappings With Chosen Products
pr_001568216,0.000114,No Mappings With Chosen Products
pr_001332763,0.000093,No Mappings With Chosen Products
pr_001507263,0.000092,No Mappings With Chosen Products
pr_001353437,0.000094,No Mappings With Chosen Products
pr_001201219,0.000094,No Mappings With Chosen Products
us_000500696,0.975137,No Mappings With Chosen Products
pr_001326273,0.000094,No Mappings With Chosen Products
pr_001252378,0.000094,No Mappings With Chosen Products
pr_001320162,0.000094,No Mappings With Chosen Products
pr_001179767,0.000094,No Mappings With Chosen Products
us_000459239,0.133657,No Mappings With Chosen Products
pr_001309683,0.000094,No Mappings With Chosen Products
pr_001296818,0.000094,No Mappings With Chosen Products
pr_001333468,0.000094,No Mappings With Chosen Products
pr_001341562,0.000094,No Mappings With Chosen Products
pr_001424603,0.000088,No Mappings With Chosen Products
us_000131151,1.528451,No Mappings With Chosen Products
pr_001239115,0.000094,No Mappings With Chosen Products
pr_001258281,0.000094,No Mappings With Chosen Products
pr_001525241,0.001759,No Mappings With Chosen Products
us_000005497,1.009436,No Mappings With Chosen Products
pr_001221421,0.000094,No Mappings With Chosen Products
pr_001344487,0.000099,No Mappings With Chosen Products
pr_001458082,0.000094,No Mappings With Chosen Products
pr_001184514,0.000094,No Mappings With Chosen Products
pr_001337488,0.000464,No Mappings With Chosen Products
pr_001205606,0.000094,No Mappings With Chosen Products
pr_001226088,0.000092,No Mappings With Chosen Products
pr_001239506,0.000094,No Mappings With Chosen Products
us_000579863,0.005198,No Mappings With Chosen Products
pr_001252238,0.000094,No Mappings With Chosen Products
pr_001257013,0.000189,No Mappings With Chosen Products
pr_001377679,0.000094,No Mappings With Chosen Products
pr_000555821,0.000110,No Mappings With Chosen Products
us_000622139,0.187525,No Mappings With Chosen Products
pr_001320510,0.000094,No Mappings With Chosen Products
pr_001335993,0.000094,No Mappings With Chosen Products
pr_001565438,0.000022,No Mappings With Chosen Products
pr_001480410,0.000092,No Mappings With Chosen Products
pr_000288505,0.000086,No Mappings With Chosen Products
pr_001274777,0.000094,No Mappings With Chosen Products
pr_001262995,0.000094,No Mappings With Chosen Products
pr_001425594,0.000094,No Mappings With Chosen Products
pr_001305467,0.000094,No Mappings With Chosen Products
pr_001317180,0.000094,No Mappings With Chosen Products
pr_001368036,0.000302,No Mappings With Chosen Products
pr_001186836,0.000094,No Mappings With Chosen Products
pr_001346748,0.000094,No Mappings With Chosen Products
pr_001144070,0.000094,No Mappings With Chosen Products
pr_001187127,0.000094,No Mappings With Chosen Products
pr_001326260,0.000138,No Mappings With Chosen Products
pr_001547028,0.000782,No Mappings With Chosen Products
us_000613752,0.403524,No Mappings With Chosen Products
pr_001213412,0.000091,No Mappings With Chosen Products
pr_001322539,0.000094,No Mappings With Chosen Products
pr_001234998,0.000188,No Mappings With Chosen Products
pr_001489620,0.000094,No Mappings With Chosen Products
pr_001226454,0.000094,No Mappings With Chosen Products
pr_001248437,0.000094,No Mappings With Chosen Products
us_000551461,0.000724,No Mappings With Chosen Products
us_000507045,0.000087,No Mappings With Chosen Products
pr_001439581,0.000093,No Mappings With Chosen Products
pr_001378202,0.000190,No Mappings With Chosen Products
pr_001239839,0.000124,No Mappings With Chosen Products
pr_001351100,0.000094,No Mappings With Chosen Products
us_000505327,0.012793,No Mappings With Chosen Products
us_000485539,1.009329,No Mappings With Chosen Products
pr_001219935,0.000094,No Mappings With Chosen Products
pr_001234638,0.000094,No Mappings With Chosen Products
pr_001144172,0.000092,No Mappings With Chosen Products
pr_001250069,0.000093,No Mappings With Chosen Products
pr_001242940,0.000094,No Mappings With Chosen Products
pr_001482030,0.000093,No Mappings With Chosen Products
pr_001306268,0.000093,No Mappings With Chosen Products
pr_001518065,0.000783,No Mappings With Chosen Products
pr_001306489,0.000195,No Mappings With Chosen Products
pr_001287015,0.000094,No Mappings With Chosen Products
us_000615369,1.160018,No Mappings With Chosen Products
pr_001492223,0.000094,No Mappings With Chosen Products
pr_001178078,0.000092,No Mappings With Chosen Products
pr_001452178,0.000170,No Mappings With Chosen Products
pr_001572724,0.000698,No Mappings With Chosen Products
pr_001354811,0.000094,No Mappings With Chosen Products
us_000507710,0.103482,No Mappings With Chosen Products
pr_001497448,0.000094,No Mappings With Chosen Products
pr_001320140,0.000094,No Mappings With Chosen Products
pr_001550096,0.000094,No Mappings With Chosen Products
us_000465182,1.052039,No Mappings With Chosen Products
pr_001240153,0.000094,No Mappings With Chosen Products
pr_001565574,0.000025,No Mappings With Chosen Products
pr_001213049,0.311470,No Mappings With Chosen Products
pr_001282750,0.000094,No Mappings With Chosen Products
pr_001238841,0.000094,No Mappings With Chosen Products
pr_001265534,0.000094,No Mappings With Chosen Products
pr_001229294,0.000094,No Mappings With Chosen Products
pr_001373406,0.000094,No Mappings With Chosen Products
pr_001321395,0.000092,No Mappings With Chosen Products
pr_001253189,0.000094,No Mappings With Chosen Products
pr_001256654,0.000186,No Mappings With Chosen Products
pr_001268658,0.000094,No Mappings With Chosen Products
pr_001294318,0.000094,No Mappings With Chosen Products
pr_001210317,0.000094,No Mappings With Chosen Products
pr_001303826,0.000094,No Mappings With Chosen Products
pr_001293792,0.000094,No Mappings With Chosen Products
us_000481821,0.591220,No Mappings With Chosen Products
pr_001232701,0.000094,No Mappings With Chosen Products
pr_001550982,0.000094,No Mappings With Chosen Products
us_000617319,0.822876,No Mappings With Chosen Products
pr_001274335,0.000192,No Mappings With Chosen Products
pr_001308959,0.000094,No Mappings With Chosen Products
pr_001452603,0.000093,No Mappings With Chosen Products
us_000526283,0.003126,No Mappings With Chosen Products
pr_001199801,0.000094,No Mappings With Chosen Products
us_000606191,0.012130,No Mappings With Chosen Products
pr_001295531,0.000092,No Mappings With Chosen Products
us_000618509,0.833817,No Mappings With Chosen Products
pr_001260434,0.000198,No Mappings With Chosen Products
pr_001373635,0.000198,No Mappings With Chosen Products
pr_001319947,0.000093,No Mappings With Chosen Products
pr_001384088,0.000094,No Mappings With Chosen Products
pr_001333346,0.000093,No Mappings With Chosen Products
pr_001168852,0.000094,No Mappings With Chosen Products
pr_001362559,0.000094,No Mappings With Chosen Products
pr_001248689,0.000094,No Mappings With Chosen Products
pr_001313428,0.000094,No Mappings With Chosen Products
pr_001256842,0.000094,No Mappings With Chosen Products
pr_001214930,0.000094,No Mappings With Chosen Products
pr_001342734,0.000094,No Mappings With Chosen Products
pr_001199822,0.000094,No Mappings With Chosen Products
pr_001206539,0.000094,No Mappings With Chosen Products
pr_001200877,0.000094,No Mappings With Chosen Products
pr_001346530,0.000094,No Mappings With Chosen Products
pr_001291260,0.000882,No Mappings With Chosen Products
pr_001442291,0.000027,No Mappings With Chosen Products
pr_001293487,0.000190,No Mappings With Chosen Products
pr_001306981,0.000093,No Mappings With Chosen Products
pr_001343285,0.000198,No Mappings With Chosen Products
pr_001464463,0.000094,No Mappings With Chosen Products
us_000601284,0.131166,No Mappings With Chosen Products
pr_001278503,0.000093,No Mappings With Chosen Products
pr_001357711,0.000094,No Mappings With Chosen Products
pr_001353927,0.000094,No Mappings With Chosen Products
pr_001217277,0.000094,No Mappings With Chosen Products
pr_001333466,0.000091,No Mappings With Chosen Products
pr_000285869,0.000094,No Mappings With Chosen Products
pr_000430971,0.000110,No Mappings With Chosen Products
us_000514685,0.001908,No Mappings With Chosen Products
pr_001173433,0.000093,No Mappings With Chosen Products
pr_001495791,0.000094,No Mappings With Chosen Products
pr_001201263,0.000194,No Mappings With Chosen Products
pr_001262533,0.000094,No Mappings With Chosen Products
pr_001309357,0.000094,No Mappings With Chosen Products
pr_001218573,0.000094,No Mappings With Chosen Products
pr_001526716,0.000489,No Mappings With Chosen Products
us_000605063,0.014043,No Mappings With Chosen Products
pr_001168612,0.000094,No Mappings With Chosen Products
pr_001269974,0.000093,No Mappings With Chosen Products
pr_001381895,0.000094,No Mappings With Chosen Products
us_000499118,0.752591,No Mappings With Chosen Products
pr_001272882,0.000152,No Mappings With Chosen Products
pr_001562688,0.000027,No Mappings With Chosen Products
pr_001274442,0.000094,No Mappings With Chosen Products
pr_001171043,0.000094,No Mappings With Chosen Products
pr_001295656,0.000094,No Mappings With Chosen Products
us_000542299,0.000097,No Mappings With Chosen Products
us_000511968,0.002388,No Mappings With Chosen Products
pr_001179997,0.000094,No Mappings With Chosen Products
pr_001561823,0.000025,No Mappings With Chosen Products
pr_001194748,0.000094,No Mappings With Chosen Products
us_000507477,0.004045,No Mappings With Chosen Products
pr_001337755,0.000136,No Mappings With Chosen Products
pr_001233437,0.000094,No Mappings With Chosen Products
pr_001378940,0.000094,No Mappings With Chosen Products
pr_001286130,0.000094,No Mappings With Chosen Products
pr_001248194,0.000094,No Mappings With Chosen Products
pr_001267608,0.000094,No Mappings With Chosen Products
pr_001313151,0.000198,No Mappings With Chosen Products
pr_001183981,0.000094,No Mappings With Chosen Products
pr_000386335,0.578008,No Mappings With Chosen Products
pr_001283411,0.000094,No Mappings With Chosen Products
us_000549475,0.643433,No Mappings With Chosen Products
pr_001505864,0.000094,No Mappings With Chosen Products
pr_001556072,0.000093,No Mappings With Chosen Products
pr_001323729,0.000094,No Mappings With Chosen Products
pr_001566325,0.000021,No Mappings With Chosen Products
pr_001292836,0.000122,No Mappings With Chosen Products
pr_001226370,0.000094,No Mappings With Chosen Products
pr_001253184,0.000094,No Mappings With Chosen Products
pr_001311586,0.000094,No Mappings With Chosen Products
pr_001283260,0.000094,No Mappings With Chosen Products
pr_001203976,0.000094,No Mappings With Chosen Products
pr_001278786,0.000602,No Mappings With Chosen Products
pr_001246997,0.000094,No Mappings With Chosen Products
pr_001381439,0.000094,No Mappings With Chosen Products
us_000621745,1.063734,No Mappings With Chosen Products
pr_001440211,0.000244,No Mappings With Chosen Products
pr_001436256,0.000094,No Mappings With Chosen Products
pr_001471816,0.006723,No Mappings With Chosen Products
us_000572140,0.504959,No Mappings With Chosen Products
pr_001277515,0.000094,No Mappings With Chosen Products
pr_001418308,0.000093,No Mappings With Chosen Products
pr_001315402,0.000094,No Mappings With Chosen Products
us_000617984,0.794240,No Mappings With Chosen Products
pr_001259050,0.000092,No Mappings With Chosen Products
us_000543020,0.862045,No Mappings With Chosen Products
us_000610976,0.719008,No Mappings With Chosen Products
pr_001556774,0.000094,No Mappings With Chosen Products
pr_001184914,0.000094,No Mappings With Chosen Products
pr_001181751,0.000094,No Mappings With Chosen Products
pr_001340247,0.000942,No Mappings With Chosen Products
us_000517278,1.019039,No Mappings With Chosen Products
pr_001306551,0.000098,No Mappings With Chosen Products
pr_001360126,0.000094,No Mappings With Chosen Products
pr_001220153,0.000094,No Mappings With Chosen Products
us_000468078,1.015337,No Mappings With Chosen Products
pr_001282818,0.000194,No Mappings With Chosen Products
pr_001235958,0.000094,No Mappings With Chosen Products
pr_001541107,0.000094,No Mappings With Chosen Products
pr_001220343,0.000094,No Mappings With Chosen Products
pr_001240050,0.000094,No Mappings With Chosen Products
pr_001264585,0.000855,No Mappings With Chosen Products
us_000556327,0.018073,No Mappings With Chosen Products
pr_001231638,0.000198,No Mappings With Chosen Products
pr_001361229,0.000785,No Mappings With Chosen Products
pr_001316113,0.000178,No Mappings With Chosen Products
pr_001546903,0.000392,No Mappings With Chosen Products
pr_001316998,0.000092,No Mappings With Chosen Products
pr_001340859,0.000094,No Mappings With Chosen Products
pr_001174216,0.000094,No Mappings With Chosen Products
pr_001200580,0.000091,No Mappings With Chosen Products
pr_001345674,0.000094,No Mappings With Chosen Products
pr_001373807,0.000605,No Mappings With Chosen Products
pr_001257367,0.000094,No Mappings With Chosen Products
pr_001319329,0.000152,No Mappings With Chosen Products
pr_001275552,0.000094,No Mappings With Chosen Products
pr_001258494,0.000093,No Mappings With Chosen Products
us_000618229,0.265547,No Mappings With Chosen Products
pr_001487603,0.000094,No Mappings With Chosen Products
pr_001177054,0.000096,No Mappings With Chosen Products
pr_001264864,0.000152,No Mappings With Chosen Products
pr_001366176,0.000094,No Mappings With Chosen Products
pr_001369253,0.000198,No Mappings With Chosen Products
us_000609071,0.167170,No Mappings With Chosen Products
us_000505562,0.000136,No Mappings With Chosen Products
us_000536939,0.000098,No Mappings With Chosen Products
pr_001207134,0.000094,No Mappings With Chosen Products
pr_001386310,0.000093,No Mappings With Chosen Products
us_000152553,0.463459,No Mappings With Chosen Products
pr_001291752,0.000094,No Mappings With Chosen Products
pr_001334622,0.000094,No Mappings With Chosen Products
pr_001276733,0.000198,No Mappings With Chosen Products
pr_001433982,0.000090,No Mappings With Chosen Products
pr_001443744,0.000841,No Mappings With Chosen Products
pr_001383673,0.000094,No Mappings With Chosen Products
pr_001308095,0.001225,No Mappings With Chosen Products
pr_001320232,0.000092,No Mappings With Chosen Products
pr_001179257,0.000094,No Mappings With Chosen Products
pr_001218412,0.000088,No Mappings With Chosen Products
pr_000622982,0.000948,No Mappings With Chosen Products
pr_001540470,0.001313,No Mappings With Chosen Products
pr_001230956,0.000198,No Mappings With Chosen Products
pr_001423580,0.000093,No Mappings With Chosen Products
us_000586867,0.401190,No Mappings With Chosen Products
pr_001314588,0.000093,No Mappings With Chosen Products
pr_001365808,0.000093,No Mappings With Chosen Products
pr_001255996,0.000094,No Mappings With Chosen Products
pr_002125756,1.009153,No Mappings With Chosen Products
pr_001233502,0.000092,No Mappings With Chosen Products
pr_001281765,0.000128,No Mappings With Chosen Products
pr_001310760,0.000094,No Mappings With Chosen Products
pr_001235860,0.000093,No Mappings With Chosen Products
pr_001336322,0.000094,No Mappings With Chosen Products
us_000589087,0.523582,No Mappings With Chosen Products
pr_001190495,0.000094,No Mappings With Chosen Products
pr_001256971,0.000094,No Mappings With Chosen Products
pr_000978882,0.000093,No Mappings With Chosen Products
us_000555736,0.003581,No Mappings With Chosen Products
pr_001201323,0.000125,No Mappings With Chosen Products
pr_001347206,0.000093,No Mappings With Chosen Products
pr_001299718,0.000210,No Mappings With Chosen Products
pr_001382858,0.000092,No Mappings With Chosen Products
pr_001275115,0.000094,No Mappings With Chosen Products
pr_001253451,0.000143,No Mappings With Chosen Products
pr_001267721,0.000112,No Mappings With Chosen Products
pr_001422444,0.000094,No Mappings With Chosen Products
us_000476152,1.009268,No Mappings With Chosen Products
pr_001260272,0.000094,No Mappings With Chosen Products
pr_001255191,0.000094,No Mappings With Chosen Products
pr_001191212,0.000094,No Mappings With Chosen Products
us_000549169,1.011777,No Mappings With Chosen Products
pr_001317456,0.000176,No Mappings With Chosen Products
pr_001348244,0.000094,No Mappings With Chosen Products
us_000458822,1.009280,No Mappings With Chosen Products
pr_001513345,0.000094,No Mappings With Chosen Products
pr_001275975,0.000906,No Mappings With Chosen Products
pr_001393334,0.000094,No Mappings With Chosen Products
pr_001300343,0.000125,No Mappings With Chosen Products
pr_001565232,0.000022,No Mappings With Chosen Products
pr_001196831,0.000094,No Mappings With Chosen Products
pr_001222705,0.000094,No Mappings With Chosen Products
us_000477699,0.826242,No Mappings With Chosen Products
pr_001275871,0.000092,No Mappings With Chosen Products
pr_001208150,0.000094,No Mappings With Chosen Products
pr_000653082,0.000125,No Mappings With Chosen Products
pr_001201843,0.000094,No Mappings With Chosen Products
pr_001254501,0.000094,No Mappings With Chosen Products
pr_001229942,0.000094,No Mappings With Chosen Products
pr_000902431,0.406886,No Mappings With Chosen Products
pr_001313676,0.000903,No Mappings With Chosen Products
pr_001249279,0.000094,No Mappings With Chosen Products
pr_001351174,0.000094,No Mappings With Chosen Products
us_000487683,0.852000,No Mappings With Chosen Products
pr_001386522,0.000102,No Mappings With Chosen Products
pr_001540292,0.000094,No Mappings With Chosen Products
pr_001463300,0.001100,No Mappings With Chosen Products
pr_001195079,0.000094,No Mappings With Chosen Products
pr_001470562,0.000093,No Mappings With Chosen Products
us_000506382,0.043052,No Mappings With Chosen Products
pr_001428213,0.000272,No Mappings With Chosen Products
pr_001255210,0.000093,No Mappings With Chosen Products
pr_001275980,0.000093,No Mappings With Chosen Products
pr_001202079,0.000093,No Mappings With Chosen Products
pr_001268701,0.000089,No Mappings With Chosen Products
pr_001376218,0.000100,No Mappings With Chosen Products
pr_001260961,0.000093,No Mappings With Chosen Products
pr_001263138,0.000094,No Mappings With Chosen Products
pr_001316007,0.000092,No Mappings With Chosen Products
pr_001375071,0.000198,No Mappings With Chosen Products
pr_001455454,0.000094,No Mappings With Chosen Products
pr_001237156,0.000106,No Mappings With Chosen Products
us_000464500,0.133072,No Mappings With Chosen Products
pr_001194146,0.000093,No Mappings With Chosen Products
us_000529612,0.193028,No Mappings With Chosen Products
pr_001284105,0.000094,No Mappings With Chosen Products
pr_001318181,0.000094,No Mappings With Chosen Products
pr_001335696,0.000120,No Mappings With Chosen Products
pr_001279502,0.000093,No Mappings With Chosen Products
us_000469212,1.226199,No Mappings With Chosen Products
us_000495604,0.555153,No Mappings With Chosen Products
pr_001224754,0.000092,No Mappings With Chosen Products
pr_001425000,0.000094,No Mappings With Chosen Products
us_000530827,0.001244,No Mappings With Chosen Products
pr_001284522,0.000094,No Mappings With Chosen Products
pr_001178340,0.000136,No Mappings With Chosen Products
pr_001319537,0.000942,No Mappings With Chosen Products
pr_001543854,0.000094,No Mappings With Chosen Products
pr_001197145,0.000094,No Mappings With Chosen Products
us_000601889,0.000094,No Mappings With Chosen Products
