Prospect OID,Prospect BMU Dist,Product OID, Product Confidence,...
pr_001409487,0.000000,7799:0.190958,7754:0.190084,7833:0.148793,7757:0.148028,7831:0.147012,7897:0.146905,7815:0.145968,7750:0.145504,7818:0.145469,7749:0.145469,7801:0.145469,7797:0.145469,7753:0.145469,7796:0.145469,
pr_000812792,0.000000,7754:0.468598,7831:0.444257,7815:0.437373,7749:0.435585,7897:0.433639,7799:0.433092,7833:0.432938,7797:0.432632,7818:0.430919,7750:0.430817,7757:0.430682,7801:0.430306,7753:0.430210,7796:0.430210,7800:0.065766,7834:0.029810,7842:0.029810,7875:0.029810,7792:0.029810,
us_000608893,0.002482,7833:0.225046,7815:0.187531,7818:0.173596,7749:0.173596,7757:0.173596,7801:0.173596,7831:0.173596,7799:0.173596,7897:0.173596,7754:0.173596,7797:0.173596,7753:0.173596,7796:0.173596,7750:0.173596,
pr_001000495,0.000000,7757:0.468376,7796:0.285466,7754:0.233798,7799:0.224353,7749:0.196364,7801:0.192027,7797:0.181876,7815:0.180017,7753:0.168981,7818:0.168235,7831:0.165097,7833:0.163647,7897:0.163553,7750:0.163114,
us_000581856,0.000782,7818:0.488613,7831:0.488602,7753:0.487756,7833:0.487698,7897:0.487671,7815:0.487648,7749:0.487544,7757:0.487544,7801:0.487544,7799:0.487544,7754:0.487544,7797:0.487544,7796:0.487544,7750:0.487544,7792:0.087571,7800:0.087144,7834:0.087144,7842:0.087144,7875:0.087144,
pr_001708405,0.000000,7796:0.459056,7831:0.454770,7754:0.432390,7749:0.421313,7818:0.420620,7799:0.420511,7797:0.419212,7753:0.418029,7815:0.416439,7897:0.415220,7833:0.414706,7750:0.414271,7757:0.414226,7801:0.414226,7800:0.058498,7834:0.014257,7842:0.013826,7875:0.013826,7792:0.013826,
pr_001167192,0.000000,7754:0.460585,7757:0.458555,7799:0.457400,7815:0.456712,7831:0.456689,7897:0.456586,7833:0.456376,7801:0.456321,7797:0.456311,7818:0.456306,7749:0.456298,7750:0.456251,7753:0.456242,7796:0.456240,7800:0.058919,7792:0.055849,7875:0.055845,7834:0.055839,7842:0.055839,
pr_000515945,0.000000,7801:0.531334,7799:0.481677,7749:0.471927,7754:0.452737,7797:0.400817,7757:0.400355,7796:0.398453,7897:0.397054,7753:0.396955,7815:0.396795,7831:0.396637,7750:0.396305,7818:0.396297,7833:0.396295,7800:0.007694,
pr_000968973,0.000000,7799:0.031450,7757:0.028761,7897:0.025630,7818:0.025419,7797:0.025387,7833:0.025311,7750:0.025276,7749:0.025273,7801:0.025273,7831:0.025273,7754:0.025273,7815:0.025273,7753:0.025273,7796:0.025273,
pr_000798853,0.000000,7754:0.382315,7799:0.375552,7757:0.351033,7796:0.333709,7753:0.331187,7801:0.331092,7815:0.326592,7749:0.315117,7818:0.315016,7831:0.314297,7797:0.312871,7897:0.311997,7833:0.310549,7750:0.309668,7800:0.006237,
