Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_001368235,0.000094,No Mappings With Chosen Products
pr_001205009,0.000094,No Mappings With Chosen Products
pr_001235979,0.000094,No Mappings With Chosen Products
pr_001547030,0.000094,No Mappings With Chosen Products
pr_001343794,0.000196,No Mappings With Chosen Products
pr_001567850,0.000021,No Mappings With Chosen Products
pr_001278718,0.000196,No Mappings With Chosen Products
pr_001211215,0.000119,No Mappings With Chosen Products
pr_001223935,0.000094,No Mappings With Chosen Products
pr_001475079,0.000094,No Mappings With Chosen Products
us_000622555,0.738961,No Mappings With Chosen Products
pr_001174158,0.000094,No Mappings With Chosen Products
pr_001228311,0.000094,No Mappings With Chosen Products
pr_001518426,0.000094,No Mappings With Chosen Products
pr_001207167,0.000093,No Mappings With Chosen Products
pr_001239226,0.000094,No Mappings With Chosen Products
pr_001438548,0.001664,No Mappings With Chosen Products
pr_001343266,0.000094,No Mappings With Chosen Products
pr_001246327,0.000152,No Mappings With Chosen Products
us_000532831,1.660696,No Mappings With Chosen Products
us_000572156,0.308806,No Mappings With Chosen Products
us_000580968,0.822364,No Mappings With Chosen Products
pr_001343416,0.000198,No Mappings With Chosen Products
us_000514227,1.926292,No Mappings With Chosen Products
us_000534897,0.074771,No Mappings With Chosen Products
pr_001010032,0.000094,No Mappings With Chosen Products
pr_001281984,0.000094,No Mappings With Chosen Products
pr_001278613,0.000094,No Mappings With Chosen Products
pr_001232007,0.000092,No Mappings With Chosen Products
us_000555615,0.561088,No Mappings With Chosen Products
pr_001185536,0.000094,No Mappings With Chosen Products
pr_001467044,0.000094,No Mappings With Chosen Products
pr_001210960,0.000092,No Mappings With Chosen Products
pr_000967852,0.225646,No Mappings With Chosen Products
pr_001367874,0.000092,No Mappings With Chosen Products
pr_001312591,0.000142,No Mappings With Chosen Products
pr_001224309,0.000094,No Mappings With Chosen Products
pr_001334290,0.000094,No Mappings With Chosen Products
pr_001330960,0.000939,No Mappings With Chosen Products
pr_001575056,0.004106,No Mappings With Chosen Products
pr_001448322,0.000316,No Mappings With Chosen Products
pr_001354974,0.000123,No Mappings With Chosen Products
pr_001316678,0.000094,No Mappings With Chosen Products
pr_001560436,0.006477,No Mappings With Chosen Products
pr_001290217,0.000198,No Mappings With Chosen Products
pr_001225110,0.000094,No Mappings With Chosen Products
us_000600480,0.459577,No Mappings With Chosen Products
pr_001208338,0.000094,No Mappings With Chosen Products
pr_001543846,0.000795,No Mappings With Chosen Products
us_000475074,0.062577,No Mappings With Chosen Products
us_000552546,0.002323,No Mappings With Chosen Products
us_000292850,1.303104,No Mappings With Chosen Products
pr_001210035,0.000122,No Mappings With Chosen Products
pr_001222903,0.000094,No Mappings With Chosen Products
pr_001311834,0.000094,No Mappings With Chosen Products
us_000475789,0.000120,No Mappings With Chosen Products
us_000567230,0.432347,No Mappings With Chosen Products
pr_001365194,0.000094,No Mappings With Chosen Products
pr_001274055,0.000103,No Mappings With Chosen Products
us_000473115,1.084066,No Mappings With Chosen Products
pr_001235510,0.000094,No Mappings With Chosen Products
pr_001205058,0.000094,No Mappings With Chosen Products
pr_001184459,0.000094,No Mappings With Chosen Products
pr_001247582,0.000094,No Mappings With Chosen Products
pr_001363146,0.000094,No Mappings With Chosen Products
pr_001326672,0.000092,No Mappings With Chosen Products
pr_001266188,0.000094,No Mappings With Chosen Products
us_000527031,0.000087,No Mappings With Chosen Products
us_000509885,1.014368,No Mappings With Chosen Products
us_000179369,1.293053,No Mappings With Chosen Products
us_000505569,0.000129,No Mappings With Chosen Products
pr_001271884,0.000094,No Mappings With Chosen Products
pr_001324446,0.000094,No Mappings With Chosen Products
pr_001339840,0.000098,No Mappings With Chosen Products
pr_001180887,0.000094,No Mappings With Chosen Products
us_000567496,0.838647,No Mappings With Chosen Products
pr_001435547,0.001476,No Mappings With Chosen Products
pr_001238927,0.000198,No Mappings With Chosen Products
pr_001233221,0.000121,No Mappings With Chosen Products
pr_001494283,0.000124,No Mappings With Chosen Products
pr_001425928,0.000094,No Mappings With Chosen Products
us_000588136,0.081833,No Mappings With Chosen Products
pr_001310060,0.000094,No Mappings With Chosen Products
pr_001300289,0.000092,No Mappings With Chosen Products
pr_001575374,0.000027,No Mappings With Chosen Products
pr_001223178,0.000094,No Mappings With Chosen Products
pr_001283973,0.000094,No Mappings With Chosen Products
us_000608989,1.525527,No Mappings With Chosen Products
pr_001190314,0.000123,No Mappings With Chosen Products
pr_001560847,0.000022,No Mappings With Chosen Products
pr_001250798,0.000094,No Mappings With Chosen Products
us_000618041,0.830352,No Mappings With Chosen Products
us_000555368,1.013265,No Mappings With Chosen Products
us_000551639,0.739357,No Mappings With Chosen Products
pr_001375188,0.000094,No Mappings With Chosen Products
pr_001296085,0.000094,No Mappings With Chosen Products
pr_001226284,0.000094,No Mappings With Chosen Products
pr_001301609,0.000094,No Mappings With Chosen Products
pr_001298264,0.000485,No Mappings With Chosen Products
pr_001425096,0.000093,No Mappings With Chosen Products
pr_001352676,0.000094,No Mappings With Chosen Products
pr_001487594,0.000092,No Mappings With Chosen Products
pr_001382729,0.000094,No Mappings With Chosen Products
us_000555240,0.002213,No Mappings With Chosen Products
pr_002126759,0.960177,No Mappings With Chosen Products
pr_001346867,0.000135,No Mappings With Chosen Products
pr_001310280,0.000092,No Mappings With Chosen Products
pr_000992567,0.000136,No Mappings With Chosen Products
pr_001245255,0.000094,No Mappings With Chosen Products
pr_001365202,0.000094,No Mappings With Chosen Products
pr_001468503,0.005742,No Mappings With Chosen Products
pr_001276765,0.000094,No Mappings With Chosen Products
pr_001188740,0.000094,No Mappings With Chosen Products
pr_001366705,0.000094,No Mappings With Chosen Products
pr_001285386,0.000094,No Mappings With Chosen Products
pr_001264460,0.000094,No Mappings With Chosen Products
pr_001191676,0.000094,No Mappings With Chosen Products
pr_001282558,0.000094,No Mappings With Chosen Products
us_000588699,0.422094,No Mappings With Chosen Products
pr_001252616,0.000094,No Mappings With Chosen Products
pr_001218187,0.000094,No Mappings With Chosen Products
pr_001357709,0.000190,No Mappings With Chosen Products
pr_001296915,0.000094,No Mappings With Chosen Products
pr_001266300,0.000093,No Mappings With Chosen Products
pr_001272261,0.000094,No Mappings With Chosen Products
pr_001302538,0.000094,No Mappings With Chosen Products
pr_001429396,0.000252,No Mappings With Chosen Products
pr_001306332,0.000094,No Mappings With Chosen Products
pr_001572539,0.000027,No Mappings With Chosen Products
pr_001366565,0.000094,No Mappings With Chosen Products
us_000555752,0.721736,No Mappings With Chosen Products
us_000588488,0.796759,No Mappings With Chosen Products
us_000473536,0.758604,No Mappings With Chosen Products
us_000614051,0.000327,No Mappings With Chosen Products
us_000508551,0.000115,No Mappings With Chosen Products
pr_001195046,0.000094,No Mappings With Chosen Products
pr_001337841,0.000094,No Mappings With Chosen Products
pr_001279192,0.000094,No Mappings With Chosen Products
pr_001180611,0.000152,No Mappings With Chosen Products
pr_001234475,0.000094,No Mappings With Chosen Products
pr_001255983,0.000094,No Mappings With Chosen Products
pr_001345529,0.000094,No Mappings With Chosen Products
us_000512424,0.000132,No Mappings With Chosen Products
pr_001276245,0.000094,No Mappings With Chosen Products
pr_001227788,0.000094,No Mappings With Chosen Products
pr_001225837,0.000094,No Mappings With Chosen Products
pr_001192151,0.000093,No Mappings With Chosen Products
pr_001570489,0.000027,No Mappings With Chosen Products
pr_001229235,0.000094,No Mappings With Chosen Products
pr_001289123,0.000857,No Mappings With Chosen Products
pr_001198947,0.000094,No Mappings With Chosen Products
pr_001210715,0.000114,No Mappings With Chosen Products
pr_001297765,0.000198,No Mappings With Chosen Products
pr_001230628,0.000198,No Mappings With Chosen Products
pr_001287402,0.000094,No Mappings With Chosen Products
us_000580860,0.027354,No Mappings With Chosen Products
pr_001252468,0.000094,No Mappings With Chosen Products
us_000601467,0.035461,No Mappings With Chosen Products
us_000548083,0.046639,No Mappings With Chosen Products
pr_001284637,0.000094,No Mappings With Chosen Products
pr_001237409,0.000094,No Mappings With Chosen Products
pr_001350995,0.000094,No Mappings With Chosen Products
us_000619032,0.681782,No Mappings With Chosen Products
pr_001232080,0.000094,No Mappings With Chosen Products
us_000619504,0.181766,No Mappings With Chosen Products
us_000622015,0.421221,No Mappings With Chosen Products
pr_001450978,0.000094,No Mappings With Chosen Products
pr_001291085,0.000094,No Mappings With Chosen Products
us_000479176,0.445951,No Mappings With Chosen Products
pr_001374044,0.000094,No Mappings With Chosen Products
pr_001375037,0.000094,No Mappings With Chosen Products
us_000574955,0.004391,No Mappings With Chosen Products
us_000467667,0.995801,No Mappings With Chosen Products
us_000519801,0.000349,No Mappings With Chosen Products
pr_001211712,0.000091,No Mappings With Chosen Products
pr_001256466,0.000092,No Mappings With Chosen Products
us_000554580,0.063938,No Mappings With Chosen Products
pr_001306467,0.003020,No Mappings With Chosen Products
pr_001550070,0.000092,No Mappings With Chosen Products
pr_001256057,0.000094,No Mappings With Chosen Products
pr_001245449,0.000094,No Mappings With Chosen Products
pr_001301095,0.000094,No Mappings With Chosen Products
pr_001170142,0.000094,No Mappings With Chosen Products
pr_001293831,0.000094,No Mappings With Chosen Products
us_000514702,0.000132,No Mappings With Chosen Products
pr_001368992,0.000122,No Mappings With Chosen Products
pr_001322153,0.000198,No Mappings With Chosen Products
pr_001293823,0.000140,No Mappings With Chosen Products
pr_001228795,0.000094,No Mappings With Chosen Products
pr_001297059,0.000094,No Mappings With Chosen Products
pr_001323655,0.000945,No Mappings With Chosen Products
pr_001238120,0.000124,No Mappings With Chosen Products
pr_001312765,0.002857,No Mappings With Chosen Products
us_000532722,0.000140,No Mappings With Chosen Products
pr_001496472,0.000093,No Mappings With Chosen Products
pr_001249753,0.000095,No Mappings With Chosen Products
pr_001345492,0.000094,No Mappings With Chosen Products
pr_001309265,0.000145,No Mappings With Chosen Products
pr_001269078,0.000094,No Mappings With Chosen Products
pr_001258113,0.000094,No Mappings With Chosen Products
pr_001292034,0.000616,No Mappings With Chosen Products
pr_001199769,0.000094,No Mappings With Chosen Products
pr_001263913,0.000094,No Mappings With Chosen Products
pr_001197257,0.000091,No Mappings With Chosen Products
pr_001522371,0.000177,No Mappings With Chosen Products
pr_001226366,0.000094,No Mappings With Chosen Products
pr_001238271,0.000094,No Mappings With Chosen Products
pr_001238280,0.000093,No Mappings With Chosen Products
us_000563062,1.016379,No Mappings With Chosen Products
pr_001323024,0.000094,No Mappings With Chosen Products
pr_001363512,0.000093,No Mappings With Chosen Products
pr_001225218,0.000094,No Mappings With Chosen Products
pr_001201632,0.000124,No Mappings With Chosen Products
pr_001314697,0.000094,No Mappings With Chosen Products
us_000559175,0.000316,No Mappings With Chosen Products
pr_001255096,0.000136,No Mappings With Chosen Products
us_000576847,2.289575,No Mappings With Chosen Products
pr_001473130,0.000094,No Mappings With Chosen Products
pr_001295931,0.000094,No Mappings With Chosen Products
pr_001265991,0.000792,No Mappings With Chosen Products
pr_001365313,0.000094,No Mappings With Chosen Products
pr_001238373,0.000093,No Mappings With Chosen Products
pr_001328331,0.000094,No Mappings With Chosen Products
pr_001424670,0.000427,No Mappings With Chosen Products
pr_001220276,0.000094,No Mappings With Chosen Products
us_000554610,0.000115,No Mappings With Chosen Products
pr_001182340,0.000094,No Mappings With Chosen Products
us_000600190,0.000094,No Mappings With Chosen Products
pr_001540536,0.000782,No Mappings With Chosen Products
us_000590133,1.851719,No Mappings With Chosen Products
pr_001271663,0.000092,No Mappings With Chosen Products
us_000603454,0.950460,No Mappings With Chosen Products
pr_001258332,0.000190,No Mappings With Chosen Products
pr_001216202,0.000094,No Mappings With Chosen Products
pr_001337075,0.000093,No Mappings With Chosen Products
pr_001212174,0.000093,No Mappings With Chosen Products
pr_001340268,0.000094,No Mappings With Chosen Products
pr_001181856,0.000094,No Mappings With Chosen Products
pr_001356280,0.000094,No Mappings With Chosen Products
us_000522270,0.000279,No Mappings With Chosen Products
pr_001265682,0.000094,No Mappings With Chosen Products
pr_001382350,0.000094,No Mappings With Chosen Products
pr_001512222,0.000094,No Mappings With Chosen Products
pr_001247702,0.000094,No Mappings With Chosen Products
us_000478397,1.008845,No Mappings With Chosen Products
pr_001192122,0.000094,No Mappings With Chosen Products
pr_001242180,0.000094,No Mappings With Chosen Products
pr_001291452,0.000096,No Mappings With Chosen Products
pr_001304232,0.000094,No Mappings With Chosen Products
pr_001232531,0.000094,No Mappings With Chosen Products
pr_001172213,0.000094,No Mappings With Chosen Products
pr_001342432,0.000092,No Mappings With Chosen Products
pr_001553042,0.000113,No Mappings With Chosen Products
pr_001509461,0.000810,No Mappings With Chosen Products
pr_001290358,0.000094,No Mappings With Chosen Products
pr_001222405,0.000092,No Mappings With Chosen Products
pr_001205118,0.000181,No Mappings With Chosen Products
pr_001208073,0.000094,No Mappings With Chosen Products
pr_001256720,0.000094,No Mappings With Chosen Products
pr_001434221,0.000094,No Mappings With Chosen Products
pr_001203879,0.000094,No Mappings With Chosen Products
pr_001363459,0.000093,No Mappings With Chosen Products
pr_001315291,0.000094,No Mappings With Chosen Products
pr_001336003,0.000093,No Mappings With Chosen Products
pr_001523148,0.000964,No Mappings With Chosen Products
pr_001018391,0.000146,No Mappings With Chosen Products
pr_001247933,0.000094,No Mappings With Chosen Products
pr_001253530,0.000094,No Mappings With Chosen Products
pr_001262621,0.000094,No Mappings With Chosen Products
pr_001292350,0.000094,No Mappings With Chosen Products
pr_000507021,0.000129,No Mappings With Chosen Products
pr_001341755,0.000093,No Mappings With Chosen Products
pr_001203118,0.000094,No Mappings With Chosen Products
pr_001352245,0.000094,No Mappings With Chosen Products
pr_001203467,0.000094,No Mappings With Chosen Products
pr_001254023,0.000094,No Mappings With Chosen Products
us_000551357,0.630553,No Mappings With Chosen Products
pr_001241638,0.000094,No Mappings With Chosen Products
pr_001272001,0.000094,No Mappings With Chosen Products
pr_001367930,0.000196,No Mappings With Chosen Products
pr_001561095,0.000026,No Mappings With Chosen Products
pr_001248990,0.000094,No Mappings With Chosen Products
pr_001449691,0.000094,No Mappings With Chosen Products
pr_001194877,0.000094,No Mappings With Chosen Products
pr_001503646,0.000093,No Mappings With Chosen Products
pr_001562318,0.000027,No Mappings With Chosen Products
pr_001216138,0.000094,No Mappings With Chosen Products
pr_001255118,0.000094,No Mappings With Chosen Products
pr_001223742,0.000094,No Mappings With Chosen Products
pr_001361668,0.000094,No Mappings With Chosen Products
pr_001221054,0.000094,No Mappings With Chosen Products
pr_001256714,0.000094,No Mappings With Chosen Products
pr_001432060,0.000094,No Mappings With Chosen Products
pr_001263365,0.000094,No Mappings With Chosen Products
pr_001321467,0.000094,No Mappings With Chosen Products
pr_001261077,0.000089,No Mappings With Chosen Products
us_000529792,0.572496,No Mappings With Chosen Products
pr_001347984,0.000421,No Mappings With Chosen Products
pr_001338332,0.000094,No Mappings With Chosen Products
pr_001266511,0.000094,No Mappings With Chosen Products
us_000469491,0.624452,No Mappings With Chosen Products
us_000496879,1.014620,No Mappings With Chosen Products
pr_001228698,0.000152,No Mappings With Chosen Products
pr_001235148,0.000093,No Mappings With Chosen Products
pr_001293445,0.000093,No Mappings With Chosen Products
pr_001312357,0.000093,No Mappings With Chosen Products
pr_001214542,0.000094,No Mappings With Chosen Products
pr_001324802,0.000094,No Mappings With Chosen Products
pr_001219155,0.000094,No Mappings With Chosen Products
pr_001381572,0.000198,No Mappings With Chosen Products
pr_000614404,0.000094,No Mappings With Chosen Products
pr_001364346,0.000198,No Mappings With Chosen Products
pr_001209237,0.000152,No Mappings With Chosen Products
pr_001197114,0.000088,No Mappings With Chosen Products
pr_001323621,0.000094,No Mappings With Chosen Products
pr_001570356,0.000035,No Mappings With Chosen Products
pr_001383162,0.000093,No Mappings With Chosen Products
pr_001470861,0.000094,No Mappings With Chosen Products
pr_001255318,0.000190,No Mappings With Chosen Products
us_000618269,1.585994,No Mappings With Chosen Products
pr_001216989,0.000094,No Mappings With Chosen Products
pr_001277029,0.000094,No Mappings With Chosen Products
pr_001565712,0.000648,No Mappings With Chosen Products
pr_001194185,0.000094,No Mappings With Chosen Products
pr_001204396,0.000094,No Mappings With Chosen Products
pr_001340751,0.000094,No Mappings With Chosen Products
pr_001503371,0.000094,No Mappings With Chosen Products
pr_001510049,0.000117,No Mappings With Chosen Products
us_000541814,0.002044,No Mappings With Chosen Products
pr_001387612,0.000094,No Mappings With Chosen Products
pr_001203230,0.000094,No Mappings With Chosen Products
us_000526064,0.668915,No Mappings With Chosen Products
pr_001173963,0.000191,No Mappings With Chosen Products
pr_001378966,0.000094,No Mappings With Chosen Products
pr_001306842,0.000198,No Mappings With Chosen Products
pr_001170829,0.000093,No Mappings With Chosen Products
pr_001244657,0.000094,No Mappings With Chosen Products
pr_001263187,0.000094,No Mappings With Chosen Products
us_000575442,0.001569,No Mappings With Chosen Products
us_000485440,0.539494,No Mappings With Chosen Products
pr_001323093,0.000191,No Mappings With Chosen Products
pr_001272083,0.000092,No Mappings With Chosen Products
us_000620678,0.146952,No Mappings With Chosen Products
pr_001287988,0.000094,No Mappings With Chosen Products
pr_001564865,0.000027,No Mappings With Chosen Products
pr_001574135,0.000027,No Mappings With Chosen Products
us_000511918,0.175870,No Mappings With Chosen Products
pr_001576804,0.000027,No Mappings With Chosen Products
pr_001214201,0.000094,No Mappings With Chosen Products
us_000598565,1.409510,No Mappings With Chosen Products
pr_001211663,0.000094,No Mappings With Chosen Products
us_000495307,1.012017,No Mappings With Chosen Products
pr_001251979,0.000094,No Mappings With Chosen Products
pr_001238966,0.000094,No Mappings With Chosen Products
pr_001379357,0.000094,No Mappings With Chosen Products
us_000544376,0.000142,No Mappings With Chosen Products
pr_001316729,0.000093,No Mappings With Chosen Products
pr_001338303,0.000094,No Mappings With Chosen Products
pr_001247036,0.000094,No Mappings With Chosen Products
pr_001439808,0.000094,No Mappings With Chosen Products
pr_001212354,0.000094,No Mappings With Chosen Products
pr_001214679,0.000094,No Mappings With Chosen Products
us_000586620,0.979328,No Mappings With Chosen Products
pr_001499533,0.000313,No Mappings With Chosen Products
pr_001328718,0.000094,No Mappings With Chosen Products
pr_001298040,0.000094,No Mappings With Chosen Products
pr_001437141,0.000093,No Mappings With Chosen Products
pr_001336207,0.000094,No Mappings With Chosen Products
pr_001281137,0.000094,No Mappings With Chosen Products
pr_001341515,0.000094,No Mappings With Chosen Products
pr_001337499,0.000093,No Mappings With Chosen Products
us_000572985,0.028620,No Mappings With Chosen Products
pr_001236608,0.000196,No Mappings With Chosen Products
pr_001464306,0.000094,No Mappings With Chosen Products
pr_001365726,0.000094,No Mappings With Chosen Products
pr_001366955,0.000094,No Mappings With Chosen Products
us_000529981,0.030155,No Mappings With Chosen Products
pr_001258151,0.000124,No Mappings With Chosen Products
us_000539753,0.000329,No Mappings With Chosen Products
pr_001214653,0.000094,No Mappings With Chosen Products
pr_001533747,0.000094,No Mappings With Chosen Products
pr_001261540,0.000092,No Mappings With Chosen Products
pr_001313508,0.000094,No Mappings With Chosen Products
pr_001216645,0.000094,No Mappings With Chosen Products
us_000532525,0.000087,No Mappings With Chosen Products
us_000615770,1.415661,No Mappings With Chosen Products
pr_001268450,0.000094,No Mappings With Chosen Products
pr_001222801,0.000094,No Mappings With Chosen Products
pr_001225744,0.000094,No Mappings With Chosen Products
pr_001311503,0.000094,No Mappings With Chosen Products
pr_001364140,0.000093,No Mappings With Chosen Products
pr_001340090,0.000094,No Mappings With Chosen Products
us_000551224,0.000415,No Mappings With Chosen Products
pr_001187291,0.000094,No Mappings With Chosen Products
pr_001287100,0.000094,No Mappings With Chosen Products
pr_001493066,0.001776,No Mappings With Chosen Products
us_000600514,0.286291,No Mappings With Chosen Products
pr_001219154,0.000094,No Mappings With Chosen Products
pr_001204458,0.000094,No Mappings With Chosen Products
us_000586851,1.964034,No Mappings With Chosen Products
us_000548606,0.000474,No Mappings With Chosen Products
pr_001535055,0.000093,No Mappings With Chosen Products
pr_001513669,0.000094,No Mappings With Chosen Products
pr_001285972,0.000094,No Mappings With Chosen Products
pr_001381007,0.000170,No Mappings With Chosen Products
pr_001341690,0.000094,No Mappings With Chosen Products
pr_001335965,0.000094,No Mappings With Chosen Products
pr_001329872,0.000094,No Mappings With Chosen Products
pr_001223515,0.000092,No Mappings With Chosen Products
pr_001295139,0.000094,No Mappings With Chosen Products
pr_001286570,0.000092,No Mappings With Chosen Products
pr_001217204,0.000198,No Mappings With Chosen Products
pr_001365222,0.001083,No Mappings With Chosen Products
pr_001275300,0.000909,No Mappings With Chosen Products
pr_001384522,0.000198,No Mappings With Chosen Products
pr_001216643,0.000522,No Mappings With Chosen Products
us_000584235,0.187764,No Mappings With Chosen Products
pr_001237312,0.000188,No Mappings With Chosen Products
pr_001237327,0.000094,No Mappings With Chosen Products
pr_001339179,0.000094,No Mappings With Chosen Products
pr_001293264,0.000094,No Mappings With Chosen Products
pr_001309150,0.000094,No Mappings With Chosen Products
us_000473916,0.511535,No Mappings With Chosen Products
pr_001358741,0.000198,No Mappings With Chosen Products
pr_001318637,0.000101,No Mappings With Chosen Products
pr_001234523,0.000093,No Mappings With Chosen Products
pr_001312948,0.000094,No Mappings With Chosen Products
pr_001279917,0.000094,No Mappings With Chosen Products
pr_001177745,0.000094,No Mappings With Chosen Products
pr_001300285,0.000094,No Mappings With Chosen Products
pr_001209762,0.000162,No Mappings With Chosen Products
pr_001518721,0.000093,No Mappings With Chosen Products
us_000596844,0.010086,No Mappings With Chosen Products
pr_001209481,0.000094,No Mappings With Chosen Products
pr_001331722,0.000198,No Mappings With Chosen Products
pr_001278875,0.000094,No Mappings With Chosen Products
pr_001235558,0.000094,No Mappings With Chosen Products
us_000510332,0.717674,No Mappings With Chosen Products
pr_001562967,0.000022,No Mappings With Chosen Products
pr_001261015,0.000094,No Mappings With Chosen Products
pr_001174924,0.000092,No Mappings With Chosen Products
pr_001247642,0.000092,No Mappings With Chosen Products
pr_001446349,0.000094,No Mappings With Chosen Products
pr_001446207,0.000094,No Mappings With Chosen Products
pr_001318416,0.000197,No Mappings With Chosen Products
pr_001312905,0.000093,No Mappings With Chosen Products
pr_001211814,0.000144,No Mappings With Chosen Products
pr_001262188,0.000095,No Mappings With Chosen Products
us_000556089,0.000094,No Mappings With Chosen Products
us_000597981,1.378730,No Mappings With Chosen Products
pr_001252176,0.000094,No Mappings With Chosen Products
pr_001304240,0.000094,No Mappings With Chosen Products
pr_001224205,0.000094,No Mappings With Chosen Products
pr_001245230,0.000094,No Mappings With Chosen Products
pr_001335007,0.000919,No Mappings With Chosen Products
pr_000745283,0.031248,No Mappings With Chosen Products
pr_001234902,0.000120,No Mappings With Chosen Products
us_000509204,1.043916,No Mappings With Chosen Products
pr_001328368,0.000094,No Mappings With Chosen Products
pr_001538077,0.000094,No Mappings With Chosen Products
us_000558578,0.000336,No Mappings With Chosen Products
us_000621341,1.672534,No Mappings With Chosen Products
pr_001380421,0.000094,No Mappings With Chosen Products
us_000512423,1.181815,No Mappings With Chosen Products
pr_001550910,0.000092,No Mappings With Chosen Products
pr_001190523,0.000094,No Mappings With Chosen Products
pr_001262008,0.000092,No Mappings With Chosen Products
pr_001291712,0.000125,No Mappings With Chosen Products
pr_001344113,0.000093,No Mappings With Chosen Products
pr_001246893,0.000094,No Mappings With Chosen Products
pr_001358243,0.000278,No Mappings With Chosen Products
pr_001376306,0.000093,No Mappings With Chosen Products
pr_001170243,0.000190,No Mappings With Chosen Products
pr_001286313,0.000094,No Mappings With Chosen Products
pr_001292973,0.000094,No Mappings With Chosen Products
us_000537075,0.037505,No Mappings With Chosen Products
pr_001244888,0.000142,No Mappings With Chosen Products
pr_001517220,0.000093,No Mappings With Chosen Products
pr_001348168,0.000094,No Mappings With Chosen Products
pr_001355193,0.000198,No Mappings With Chosen Products
pr_001544946,0.000796,No Mappings With Chosen Products
pr_001523022,0.000839,No Mappings With Chosen Products
pr_001374378,0.000094,No Mappings With Chosen Products
pr_001188241,0.000125,No Mappings With Chosen Products
pr_001269374,0.000091,No Mappings With Chosen Products
pr_001447835,0.002060,No Mappings With Chosen Products
pr_001194548,0.000094,No Mappings With Chosen Products
pr_001245948,0.000094,No Mappings With Chosen Products
pr_001240808,0.000094,No Mappings With Chosen Products
pr_001313608,0.000094,No Mappings With Chosen Products
