Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_001269995,0.000198,No Mappings With Chosen Products
pr_001254982,0.000094,No Mappings With Chosen Products
pr_001186830,0.000094,No Mappings With Chosen Products
us_000564515,0.000515,No Mappings With Chosen Products
pr_001339473,0.000094,No Mappings With Chosen Products
pr_001540379,0.000094,No Mappings With Chosen Products
pr_000849091,0.000102,No Mappings With Chosen Products
pr_001345385,0.000173,No Mappings With Chosen Products
pr_001241962,0.000094,No Mappings With Chosen Products
pr_001277243,0.000094,No Mappings With Chosen Products
pr_001574379,0.000022,No Mappings With Chosen Products
pr_001322683,0.000092,No Mappings With Chosen Products
us_000477089,1.009358,No Mappings With Chosen Products
pr_001245588,0.000094,No Mappings With Chosen Products
us_000620738,0.732691,No Mappings With Chosen Products
us_000504976,1.008159,No Mappings With Chosen Products
pr_001208572,0.000094,No Mappings With Chosen Products
pr_001169088,0.000094,No Mappings With Chosen Products
pr_001357287,0.000094,No Mappings With Chosen Products
pr_001306749,0.000094,No Mappings With Chosen Products
pr_001192757,0.000094,No Mappings With Chosen Products
pr_001168978,0.000093,No Mappings With Chosen Products
pr_001269024,0.000094,No Mappings With Chosen Products
pr_000956343,0.009536,No Mappings With Chosen Products
pr_001236815,0.000092,No Mappings With Chosen Products
pr_001560703,0.000026,No Mappings With Chosen Products
pr_001272695,0.000094,No Mappings With Chosen Products
pr_001207362,0.000094,No Mappings With Chosen Products
pr_001253817,0.000094,No Mappings With Chosen Products
pr_001351856,0.000094,No Mappings With Chosen Products
us_000620991,0.497269,No Mappings With Chosen Products
pr_001429350,0.000191,No Mappings With Chosen Products
pr_001434441,0.000841,No Mappings With Chosen Products
pr_001343717,0.000094,No Mappings With Chosen Products
pr_001288814,0.000094,No Mappings With Chosen Products
pr_001243912,0.000094,No Mappings With Chosen Products
pr_001187827,0.000094,No Mappings With Chosen Products
pr_001251010,0.000094,No Mappings With Chosen Products
pr_001429056,0.000847,No Mappings With Chosen Products
us_000506007,0.000453,No Mappings With Chosen Products
pr_001376223,0.000198,No Mappings With Chosen Products
pr_001357309,0.000094,No Mappings With Chosen Products
us_000529998,0.810118,No Mappings With Chosen Products
pr_001302968,0.000198,No Mappings With Chosen Products
us_000588145,0.000094,No Mappings With Chosen Products
pr_001326988,0.000094,No Mappings With Chosen Products
pr_001169873,0.000094,No Mappings With Chosen Products
pr_001234917,0.000198,No Mappings With Chosen Products
pr_001272606,0.000094,No Mappings With Chosen Products
pr_001210867,0.000094,No Mappings With Chosen Products
pr_001231269,0.000093,No Mappings With Chosen Products
pr_001304502,0.000094,No Mappings With Chosen Products
pr_001559682,0.000093,No Mappings With Chosen Products
us_000620079,0.223495,No Mappings With Chosen Products
us_000539573,0.341467,No Mappings With Chosen Products
pr_001286610,0.000094,No Mappings With Chosen Products
pr_001259432,0.000094,No Mappings With Chosen Products
pr_001366722,0.000198,No Mappings With Chosen Products
us_000618177,0.688011,No Mappings With Chosen Products
pr_001532816,0.000092,No Mappings With Chosen Products
pr_001364485,0.000094,No Mappings With Chosen Products
us_000540574,0.003168,No Mappings With Chosen Products
us_000562356,0.086601,No Mappings With Chosen Products
pr_001351583,0.000094,No Mappings With Chosen Products
pr_001492308,0.000170,No Mappings With Chosen Products
us_000620905,0.000094,No Mappings With Chosen Products
us_000484626,1.520645,No Mappings With Chosen Products
pr_001554227,0.000094,No Mappings With Chosen Products
pr_001195784,0.000198,No Mappings With Chosen Products
us_000621466,0.646347,No Mappings With Chosen Products
pr_001315435,0.000094,No Mappings With Chosen Products
pr_001334768,0.000198,No Mappings With Chosen Products
us_000576632,0.585895,No Mappings With Chosen Products
pr_001229185,0.000094,No Mappings With Chosen Products
us_000485612,1.009158,No Mappings With Chosen Products
us_000551176,1.071956,No Mappings With Chosen Products
pr_001363809,0.000816,No Mappings With Chosen Products
pr_001304510,0.000094,No Mappings With Chosen Products
pr_001385442,0.000124,No Mappings With Chosen Products
pr_001294697,0.000094,No Mappings With Chosen Products
pr_001568623,0.000027,No Mappings With Chosen Products
pr_001501225,0.000093,No Mappings With Chosen Products
pr_001218157,0.000094,No Mappings With Chosen Products
us_000533359,0.000096,No Mappings With Chosen Products
pr_001244362,0.000094,No Mappings With Chosen Products
pr_000628486,0.580607,No Mappings With Chosen Products
pr_001364061,0.000094,No Mappings With Chosen Products
pr_001277874,0.000094,No Mappings With Chosen Products
us_000559039,0.038655,No Mappings With Chosen Products
pr_001544779,0.000094,No Mappings With Chosen Products
pr_001282727,0.000094,No Mappings With Chosen Products
us_000538956,0.000150,No Mappings With Chosen Products
pr_001230425,0.000093,No Mappings With Chosen Products
pr_001274367,0.000094,No Mappings With Chosen Products
pr_001349539,0.000094,No Mappings With Chosen Products
pr_001267860,0.000093,No Mappings With Chosen Products
us_000607944,0.995736,No Mappings With Chosen Products
pr_001342089,0.000092,No Mappings With Chosen Products
pr_001489783,0.000122,No Mappings With Chosen Products
pr_001418843,0.000847,No Mappings With Chosen Products
pr_001231623,0.000093,No Mappings With Chosen Products
pr_001240204,0.000094,No Mappings With Chosen Products
pr_001362528,0.000094,No Mappings With Chosen Products
us_000614582,0.250447,No Mappings With Chosen Products
us_000503056,0.320082,No Mappings With Chosen Products
pr_001377542,0.000095,No Mappings With Chosen Products
us_000494528,0.172311,No Mappings With Chosen Products
pr_001233014,0.000094,No Mappings With Chosen Products
pr_001233287,0.000128,No Mappings With Chosen Products
pr_001315602,0.000093,No Mappings With Chosen Products
pr_001212699,0.000094,No Mappings With Chosen Products
pr_001221339,0.000094,No Mappings With Chosen Products
pr_001367797,0.000123,No Mappings With Chosen Products
pr_001528440,0.000315,No Mappings With Chosen Products
us_000204804,1.053560,No Mappings With Chosen Products
us_000618544,0.850782,No Mappings With Chosen Products
pr_001310736,0.000094,No Mappings With Chosen Products
us_000468231,1.009851,No Mappings With Chosen Products
pr_001276565,0.000190,No Mappings With Chosen Products
us_000614922,0.395377,No Mappings With Chosen Products
pr_001201868,0.000092,No Mappings With Chosen Products
pr_001575365,0.000027,No Mappings With Chosen Products
pr_001370047,0.000162,No Mappings With Chosen Products
pr_001254003,0.000094,No Mappings With Chosen Products
pr_001530016,0.000094,No Mappings With Chosen Products
pr_001232357,0.000093,No Mappings With Chosen Products
pr_001221969,0.000094,No Mappings With Chosen Products
pr_001191148,0.000094,No Mappings With Chosen Products
pr_001322546,0.000136,No Mappings With Chosen Products
pr_001226911,0.000094,No Mappings With Chosen Products
pr_001346347,0.000094,No Mappings With Chosen Products
pr_001220448,0.000094,No Mappings With Chosen Products
pr_001204683,0.000093,No Mappings With Chosen Products
pr_001365055,0.000094,No Mappings With Chosen Products
pr_001350521,0.000093,No Mappings With Chosen Products
pr_001435127,0.001107,No Mappings With Chosen Products
pr_001202934,0.000094,No Mappings With Chosen Products
us_000607850,0.006830,No Mappings With Chosen Products
pr_001271116,0.000093,No Mappings With Chosen Products
