Product ID : 7842 # of JPs covered : 1 : 435 : Tax Prep-Pass-Through-Planning, 
us_000558210,0.384990,0.034012
us_000588175,0.384990,0.034096
us_000538291,0.384990,0.034133
us_000621375,0.384990,0.034162
us_000554723,0.384990,0.034192
us_000621956,0.384990,0.034327
us_000587662,0.384990,0.034754
us_000612966,0.384990,0.035128
pr_000751696,0.384990,0.035399
us_000593086,0.384990,0.035892
us_000571589,0.384990,0.037153
us_000589854,0.384990,0.037252
us_000594805,0.384990,0.038297
us_000573648,0.384990,0.038731
us_000573399,0.384990,0.041625
us_000622579,0.384990,0.045121
us_000542787,0.384990,0.045743
us_000529817,0.384990,0.048999
us_000593260,0.384990,0.051010
us_000478347,0.384990,0.059164
us_000622364,0.384990,0.062691
us_000542786,0.384990,0.062841
us_000573551,0.384990,0.062934
us_000577788,0.384990,0.064779
pr_001089054,0.384990,0.065182
us_000534266,0.384990,0.066941
us_000613746,0.384990,0.067439
us_000553762,0.384990,0.067479
us_000610922,0.384990,0.068646
us_000519719,0.384990,0.071864
pr_001940055,0.384990,0.071922
us_000538175,0.384990,0.073255
us_000539996,0.384990,0.074984
us_000596541,0.384990,0.075109
us_000530888,0.384990,0.077511
us_000561948,0.384990,0.087123
us_000587430,0.384990,0.090958
us_000573311,0.384990,0.095152
us_000621318,0.384990,0.096653
us_000573637,0.384990,0.104349
us_000622087,0.384990,0.108346
pr_001142651,0.384990,0.111776
us_000552257,0.384990,0.112257
us_000491969,0.384990,0.114244
pr_002119971,0.384990,0.115687
us_000482787,0.384990,0.123218
us_000573711,0.384990,0.128160
us_000553428,0.384990,0.146625
us_000521363,0.384990,0.155338
us_000573649,0.384990,0.187631
us_000538377,0.384990,0.193184
pr_001155495,0.384990,0.193656
us_000562567,0.384990,0.206360
us_000094113,0.384990,0.214643
us_000573661,0.384990,0.254555
us_000540751,0.384990,0.255447
us_000589903,0.384990,0.286666
us_000563840,0.383320,0.000007
us_000477712,0.383320,0.000007
pr_000024286,0.383320,0.000090
pr_001942120,0.383320,0.008291
pr_001845618,0.383320,0.020987
us_000590365,0.383320,0.087914
pr_000288416,0.379600,0.000063
us_000579069,0.379600,0.498335
us_000622191,0.379600,0.578871
us_000546328,0.379600,0.921602
pr_000406249,0.378743,0.000002
pr_001185925,0.378743,0.003355
pr_001216633,0.378743,0.003355
pr_001303829,0.378743,0.003468
pr_001329049,0.378743,0.003654
pr_001185269,0.378743,0.003654
us_000552831,0.378743,0.004291
pr_001217381,0.378743,0.042229
us_000515688,0.378743,0.053361
pr_001273725,0.378743,0.070650
us_000529164,0.378743,0.084954
us_000514283,0.378743,0.147181
us_000514052,0.378743,0.199720
us_000612152,0.378743,0.225611
pr_000904831,0.378533,0.002793
us_000513189,0.378533,0.089608
us_000514081,0.378533,0.507762
us_000514047,0.375590,0.569236
us_000600805,0.375590,0.772377
us_000614519,0.375549,0.000067
us_000608865,0.375549,0.001832
us_000573319,0.375549,0.008165
us_000514020,0.375549,0.063940
us_000618985,0.375549,0.124447
us_000546846,0.375549,0.125382
pr_001999841,0.375549,0.176939
us_000561303,0.375549,0.190322
pr_001724379,0.375549,0.197842
pr_001852813,0.375549,0.198375
us_000619086,0.375549,0.200253
us_000612785,0.375549,0.200977
pr_001852299,0.375549,0.222419
us_000563687,0.375549,0.246561
us_000612276,0.375549,0.321178
pr_000753320,0.370217,0.000029
pr_001282703,0.370217,0.000071
us_000522372,0.370217,0.003732
pr_001347694,0.370217,0.089788
pr_001278182,0.370217,0.102507
pr_001206631,0.370217,0.104623
us_000604064,0.370217,0.105134
us_000615872,0.370217,0.110205
us_000621328,0.370217,0.123144
us_000578684,0.370217,0.124799
us_000617199,0.370217,0.127515
us_000586304,0.370217,0.137728
pr_001386563,0.370217,0.140211
us_000561296,0.370217,0.143862
us_000562922,0.370217,0.171567
pr_001516095,0.370217,0.177971
pr_000629409,0.367565,0.000001
pr_000695416,0.367565,0.000001
pr_000940753,0.367565,0.000001
pr_001126979,0.367565,0.000001
pr_000553891,0.367565,0.000001
pr_001126818,0.367565,0.000001
pr_000700469,0.367565,0.000001
pr_001126599,0.367565,0.000001
pr_000716177,0.367565,0.000001
pr_001096846,0.367565,0.000001
pr_001161839,0.367565,0.000001
pr_001130153,0.367565,0.000001
pr_000990911,0.367565,0.000001
pr_001794267,0.367565,0.000001
pr_001891077,0.367565,0.000001
pr_002119924,0.367565,0.000001
pr_001129272,0.367565,0.000001
pr_002002018,0.367565,0.000001
pr_002261876,0.367565,0.000001
pr_000653114,0.367565,0.000001
pr_001043858,0.367565,0.000001
pr_001128929,0.367565,0.000001
pr_001130029,0.367565,0.000001
pr_000951787,0.367565,0.000001
pr_001088290,0.367565,0.000001
pr_000562250,0.367565,0.000001
pr_000653396,0.367565,0.000001
pr_001014616,0.367565,0.000001
pr_001107190,0.367565,0.000001
pr_000993117,0.367565,0.000001
pr_002043234,0.367565,0.000001
pr_000553673,0.367565,0.000001
pr_001142057,0.367565,0.000001
pr_001622791,0.367565,0.000001
pr_000819310,0.367565,0.000001
pr_001128809,0.367565,0.000001
pr_002045816,0.367565,0.000001
pr_001130854,0.367565,0.000001
pr_001129449,0.367565,0.000001
pr_001996179,0.367565,0.000001
pr_001130490,0.367565,0.000001
pr_000559129,0.367565,0.000001
pr_001131209,0.367565,0.000001
pr_001938470,0.367565,0.000001
pr_001127235,0.367565,0.000001
pr_000821263,0.367565,0.000001
pr_001015838,0.367565,0.000001
pr_001129476,0.367565,0.000001
pr_000719591,0.367565,0.000001
pr_001130556,0.367565,0.000001
pr_001127021,0.367565,0.000001
pr_001854882,0.367565,0.000001
pr_001679663,0.367565,0.000001
pr_001130176,0.367565,0.000001
pr_001089697,0.367565,0.000001
pr_001130285,0.367565,0.000001
pr_002045287,0.367565,0.000001
pr_000827804,0.367565,0.000001
pr_000655621,0.367565,0.000001
pr_001129320,0.367565,0.000001
pr_001126539,0.367565,0.000001
pr_000655651,0.367565,0.000001
pr_001130767,0.367565,0.000001
pr_001090904,0.367565,0.000001
pr_001089010,0.367565,0.000001
pr_001128803,0.367565,0.000001
pr_000634654,0.367565,0.000001
pr_001128450,0.367565,0.000001
pr_001782723,0.367565,0.000001
pr_001808845,0.367565,0.000001
pr_000374011,0.367565,0.000001
pr_000655612,0.367565,0.000001
pr_001130848,0.367565,0.000001
pr_000837901,0.367565,0.000001
pr_001155157,0.367565,0.000001
pr_001127920,0.367565,0.000001
pr_001157663,0.367565,0.000001
pr_002001020,0.367565,0.000001
pr_001805049,0.367565,0.000001
pr_001044103,0.367565,0.000001
pr_000875620,0.367565,0.000001
pr_001127160,0.367565,0.000001
pr_000749185,0.367565,0.000001
pr_000922199,0.367565,0.000001
pr_000712495,0.367565,0.000001
pr_001126376,0.367565,0.000001
pr_001127091,0.367565,0.000001
pr_000725447,0.367565,0.000001
pr_001126542,0.367565,0.000001
pr_000750999,0.367565,0.000001
pr_000812204,0.367565,0.000001
pr_001874686,0.367565,0.000001
pr_000864472,0.367565,0.000001
pr_000853112,0.367565,0.000001
pr_001995598,0.367565,0.000001
pr_000992525,0.367565,0.000001
pr_000633580,0.367565,0.000001
pr_001131298,0.367565,0.000001
pr_001131343,0.367565,0.000001
pr_000720765,0.367565,0.000001
pr_000720329,0.367565,0.000001
pr_001127323,0.367565,0.000001
pr_001157133,0.367565,0.000001
pr_001090865,0.367565,0.000001
pr_000627987,0.367565,0.000001
pr_001131082,0.367565,0.000001
pr_001582803,0.367565,0.000001
pr_002044661,0.367565,0.000001
pr_000994877,0.367565,0.000001
pr_001777131,0.367565,0.000001
pr_000697431,0.367565,0.000001
pr_000723688,0.367565,0.000001
pr_001604984,0.367565,0.000001
pr_000713084,0.367565,0.000001
pr_001167074,0.367565,0.000001
pr_001128791,0.367565,0.000001
pr_002048084,0.367565,0.000001
pr_001127962,0.367565,0.000001
pr_000562131,0.367565,0.000001
pr_000715740,0.367565,0.000001
pr_001127089,0.367565,0.000001
pr_001127473,0.367565,0.000001
pr_000557218,0.367565,0.000001
pr_001089637,0.367565,0.000001
pr_000633878,0.367565,0.000001
pr_002001236,0.367565,0.000001
pr_001087678,0.367565,0.000001
pr_001892006,0.367565,0.000001
pr_001126086,0.367565,0.000001
pr_000823134,0.367565,0.000001
pr_001014839,0.367565,0.000001
pr_000735172,0.367565,0.000001
pr_001126551,0.367565,0.000001
pr_001874688,0.367565,0.000001
pr_002248457,0.367565,0.000001
pr_001787665,0.367565,0.000001
pr_000553534,0.367565,0.000001
pr_001129974,0.367565,0.000001
pr_001127769,0.367565,0.000001
pr_001893623,0.367565,0.000001
us_000461915,0.367565,0.000002
us_000487030,0.367565,0.000003
us_000491214,0.367565,0.000003
us_000496061,0.367565,0.000003
us_000500908,0.367565,0.000003
us_000522320,0.367565,0.000003
us_000531447,0.367565,0.000004
us_000364364,0.367565,0.000004
us_000478946,0.367565,0.000005
us_000486171,0.367565,0.000005
us_000558402,0.367565,0.000006
us_000523315,0.367565,0.000007
us_000581447,0.367565,0.000012
us_000550168,0.367565,0.000012
us_000518520,0.367565,0.000012
us_000564392,0.367565,0.000019
us_000578907,0.367565,0.000030
pr_000891371,0.367565,0.003087
pr_001887974,0.367565,0.004197
us_000589042,0.367565,0.004965
pr_002121739,0.367565,0.016179
pr_001217601,0.361660,0.029371
us_000504597,0.361660,0.029621
us_000504420,0.361660,0.029622
pr_001314913,0.361660,0.029998
us_000562623,0.361660,0.030586
us_000562599,0.361660,0.031180
pr_001278499,0.361660,0.033397
us_000610386,0.361660,0.034846
us_000555827,0.361660,0.035243
us_000621449,0.361660,0.042558
pr_001287216,0.361660,0.043486
pr_001285130,0.361660,0.044959
pr_001394422,0.361660,0.045453
pr_001365652,0.361660,0.045453
us_000535685,0.361660,0.046411
pr_001281182,0.361660,0.053267
pr_001218772,0.361660,0.054317
pr_001450223,0.361660,0.054381
pr_001299756,0.361660,0.056258
us_000523467,0.361660,0.076616
us_000537103,0.361660,0.082632
pr_001370624,0.361660,0.086412
pr_001287961,0.361660,0.093999
pr_001343279,0.361660,0.097901
pr_001281649,0.361660,0.101911
pr_001362942,0.361660,0.104375
pr_001337439,0.361660,0.124222
pr_001344833,0.361660,0.124885
us_000542194,0.361660,0.141102
pr_001362285,0.361660,0.153025
us_000517211,0.361660,0.162826
us_000584834,0.354880,0.005341
us_000514284,0.354880,0.054257
pr_001345780,0.354880,0.093134
pr_001418597,0.354880,0.099003
us_000555463,0.354880,0.106382
pr_001315629,0.354880,0.114052
us_000570847,0.354880,0.116671
us_000521879,0.354880,0.122024
us_000561850,0.354880,0.129238
us_000538526,0.354880,0.130099
pr_001276295,0.354880,0.132489
us_000507735,0.354880,0.134462
us_000558201,0.354880,0.147824
us_000525814,0.354880,0.153624
us_000556861,0.354880,0.161614
us_000580193,0.354880,0.169262
pr_001177506,0.354880,0.186643
us_000519293,0.354880,0.213061
us_000485448,0.344846,0.000000
us_000613169,0.344846,0.000000
us_000612743,0.344846,0.000000
us_000609029,0.344846,0.000000
us_000580055,0.344846,0.000001
us_000570717,0.344846,0.000005
us_000593628,0.344846,0.000007
us_000619280,0.344846,0.000026
us_000584374,0.344846,0.000108
us_000584753,0.344846,0.000143
pr_001026084,0.344846,0.000154
us_000554309,0.344846,0.000269
us_000593303,0.344846,0.000429
pr_000910656,0.344846,0.000536
us_000497814,0.344846,0.000744
us_000519739,0.344846,0.003138
us_000571945,0.344846,0.003428
us_000570880,0.344846,0.004201
pr_001040004,0.344846,0.004262
us_000585823,0.344846,0.004486
pr_000625930,0.344846,0.004679
pr_001808678,0.344846,0.005173
pr_001854728,0.344846,0.005673
us_000528220,0.344846,0.011484
us_000575279,0.344846,0.011561
us_000558929,0.344846,0.012243
us_000586941,0.344846,0.017857
us_000492439,0.344846,0.019353
us_000622746,0.344846,0.037438
us_000554756,0.344846,0.043819
pr_000187900,0.344846,0.064547
us_000562825,0.339342,0.000002
pr_000561496,0.339342,0.001713
pr_000720545,0.339342,0.001713
pr_001001170,0.339342,0.001727
us_000265839,0.339342,0.003147
us_000493704,0.339342,0.009559
us_000464991,0.339342,0.106042
pr_001796237,0.339342,0.122489
us_000596046,0.339342,0.127978
pr_001887610,0.339342,0.137948
us_000532606,0.339342,0.141608
us_000521477,0.339342,0.158524
us_000539008,0.339342,0.168302
us_000585170,0.339342,0.182913
us_000521364,0.339342,0.186653
us_000066921,0.339342,0.187658
us_000571907,0.339342,0.193936
us_000539144,0.339342,0.195032
us_000537129,0.339342,0.196428
pr_002001647,0.339342,0.196617
pr_001887319,0.339342,0.196617
us_000601466,0.339342,0.199639
pr_001159925,0.339342,0.201290
us_000588294,0.339342,0.204547
us_000515710,0.339342,0.209987
us_000509172,0.339342,0.216722
us_000521132,0.339342,0.222548
us_000598286,0.339342,0.415970
pr_001574772,0.339342,1.104399
pr_001574151,0.339342,1.123077
us_000586010,0.336510,0.000333
pr_000777870,0.336510,0.000744
pr_001148035,0.336510,0.000784
pr_000750556,0.336510,0.000784
pr_001996512,0.336510,0.000784
pr_000394849,0.336510,0.001139
us_000536860,0.336510,0.001281
pr_000717424,0.336510,0.001564
pr_000993674,0.336510,0.001564
pr_000827820,0.336510,0.001564
pr_000919885,0.336510,0.001564
pr_000516954,0.336510,0.001565
us_000532540,0.336510,0.001577
us_000470700,0.336510,0.001654
us_000475792,0.336510,0.001706
us_000476470,0.336510,0.001761
pr_001145918,0.336510,0.001850
pr_000657070,0.336510,0.002005
us_000464085,0.336510,0.002122
us_000538926,0.336510,0.002125
pr_000394453,0.336510,0.002244
pr_001043964,0.336510,0.002328
us_000466111,0.336510,0.002398
pr_000518684,0.336510,0.002405
pr_001614056,0.336510,0.002558
us_000248867,0.336510,0.002593
pr_001148630,0.336510,0.002842
us_000466538,0.336510,0.003005
pr_000560920,0.336510,0.003014
us_000600704,0.336510,0.003082
us_000493206,0.336510,0.003096
pr_000816243,0.336510,0.003184
pr_000689937,0.336510,0.003247
us_000544501,0.336510,0.003514
us_000552516,0.336510,0.003518
pr_000390108,0.336510,0.003690
pr_000653281,0.336510,0.003740
us_000551451,0.336510,0.003747
us_000513622,0.336510,0.003834
pr_000959314,0.336510,0.003848
us_000480852,0.336510,0.004060
pr_000392278,0.336510,0.004246
pr_000640252,0.336510,0.004345
us_000459404,0.336510,0.004393
us_000576926,0.336510,0.004427
us_000558501,0.336510,0.004526
us_000511531,0.336510,0.004576
pr_001147931,0.336510,0.004869
us_000233053,0.336510,0.004978
pr_000910702,0.336510,0.004991
pr_002040824,0.336510,0.005086
pr_001149940,0.336510,0.005094
us_000273879,0.336510,0.005120
pr_001147628,0.336510,0.005457
us_000502107,0.336510,0.005914
pr_000569105,0.336510,0.005926
pr_000640946,0.336510,0.006090
us_000603798,0.336510,0.006122
us_000461738,0.336510,0.006618
us_000502885,0.336510,0.006699
us_000572790,0.336510,0.006773
pr_001021913,0.336510,0.007370
us_000474119,0.336510,0.008479
us_000596319,0.336510,0.008568
us_000472282,0.336510,0.008573
us_000539292,0.336510,0.009307
us_000483450,0.336510,0.010040
us_000515793,0.336510,0.010500
pr_000644109,0.336510,0.010669
us_000576267,0.336510,0.011200
pr_001146912,0.336510,0.012105
us_000583851,0.336510,0.012994
pr_001677707,0.336510,0.013126
pr_001059409,0.336510,0.013942
us_000553599,0.336510,0.016368
us_000498731,0.336510,0.016661
pr_001063321,0.336510,0.016997
us_000554212,0.336510,0.018838
us_000246444,0.336510,0.022535
us_000507106,0.336510,0.023554
pr_000729449,0.336510,0.024843
us_000546702,0.336510,0.025623
us_000547925,0.336510,0.031508
pr_000867734,0.336510,0.060555
us_000461461,0.336510,0.073829
pr_001957181,0.336510,0.086496
pr_002108898,0.336510,0.087373
pr_002139483,0.336510,0.090910
pr_002131323,0.336510,0.099063
pr_002108780,0.336510,0.099552
us_000548327,0.336510,0.100121
pr_001957178,0.336510,0.100451
pr_002176549,0.336510,0.105552
us_000534574,0.336510,0.106936
us_000600396,0.336510,0.108217
pr_002137395,0.336510,0.112302
pr_002133049,0.336510,0.115586
us_000471445,0.336510,0.117133
pr_002118883,0.336510,0.117800
us_000557246,0.336510,0.119878
us_000518211,0.336510,0.121099
pr_002193565,0.336510,0.121465
us_000614152,0.336510,0.122467
us_000566483,0.336510,0.128568
us_000525232,0.336510,0.135154
pr_002108777,0.336510,0.143157
pr_002108775,0.336510,0.143157
pr_002108776,0.336510,0.143157
us_000465617,0.336510,0.152558
pr_001850678,0.336510,0.153752
us_000597559,0.336510,0.155281
us_000539782,0.336510,0.156161
us_000534509,0.336510,0.166270
pr_002261642,0.336510,0.174283
us_000574879,0.336510,0.178513
us_000521396,0.336510,0.181075
pr_001150135,0.336510,0.181668
pr_002111748,0.336510,0.182316
us_000480836,0.336510,0.186270
us_000517061,0.336510,0.186653
pr_001146455,0.336510,0.187610
us_000520771,0.336510,0.187745
us_000571249,0.336510,0.190927
pr_001148064,0.336510,0.190952
pr_002108773,0.336510,0.192467
us_000573870,0.336510,0.192652
us_000490025,0.336510,0.194809
us_000611748,0.336510,0.196607
pr_001680047,0.336510,0.197386
us_000503531,0.336510,0.197395
us_000572673,0.336510,0.208185
us_000521885,0.336510,0.209008
pr_001685453,0.336510,0.210114
pr_001150111,0.336510,0.210424
pr_002152451,0.336510,0.211204
us_000477136,0.336510,0.218223
us_000579579,0.336510,0.226204
us_000612371,0.336510,0.227718
pr_001914209,0.336510,0.230547
us_000534681,0.336510,0.305122
us_000572542,0.336510,0.328136
us_000494177,0.336510,0.342724
pr_001857547,0.336510,0.384455
us_000493087,0.336510,0.387551
us_000497936,0.336510,0.415943
us_000469871,0.336510,0.616596
us_000597981,0.336510,0.741455
us_000604626,0.336510,0.953772
us_000521031,0.336510,1.000301
us_000594918,0.336510,1.105225
us_000507041,0.336510,2.104518
us_000520669,0.336510,2.236436
us_000481136,0.333510,0.000003
us_000508470,0.333510,0.000004
us_000610138,0.333510,0.000006
us_000609715,0.333510,0.000006
us_000528080,0.333510,0.000006
us_000526717,0.333510,0.000282
pr_001778867,0.333510,0.000431
us_000611747,0.333510,0.000732
pr_001374686,0.333510,0.007949
us_000528103,0.333510,0.008822
pr_001193769,0.333510,0.010185
pr_001373010,0.333510,0.012126
pr_001274980,0.333510,0.012126
pr_001266634,0.333510,0.013158
us_000560876,0.333510,0.014728
pr_001321765,0.333510,0.015001
pr_001178858,0.333510,0.015001
pr_001260447,0.333510,0.015001
pr_001365148,0.333510,0.015001
pr_001369136,0.333510,0.015001
pr_001276224,0.333510,0.015001
pr_001383422,0.333510,0.015001
pr_001211814,0.333510,0.015001
pr_001211257,0.333510,0.015002
us_000511116,0.333510,0.015081
pr_001250179,0.333510,0.015100
pr_001542018,0.333510,0.015790
pr_001231031,0.333510,0.017326
pr_001339158,0.333510,0.018158
pr_001351809,0.333510,0.018158
pr_001359078,0.333510,0.019009
pr_001256396,0.333510,0.019010
pr_001334337,0.333510,0.032679
us_000513154,0.333510,0.035083
pr_001376841,0.333510,0.035950
pr_001382220,0.333510,0.035950
pr_001434606,0.333510,0.036838
pr_001199482,0.333510,0.039112
pr_001387550,0.333510,0.044169
us_000553117,0.333510,0.044654
us_000511463,0.333510,0.048924
us_000505147,0.333510,0.049375
us_000513067,0.333510,0.050610
us_000532025,0.333510,0.051806
pr_001474845,0.333510,0.052786
pr_001420910,0.333510,0.059031
pr_001358489,0.333510,0.064058
pr_001256528,0.333510,0.064633
pr_001285518,0.333510,0.067915
pr_001200231,0.333510,0.076044
pr_001238895,0.333510,0.078602
pr_001238988,0.333510,0.094362
us_000508327,0.333510,0.104170
us_000561447,0.333510,0.185050
us_000510355,0.333510,1.305322
us_000615710,0.333339,0.000000
us_000576918,0.333339,0.000050
us_000533599,0.333339,0.001374
pr_000715478,0.333339,0.001520
pr_001889890,0.333339,0.001520
pr_001890280,0.333339,0.007574
us_000589192,0.333339,0.022729
us_000555743,0.330728,0.000123
us_000564336,0.330728,0.237136
us_000561640,0.330377,0.025190
pr_001308192,0.330377,0.025364
pr_001373073,0.330377,0.025364
us_000512774,0.330377,0.025404
us_000532734,0.330377,0.025413
us_000621439,0.330377,0.025981
us_000621448,0.330377,0.025983
us_000520725,0.330377,0.026577
us_000525268,0.330377,0.028083
us_000622697,0.330377,0.029553
us_000621399,0.330377,0.031482
us_000589862,0.330377,0.033351
us_000588802,0.330377,0.035554
us_000585469,0.330377,0.037318
us_000573631,0.330377,0.038194
us_000621437,0.330377,0.039489
us_000511558,0.330377,0.040131
us_000512803,0.330377,0.046832
us_000588172,0.330377,0.050666
us_000560420,0.330377,0.051969
pr_001327101,0.330377,0.052777
us_000573494,0.330377,0.053780
pr_001301132,0.330377,0.058239
us_000540061,0.330377,0.076912
us_000567496,0.330377,0.080609
pr_001206418,0.330377,0.087345
pr_001199471,0.330377,0.096401
us_000554434,0.330377,0.145821
us_000622457,0.330377,0.183439
us_000593172,0.327977,0.000001
pr_001390508,0.327977,0.000056
us_000512467,0.327977,0.000057
pr_001344599,0.327977,0.001029
pr_001347921,0.327977,0.001029
pr_001380244,0.327977,0.001212
pr_001326655,0.327977,0.001427
pr_001286296,0.327977,0.001427
us_000521315,0.327977,0.001457
us_000540127,0.327977,0.001526
pr_001283745,0.327977,0.001959
pr_001347319,0.327977,0.002180
pr_001375703,0.327977,0.002180
pr_001387333,0.327977,0.002461
us_000521891,0.327977,0.003037
pr_001795718,0.327977,0.003180
pr_001206393,0.327977,0.004538
pr_001797736,0.327977,0.004551
pr_001433089,0.327977,0.004618
pr_001172582,0.327977,0.005308
us_000572033,0.327977,0.005390
us_000516903,0.327977,0.005493
pr_001777426,0.327977,0.005748
pr_001289283,0.327977,0.007196
pr_001263992,0.327977,0.010802
pr_001257289,0.327977,0.019030
pr_001447820,0.327977,0.027048
pr_001341809,0.327977,0.032721
pr_001344272,0.327977,0.033695
pr_001238038,0.327977,0.034500
pr_001357143,0.327977,0.034507
pr_001251198,0.327977,0.034624
pr_001271318,0.327977,0.036463
pr_001360496,0.327977,0.037095
pr_001345153,0.327977,0.037526
us_000537475,0.327977,0.038462
pr_001506887,0.327977,0.039904
pr_001278045,0.327977,0.040045
pr_001345858,0.327977,0.040307
us_000505765,0.327977,0.041299
us_000562696,0.327977,0.045221
pr_001428122,0.327977,0.046286
pr_001465142,0.327977,0.046553
us_000546211,0.327977,0.049316
pr_001170542,0.327977,0.051956
pr_001278687,0.327977,0.052050
pr_001338173,0.327977,0.056579
us_000523781,0.327977,0.056696
pr_001252250,0.327977,0.064274
pr_001279327,0.327977,0.065874
us_000512720,0.327977,0.071337
pr_001287298,0.327977,0.071722
pr_001345580,0.327977,0.074392
pr_001205940,0.327977,0.074482
pr_001207749,0.327977,0.086251
us_000594987,0.327977,0.097882
pr_001288293,0.327977,0.103630
pr_001280864,0.327977,0.110049
pr_001418475,0.327977,0.117643
pr_001268539,0.327977,0.145947
us_000576317,0.327977,0.169936
us_000529372,0.327977,0.212111
us_000506427,0.327977,0.235440
pr_000301223,0.327422,0.000142
us_000515997,0.327422,0.009193
pr_001128648,0.327422,0.011799
pr_001128074,0.327422,0.016431
us_000587823,0.324879,0.000000
us_000586072,0.324879,0.008614
us_000585470,0.324879,0.058494
pr_001153957,0.324879,0.080080
us_000615626,0.324879,0.084438
pr_001799901,0.324879,0.086112
us_000564466,0.324879,0.087154
us_000601033,0.324879,0.098669
pr_001803595,0.324879,0.099987
