Product ID : 7800 # of JPs covered : 1 : 90 : Environmental/Natural Resources, 
OID,Confidence at Map Node,Error at Map Node
pr_000956118,0.102172,0.000000
pr_000917005,0.102172,0.000000
pr_000441629,0.102172,0.000000
pr_000950366,0.102172,0.000000
pr_000566922,0.102172,0.000000
pr_000950373,0.102172,0.000000
pr_000916669,0.102172,0.000000
pr_000880636,0.102172,0.000000
pr_000929534,0.102172,0.000000
pr_001036763,0.102172,0.000000
pr_000815925,0.102172,0.000000
pr_000981479,0.102172,0.000000
pr_001036864,0.102172,0.000000
pr_000886294,0.102172,0.000000
pr_000718063,0.102172,0.000000
pr_000866693,0.102172,0.000000
pr_001011024,0.102172,0.000000
pr_000754394,0.102172,0.000000
pr_000595455,0.102172,0.000000
pr_000754374,0.102172,0.000000
pr_000940990,0.102172,0.000000
pr_000937178,0.102172,0.000000
pr_000935450,0.102172,0.000000
pr_000691365,0.102172,0.000000
pr_001023000,0.102172,0.000000
pr_000956895,0.102172,0.000000
pr_000956944,0.102172,0.000000
pr_000985441,0.102172,0.000000
pr_000588431,0.102172,0.000000
pr_000237360,0.102172,0.000000
pr_000163737,0.102172,0.000000
pr_000882173,0.102172,0.000000
pr_001019275,0.102172,0.000000
pr_001019631,0.102172,0.000000
pr_000914202,0.102172,0.000000
pr_000326833,0.102172,0.000000
pr_000327053,0.102172,0.000000
pr_001037899,0.102172,0.000000
pr_000227423,0.102172,0.000000
pr_000334099,0.102172,0.000000
pr_000577439,0.102172,0.000000
pr_000915587,0.102172,0.000000
pr_000216397,0.102172,0.000000
pr_000908253,0.102172,0.000000
pr_000656408,0.102172,0.000000
pr_000761296,0.102172,0.000000
pr_000178249,0.102172,0.000000
pr_000727039,0.102172,0.000000
pr_000181272,0.102172,0.000000
pr_000727026,0.102172,0.000000
pr_001047053,0.102172,0.000000
pr_000695423,0.102172,0.000000
pr_000721984,0.102172,0.000000
pr_000566520,0.102172,0.000000
pr_001015134,0.102172,0.000000
pr_001036873,0.102172,0.000000
pr_001021179,0.102172,0.000000
pr_001050998,0.102172,0.000000
pr_001012502,0.102172,0.000000
pr_001012154,0.102172,0.000000
pr_001012143,0.102172,0.000000
pr_000210571,0.102172,0.000000
pr_001023943,0.102172,0.000000
pr_000210599,0.102172,0.000000
pr_001010195,0.102172,0.000000
pr_001009726,0.102172,0.000000
pr_001030215,0.102172,0.000000
pr_000989828,0.102172,0.000000
pr_000172361,0.102172,0.000000
pr_000198387,0.102172,0.000000
pr_000915200,0.102172,0.000000
pr_001013745,0.102172,0.000000
pr_000891441,0.102172,0.000000
pr_000287702,0.102172,0.000000
pr_001003931,0.102172,0.000000
pr_000887786,0.102172,0.000000
pr_000815681,0.102172,0.000000
pr_000163624,0.102172,0.000000
pr_000865388,0.102172,0.000000
pr_000181980,0.102172,0.000000
pr_000954594,0.102172,0.000000
pr_000853656,0.102172,0.000000
pr_000853785,0.102172,0.000000
pr_000916547,0.102172,0.000000
pr_001022465,0.102172,0.000000
pr_001064053,0.102172,0.000000
pr_000862383,0.102172,0.000000
pr_001025871,0.102172,0.000000
pr_000888535,0.102172,0.000000
pr_000888469,0.102172,0.000000
pr_001011357,0.102172,0.000000
pr_000992280,0.102172,0.000000
pr_000213861,0.102172,0.000000
pr_000668465,0.102172,0.000000
pr_001009111,0.102172,0.000000
pr_001067517,0.102172,0.000000
pr_000999070,0.102172,0.000000
pr_001034167,0.102172,0.000000
pr_000916916,0.102172,0.000000
pr_000843960,0.102172,0.000000
pr_001002997,0.102172,0.000000
pr_000339864,0.102172,0.000000
pr_000339856,0.102172,0.000000
pr_000568376,0.102172,0.000000
pr_001079589,0.102172,0.000000
pr_001066288,0.102172,0.000000
pr_000569519,0.102172,0.000000
pr_000887044,0.102172,0.000000
pr_000987443,0.102172,0.000000
pr_001037344,0.102172,0.000000
pr_000160436,0.102172,0.000000
pr_001054726,0.102172,0.000000
pr_001000279,0.102172,0.000000
pr_000168658,0.102172,0.000000
pr_001077542,0.102172,0.000000
pr_000667886,0.102172,0.000000
pr_001020414,0.102172,0.000000
pr_000231410,0.102172,0.000000
pr_000918489,0.102172,0.000000
pr_000320822,0.102172,0.000000
pr_001065091,0.102172,0.000000
pr_000907548,0.102172,0.000000
pr_001069959,0.102172,0.000000
pr_001077271,0.102172,0.000000
pr_000198877,0.102172,0.000000
pr_000988817,0.102172,0.000000
pr_001078278,0.102172,0.000000
pr_000198891,0.102172,0.000000
pr_000820602,0.102172,0.000000
pr_000221012,0.102172,0.000000
pr_000164733,0.102172,0.000000
pr_001056948,0.102172,0.000000
pr_000765900,0.102172,0.000000
pr_000847451,0.102172,0.000000
pr_000813078,0.102172,0.000000
pr_000562641,0.102172,0.000000
pr_001062594,0.102172,0.000000
pr_000888113,0.102172,0.000000
pr_000729738,0.102172,0.000000
pr_001032098,0.102172,0.000000
pr_001047242,0.102172,0.000000
pr_001057220,0.102172,0.000000
pr_001096909,0.102172,0.000000
pr_001074659,0.102172,0.000000
pr_000534132,0.102172,0.000000
pr_000973433,0.102172,0.000000
pr_001077960,0.102172,0.000000
pr_000496666,0.102172,0.000000
pr_000901999,0.102172,0.000000
pr_000959106,0.102172,0.000000
pr_000924553,0.102172,0.000000
pr_000174124,0.102172,0.000000
pr_000919214,0.102172,0.000000
pr_000025480,0.102172,0.000000
pr_001068839,0.102172,0.000000
pr_000488077,0.102172,0.000000
pr_000918871,0.102172,0.000000
pr_000828514,0.102172,0.000000
pr_000698648,0.102172,0.000000
pr_000836653,0.102172,0.000000
pr_000729840,0.102172,0.000000
pr_000879288,0.102172,0.000000
pr_000000661,0.102172,0.000000
pr_001020306,0.102172,0.000000
pr_001019649,0.102172,0.000000
pr_000182744,0.102172,0.000000
pr_000511482,0.102172,0.000000
pr_000012305,0.102172,0.000000
pr_000832447,0.102172,0.000000
pr_000632448,0.102172,0.000000
pr_001154609,0.102172,0.000000
pr_001024935,0.102172,0.000000
pr_000692555,0.102172,0.000000
pr_000814963,0.102172,0.000000
pr_001081551,0.102172,0.000000
pr_000732197,0.102172,0.000000
pr_000815045,0.102172,0.000000
pr_001081549,0.102172,0.000000
pr_000890477,0.102172,0.000000
pr_001122290,0.102172,0.000000
pr_000850522,0.102172,0.000000
pr_001019052,0.102172,0.000000
pr_001074307,0.102172,0.000000
pr_000850168,0.102172,0.000000
pr_001022507,0.102172,0.000000
pr_001019131,0.102172,0.000000
pr_001074311,0.102172,0.000000
pr_001079610,0.102172,0.000000
pr_000713796,0.102172,0.000000
pr_001586611,0.102172,0.000000
pr_001123759,0.102172,0.000000
pr_001160347,0.102172,0.000000
pr_001160711,0.102172,0.000000
pr_001397651,0.102172,0.000000
pr_001153090,0.102172,0.000000
pr_001152980,0.102172,0.000000
pr_001124218,0.102172,0.000000
pr_000177208,0.102172,0.000000
pr_000654127,0.102172,0.000000
pr_000556548,0.102172,0.000000
pr_001078358,0.102172,0.000000
pr_001397582,0.102172,0.000000
pr_001085724,0.102172,0.000000
pr_000206418,0.102172,0.000000
pr_001388792,0.102172,0.000000
pr_001389055,0.102172,0.000000
pr_001007950,0.102172,0.000000
pr_001123283,0.102172,0.000000
pr_001132164,0.102172,0.000000
pr_001407863,0.102172,0.000000
pr_000228457,0.102172,0.000000
pr_001388573,0.102172,0.000000
pr_001166249,0.102172,0.000000
pr_000690006,0.102172,0.000000
pr_000731374,0.102172,0.000000
pr_000206335,0.102172,0.000000
pr_000205729,0.102172,0.000000
pr_000588954,0.102172,0.000000
pr_000725131,0.102172,0.000000
pr_000818720,0.102172,0.000000
pr_001079696,0.102172,0.000000
pr_000162008,0.102172,0.000000
pr_000630039,0.102172,0.000000
pr_000631822,0.102172,0.000000
pr_000908266,0.102172,0.000000
pr_000628537,0.102172,0.000000
pr_000178323,0.102172,0.000000
pr_000565286,0.102172,0.000000
pr_000583623,0.102172,0.000000
pr_000209508,0.102172,0.000000
pr_000528469,0.102172,0.000000
pr_000573937,0.102172,0.000000
pr_000163828,0.102172,0.000000
pr_000286780,0.102172,0.000000
pr_000158175,0.102172,0.000000
pr_000628249,0.102172,0.000000
pr_001029380,0.102172,0.000000
pr_000158902,0.102172,0.000000
pr_000301843,0.102172,0.000000
pr_000631516,0.102172,0.000000
pr_000326066,0.102172,0.000000
pr_000528257,0.102172,0.000000
pr_000528539,0.102172,0.000000
pr_000120597,0.102172,0.000000
pr_000120527,0.102172,0.000000
pr_000679006,0.102172,0.000000
pr_000939266,0.102172,0.000000
pr_000293454,0.102172,0.000000
pr_000660518,0.102172,0.000000
pr_000628793,0.102172,0.000000
pr_000581286,0.102172,0.000000
pr_000931627,0.102172,0.000000
pr_000158789,0.102172,0.000000
pr_000585498,0.102172,0.000000
pr_000320142,0.102172,0.000000
pr_000975572,0.102172,0.000000
pr_000338949,0.102172,0.000000
pr_000597786,0.102172,0.000000
pr_000584916,0.102172,0.000000
pr_000837237,0.102172,0.000000
pr_000837039,0.102172,0.000000
pr_000837174,0.102172,0.000000
pr_000769245,0.102172,0.000000
pr_000165622,0.102172,0.000000
pr_000877125,0.102172,0.000000
pr_000315660,0.102172,0.000000
pr_000033671,0.102172,0.000000
pr_000747192,0.102172,0.000000
pr_000862407,0.102172,0.000000
pr_000757630,0.102172,0.000000
pr_000973762,0.102172,0.000000
pr_000757657,0.102172,0.000000
pr_000021202,0.102172,0.000000
pr_000820862,0.102172,0.000000
pr_000929392,0.102172,0.000000
pr_000167888,0.102172,0.000000
pr_000762585,0.102172,0.000000
pr_000166957,0.102172,0.000000
pr_000582580,0.102172,0.000000
pr_000446282,0.102172,0.000000
pr_000443671,0.102172,0.000000
pr_000563618,0.102172,0.000000
pr_000636694,0.102172,0.000000
pr_000013024,0.102172,0.000000
pr_000200088,0.102172,0.000000
pr_000636722,0.102172,0.000000
pr_000973427,0.102172,0.000000
pr_000583316,0.102172,0.000000
pr_000316497,0.102172,0.000000
pr_000573322,0.102172,0.000000
pr_000573390,0.102172,0.000000
pr_000585681,0.102172,0.000000
pr_000200663,0.102172,0.000000
pr_000187493,0.102172,0.000000
pr_001000598,0.102172,0.000000
pr_001000550,0.102172,0.000000
pr_000931311,0.102172,0.000000
pr_000595498,0.102172,0.000000
pr_000930028,0.102172,0.000000
pr_000577303,0.102172,0.000000
pr_000856101,0.102172,0.000000
pr_000487539,0.102172,0.000000
pr_000790618,0.102172,0.000000
pr_000721398,0.102172,0.000000
pr_000749728,0.102172,0.000000
pr_001144943,0.102172,0.000000
pr_000835891,0.102172,0.000000
pr_000837106,0.102172,0.000000
pr_000978021,0.102172,0.000000
pr_000820882,0.102172,0.000000
pr_000885401,0.102172,0.000000
pr_001034200,0.102172,0.000000
pr_000323318,0.102172,0.000000
pr_000879146,0.102172,0.000000
pr_000213782,0.102172,0.000000
pr_000200739,0.102172,0.000000
pr_000591792,0.102172,0.000000
pr_000163750,0.102172,0.000001
pr_000335544,0.102172,0.000001
pr_001061980,0.102172,0.000001
pr_000768964,0.102172,0.000001
pr_001769368,0.102172,0.000001
pr_001021192,0.102172,0.000001
pr_000552830,0.102172,0.000001
pr_001718032,0.102172,0.000001
pr_000972949,0.102172,0.000001
pr_000282683,0.102172,0.000001
pr_000216170,0.102172,0.000001
pr_000305779,0.102172,0.000001
pr_001390279,0.102172,0.000001
pr_000569576,0.102172,0.000001
pr_000343287,0.102172,0.000001
pr_000292440,0.102172,0.000001
pr_001000186,0.102172,0.000001
pr_000530043,0.102172,0.000001
pr_000975013,0.102172,0.000001
pr_000215658,0.102172,0.000001
pr_000726488,0.102172,0.000001
pr_000879387,0.102172,0.000001
pr_000001697,0.102172,0.000001
pr_000997675,0.102172,0.000001
pr_000729168,0.102172,0.000001
pr_000584250,0.102172,0.000001
pr_000336067,0.102172,0.000001
pr_000825748,0.102172,0.000001
pr_001633608,0.102172,0.000001
pr_001116576,0.102172,0.000001
pr_000909384,0.102172,0.000001
pr_000335336,0.102172,0.000001
pr_001001476,0.102172,0.000001
pr_000660156,0.102172,0.000001
pr_000900299,0.102172,0.000001
pr_001111891,0.102172,0.000001
pr_000183315,0.102172,0.000001
pr_000170230,0.102172,0.000001
pr_000931911,0.102172,0.000001
pr_000195590,0.102172,0.000001
pr_001116206,0.102172,0.000001
pr_000578910,0.102172,0.000001
pr_000000649,0.102172,0.000001
pr_000164248,0.102172,0.000001
pr_000189457,0.102172,0.000001
pr_000204576,0.102172,0.000001
pr_000445434,0.102172,0.000001
pr_000997412,0.102172,0.000001
pr_001680217,0.102172,0.000001
pr_000838335,0.102172,0.000001
pr_000975117,0.102172,0.000001
pr_001016699,0.102172,0.000001
pr_001062839,0.102172,0.000001
pr_000279035,0.102172,0.000001
pr_001601774,0.102172,0.000001
pr_000927083,0.102172,0.000001
pr_000999397,0.102172,0.000001
pr_001057253,0.102172,0.000001
pr_000882052,0.102172,0.000001
pr_000540562,0.102172,0.000001
pr_001587941,0.102172,0.000001
pr_000667658,0.102172,0.000001
pr_001400495,0.102172,0.000001
us_000505429,0.102172,0.000001
pr_000692578,0.102172,0.000001
pr_001675196,0.102172,0.000002
pr_000522165,0.102172,0.000002
pr_000172969,0.102172,0.000002
pr_001690328,0.102172,0.000002
pr_000730975,0.102172,0.000002
pr_000873526,0.102172,0.000002
pr_001078401,0.102172,0.000002
pr_000966978,0.102172,0.000002
pr_000160900,0.102172,0.000002
pr_000531281,0.102172,0.000002
pr_000214342,0.102172,0.000002
pr_002108581,0.102172,0.000002
pr_001077362,0.102172,0.000002
pr_001641457,0.102172,0.000002
pr_001017287,0.102172,0.000002
pr_000701517,0.102172,0.000002
pr_000588329,0.102172,0.000002
pr_000851290,0.102172,0.000002
pr_001878888,0.102172,0.000002
pr_000653834,0.102172,0.000002
pr_000206581,0.102172,0.000002
pr_000562761,0.102172,0.000003
pr_001694592,0.102172,0.000003
pr_000226711,0.102172,0.000003
pr_001649744,0.102172,0.000003
pr_001417229,0.102172,0.000003
pr_001024910,0.102172,0.000003
pr_000863483,0.102172,0.000003
pr_000637023,0.102172,0.000003
pr_001621588,0.102172,0.000003
pr_001414777,0.102172,0.000003
pr_000225369,0.102172,0.000003
pr_000576779,0.102172,0.000003
pr_001077211,0.102172,0.000003
pr_000756551,0.102172,0.000004
pr_001019003,0.102172,0.000004
pr_000000483,0.102172,0.000004
pr_000972769,0.102172,0.000004
pr_001078153,0.102172,0.000004
pr_000535369,0.102172,0.000004
pr_002063686,0.102172,0.000004
pr_000160387,0.102172,0.000004
pr_001634901,0.102172,0.000004
pr_000658774,0.102172,0.000004
pr_000834854,0.102172,0.000005
pr_000215740,0.102172,0.000005
pr_000178779,0.102172,0.000005
pr_001616067,0.102172,0.000005
pr_000949812,0.102172,0.000005
pr_001039109,0.102172,0.000005
pr_000769618,0.102172,0.000006
pr_000140468,0.102172,0.000006
pr_000441144,0.102172,0.000007
pr_000183785,0.102172,0.000007
pr_000176199,0.102172,0.000007
pr_001030956,0.102172,0.000007
pr_000176302,0.102172,0.000008
pr_000594198,0.102172,0.000008
pr_000771570,0.102172,0.000009
pr_000769899,0.102172,0.000009
pr_001065306,0.102172,0.000009
pr_000580965,0.102172,0.000009
pr_000847482,0.102172,0.000009
pr_000833351,0.102172,0.000009
pr_000716228,0.102172,0.000010
pr_001641508,0.102172,0.000010
pr_000327303,0.102172,0.000010
pr_000766330,0.102172,0.000010
pr_000177514,0.102172,0.000012
pr_001084063,0.102172,0.000013
pr_000931686,0.102172,0.000014
pr_001145076,0.102172,0.000014
pr_000970800,0.102172,0.000015
pr_001652383,0.102172,0.000017
pr_000815955,0.102172,0.000018
pr_000001064,0.102172,0.000018
pr_000225909,0.102172,0.000019
pr_000158482,0.102172,0.000019
pr_000211826,0.102172,0.000020
pr_000721182,0.102172,0.000020
pr_000940136,0.102172,0.000021
pr_000565683,0.102172,0.000023
pr_001075548,0.102172,0.000024
pr_000629517,0.102172,0.000024
pr_000699901,0.102172,0.000027
pr_001586127,0.102172,0.000035
pr_000885696,0.102172,0.000036
pr_001947585,0.102172,0.000041
pr_000847013,0.102172,0.000044
pr_000699647,0.102172,0.000053
pr_001048217,0.102172,0.000057
pr_000173103,0.102172,0.000060
pr_000214526,0.102172,0.000065
pr_001018659,0.102172,0.000088
pr_001738213,0.102172,0.000089
pr_000537538,0.102172,0.000100
pr_000653440,0.102172,0.000107
pr_000732315,0.102172,0.000123
us_000499837,0.102172,0.000159
pr_000174756,0.102172,0.000236
us_000525130,0.102172,0.000513
us_000530376,0.102172,0.001157
us_000554880,0.102172,0.002331
us_000612807,0.102172,0.002522
us_000592085,0.102172,0.003870
us_000597184,0.102172,0.004846
us_000618115,0.102172,0.011686
us_000470288,0.102172,0.017943
us_000566011,0.099874,0.000000
pr_001663015,0.099874,0.000001
us_000495221,0.099874,0.001650
us_000482370,0.099874,0.129587
us_000495111,0.099874,0.149109
us_000494796,0.099874,0.149700
us_000488865,0.099874,0.159737
us_000470966,0.099874,0.161152
pr_001673636,0.096313,0.000000
pr_000724887,0.096313,0.000000
pr_000736976,0.096313,0.000000
us_000540332,0.096313,0.000000
pr_001081605,0.096313,0.000000
us_000551064,0.096313,0.003389
us_000587208,0.096313,0.058548
us_000601972,0.096313,0.091763
us_000470496,0.096313,0.118673
us_000619534,0.095055,0.000207
us_000618825,0.095055,0.000479
us_000571770,0.095055,0.000608
us_000581938,0.095055,0.415065
us_000610518,0.095055,0.423706
us_000581989,0.095055,0.497016
us_000519980,0.094162,0.000000
pr_001882304,0.094162,0.000000
us_000500951,0.094162,0.000000
pr_001611168,0.094162,0.000000
pr_000757274,0.094162,0.000000
us_000548443,0.094162,0.000054
us_000502447,0.094162,0.000170
us_000541498,0.094162,0.000721
us_000610552,0.094162,0.002351
us_000545928,0.094162,0.052101
pr_001101128,0.093721,0.000000
pr_000819861,0.093721,0.000000
pr_000763822,0.093721,0.000000
pr_000707806,0.093721,0.000000
pr_000775034,0.093721,0.000000
pr_000708088,0.093721,0.000000
pr_001104096,0.093721,0.000000
pr_000085673,0.093721,0.000001
pr_000787566,0.093721,0.000018
us_000474353,0.093721,0.108596
us_000621633,0.093721,1.413096
us_000597547,0.093721,1.487804
us_000589591,0.093721,1.636979
us_000599596,0.093721,1.908939
us_000591414,0.093721,1.951050
us_000575308,0.093721,2.058376
us_000585554,0.093721,2.094010
us_000616121,0.093721,2.137638
us_000599162,0.093721,2.215549
us_000617617,0.093721,2.224191
us_000615718,0.093721,2.235666
us_000616822,0.093721,2.237973
us_000618957,0.093721,2.243768
us_000600327,0.093721,2.268278
us_000616855,0.093721,2.269593
us_000599586,0.093721,2.292294
us_000609035,0.093721,2.329192
us_000616336,0.093721,2.343929
us_000611659,0.093721,2.359010
us_000614884,0.093721,2.362094
us_000538306,0.093721,2.373879
us_000558395,0.093721,2.377240
us_000579030,0.093721,2.394823
us_000613304,0.093721,2.400546
us_000549417,0.093721,2.417164
us_000598992,0.093721,2.420930
us_000600231,0.093721,2.423787
us_000619537,0.093721,2.426448
us_000618880,0.093721,2.429938
us_000599597,0.093721,2.432211
us_000586046,0.093721,2.442309
us_000616824,0.093721,2.458243
us_000616596,0.093721,2.466510
us_000581750,0.093721,2.498077
us_000621885,0.093721,2.508031
us_000621880,0.093721,2.508041
us_000621872,0.093721,2.508075
us_000621511,0.093721,2.510077
us_000609052,0.093721,2.510596
us_000621482,0.093721,2.510679
us_000621475,0.093721,2.510683
us_000621476,0.093721,2.510687
us_000621472,0.093721,2.510691
us_000621463,0.093721,2.510709
us_000621315,0.093721,2.511559
us_000485662,0.093721,2.519282
us_000481805,0.093721,2.531990
us_000606391,0.093721,2.537684
us_000474861,0.093721,2.538871
us_000616868,0.093721,2.539899
us_000618308,0.093721,2.549240
us_000616003,0.093721,2.555297
us_000619274,0.093721,2.556486
us_000618258,0.093721,2.557635
us_000618251,0.093721,2.557657
us_000485293,0.093721,2.564943
us_000617496,0.093721,2.568518
us_000604828,0.093721,2.577347
us_000602472,0.093721,2.579270
us_000616825,0.093721,2.584033
us_000616820,0.093721,2.584067
us_000616819,0.093721,2.584068
us_000616818,0.093721,2.584068
us_000540054,0.093721,2.606118
us_000620965,0.093721,2.615046
us_000621185,0.093721,2.624982
us_000485665,0.093721,2.626058
us_000601792,0.093721,2.628694
us_000612545,0.093721,2.630369
us_000485368,0.093721,2.630477
us_000606991,0.093721,2.634332
us_000565717,0.093721,2.701583
us_000475611,0.093721,2.843467
pr_000395098,0.092921,0.000000
pr_000383754,0.092921,0.000000
pr_000316001,0.092921,0.000000
pr_000396412,0.092921,0.000000
pr_000385570,0.092921,0.000000
pr_000374581,0.092921,0.000000
pr_000516184,0.092921,0.000000
pr_000560199,0.092921,0.000000
pr_000383492,0.092921,0.000000
pr_001735193,0.092921,0.000000
pr_000519322,0.092921,0.000000
pr_000821801,0.092921,0.000000
pr_001136489,0.092921,0.000000
pr_001055017,0.092921,0.000000
pr_000392603,0.092921,0.000000
pr_000910142,0.092921,0.000000
pr_000566142,0.092921,0.000000
pr_000512544,0.092921,0.000000
pr_000535220,0.092921,0.000000
pr_000999245,0.092921,0.000000
pr_001001541,0.092921,0.000000
pr_000706977,0.092921,0.000000
pr_000392471,0.092921,0.000000
pr_000374765,0.092921,0.000000
pr_001611215,0.092921,0.000001
pr_001607279,0.092921,0.000001
pr_000570560,0.092921,0.000002
pr_000375789,0.092921,0.000003
pr_000388133,0.092921,0.000004
pr_001698417,0.092921,0.000006
pr_001033413,0.092921,0.000008
pr_000711326,0.092921,0.000029
us_000502195,0.092921,0.000031
pr_000748737,0.092921,0.000033
pr_001801231,0.092921,0.000034
pr_001963177,0.092921,0.000036
pr_001598305,0.092921,0.000037
pr_001691184,0.092921,0.000038
pr_002166634,0.092921,0.000039
pr_001800731,0.092921,0.000039
pr_000678673,0.092921,0.000043
pr_001585467,0.092921,0.000043
pr_001108257,0.092921,0.000043
pr_000901308,0.092921,0.000044
pr_000759406,0.092921,0.000045
pr_000880725,0.092921,0.000048
pr_001623721,0.092921,0.000059
pr_001073736,0.092921,0.000075
pr_001400688,0.092921,0.000085
pr_002128540,0.092921,0.000086
pr_000877783,0.092921,0.000089
us_000566501,0.092921,0.000090
pr_001403863,0.092921,0.000095
pr_001415341,0.092921,0.000098
us_000484128,0.092921,0.000112
pr_001048894,0.092921,0.000119
pr_001600140,0.092921,0.000133
pr_001635838,0.092921,0.000201
pr_001159297,0.092921,0.000387
pr_000747566,0.092921,0.003421
pr_001688532,0.092921,0.004098
pr_002097460,0.092921,0.004232
pr_001877497,0.092921,0.007887
pr_002152257,0.092921,0.033058
pr_001163551,0.092921,0.502003
pr_001399136,0.092921,0.505886
us_000499040,0.092921,0.779657
pr_001034566,0.090499,0.000000
pr_001138315,0.090499,0.000000
pr_001147029,0.090499,0.000000
pr_001155910,0.090499,0.000000
pr_001154722,0.090499,0.000000
pr_001145931,0.090499,0.000000
pr_000397272,0.090499,0.000000
pr_000567089,0.090499,0.000000
pr_001150345,0.090499,0.000000
pr_001147447,0.090499,0.000000
pr_000992656,0.090499,0.000000
pr_000969319,0.090499,0.000000
pr_000709417,0.090499,0.000000
pr_001146637,0.090499,0.000000
pr_001898498,0.090499,0.000000
us_000525179,0.090499,0.000000
pr_001144066,0.090499,0.000000
pr_001138316,0.090499,0.000000
pr_001783361,0.090499,0.000000
pr_000373620,0.090499,0.000000
pr_001872423,0.090499,0.000000
pr_001036264,0.090499,0.000000
pr_000619475,0.090499,0.000000
pr_001613371,0.090499,0.000000
pr_001614156,0.090499,0.000000
us_000531469,0.090499,0.000000
pr_000104589,0.090499,0.000000
us_000514485,0.090499,0.000000
pr_000817637,0.090499,0.000000
pr_002122032,0.090499,0.000000
pr_000916713,0.090499,0.000000
us_000559232,0.090499,0.000000
pr_002121521,0.090499,0.000000
pr_000765695,0.090499,0.000001
us_000497654,0.090499,0.000002
pr_000749091,0.090499,0.000002
pr_000587010,0.090499,0.000004
pr_001914451,0.090499,0.000004
us_000478920,0.090499,0.000667
pr_001759125,0.090499,0.001291
us_000500461,0.090499,0.004120
pr_001735883,0.090499,0.009004
us_000537063,0.090499,0.028334
us_000458629,0.090499,0.128170
us_000568672,0.090499,0.877217
pr_001121964,0.090214,0.000000
pr_001796227,0.090214,0.000000
pr_001854677,0.090214,0.000000
pr_001781876,0.090214,0.000000
pr_001883054,0.090214,0.000000
pr_001776766,0.090214,0.000000
pr_001617918,0.090214,0.000000
pr_001127308,0.090214,0.000000
pr_001797801,0.090214,0.000000
pr_001889464,0.090214,0.000000
us_000533018,0.090214,0.000000
us_000556756,0.090214,0.000000
pr_000877336,0.090214,0.000000
pr_001001725,0.090214,0.000000
pr_001774183,0.090214,0.000000
us_000585066,0.090214,0.000000
us_000595782,0.090214,0.000000
pr_001128991,0.090214,0.000000
us_000528914,0.090214,0.000000
pr_000751316,0.090214,0.000000
us_000530130,0.090214,0.000000
pr_001788231,0.090214,0.000000
pr_001676784,0.090214,0.000000
us_000527211,0.090214,0.000000
us_000507605,0.090214,0.000000
pr_001089761,0.090214,0.000001
us_000541013,0.090214,0.000001
us_000527874,0.090214,0.000001
us_000543011,0.090214,0.000002
pr_000558109,0.090214,0.000004
us_000503992,0.090214,0.000009
us_000459198,0.090214,0.014778
us_000571805,0.090214,3.181552
pr_001980708,0.089057,0.000000
pr_001939040,0.089057,0.000000
pr_001130718,0.089057,0.000000
pr_001093277,0.089057,0.000000
pr_001131154,0.089057,0.000000
pr_000022624,0.089057,0.000000
pr_000823134,0.089057,0.000000
pr_001942806,0.089057,0.000000
us_000514974,0.089057,0.000000
us_000514955,0.089057,0.000000
us_000578510,0.089057,0.000000
pr_000948274,0.089057,0.000000
us_000592017,0.089057,0.000001
us_000559903,0.089057,0.000004
us_000492733,0.089057,0.000005
us_000583085,0.089057,0.000006
us_000494960,0.089057,0.000007
us_000568616,0.089057,0.000008
pr_000699740,0.089057,0.000009
us_000556676,0.089057,0.000009
us_000603870,0.089057,0.000011
us_000563558,0.089057,0.000013
us_000586231,0.089057,0.000016
us_000564603,0.089057,0.000032
us_000556003,0.089057,0.000042
us_000553274,0.089057,0.000049
us_000508268,0.089057,0.000055
us_000596154,0.089057,0.000057
us_000496093,0.089057,0.000059
us_000615313,0.089057,0.000062
us_000507881,0.089057,0.000077
us_000561671,0.089057,0.000108
us_000496109,0.089057,0.000120
pr_001613415,0.089057,0.000133
us_000563284,0.089057,0.000144
us_000525947,0.089057,0.000155
us_000471604,0.089057,0.000175
us_000569208,0.089057,0.000220
pr_000196541,0.089057,0.000315
us_000613316,0.089057,0.000356
us_000495565,0.089057,0.000473
us_000518284,0.089057,0.000569
pr_001096293,0.089057,0.000814
us_000516430,0.089057,0.000832
us_000525232,0.089057,0.001397
us_000528950,0.089057,0.001424
us_000492508,0.089057,0.001440
us_000495852,0.089057,0.001483
us_000537348,0.089057,0.001621
us_000529532,0.089057,0.001848
us_000581269,0.089057,0.002099
us_000548251,0.089057,0.005548
us_000517199,0.089057,0.005679
us_000590504,0.089057,0.007109
pr_000768346,0.089057,0.009985
us_000527576,0.089057,0.016258
us_000538652,0.089057,0.020626
us_000516208,0.089057,0.035472
us_000596075,0.089057,0.068230
us_000604161,0.089057,0.322635
us_000607183,0.089057,0.352732
us_000529747,0.087222,0.000040
us_000390777,0.087222,0.001592
us_000498041,0.087222,0.003604
us_000566705,0.087222,0.007395
us_000591127,0.087222,0.099685
us_000582772,0.087222,0.123096
us_000496826,0.087222,0.142336
us_000564740,0.087222,0.143415
us_000590006,0.087222,0.177179
us_000589172,0.087222,0.196564
us_000496453,0.087222,0.199698
us_000593264,0.087222,0.209493
us_000520627,0.087222,0.210057
us_000530562,0.087222,0.210332
us_000488369,0.087222,0.215950
us_000504837,0.087222,0.235115
us_000484947,0.087222,0.270980
pr_000987787,0.085083,0.000000
pr_000988278,0.085083,0.000000
