Product ID : 7834 # of JPs covered : 1 : 433 : Personal Injury-Trial-Strategies, 
pr_000703350,1.000000,0.000123
pr_002099446,1.000000,0.000123
us_000611287,1.000000,0.000146
pr_001677163,1.000000,0.000170
pr_001149896,1.000000,0.000170
us_000561582,1.000000,0.000435
us_000464605,1.000000,0.000495
pr_000919283,1.000000,0.000547
us_000547737,1.000000,0.000612
us_000559785,1.000000,0.000916
pr_000655768,1.000000,0.000932
pr_001676894,1.000000,0.000999
pr_000555234,1.000000,0.000999
pr_002122314,1.000000,0.001041
pr_001938697,1.000000,0.001136
pr_001945228,1.000000,0.001136
us_000480428,1.000000,0.001496
pr_001782875,1.000000,0.001688
pr_001880631,1.000000,0.001725
pr_001156684,1.000000,0.002162
us_000520487,1.000000,0.002608
pr_001093425,1.000000,0.002636
us_000489938,1.000000,0.003109
us_000502751,1.000000,0.003181
pr_000871471,1.000000,0.003376
pr_001910125,1.000000,0.004792
us_000481143,1.000000,0.004813
pr_001970312,1.000000,0.005075
pr_001802315,1.000000,0.005191
us_000507881,1.000000,0.005261
pr_001768616,1.000000,0.005858
pr_001888746,1.000000,0.006059
pr_000871168,1.000000,0.006589
us_000546306,1.000000,0.006615
us_000592068,1.000000,0.006778
us_000586598,1.000000,0.007073
pr_001683873,1.000000,0.007691
us_000562210,1.000000,0.008034
us_000466910,1.000000,0.008406
pr_000853252,1.000000,0.008613
pr_000970524,1.000000,0.008887
pr_002077327,1.000000,0.008955
pr_002077230,1.000000,0.008955
pr_001085637,1.000000,0.010444
pr_001675818,1.000000,0.010543
us_000492668,1.000000,0.011555
pr_000374101,1.000000,0.012617
us_000535669,1.000000,0.012865
pr_001089568,1.000000,0.012933
pr_001061841,1.000000,0.013767
pr_001162954,1.000000,0.014312
us_000514121,1.000000,0.014872
pr_000572332,1.000000,0.016152
pr_000892947,1.000000,0.016266
us_000532605,1.000000,0.017025
pr_000970904,1.000000,0.017208
us_000558962,1.000000,0.017916
us_000515997,1.000000,0.018174
pr_001415114,1.000000,0.018401
pr_001037689,1.000000,0.019768
us_000560123,1.000000,0.019942
pr_002084440,1.000000,0.020980
pr_001020658,1.000000,0.021538
pr_001077292,1.000000,0.021654
us_000534503,1.000000,0.022169
us_000542591,1.000000,0.024176
pr_000373302,1.000000,0.024238
pr_000941432,1.000000,0.025849
pr_001073579,1.000000,0.026007
pr_000837971,1.000000,0.027765
us_000475210,1.000000,0.027773
pr_001961704,1.000000,0.028489
us_000567653,1.000000,0.029377
us_000090509,1.000000,0.032114
us_000548058,1.000000,0.033824
us_000582470,1.000000,0.034208
pr_001011553,1.000000,0.039373
us_000539069,1.000000,0.042487
pr_001077413,1.000000,0.043702
us_000535295,1.000000,0.045955
us_000495718,1.000000,0.049043
us_000580583,1.000000,0.049817
us_000542144,1.000000,0.070215
us_000517357,1.000000,0.072643
us_000502292,1.000000,0.108628
us_000588034,1.000000,0.116037
us_000127633,1.000000,0.126854
us_000518869,1.000000,0.162677
us_000593576,1.000000,0.215244
us_000477584,1.000000,0.220633
us_000479925,1.000000,0.248183
us_000580607,1.000000,0.274559
pr_001703764,1.000000,0.319788
us_000288374,1.000000,0.325187
us_000485777,1.000000,0.345677
us_000593363,1.000000,0.415048
us_000557932,0.992433,0.000000
us_000521965,0.992433,0.000000
pr_001997145,0.992433,0.000000
pr_001800098,0.992433,0.000000
pr_002119014,0.992433,0.000000
pr_001804087,0.992433,0.000000
pr_000750477,0.992433,0.000000
pr_000519333,0.992433,0.000000
pr_002058163,0.992433,0.000000
pr_001853696,0.992433,0.000000
pr_001775437,0.992433,0.000000
pr_001789905,0.992433,0.000000
pr_001803827,0.992433,0.000000
pr_001803718,0.992433,0.000000
pr_002006348,0.992433,0.000000
pr_001781828,0.992433,0.000000
pr_001783407,0.992433,0.000000
pr_001889287,0.992433,0.000000
pr_001786435,0.992433,0.000000
pr_000717212,0.992433,0.000000
pr_001110635,0.992433,0.000000
pr_001803709,0.992433,0.000000
pr_001142703,0.992433,0.000000
pr_001867816,0.992433,0.000000
pr_001698610,0.992433,0.000000
pr_001802527,0.992433,0.000000
pr_002127891,0.992433,0.000000
pr_001883048,0.992433,0.000000
pr_001940928,0.992433,0.000000
pr_001798876,0.992433,0.000000
pr_000716541,0.992433,0.000000
pr_000846742,0.992433,0.000000
pr_001788656,0.992433,0.000000
pr_001885179,0.992433,0.000000
pr_001803549,0.992433,0.000000
pr_001155359,0.992433,0.000000
pr_002003182,0.992433,0.000000
pr_000838552,0.992433,0.000000
pr_000826930,0.992433,0.000000
pr_001855072,0.992433,0.000000
pr_001868958,0.992433,0.000000
pr_000777527,0.992433,0.000000
pr_001904880,0.992433,0.000000
pr_001883022,0.992433,0.000000
pr_001884445,0.992433,0.000000
pr_001997937,0.992433,0.000000
pr_001129621,0.992433,0.000000
pr_001866706,0.992433,0.000000
pr_002256035,0.992433,0.000000
pr_001794944,0.992433,0.000000
pr_002037557,0.992433,0.000000
pr_000808427,0.992433,0.000000
pr_001941489,0.992433,0.000000
pr_000808168,0.992433,0.000000
pr_001854115,0.992433,0.000000
pr_001778622,0.992433,0.000000
pr_001802775,0.992433,0.000000
pr_001940601,0.992433,0.000000
pr_001803000,0.992433,0.000000
pr_001853113,0.992433,0.000000
pr_001779189,0.992433,0.000000
pr_002134536,0.992433,0.000000
pr_001938922,0.992433,0.000000
pr_001155269,0.992433,0.000000
pr_001046988,0.992433,0.000000
us_000597677,0.992433,0.000000
us_000508746,0.992433,0.000003
pr_000737834,0.992433,0.000003
pr_000255386,0.992433,0.000003
pr_001077656,0.992433,0.000003
pr_001408872,0.992433,0.000003
pr_000729566,0.992433,0.000003
pr_001611604,0.992433,0.000003
pr_001155916,0.992433,0.000003
pr_000373147,0.992433,0.000003
pr_001623920,0.992433,0.000003
pr_001154908,0.992433,0.000003
pr_001621058,0.992433,0.000003
pr_001048171,0.992433,0.000003
pr_001157739,0.992433,0.000003
pr_000571451,0.992433,0.000003
pr_000911256,0.992433,0.000003
pr_001151222,0.992433,0.000003
pr_001146230,0.992433,0.000003
pr_000366404,0.992433,0.000003
pr_000715485,0.992433,0.000004
us_000521273,0.992433,0.000005
us_000599169,0.992433,0.000007
us_000519709,0.992433,0.000007
us_000506554,0.992433,0.000008
us_000554775,0.992433,0.000009
pr_001912106,0.992433,0.000010
us_000490078,0.992433,0.000019
us_000596817,0.992433,0.000019
us_000548001,0.992433,0.000019
pr_002086506,0.992433,0.000036
pr_000691212,0.992433,0.000036
pr_001683196,0.992433,0.000036
pr_001736209,0.992433,0.000036
pr_001728901,0.992433,0.000036
pr_001759288,0.992433,0.000036
pr_002083111,0.992433,0.000036
pr_002077096,0.992433,0.000036
pr_002094607,0.992433,0.000036
pr_001680709,0.992433,0.000036
pr_000803607,0.992433,0.000036
pr_001661803,0.992433,0.000036
pr_001608492,0.992433,0.000036
pr_001663948,0.992433,0.000036
pr_001883797,0.992433,0.000042
pr_001852589,0.992433,0.000042
pr_000168413,0.992433,0.000057
us_000598259,0.992433,0.000168
pr_000594861,0.992433,0.000255
us_000528336,0.992433,0.000285
pr_000734665,0.992433,0.000769
pr_000599892,0.992433,0.000973
us_000503127,0.992433,0.001391
us_000518844,0.992433,0.003523
pr_001780262,0.992433,0.004726
pr_001802777,0.992433,0.004726
pr_000548268,0.992433,0.041359
us_000578865,0.992433,0.052948
us_000472449,0.953761,0.000000
us_000500298,0.953761,0.000000
pr_001062309,0.953761,0.000000
pr_001007868,0.953761,0.000000
pr_001057034,0.953761,0.000000
pr_001018767,0.953761,0.000000
pr_000846096,0.953761,0.000000
pr_001149644,0.953761,0.000000
pr_001052713,0.953761,0.000000
pr_001054097,0.953761,0.000000
pr_001058940,0.953761,0.000000
pr_001054535,0.953761,0.000000
pr_000944653,0.953761,0.000000
pr_001616949,0.953761,0.000000
pr_001053949,0.953761,0.000000
pr_001105485,0.953761,0.000000
pr_001099698,0.953761,0.000000
pr_002110706,0.953761,0.000000
pr_000937670,0.953761,0.000000
pr_001051304,0.953761,0.000000
pr_001086425,0.953761,0.000000
pr_000951424,0.953761,0.000000
pr_001131969,0.953761,0.000000
pr_001057858,0.953761,0.000000
pr_001141112,0.953761,0.000000
pr_001591462,0.953761,0.000000
pr_000936902,0.953761,0.000000
pr_001111759,0.953761,0.000000
pr_001151632,0.953761,0.000000
pr_001400846,0.953761,0.000000
pr_000956303,0.953761,0.000000
pr_000953524,0.953761,0.000000
pr_001134393,0.953761,0.000000
pr_000937974,0.953761,0.000000
pr_001151972,0.953761,0.000000
pr_000936987,0.953761,0.000000
pr_000784384,0.953761,0.000000
pr_001151569,0.953761,0.000000
pr_001054239,0.953761,0.000000
pr_001056917,0.953761,0.000000
us_000536322,0.953761,0.000000
us_000526709,0.953761,0.000000
us_000494938,0.953761,0.000001
us_000492426,0.953761,0.000001
us_000582444,0.953761,0.000001
us_000521881,0.953761,0.000001
us_000557904,0.953761,0.000002
us_000489418,0.953761,0.000002
us_000518722,0.953761,0.000002
us_000486479,0.953761,0.000002
us_000516243,0.953761,0.000003
us_000502080,0.953761,0.000004
us_000501010,0.953761,0.000004
pr_000890203,0.953761,0.000005
us_000513342,0.953761,0.000005
us_000558101,0.953761,0.000010
pr_000758149,0.953761,0.000012
us_000496491,0.953761,0.000013
pr_001076356,0.953761,0.000013
us_000484731,0.953761,0.000013
us_000521446,0.953761,0.000014
us_000501102,0.953761,0.000014
us_000503755,0.953761,0.000015
us_000508247,0.953761,0.000015
us_000510848,0.953761,0.000016
us_000518857,0.953761,0.000019
us_000478111,0.953761,0.000019
us_000521092,0.953761,0.000020
us_000544250,0.953761,0.000021
us_000599033,0.953761,0.000024
us_000540392,0.953761,0.000025
us_000599734,0.953761,0.000025
us_000492965,0.953761,0.000025
pr_000781908,0.953761,0.000027
pr_000849021,0.953761,0.000027
pr_000668281,0.953761,0.000027
pr_000668335,0.953761,0.000027
pr_000559736,0.953761,0.000027
pr_000871022,0.953761,0.000027
pr_000676299,0.953761,0.000027
pr_000825670,0.953761,0.000027
pr_001045648,0.953761,0.000027
us_000466640,0.953761,0.000028
us_000477479,0.953761,0.000029
us_000506546,0.953761,0.000032
us_000544388,0.953761,0.000034
us_000547049,0.953761,0.000037
us_000516990,0.953761,0.000038
us_000488535,0.953761,0.000039
us_000511867,0.953761,0.000041
us_000511668,0.953761,0.000041
us_000508589,0.953761,0.000043
us_000506325,0.953761,0.000044
us_000502874,0.953761,0.000045
us_000502213,0.953761,0.000045
us_000554244,0.953761,0.000047
us_000495965,0.953761,0.000048
us_000607763,0.953761,0.000050
us_000601582,0.953761,0.000050
us_000601997,0.953761,0.000050
us_000602751,0.953761,0.000050
us_000512525,0.953761,0.000050
us_000488725,0.953761,0.000051
us_000517960,0.953761,0.000052
us_000483332,0.953761,0.000053
us_000515375,0.953761,0.000057
us_000499027,0.953761,0.000058
us_000499341,0.953761,0.000059
us_000562118,0.953761,0.000060
us_000501082,0.953761,0.000061
us_000545610,0.953761,0.000066
us_000462225,0.953761,0.000066
us_000510837,0.953761,0.000072
us_000512113,0.953761,0.000074
us_000513393,0.953761,0.000079
us_000520797,0.953761,0.000086
us_000499301,0.953761,0.000089
us_000502714,0.953761,0.000090
pr_000944933,0.953761,0.000102
pr_000995781,0.953761,0.000102
pr_000946972,0.953761,0.000102
pr_001058002,0.953761,0.000102
pr_001135018,0.953761,0.000102
pr_001134269,0.953761,0.000102
pr_000936151,0.953761,0.000102
pr_001087112,0.953761,0.000102
pr_001074902,0.953761,0.000102
pr_000945419,0.953761,0.000102
pr_001138268,0.953761,0.000102
pr_001052991,0.953761,0.000102
pr_000938120,0.953761,0.000102
pr_000947699,0.953761,0.000102
pr_001058315,0.953761,0.000102
pr_001053672,0.953761,0.000102
pr_000955752,0.953761,0.000102
pr_001049934,0.953761,0.000102
pr_001198023,0.953761,0.000102
pr_001058430,0.953761,0.000102
pr_001054150,0.953761,0.000102
us_000575357,0.953761,0.000106
us_000479067,0.953761,0.000107
us_000481850,0.953761,0.000107
us_000534339,0.953761,0.000112
us_000576620,0.953761,0.000114
us_000596378,0.953761,0.000123
us_000497910,0.953761,0.000133
us_000130205,0.953761,0.000135
us_000523917,0.953761,0.000138
us_000501058,0.953761,0.000147
us_000541505,0.953761,0.000148
pr_000972489,0.953761,0.000159
us_000498324,0.953761,0.000198
us_000548189,0.953761,0.000199
us_000586134,0.953761,0.000200
us_000512458,0.953761,0.000211
us_000492237,0.953761,0.000229
us_000497188,0.953761,0.000266
us_000500577,0.953761,0.000270
pr_000748635,0.953761,0.000386
us_000463142,0.953761,0.000531
pr_000662050,0.953761,0.000557
us_000575687,0.953761,0.000760
pr_000187149,0.953761,0.000929
pr_001928289,0.953761,0.001049
us_000126110,0.953761,0.001520
pr_002193077,0.953761,0.001721
pr_002199038,0.953761,0.001721
pr_000857766,0.953761,0.001742
pr_002115395,0.953761,0.001778
pr_000171906,0.953761,0.001812
pr_000953595,0.953761,0.001872
us_000583902,0.953761,0.001905
pr_001024383,0.953761,0.002115
pr_000582012,0.953761,0.002240
pr_000867770,0.953761,0.002367
pr_000298310,0.953761,0.002367
pr_000172359,0.953761,0.002367
pr_000281810,0.953761,0.002367
pr_000488149,0.953761,0.002374
pr_001896145,0.953761,0.002590
us_000472168,0.953761,0.002596
us_000487195,0.953761,0.002620
pr_000263726,0.953761,0.002791
us_000472389,0.953761,0.002940
pr_000730922,0.953761,0.002990
us_000513115,0.953761,0.003209
pr_001914135,0.953761,0.003411
us_000471173,0.953761,0.003722
pr_001393038,0.953761,0.004248
pr_001923978,0.953761,0.004523
pr_000830155,0.953761,0.004584
pr_000676471,0.953761,0.004599
pr_001011958,0.953761,0.004673
us_000475090,0.953761,0.004726
pr_000586095,0.953761,0.004901
pr_000645491,0.953761,0.005004
us_000489116,0.953761,0.005293
pr_000979696,0.953761,0.005403
pr_002088909,0.953761,0.005403
pr_001660259,0.953761,0.005403
pr_002078461,0.953761,0.005403
pr_002085102,0.953761,0.005403
pr_000898474,0.953761,0.005403
pr_000725313,0.953761,0.005403
pr_002079349,0.953761,0.005403
pr_002085340,0.953761,0.005403
pr_002077389,0.953761,0.005403
pr_000952439,0.953761,0.005403
pr_002149068,0.953761,0.005403
pr_002085407,0.953761,0.005403
pr_001924725,0.953761,0.005403
pr_001683262,0.953761,0.005487
pr_001945484,0.953761,0.005945
pr_000641890,0.953761,0.006378
pr_000859950,0.953761,0.006378
pr_000845443,0.953761,0.006378
pr_001973177,0.953761,0.006407
pr_000261760,0.953761,0.007062
pr_000730129,0.953761,0.007524
pr_001659953,0.953761,0.009081
pr_001138371,0.953761,0.009192
pr_002144779,0.953761,0.009634
pr_000630025,0.953761,0.009782
pr_000129416,0.953761,0.009867
pr_001946098,0.953761,0.010119
pr_000856757,0.953761,0.010748
us_000473834,0.953761,0.012582
pr_001122303,0.953761,0.015006
us_000494842,0.953761,0.015928
pr_001689792,0.953761,0.017509
pr_002077667,0.953761,0.018051
pr_001662075,0.953761,0.018513
pr_000627809,0.953761,0.025626
pr_000250653,0.953761,0.026923
us_000601792,0.953761,0.035995
pr_000514478,0.953761,0.039751
us_000502373,0.953761,0.045055
pr_000952999,0.953761,0.052405
pr_000685791,0.953761,0.058209
us_000472273,0.953761,0.070252
us_000574176,0.953761,0.076063
us_000562551,0.953761,0.112519
pr_001915800,0.953761,0.165775
pr_000858714,0.953761,0.180614
us_000459666,0.953761,0.269734
us_000536478,0.953761,0.512730
us_000558680,0.935053,0.000000
us_000580449,0.935053,0.000000
pr_001890081,0.935053,0.000000
us_000510321,0.935053,0.000001
us_000496914,0.935053,0.000002
us_000553230,0.935053,0.000002
us_000553098,0.935053,0.000002
us_000472660,0.935053,0.000003
us_000543390,0.935053,0.000003
us_000551667,0.935053,0.000003
us_000551626,0.935053,0.000003
us_000524284,0.935053,0.000003
us_000467937,0.935053,0.000004
us_000383536,0.935053,0.000004
us_000590949,0.935053,0.000004
us_000506348,0.935053,0.000004
us_000563404,0.935053,0.000005
us_000577595,0.935053,0.000005
us_000563093,0.935053,0.000006
us_000487157,0.935053,0.000006
us_000492809,0.935053,0.000006
us_000517980,0.935053,0.000009
us_000580769,0.935053,0.000010
us_000591279,0.935053,0.000010
us_000491279,0.935053,0.000018
us_000491066,0.935053,0.000018
us_000547052,0.935053,0.000019
us_000573772,0.935053,0.000031
us_000574427,0.935053,0.000033
us_000483549,0.935053,0.000034
us_000528548,0.935053,0.000035
us_000591704,0.935053,0.000035
pr_001001758,0.935053,0.000036
pr_001890505,0.935053,0.000036
pr_001141558,0.935053,0.000036
pr_001890455,0.935053,0.000036
us_000595808,0.935053,0.000043
pr_000938242,0.935053,0.000043
pr_001022891,0.935053,0.000043
us_000526447,0.935053,0.000054
us_000496371,0.935053,0.000054
pr_001086126,0.935053,0.000056
pr_001603538,0.935053,0.000056
pr_000573314,0.935053,0.000056
pr_000701014,0.935053,0.000056
pr_001638738,0.935053,0.000056
pr_000899579,0.935053,0.000057
pr_000874676,0.935053,0.000057
pr_000998985,0.935053,0.000057
pr_000893078,0.935053,0.000057
us_000522253,0.935053,0.000057
pr_000758400,0.935053,0.000061
pr_001699890,0.935053,0.000061
us_000532232,0.935053,0.000061
us_000570352,0.935053,0.000063
pr_000210252,0.935053,0.000065
us_000536533,0.935053,0.000069
us_000578247,0.935053,0.000069
pr_001074526,0.935053,0.000070
pr_000697435,0.935053,0.000073
pr_000889450,0.935053,0.000073
pr_000969338,0.935053,0.000073
pr_001080046,0.935053,0.000073
pr_000880668,0.935053,0.000073
us_000547013,0.935053,0.000076
us_000547164,0.935053,0.000077
us_000514401,0.935053,0.000081
us_000543426,0.935053,0.000081
pr_000729279,0.935053,0.000082
pr_000634007,0.935053,0.000082
pr_000972397,0.935053,0.000082
pr_001025605,0.935053,0.000082
pr_000836073,0.935053,0.000082
us_000533892,0.935053,0.000083
us_000544947,0.935053,0.000085
us_000510108,0.935053,0.000087
us_000517258,0.935053,0.000090
us_000570711,0.935053,0.000092
pr_000949888,0.935053,0.000096
pr_001699884,0.935053,0.000105
pr_000013442,0.935053,0.000107
us_000580413,0.935053,0.000108
us_000557154,0.935053,0.000120
us_000561237,0.935053,0.000120
pr_000717172,0.935053,0.000121
us_000477225,0.935053,0.000125
pr_001417437,0.935053,0.000127
pr_001733316,0.935053,0.000141
us_000506748,0.935053,0.000231
pr_001123811,0.935053,0.000247
us_000527195,0.935053,0.000261
us_000480146,0.935053,0.000266
pr_000162702,0.935053,0.000271
pr_000189463,0.935053,0.000274
us_000564987,0.935053,0.000276
us_000523007,0.935053,0.000288
pr_001654764,0.935053,0.000296
pr_001611073,0.935053,0.000300
us_000528452,0.935053,0.000322
pr_000326323,0.935053,0.000325
pr_001651549,0.935053,0.000335
pr_000581308,0.935053,0.000335
us_000572029,0.935053,0.000347
pr_000893179,0.935053,0.000377
us_000480499,0.935053,0.000380
us_000538721,0.935053,0.000403
pr_001417631,0.935053,0.000419
us_000532360,0.935053,0.000420
us_000570012,0.935053,0.000427
pr_001719161,0.935053,0.000433
pr_001597678,0.935053,0.000454
us_000592424,0.935053,0.000459
pr_001160257,0.935053,0.000467
pr_001103219,0.935053,0.000467
pr_001139433,0.935053,0.000467
pr_001400643,0.935053,0.000467
pr_001139931,0.935053,0.000467
pr_001143030,0.935053,0.000467
pr_001970983,0.935053,0.000467
pr_000729860,0.935053,0.000467
pr_001139935,0.935053,0.000467
pr_002138442,0.935053,0.000467
pr_001406433,0.935053,0.000467
us_000486211,0.935053,0.000483
us_000577572,0.935053,0.000508
us_000613521,0.935053,0.000515
pr_001965068,0.935053,0.000525
pr_001651551,0.935053,0.000537
us_000600387,0.935053,0.000551
us_000583820,0.935053,0.000566
us_000542418,0.935053,0.000567
pr_001984127,0.935053,0.000583
us_000518984,0.935053,0.000601
us_000593403,0.935053,0.000607
pr_000012181,0.935053,0.000616
us_000610214,0.935053,0.000619
pr_001642839,0.935053,0.000625
pr_001633723,0.935053,0.000638
pr_000902752,0.935053,0.000638
pr_000324775,0.935053,0.000638
pr_001813865,0.935053,0.000652
us_000485589,0.935053,0.000666
us_000591600,0.935053,0.000673
pr_000990280,0.935053,0.000676
us_000527496,0.935053,0.000685
pr_000162193,0.935053,0.000712
pr_001678722,0.935053,0.000723
pr_001600964,0.935053,0.000766
pr_001049279,0.935053,0.000766
pr_001162990,0.935053,0.000766
pr_001019513,0.935053,0.000766
pr_001101252,0.935053,0.000766
us_000512184,0.935053,0.000776
us_000545571,0.935053,0.000788
us_000572046,0.935053,0.000832
pr_001119406,0.935053,0.000837
pr_001139905,0.935053,0.000839
pr_001993073,0.935053,0.000860
pr_000978103,0.935053,0.000868
pr_001699486,0.935053,0.000910
us_000586986,0.935053,0.000910
us_000487726,0.935053,0.000930
pr_000692273,0.935053,0.000939
us_000512861,0.935053,0.000974
us_000508041,0.935053,0.000994
pr_001142696,0.935053,0.001009
pr_000127031,0.935053,0.001041
us_000539279,0.935053,0.001050
us_000588825,0.935053,0.001064
us_000540790,0.935053,0.001087
pr_001086952,0.935053,0.001121
pr_001018172,0.935053,0.001122
us_000579379,0.935053,0.001139
us_000513946,0.935053,0.001140
us_000475278,0.935053,0.001149
us_000526679,0.935053,0.001161
us_000508444,0.935053,0.001205
pr_000968248,0.935053,0.001280
us_000562765,0.935053,0.001296
us_000525821,0.935053,0.001363
us_000560116,0.935053,0.001364
us_000497240,0.935053,0.001371
us_000506100,0.935053,0.001394
pr_000020858,0.935053,0.001447
us_000540480,0.935053,0.001526
pr_001024969,0.935053,0.001544
us_000501683,0.935053,0.001556
pr_001044120,0.935053,0.001642
pr_001067388,0.935053,0.001642
us_000507064,0.935053,0.001652
us_000538267,0.935053,0.001660
pr_000933360,0.935053,0.001708
pr_001131871,0.935053,0.001757
us_000482000,0.935053,0.001812
us_000585518,0.935053,0.001840
pr_001700793,0.935053,0.001876
us_000585696,0.935053,0.001945
pr_001005930,0.935053,0.001976
us_000464236,0.935053,0.002014
pr_000832151,0.935053,0.002061
pr_001120946,0.935053,0.002083
