Product ID : 7834 # of JPs covered : 1 : 433 : Personal Injury-Trial-Strategies, 
OID,Confidence at Map Node,Error at Map Node
us_000591050,0.037672,0.079842
us_000233739,0.037672,0.093963
us_000605967,0.037672,0.100211
pr_000842902,0.037672,0.102159
us_000473319,0.037672,0.157464
us_000599898,0.037672,0.162093
us_000537121,0.037672,0.208171
us_000547454,0.037672,0.243995
pr_002136992,0.037672,0.246282
pr_002236593,0.037672,0.324274
pr_002236598,0.037672,0.324274
pr_002160997,0.037672,0.370908
us_000587203,0.037672,0.602054
pr_002121743,0.034252,0.000000
pr_001802236,0.034252,0.000000
pr_001854872,0.034252,0.000000
pr_002051329,0.034252,0.000000
pr_002042065,0.034252,0.000000
pr_002007044,0.034252,0.000000
pr_001887723,0.034252,0.000000
pr_001795180,0.034252,0.000000
pr_001789250,0.034252,0.000000
pr_001779891,0.034252,0.000000
pr_001854838,0.034252,0.000000
pr_001887954,0.034252,0.000000
pr_001853715,0.034252,0.000000
pr_001888826,0.034252,0.000000
pr_001801507,0.034252,0.000000
pr_001801955,0.034252,0.000000
pr_002122294,0.034252,0.000000
pr_001794425,0.034252,0.000000
pr_001783592,0.034252,0.000000
pr_002122065,0.034252,0.000000
pr_001807169,0.034252,0.000000
pr_000713909,0.034252,0.000000
pr_001890049,0.034252,0.000000
pr_002119105,0.034252,0.000000
pr_001788981,0.034252,0.000000
pr_001853193,0.034252,0.000000
pr_001804409,0.034252,0.000000
pr_001795498,0.034252,0.000000
pr_002120463,0.034252,0.000000
pr_001942403,0.034252,0.000000
pr_001807954,0.034252,0.000000
pr_001775303,0.034252,0.000000
pr_001776495,0.034252,0.000000
pr_001787860,0.034252,0.000000
pr_001887188,0.034252,0.000000
pr_001779511,0.034252,0.000000
pr_001800323,0.034252,0.000000
pr_000716486,0.034252,0.000000
pr_002007599,0.034252,0.000000
pr_001883770,0.034252,0.000000
pr_002004096,0.034252,0.000000
pr_001885157,0.034252,0.000000
pr_001927138,0.034252,0.000000
pr_001894009,0.034252,0.000000
pr_001163264,0.034252,0.000000
pr_000745880,0.034252,0.000000
pr_002120932,0.034252,0.000000
pr_001940878,0.034252,0.000000
pr_001801306,0.034252,0.000000
pr_001811416,0.034252,0.000000
pr_001996040,0.034252,0.000000
pr_000959831,0.034252,0.000000
pr_001908297,0.034252,0.000000
pr_001802027,0.034252,0.000000
pr_001799716,0.034252,0.000000
pr_001852922,0.034252,0.000000
pr_001779901,0.034252,0.000000
pr_000943527,0.034252,0.000000
pr_002122100,0.034252,0.000000
pr_001803468,0.034252,0.000000
us_000537851,0.034252,0.000000
us_000552283,0.034252,0.000000
us_000509289,0.034252,0.000000
pr_001408413,0.034252,0.000000
pr_000889002,0.034252,0.000000
pr_000753707,0.034252,0.000000
pr_000839412,0.034252,0.000000
us_000539946,0.034252,0.000000
us_000538331,0.034252,0.000000
us_000535165,0.034252,0.000000
us_000519619,0.034252,0.000000
pr_000716218,0.034252,0.000001
pr_000700716,0.034252,0.000001
pr_000655632,0.034252,0.000001
pr_001041288,0.034252,0.000001
pr_000525934,0.034252,0.000001
pr_000869657,0.034252,0.000001
pr_000824005,0.034252,0.000001
pr_000543756,0.034252,0.000001
pr_000716657,0.034252,0.000001
pr_000655348,0.034252,0.000001
pr_001884432,0.034252,0.000001
pr_001157463,0.034252,0.000001
pr_000655653,0.034252,0.000001
us_000515147,0.034252,0.000001
pr_001724095,0.034252,0.000002
pr_000181761,0.034252,0.000002
pr_001407118,0.034252,0.000003
pr_001727742,0.034252,0.000003
pr_000871942,0.034252,0.000003
pr_000555955,0.034252,0.000004
us_000528468,0.034252,0.000005
us_000519709,0.034252,0.000008
us_000556176,0.034252,0.000009
us_000579469,0.034252,0.000011
us_000566959,0.034252,0.000014
us_000493402,0.034252,0.000015
pr_001020841,0.034252,0.000016
us_000461976,0.034252,0.000017
us_000302621,0.034252,0.000017
us_000465276,0.034252,0.000020
us_000222171,0.034252,0.000020
us_000462739,0.034252,0.000020
us_000221499,0.034252,0.000020
pr_000628012,0.034252,0.000022
pr_002173015,0.034252,0.000022
pr_000578048,0.034252,0.000022
pr_000576335,0.034252,0.000022
pr_000578522,0.034252,0.000022
pr_000804338,0.034252,0.000022
pr_000588505,0.034252,0.000022
pr_002199527,0.034252,0.000022
pr_000873357,0.034252,0.000022
pr_000578391,0.034252,0.000022
pr_000787646,0.034252,0.000022
pr_000575959,0.034252,0.000022
pr_001642714,0.034252,0.000022
pr_000874066,0.034252,0.000022
pr_002149066,0.034252,0.000022
pr_001085847,0.034252,0.000022
pr_002132517,0.034252,0.000022
pr_001732326,0.034252,0.000022
pr_001063190,0.034252,0.000022
pr_000556093,0.034252,0.000022
pr_001657434,0.034252,0.000022
pr_000895177,0.034252,0.000022
pr_000580855,0.034252,0.000022
pr_001017317,0.034252,0.000022
pr_002042655,0.034252,0.000029
us_000495552,0.034252,0.000043
us_000563154,0.034252,0.000060
pr_000670596,0.034252,0.000071
us_000592100,0.034252,0.000092
pr_001086881,0.034252,0.000106
us_000571354,0.034252,0.000117
us_000596172,0.034252,0.000149
us_000587224,0.034252,0.000220
pr_001800134,0.034252,0.000225
us_000589733,0.034252,0.000240
us_000538739,0.034252,0.000263
pr_001663672,0.034252,0.000299
pr_000819101,0.034252,0.000415
pr_000652655,0.034252,0.000435
pr_001143869,0.034252,0.000435
us_000539775,0.034252,0.000443
pr_002092886,0.034252,0.000499
pr_001801361,0.034252,0.000513
pr_001157658,0.034252,0.000513
pr_001108139,0.034252,0.000726
pr_001938697,0.034252,0.000823
pr_001945228,0.034252,0.000823
pr_002183212,0.034252,0.000937
us_000622738,0.034252,0.001034
pr_001140045,0.034252,0.001776
pr_001155625,0.034252,0.002071
us_000520987,0.034252,0.002103
pr_001150112,0.034252,0.002172
us_000581435,0.034252,0.002493
pr_000876815,0.034252,0.002518
pr_001753956,0.034252,0.002544
pr_000862742,0.034252,0.002544
pr_001414668,0.034252,0.002544
pr_002174297,0.034252,0.002544
us_000600610,0.034252,0.002867
pr_001910125,0.034252,0.003783
pr_001890858,0.034252,0.003886
pr_001802922,0.034252,0.004111
pr_001127840,0.034252,0.004111
us_000126110,0.034252,0.004304
pr_001846670,0.034252,0.004414
us_000532814,0.034252,0.004545
pr_001033727,0.034252,0.005108
us_000561005,0.034252,0.005755
pr_000828584,0.034252,0.006320
us_000544868,0.034252,0.007175
us_000510118,0.034252,0.007493
pr_000739706,0.034252,0.007499
us_000531774,0.034252,0.007781
us_000484741,0.034252,0.007931
pr_000933574,0.034252,0.008927
pr_001784489,0.034252,0.009104
pr_000820640,0.034252,0.009222
us_000599988,0.034252,0.010217
us_000577736,0.034252,0.011614
pr_000869210,0.034252,0.013419
us_000545228,0.034252,0.014084
pr_001887120,0.034252,0.014209
pr_001159118,0.034252,0.014412
pr_001880606,0.034252,0.014599
pr_000897082,0.034252,0.015224
pr_000378536,0.034252,0.015918
pr_001055292,0.034252,0.017076
pr_001854450,0.034252,0.018894
pr_002144278,0.034252,0.019946
pr_001008028,0.034252,0.020685
pr_000894406,0.034252,0.022741
us_000511943,0.034252,0.022922
pr_000874401,0.034252,0.026135
pr_001062680,0.034252,0.028186
pr_000982853,0.034252,0.030481
us_000557210,0.034252,0.030912
us_000534030,0.034252,0.032720
pr_001687846,0.034252,0.033672
us_000618459,0.034252,0.036339
pr_002046924,0.034252,0.039771
us_000140041,0.034252,0.040201
us_000617036,0.034252,0.041783
pr_001089568,0.034252,0.042236
us_000566468,0.034252,0.042649
us_000518126,0.034252,0.043429
pr_001665533,0.034252,0.043474
us_000496679,0.034252,0.045275
us_000472731,0.034252,0.046212
us_000597445,0.034252,0.046788
us_000591139,0.034252,0.049235
us_000500837,0.034252,0.051572
us_000528942,0.034252,0.055892
us_000611097,0.034252,0.061451
pr_001597883,0.034252,0.067045
us_000490831,0.034252,0.072268
us_000499648,0.034252,0.073349
us_000556988,0.034252,0.075224
us_000570749,0.034252,0.078208
us_000578803,0.034252,0.078997
pr_001071739,0.034252,0.097207
pr_001994199,0.034252,0.103395
us_000517592,0.034252,0.104028
us_000591246,0.034252,0.122316
pr_002228795,0.034252,0.128140
us_000589933,0.034252,0.132640
pr_002082491,0.034252,0.148357
pr_001659420,0.034252,0.151789
pr_001668338,0.034252,0.156077
us_000389828,0.034252,0.195617
us_000467666,0.034252,0.200362
pr_000733986,0.034252,0.296888
us_000583360,0.034252,0.308059
pr_001542009,0.034252,4.060599
us_000552370,0.031852,0.000000
us_000498370,0.031852,0.000000
us_000520940,0.031852,0.000000
us_000508630,0.031852,0.000000
us_000532012,0.031852,0.000000
us_000541758,0.031852,0.000001
us_000552820,0.031852,0.000020
pr_001165763,0.031852,0.000030
pr_001159967,0.031852,0.000030
pr_000019913,0.031852,0.000037
pr_000002139,0.031852,0.000457
us_000598038,0.031852,0.207806
pr_002162444,0.031852,0.220253
us_000573907,0.031852,0.223353
us_000574045,0.031852,0.225933
us_000619218,0.031852,0.229729
us_000586077,0.031852,0.230728
us_000585980,0.031852,0.231588
us_000616400,0.031852,0.239592
us_000504612,0.031852,0.247122
us_000605530,0.031852,0.252950
us_000556426,0.031852,0.255153
us_000573784,0.031852,0.260013
us_000586749,0.031852,0.264868
pr_000583124,0.031852,0.265623
us_000516570,0.031852,0.268407
pr_000994279,0.031852,0.269056
pr_001411348,0.031852,0.270571
us_000535563,0.031852,0.275178
us_000617074,0.031852,0.275748
pr_000890575,0.031852,0.276831
us_000597301,0.031852,0.278309
us_000587244,0.031852,0.278497
pr_000873134,0.031852,0.281002
pr_001727220,0.031852,0.281165
us_000562591,0.031852,0.281476
us_000533909,0.031852,0.284207
us_000585454,0.031852,0.284239
us_000597730,0.031852,0.284325
us_000597729,0.031852,0.284325
pr_001413520,0.031852,0.287194
pr_002164758,0.031852,0.290368
pr_001642306,0.031852,0.294109
us_000577655,0.031852,0.295210
us_000596434,0.031852,0.295475
pr_000595269,0.031852,0.296707
pr_002072938,0.031852,0.296707
us_000614070,0.031852,0.297125
us_000545661,0.031852,0.299085
us_000607788,0.031852,0.303451
us_000581101,0.031852,0.375343
us_000576097,0.031852,0.394854
us_000593412,0.031852,0.502761
pr_001955084,0.031852,0.555918
us_000591730,0.031852,0.588727
us_000561300,0.031852,0.764225
us_000596291,0.030397,0.097065
pr_002052942,0.030397,0.097811
pr_002153026,0.030397,0.097811
us_000541476,0.030397,0.099761
pr_001686053,0.030397,0.101456
us_000616194,0.030397,0.127257
us_000614933,0.030397,0.128918
pr_001866019,0.025348,0.000000
us_000468917,0.025348,0.000000
us_000468053,0.025348,0.000000
us_000464190,0.025348,0.000000
us_000382149,0.025348,0.000000
us_000484212,0.025348,0.000000
pr_001102533,0.025348,0.000000
pr_000663682,0.025348,0.000000
pr_000852306,0.025348,0.000000
pr_000871342,0.025348,0.000000
pr_000696321,0.025348,0.000000
pr_000644946,0.025348,0.000000
pr_000359042,0.025348,0.000000
us_000493133,0.025348,0.000000
us_000596905,0.025348,0.000001
pr_000583723,0.025348,0.000001
us_000514347,0.025348,0.000001
pr_001027332,0.025348,0.000002
pr_000894551,0.025348,0.000002
pr_001091576,0.025348,0.000002
pr_001040618,0.025348,0.000002
pr_001040490,0.025348,0.000002
pr_001088948,0.025348,0.000002
pr_001086720,0.025348,0.000002
pr_001103448,0.025348,0.000002
pr_001039959,0.025348,0.000002
pr_000927242,0.025348,0.000002
pr_001105721,0.025348,0.000002
pr_001102477,0.025348,0.000002
pr_001021534,0.025348,0.000002
pr_000985322,0.025348,0.000002
pr_000892273,0.025348,0.000002
pr_000763484,0.025348,0.000002
pr_000764620,0.025348,0.000002
pr_001041535,0.025348,0.000002
pr_001092717,0.025348,0.000002
pr_001026516,0.025348,0.000002
pr_001061808,0.025348,0.000002
pr_000843448,0.025348,0.000002
pr_000758371,0.025348,0.000002
pr_001037083,0.025348,0.000002
pr_001114584,0.025348,0.000002
pr_000182917,0.025348,0.000031
us_000487089,0.025348,0.000032
pr_000950059,0.025348,0.000034
pr_000900989,0.025348,0.000034
pr_001415336,0.025348,0.000034
pr_000939735,0.025348,0.000034
pr_000180789,0.025348,0.000034
pr_000914520,0.025348,0.000034
pr_000811307,0.025348,0.000034
pr_001721355,0.025348,0.000034
pr_000597209,0.025348,0.000034
pr_001062833,0.025348,0.000034
pr_001698829,0.025348,0.000034
pr_001142357,0.025348,0.000034
pr_000170658,0.025348,0.000034
pr_000851743,0.025348,0.000034
pr_000902563,0.025348,0.000034
pr_000174626,0.025348,0.000034
pr_001030831,0.025348,0.000034
pr_000978035,0.025348,0.000034
pr_001398803,0.025348,0.000034
pr_000726184,0.025348,0.000034
pr_000765792,0.025348,0.000034
pr_000552526,0.025348,0.000034
pr_000822466,0.025348,0.000034
pr_000024725,0.025348,0.000034
pr_000947745,0.025348,0.000034
pr_000586403,0.025348,0.000034
pr_001029360,0.025348,0.000034
pr_000580869,0.025348,0.000034
pr_001009405,0.025348,0.000034
pr_001401809,0.025348,0.000034
pr_000942446,0.025348,0.000034
pr_000966632,0.025348,0.000034
pr_001722089,0.025348,0.000034
pr_000913516,0.025348,0.000034
pr_000577191,0.025348,0.000034
pr_000024881,0.025348,0.000034
pr_000790961,0.025348,0.000034
pr_000219511,0.025348,0.000034
pr_001122749,0.025348,0.000034
pr_000903608,0.025348,0.000034
pr_000944758,0.025348,0.000034
pr_001689848,0.025348,0.000034
pr_000912447,0.025348,0.000034
pr_000845803,0.025348,0.000034
pr_001057867,0.025348,0.000034
pr_000596909,0.025348,0.000034
pr_000699329,0.025348,0.000034
pr_001024909,0.025348,0.000034
pr_001064196,0.025348,0.000034
pr_000232425,0.025348,0.000034
pr_000756653,0.025348,0.000034
pr_000826466,0.025348,0.000034
pr_000568138,0.025348,0.000034
pr_001092390,0.025348,0.000034
pr_000075826,0.025348,0.000034
pr_000699854,0.025348,0.000035
pr_000766420,0.025348,0.000035
pr_000933849,0.025348,0.000035
pr_000654620,0.025348,0.000035
pr_000929356,0.025348,0.000035
pr_000892499,0.025348,0.000035
pr_001050848,0.025348,0.000035
pr_000944500,0.025348,0.000035
pr_000949345,0.025348,0.000035
us_000475241,0.025348,0.000040
us_000600869,0.025348,0.000040
pr_001051123,0.025348,0.000041
pr_001048626,0.025348,0.000041
pr_001039695,0.025348,0.000041
us_000460673,0.025348,0.000042
us_000502948,0.025348,0.000042
us_000474076,0.025348,0.000043
pr_001040112,0.025348,0.000052
pr_001040622,0.025348,0.000052
us_000595579,0.025348,0.000056
us_000495089,0.025348,0.000063
us_000514401,0.025348,0.000070
pr_000746585,0.025348,0.000072
us_000570711,0.025348,0.000073
pr_001728901,0.025348,0.000090
pr_001662099,0.025348,0.000090
pr_001663948,0.025348,0.000090
pr_001680709,0.025348,0.000090
us_000491673,0.025348,0.000104
pr_001040042,0.025348,0.000114
us_000508444,0.025348,0.000116
us_000477778,0.025348,0.000148
pr_001048895,0.025348,0.000175
us_000559908,0.025348,0.000176
pr_001050581,0.025348,0.000185
pr_001049037,0.025348,0.000185
pr_000590047,0.025348,0.000188
us_000528871,0.025348,0.000190
pr_000142929,0.025348,0.000199
pr_000363600,0.025348,0.000210
us_000600819,0.025348,0.000228
pr_000594384,0.025348,0.000242
pr_000643985,0.025348,0.000248
pr_001009622,0.025348,0.000248
us_000615764,0.025348,0.000275
us_000481684,0.025348,0.000276
pr_000987608,0.025348,0.000279
pr_000768751,0.025348,0.000279
pr_000170112,0.025348,0.000279
pr_001746711,0.025348,0.000279
pr_000574774,0.025348,0.000279
pr_000165858,0.025348,0.000279
pr_000643010,0.025348,0.000279
pr_000946577,0.025348,0.000279
pr_001122139,0.025348,0.000279
pr_000662365,0.025348,0.000279
pr_000332056,0.025348,0.000279
pr_000231618,0.025348,0.000279
pr_000690436,0.025348,0.000279
pr_000854514,0.025348,0.000279
pr_000327311,0.025348,0.000279
pr_000217641,0.025348,0.000279
pr_000225889,0.025348,0.000279
pr_000835209,0.025348,0.000279
pr_000221292,0.025348,0.000279
pr_000853123,0.025348,0.000279
pr_000861786,0.025348,0.000279
pr_000828874,0.025348,0.000279
pr_000173358,0.025348,0.000279
pr_000527896,0.025348,0.000279
pr_000913080,0.025348,0.000280
us_000473989,0.025348,0.000291
pr_000295805,0.025348,0.000295
pr_000563080,0.025348,0.000295
us_000481964,0.025348,0.000297
us_000491271,0.025348,0.000319
us_000542609,0.025348,0.000331
us_000481502,0.025348,0.000335
us_000524165,0.025348,0.000349
pr_002130450,0.025348,0.000350
us_000520840,0.025348,0.000383
pr_000163618,0.025348,0.000383
us_000489164,0.025348,0.000386
pr_000917900,0.025348,0.000416
pr_000917055,0.025348,0.000416
pr_001065244,0.025348,0.000416
pr_001102779,0.025348,0.000416
pr_001063908,0.025348,0.000416
pr_001051056,0.025348,0.000416
pr_001061685,0.025348,0.000418
pr_001058322,0.025348,0.000419
us_000549260,0.025348,0.000419
us_000569735,0.025348,0.000420
us_000488517,0.025348,0.000429
pr_000690718,0.025348,0.000432
pr_000823436,0.025348,0.000432
pr_001035482,0.025348,0.000432
pr_001076054,0.025348,0.000432
pr_000851354,0.025348,0.000432
pr_000979500,0.025348,0.000432
pr_000335991,0.025348,0.000435
us_000500577,0.025348,0.000447
pr_001009384,0.025348,0.000459
us_000480433,0.025348,0.000465
pr_000568969,0.025348,0.000466
us_000123756,0.025348,0.000478
pr_000959676,0.025348,0.000498
us_000482844,0.025348,0.000498
us_000491802,0.025348,0.000534
pr_000580113,0.025348,0.000539
pr_000950523,0.025348,0.000544
us_000572871,0.025348,0.000557
pr_001394375,0.025348,0.000570
us_000512910,0.025348,0.000589
pr_000766123,0.025348,0.000605
pr_000173013,0.025348,0.000618
pr_000972816,0.025348,0.000704
pr_001653867,0.025348,0.000704
pr_001087557,0.025348,0.000704
pr_001006905,0.025348,0.000704
pr_001012197,0.025348,0.000713
pr_000985318,0.025348,0.000722
pr_000595760,0.025348,0.000722
pr_001075754,0.025348,0.000722
pr_001102862,0.025348,0.000722
us_000251484,0.025348,0.000768
pr_000343909,0.025348,0.000776
pr_000160208,0.025348,0.000808
pr_000668331,0.025348,0.000809
us_000539507,0.025348,0.000874
pr_001086174,0.025348,0.000878
pr_002058016,0.025348,0.000891
us_000491237,0.025348,0.000918
pr_000588200,0.025348,0.001023
us_000533771,0.025348,0.001035
pr_000343932,0.025348,0.001053
us_000499737,0.025348,0.001062
pr_000572332,0.025348,0.001102
pr_000823789,0.025348,0.001109
us_000550121,0.025348,0.001216
us_000485883,0.025348,0.001229
pr_000589773,0.025348,0.001264
pr_000327297,0.025348,0.001264
pr_000582460,0.025348,0.001264
pr_000638373,0.025348,0.001264
pr_000102899,0.025348,0.001339
pr_000173051,0.025348,0.001339
pr_000179699,0.025348,0.001339
pr_000200012,0.025348,0.001339
pr_000829325,0.025348,0.001464
us_000620226,0.025348,0.001484
us_000577088,0.025348,0.001495
us_000494752,0.025348,0.001566
pr_001062287,0.025348,0.001650
pr_000642975,0.025348,0.001661
pr_000597979,0.025348,0.001690
pr_000174095,0.025348,0.001768
pr_000164736,0.025348,0.001850
pr_000237855,0.025348,0.001895
us_000476033,0.025348,0.001905
pr_001020684,0.025348,0.001945
pr_001117314,0.025348,0.001945
pr_000950593,0.025348,0.001945
pr_001701171,0.025348,0.001945
pr_000668454,0.025348,0.001945
pr_001700857,0.025348,0.001945
pr_000333795,0.025348,0.001945
pr_000725491,0.025348,0.001945
pr_000962193,0.025348,0.001945
pr_002178723,0.025348,0.001945
pr_001701152,0.025348,0.001945
pr_000965321,0.025348,0.001945
pr_001388985,0.025348,0.001945
pr_000323339,0.025348,0.001945
pr_000587668,0.025348,0.001945
pr_000163575,0.025348,0.001945
pr_000829020,0.025348,0.001945
pr_000997943,0.025348,0.001945
pr_001397956,0.025348,0.001945
pr_000163718,0.025348,0.001945
pr_001600734,0.025348,0.001945
pr_001622646,0.025348,0.001945
pr_001847732,0.025348,0.001945
pr_000972751,0.025348,0.001945
pr_000315427,0.025348,0.001945
pr_000978103,0.025348,0.001945
pr_001619139,0.025348,0.001945
pr_000160857,0.025348,0.001945
pr_001038464,0.025348,0.001945
pr_000324929,0.025348,0.001945
pr_000887953,0.025348,0.001945
pr_000902040,0.025348,0.001945
pr_000811019,0.025348,0.001945
pr_001698332,0.025348,0.001945
us_000480146,0.025348,0.001983
pr_000098404,0.025348,0.001992
pr_002082902,0.025348,0.002001
pr_000177887,0.025348,0.002038
us_000485192,0.025348,0.002114
pr_000974149,0.025348,0.002125
pr_001016966,0.025348,0.002125
pr_000188402,0.025348,0.002125
pr_001018756,0.025348,0.002125
pr_001640065,0.025348,0.002125
pr_000898985,0.025348,0.002125
pr_000978086,0.025348,0.002190
pr_000338721,0.025348,0.002209
us_000513375,0.025348,0.002238
pr_000764367,0.025348,0.002289
pr_001061841,0.025348,0.002322
us_000498925,0.025348,0.002410
pr_001018172,0.025348,0.002480
pr_000734665,0.025348,0.002489
pr_000993573,0.025348,0.002496
pr_001633723,0.025348,0.002540
pr_000343871,0.025348,0.002550
pr_000875670,0.025348,0.002550
us_000502507,0.025348,0.002574
pr_000512463,0.025348,0.002599
pr_000339963,0.025348,0.002603
pr_000757344,0.025348,0.002673
pr_000696574,0.025348,0.002770
pr_001620969,0.025348,0.002953
pr_001090236,0.025348,0.002953
pr_001002051,0.025348,0.002953
pr_000980993,0.025348,0.002953
pr_000004263,0.025348,0.002953
pr_001857921,0.025348,0.002953
pr_000025941,0.025348,0.002953
pr_000997894,0.025348,0.002953
pr_000646808,0.025348,0.002953
pr_000344860,0.025348,0.002979
pr_001403005,0.025348,0.002979
us_000480499,0.025348,0.003038
us_000484504,0.025348,0.003290
pr_000581096,0.025348,0.003341
pr_001715795,0.025348,0.003362
pr_000938885,0.025348,0.003405
pr_000654233,0.025348,0.003444
us_000489576,0.025348,0.003530
pr_000012181,0.025348,0.003548
us_000501813,0.025348,0.003551
pr_000314859,0.025348,0.003577
pr_000318256,0.025348,0.003577
pr_000828972,0.025348,0.003602
us_000536716,0.025348,0.003643
us_000488988,0.025348,0.003676
pr_001703137,0.025348,0.003681
pr_001600991,0.025348,0.003681
pr_001408482,0.025348,0.003723
us_000463152,0.025348,0.003737
us_000567918,0.025348,0.003801
us_000550917,0.025348,0.003831
pr_000331336,0.025348,0.003980
us_000470716,0.025348,0.004030
pr_000864412,0.025348,0.004064
us_000488017,0.025348,0.004240
pr_001598711,0.025348,0.004295
pr_001700793,0.025348,0.004325
pr_000925427,0.025348,0.004479
pr_000171710,0.025348,0.004674
pr_001698371,0.025348,0.004689
pr_001698745,0.025348,0.004689
pr_000952476,0.025348,0.004720
pr_001131871,0.025348,0.004764
us_000552822,0.025348,0.004869
us_000565858,0.025348,0.004941
pr_001028373,0.025348,0.005176
us_000500618,0.025348,0.005302
us_000487726,0.025348,0.005306
pr_000323408,0.025348,0.005405
us_000464418,0.025348,0.005454
us_000508417,0.025348,0.005464
pr_000832151,0.025348,0.005507
pr_000183412,0.025348,0.005513
us_000494731,0.025348,0.005652
pr_000702108,0.025348,0.005791
pr_000892455,0.025348,0.005797
pr_000754371,0.025348,0.005852
pr_000584370,0.025348,0.005895
us_000482165,0.025348,0.006121
pr_000943609,0.025348,0.007026
pr_000346395,0.025348,0.007030
pr_002206382,0.025348,0.007034
pr_000968248,0.025348,0.007398
us_000482000,0.025348,0.007434
us_000478285,0.025348,0.007482
pr_001416387,0.025348,0.007946
us_000567352,0.025348,0.008016
pr_001121943,0.025348,0.008283
pr_000565838,0.025348,0.008410
pr_000564885,0.025348,0.008636
pr_000215096,0.025348,0.008927
us_000533248,0.025348,0.009166
pr_000947589,0.025348,0.009277
pr_001591266,0.025348,0.009586
us_000576413,0.025348,0.010346
pr_001002108,0.025348,0.011459
us_000481484,0.025348,0.011474
pr_001416347,0.025348,0.011703
us_000478190,0.025348,0.012086
pr_002083605,0.025348,0.012220
us_000482184,0.025348,0.012581
pr_001686073,0.025348,0.012980
pr_000994752,0.025348,0.013551
pr_000889221,0.025348,0.013889
us_000521469,0.025348,0.014006
pr_000373058,0.025348,0.014648
pr_001714485,0.025348,0.014803
us_000584185,0.025348,0.014989
pr_001994219,0.025348,0.015227
pr_000903870,0.025348,0.015346
us_000484171,0.025348,0.015535
pr_001698788,0.025348,0.016410
pr_002144779,0.025348,0.016483
pr_000571450,0.025348,0.016742
pr_000717340,0.025348,0.016885
us_000425779,0.025348,0.017174
pr_001687004,0.025348,0.017568
us_000561459,0.025348,0.018166
us_000500112,0.025348,0.018172
pr_002176626,0.025348,0.018208
us_000511509,0.025348,0.018287
pr_000637829,0.025348,0.018853
us_000489651,0.025348,0.019783
pr_000900268,0.025348,0.020493
us_000559293,0.025348,0.020978
us_000529901,0.025348,0.021624
us_000499881,0.025348,0.021949
pr_000502043,0.025348,0.021989
us_000491858,0.025348,0.022662
pr_000759739,0.025348,0.023648
us_000589980,0.025348,0.023879
us_000498960,0.025348,0.025329
us_000540379,0.025348,0.027784
us_000560536,0.025348,0.029216
pr_000565008,0.025348,0.029762
pr_001662075,0.025348,0.030263
us_000548058,0.025348,0.030299
us_000517367,0.025348,0.030618
us_000474204,0.025348,0.031162
pr_000824036,0.025348,0.031476
us_000477580,0.025348,0.031600
us_000514121,0.025348,0.032573
pr_000758684,0.025348,0.036008
pr_000627809,0.025348,0.037348
pr_002068827,0.025348,0.039130
pr_000690275,0.025348,0.039725
pr_001731935,0.025348,0.040098
us_000589402,0.025348,0.042584
pr_001400289,0.025348,0.042785
us_000547857,0.025348,0.044084
pr_000915050,0.025348,0.046131
us_000027348,0.025348,0.046720
pr_001108371,0.025348,0.048033
us_000553346,0.025348,0.052601
pr_000176690,0.025348,0.054556
pr_000548268,0.025348,0.056346
us_000475230,0.025348,0.057361
pr_000165680,0.025348,0.057456
us_000382154,0.025348,0.061424
us_000514633,0.025348,0.064404
us_000583908,0.025348,0.069587
us_000582457,0.025348,0.075291
us_000512337,0.025348,0.075724
us_000531762,0.025348,0.078198
us_000132534,0.025348,0.082664
pr_000669680,0.025348,0.083600
pr_000685929,0.025348,0.093895
us_000515459,0.025348,0.094315
us_000498127,0.025348,0.123439
us_000014744,0.025348,0.190947
us_000485777,0.025348,0.290148
us_000335981,0.025348,0.309029
pr_001704485,0.025348,2.159063
pr_002126990,0.025348,2.175975
us_000480431,0.025348,2.236428
us_000483519,0.025348,2.386914
pr_000903484,0.025348,2.624342
pr_001596367,0.025348,2.637017
pr_001683215,0.025348,2.720451
us_000514695,0.025348,4.497071
us_000524422,0.024443,0.000000
us_000531485,0.024393,0.000000
pr_001588221,0.024393,0.000047
us_000551778,0.024376,0.000000
pr_000961909,0.024376,5.341251
us_000201933,0.024376,5.344074
us_000616075,0.024376,5.373100
us_000541099,0.024376,5.375874
pr_001155726,0.024376,7.707129
us_000560866,0.023375,0.000000
us_000069036,0.023375,0.000000
pr_000019613,0.023375,4.930365
pr_000017171,0.023375,4.931378
pr_000021901,0.023375,4.931378
pr_000811065,0.023375,4.931439
pr_000080105,0.023375,4.931713
pr_000739815,0.023375,4.931772
pr_000779346,0.023375,4.931772
pr_001076079,0.023375,4.931772
pr_000471611,0.023375,4.931772
pr_001388334,0.023375,4.931772
pr_000711461,0.023375,4.931772
pr_000445334,0.023375,4.931772
pr_001056922,0.023375,4.931772
pr_001102516,0.023375,4.931772
pr_001747532,0.023375,4.931772
pr_001140385,0.023375,4.931772
pr_000405977,0.023375,4.931772
pr_001949892,0.023375,4.931772
pr_000734094,0.023375,4.931772
pr_000445321,0.023375,4.931772
pr_000584804,0.023375,4.931772
pr_000379201,0.023375,4.931772
pr_000735179,0.023375,4.931772
pr_000353951,0.023375,4.931772
pr_000752005,0.023375,4.931772
pr_000446782,0.023375,4.931772
pr_000776787,0.023375,4.931772
pr_000405783,0.023375,4.931772
