Product ID : 7842 # of JPs covered : 1 : 435 : Tax Prep-Pass-Through-Planning, 
OID,Confidence at Map Node,Error at Map Node
pr_001355936,0.748457,0.130067
pr_001366674,0.748457,0.130067
pr_001208241,0.748457,0.130067
pr_001310767,0.748457,0.130067
pr_001303413,0.748457,0.130067
pr_001302784,0.748457,0.130067
pr_001173753,0.748457,0.130067
pr_001321670,0.748457,0.130067
pr_001429805,0.748457,0.130067
pr_001333170,0.748457,0.130067
pr_001344661,0.748457,0.130067
pr_001384155,0.748457,0.130067
pr_001325732,0.748457,0.130067
pr_001271116,0.748457,0.130067
pr_001305943,0.748457,0.130067
pr_001234261,0.748457,0.130067
pr_001359588,0.748457,0.130067
pr_001341902,0.748457,0.130067
pr_001250359,0.748457,0.130067
pr_001272446,0.748457,0.130067
pr_000750541,0.748457,0.130067
pr_001170464,0.748457,0.130067
pr_001287675,0.748457,0.130067
pr_001277706,0.748457,0.130067
pr_001275745,0.748457,0.130067
pr_001180172,0.748457,0.130067
pr_001323326,0.748457,0.130067
pr_001201694,0.748457,0.130067
pr_001384028,0.748457,0.130067
pr_001255243,0.748457,0.130067
pr_001357714,0.748457,0.130067
pr_001200361,0.748457,0.130067
pr_001313003,0.748457,0.130067
pr_001258403,0.748457,0.130067
pr_001177633,0.748457,0.130067
pr_001261087,0.748457,0.130067
pr_001323764,0.748457,0.130067
pr_001317628,0.748457,0.130067
pr_001273217,0.748457,0.130067
pr_001284602,0.748457,0.130067
pr_001280245,0.748457,0.130067
pr_001279563,0.748457,0.130067
pr_001386730,0.748457,0.130067
pr_001177634,0.748457,0.130067
pr_001287236,0.748457,0.130067
pr_001323329,0.748457,0.130067
pr_001339984,0.748457,0.130067
pr_001267637,0.748457,0.130067
pr_001177635,0.748457,0.130067
pr_001354554,0.748457,0.130067
pr_001249369,0.748457,0.130067
pr_001265414,0.748457,0.130067
pr_001300554,0.748457,0.130067
pr_001277701,0.748457,0.130067
pr_001258532,0.748457,0.130067
pr_001308301,0.748457,0.130067
pr_001329118,0.748457,0.130067
pr_001280688,0.748457,0.130067
pr_001312905,0.748457,0.130067
pr_001314469,0.748457,0.130067
pr_001273213,0.748457,0.130067
pr_001235507,0.748457,0.130067
pr_001306169,0.748457,0.130067
pr_001356954,0.748457,0.130067
pr_001239333,0.748457,0.130067
pr_001335617,0.748457,0.130067
pr_001285934,0.748457,0.130067
pr_001345125,0.748457,0.130067
pr_001315400,0.748457,0.130067
pr_001373097,0.748457,0.130067
pr_001312906,0.748457,0.130067
pr_001321900,0.748457,0.130067
pr_001494636,0.748457,0.130067
pr_001284995,0.748457,0.130067
pr_001257951,0.748457,0.130067
pr_001231587,0.748457,0.130067
pr_001193639,0.748457,0.130067
pr_001236218,0.748457,0.130067
pr_001171187,0.748457,0.130067
pr_001249853,0.748457,0.130067
pr_001276765,0.748457,0.130067
pr_001427351,0.748457,0.130067
pr_001319233,0.748457,0.130067
pr_001305327,0.748457,0.130067
pr_001212202,0.748457,0.130067
pr_001376873,0.748457,0.130067
pr_001321064,0.748457,0.130067
pr_001212201,0.748457,0.130067
pr_001301272,0.748457,0.130067
pr_001212334,0.748457,0.130067
pr_001308085,0.748457,0.130067
pr_001306654,0.748457,0.130067
pr_001330364,0.748457,0.130067
pr_001334415,0.748457,0.130067
pr_001284992,0.748457,0.130067
pr_001269907,0.748457,0.130067
pr_001321859,0.748457,0.130067
pr_001266087,0.748457,0.130067
pr_001283225,0.748457,0.130067
pr_001372914,0.748457,0.130067
pr_001280371,0.748457,0.130067
pr_001209611,0.748457,0.130067
pr_001196266,0.748457,0.130067
pr_001260673,0.748457,0.130067
pr_001279610,0.748457,0.130067
pr_001300429,0.748457,0.130067
pr_001285887,0.748457,0.130067
pr_001352154,0.748457,0.130067
pr_001278412,0.748457,0.130067
pr_001350856,0.748457,0.130067
pr_001298776,0.748457,0.130067
pr_001315840,0.748457,0.130067
pr_001309635,0.748457,0.130067
pr_001420416,0.748457,0.130067
pr_001558094,0.748457,0.130067
pr_001319059,0.748457,0.130067
pr_001273828,0.748457,0.130067
pr_001363877,0.748457,0.130067
pr_001192747,0.748457,0.130067
pr_001342624,0.748457,0.130067
pr_001264831,0.748457,0.130067
pr_001090877,0.748457,0.130067
pr_001267157,0.748457,0.130067
pr_001236527,0.748457,0.130067
pr_001199862,0.748457,0.130067
pr_001176568,0.748457,0.130067
pr_001268049,0.748457,0.130067
pr_001177630,0.748457,0.130067
pr_001356643,0.748457,0.130067
pr_001181115,0.748457,0.130067
pr_001258409,0.748457,0.130067
pr_001324044,0.748457,0.130067
pr_001309940,0.748457,0.130067
pr_001299668,0.748457,0.130067
pr_001329427,0.748457,0.130067
pr_001313448,0.748457,0.130067
pr_001302297,0.748457,0.130067
pr_001378656,0.748457,0.130067
pr_001326432,0.748457,0.130067
pr_001366229,0.748457,0.130067
pr_001310574,0.748457,0.130067
pr_001349007,0.748457,0.130067
pr_001368095,0.748457,0.130067
pr_001179661,0.748457,0.130067
pr_001187467,0.748457,0.130067
pr_001343655,0.748457,0.130067
pr_001317560,0.748457,0.130067
pr_001265066,0.748457,0.130067
pr_001332143,0.748457,0.130067
pr_001169178,0.748457,0.130067
pr_001283376,0.748457,0.130067
pr_001250296,0.748457,0.130067
pr_001270983,0.748457,0.130067
pr_001364399,0.748457,0.130067
pr_001372379,0.748457,0.130067
pr_001283905,0.748457,0.130067
pr_001299341,0.748457,0.130067
pr_001305950,0.748457,0.130067
pr_001310006,0.748457,0.130067
pr_001331382,0.748457,0.130067
pr_001238765,0.748457,0.130067
pr_001218609,0.748457,0.130067
pr_001283374,0.748457,0.130067
pr_001343961,0.748457,0.130067
pr_001235039,0.748457,0.130067
pr_001324037,0.748457,0.130067
pr_001336764,0.748457,0.130067
pr_001344679,0.748457,0.130067
pr_001280922,0.748457,0.130067
pr_001381531,0.748457,0.130067
pr_001283551,0.748457,0.130067
pr_001279800,0.748457,0.130067
pr_001369164,0.748457,0.130067
pr_001337284,0.748457,0.130067
pr_001326740,0.748457,0.130067
pr_001173433,0.748457,0.130067
pr_001299347,0.748457,0.130067
pr_001337948,0.748457,0.130067
pr_001306180,0.748457,0.130067
pr_001276462,0.748457,0.130067
pr_001211131,0.748457,0.130067
pr_001487416,0.748457,0.130067
pr_001309785,0.748457,0.130067
pr_001351503,0.748457,0.130067
pr_001353900,0.748457,0.130067
pr_001190701,0.748457,0.130067
pr_001231468,0.748457,0.130067
pr_001262017,0.748457,0.130067
pr_001517398,0.748457,0.130067
pr_001347839,0.748457,0.130067
pr_001320770,0.748457,0.130067
pr_001281949,0.748457,0.130067
pr_001233997,0.748457,0.130067
pr_001339684,0.748457,0.130067
pr_001284397,0.748457,0.130067
pr_001313609,0.748457,0.130067
pr_001230092,0.748457,0.130067
pr_001326744,0.748457,0.130067
pr_001219934,0.748457,0.130067
pr_001354746,0.748457,0.130067
pr_001176988,0.748457,0.130067
pr_001249049,0.748457,0.130067
pr_001203943,0.748457,0.130067
pr_001255197,0.748457,0.130067
pr_001367685,0.748457,0.130067
pr_001328174,0.748457,0.130067
pr_001315473,0.748457,0.130067
pr_001330971,0.748457,0.130067
pr_001448162,0.748457,0.130067
pr_001336321,0.748457,0.130067
pr_001194359,0.748457,0.130067
pr_001307387,0.748457,0.130067
pr_001355506,0.748457,0.130067
pr_001279144,0.748457,0.130067
pr_001312181,0.748457,0.130067
pr_001324784,0.748457,0.130067
pr_001213174,0.748457,0.130067
pr_001347171,0.748457,0.130067
pr_001348195,0.748457,0.130067
pr_001234807,0.748457,0.130067
pr_001331730,0.748457,0.130067
pr_001318896,0.748457,0.130067
pr_001232182,0.748457,0.130067
pr_001328480,0.748457,0.130067
pr_001218997,0.748457,0.130067
pr_001307917,0.748457,0.130067
pr_001175703,0.748457,0.130067
pr_001315478,0.748457,0.130067
pr_001278377,0.748457,0.130067
pr_001191110,0.748457,0.130067
pr_001189868,0.748457,0.130067
pr_001356709,0.748457,0.130067
pr_001349394,0.748457,0.130067
pr_001187339,0.748457,0.130067
pr_001344369,0.748457,0.130067
pr_001233078,0.748457,0.130067
pr_001314145,0.748457,0.130067
pr_001196097,0.748457,0.130067
pr_001266315,0.748457,0.130067
pr_001324789,0.748457,0.130067
pr_001233075,0.748457,0.130067
pr_001333956,0.748457,0.130067
pr_001194970,0.748457,0.130067
pr_001192575,0.748457,0.130067
pr_001270499,0.748457,0.130067
pr_001211086,0.748457,0.130067
pr_001283418,0.748457,0.130067
pr_001330358,0.748457,0.130067
pr_001302701,0.748457,0.130067
pr_001283721,0.748457,0.130067
pr_001129678,0.748457,0.130067
pr_001274862,0.748457,0.130067
pr_001315216,0.748457,0.130067
pr_001327806,0.748457,0.130067
pr_001237607,0.748457,0.130067
pr_001288576,0.748457,0.130067
pr_001257459,0.748457,0.130067
pr_001274427,0.748457,0.130067
pr_001341746,0.748457,0.130067
pr_001279138,0.748457,0.130067
pr_001303728,0.748457,0.130067
pr_001302700,0.748457,0.130067
pr_001283720,0.748457,0.130067
pr_001430748,0.748457,0.130067
pr_001256693,0.748457,0.130067
pr_001176685,0.748457,0.130067
pr_001210236,0.748457,0.130067
pr_001230924,0.748457,0.130067
pr_001204403,0.748457,0.130067
pr_001495472,0.748457,0.130067
pr_001231153,0.748457,0.130067
pr_001233247,0.748457,0.130067
pr_001287115,0.748457,0.130067
pr_001205602,0.748457,0.130067
pr_001261869,0.748457,0.130067
pr_001472286,0.748457,0.130067
pr_001189903,0.748457,0.130067
pr_001208223,0.748457,0.130067
pr_001352038,0.748457,0.130067
pr_001344113,0.748457,0.130067
pr_001361464,0.748457,0.130067
pr_001270904,0.748457,0.130067
pr_001337203,0.748457,0.130067
pr_001323318,0.748457,0.130067
pr_001271395,0.748457,0.130067
pr_001493732,0.748457,0.130067
pr_001385412,0.748457,0.130067
pr_001258652,0.748457,0.130067
pr_001334977,0.748457,0.130067
pr_001330487,0.748457,0.130067
pr_001300300,0.748457,0.130067
pr_001315783,0.748457,0.130067
pr_001284392,0.748457,0.130067
pr_001171523,0.748457,0.130067
pr_001357198,0.748457,0.130067
pr_001282659,0.748457,0.130067
pr_001322424,0.748457,0.130067
pr_001280301,0.748457,0.130067
pr_001356834,0.748457,0.130067
pr_001517878,0.748457,0.130067
pr_001179717,0.748457,0.130067
pr_001238014,0.748457,0.130067
pr_001329104,0.748457,0.130067
pr_001299702,0.748457,0.130067
pr_001340853,0.748457,0.130067
pr_001344374,0.748457,0.130067
pr_001287111,0.748457,0.130067
pr_001336802,0.748457,0.130067
pr_001351451,0.748457,0.130067
pr_001188967,0.748457,0.130067
pr_001271132,0.748457,0.130067
pr_001276646,0.748457,0.130067
pr_001312230,0.748457,0.130067
pr_001437381,0.748457,0.130067
pr_001338842,0.748457,0.130067
pr_001357851,0.748457,0.130067
pr_001233996,0.748457,0.130067
pr_001343700,0.748457,0.130067
pr_001265866,0.748457,0.130067
pr_001257636,0.748457,0.130067
pr_001192756,0.748457,0.130067
pr_001232665,0.748457,0.130067
pr_001324292,0.748457,0.130067
pr_001170280,0.748457,0.130067
pr_001270194,0.748457,0.130067
pr_001345396,0.748457,0.130067
pr_001321184,0.748457,0.130067
pr_001211124,0.748457,0.130067
pr_001173572,0.748457,0.130067
pr_001283104,0.748457,0.130067
pr_001205556,0.748457,0.130067
pr_001322999,0.748457,0.130067
pr_001207640,0.748457,0.130067
pr_001204489,0.748457,0.130067
pr_001232357,0.748457,0.130067
pr_001318020,0.748457,0.130067
pr_001171702,0.748457,0.130067
pr_001181541,0.748457,0.130067
pr_001250293,0.748457,0.130067
pr_001311212,0.748457,0.130067
pr_001313875,0.748457,0.130067
pr_001264842,0.748457,0.130067
pr_001258831,0.748457,0.130067
pr_001206316,0.748457,0.130067
pr_001309648,0.748457,0.130067
pr_001340106,0.748457,0.130067
pr_001329851,0.748457,0.130067
pr_001249533,0.748457,0.130067
pr_001336094,0.748457,0.130067
pr_001212762,0.748457,0.130067
pr_001366185,0.748457,0.130067
pr_001361467,0.748457,0.130067
pr_001302175,0.748457,0.130067
pr_001338849,0.748457,0.130067
pr_001176422,0.748457,0.130067
pr_001309952,0.748457,0.130067
pr_001211128,0.748457,0.130067
pr_001178647,0.748457,0.130067
pr_001319352,0.748457,0.130067
pr_001329415,0.748457,0.130067
pr_001265605,0.748457,0.130067
pr_001282782,0.748457,0.130067
pr_001355251,0.748457,0.130067
pr_001169493,0.748457,0.130067
pr_001357479,0.748457,0.130067
pr_001194014,0.748457,0.130067
pr_001341222,0.748457,0.130067
pr_001348342,0.748457,0.130067
pr_001362163,0.748457,0.130067
pr_001280713,0.748457,0.130067
pr_001321877,0.748457,0.130067
pr_001346076,0.748457,0.130067
pr_001209063,0.748457,0.130067
pr_001278526,0.748457,0.130067
pr_001273273,0.748457,0.130067
pr_001233084,0.748457,0.130067
pr_001211912,0.748457,0.130067
pr_001279062,0.748457,0.130067
pr_001188870,0.748457,0.130067
pr_001204036,0.748457,0.130067
pr_001378947,0.748457,0.130067
pr_001189762,0.748457,0.130067
pr_001348167,0.748457,0.130067
pr_001217964,0.748457,0.130067
pr_001332706,0.748457,0.130067
pr_001234280,0.748457,0.130067
pr_001423596,0.748457,0.130067
pr_001207940,0.748457,0.130067
pr_001258609,0.748457,0.130067
pr_001230452,0.748457,0.130067
pr_001193121,0.748457,0.130067
pr_001354495,0.748457,0.130067
pr_001310786,0.748457,0.130067
pr_001262357,0.748457,0.130067
pr_001233744,0.748457,0.130067
pr_001338011,0.748457,0.130067
pr_001259809,0.748457,0.130067
pr_001260926,0.748457,0.130067
pr_001308283,0.748457,0.130067
pr_001330083,0.748457,0.130067
pr_001331812,0.748457,0.130067
pr_001304459,0.748457,0.130067
pr_001264141,0.748457,0.130067
pr_001180688,0.748457,0.130067
pr_001320673,0.748457,0.130067
pr_001307748,0.748457,0.130067
pr_001219087,0.748457,0.130067
pr_001335331,0.748457,0.130067
pr_001377266,0.748457,0.130067
pr_001334929,0.748457,0.130067
pr_001336227,0.748457,0.130067
pr_001206388,0.748457,0.130067
pr_001273092,0.748457,0.130067
pr_001365144,0.748457,0.130067
pr_001369635,0.748457,0.130067
pr_001264938,0.748457,0.130067
pr_001339479,0.748457,0.130067
pr_001207017,0.748457,0.130067
pr_001267566,0.748457,0.130067
pr_001275055,0.748457,0.130067
pr_001384839,0.748457,0.130067
pr_001273888,0.748457,0.130067
pr_001218193,0.748457,0.130067
pr_001344773,0.748457,0.130067
pr_001208707,0.748457,0.130067
pr_001264806,0.748457,0.130067
pr_001219391,0.748457,0.130067
pr_001339214,0.748457,0.130067
pr_001355735,0.748457,0.130067
pr_001333065,0.748457,0.130067
pr_001384838,0.748457,0.130067
pr_001316579,0.748457,0.130067
pr_001211867,0.748457,0.130067
pr_001438872,0.748457,0.130067
pr_001218854,0.748457,0.130067
pr_001384042,0.748457,0.130067
pr_001339782,0.748457,0.130067
pr_001273757,0.748457,0.130067
pr_001286325,0.748457,0.130067
pr_001354405,0.748457,0.130067
pr_001234592,0.748457,0.130067
pr_001187850,0.748457,0.130067
pr_001281428,0.748457,0.130067
pr_001325319,0.748457,0.130067
pr_001239667,0.748457,0.130067
pr_001230897,0.748457,0.130067
pr_001234023,0.748457,0.130067
pr_001314220,0.748457,0.130067
pr_001285386,0.748457,0.130067
pr_001272990,0.748457,0.130067
pr_000715451,0.748457,0.130067
pr_001384351,0.748457,0.130067
pr_001321259,0.748457,0.130067
pr_001235480,0.748457,0.130067
pr_001299157,0.748457,0.130067
pr_001234022,0.748457,0.130067
pr_001346994,0.748457,0.130067
pr_001234590,0.748457,0.130067
pr_001328251,0.748457,0.130067
pr_001267876,0.748457,0.130067
pr_001238640,0.748457,0.130067
pr_001329277,0.748457,0.130067
pr_001350793,0.748457,0.130067
pr_001174710,0.748457,0.130067
pr_001256034,0.748457,0.130067
pr_001343005,0.748457,0.130067
pr_001347094,0.748457,0.130067
pr_001234152,0.748457,0.130067
pr_001205714,0.748457,0.130067
pr_001369202,0.748457,0.130067
pr_001273760,0.748457,0.130067
pr_001179086,0.748457,0.130067
pr_001282753,0.748457,0.130067
pr_001322891,0.748457,0.130067
pr_001329139,0.748457,0.130067
pr_001285912,0.748457,0.130067
pr_001420218,0.748457,0.130067
pr_001236724,0.748457,0.130067
pr_001318051,0.748457,0.130067
pr_001376368,0.748457,0.130067
pr_001231168,0.748457,0.130067
pr_001260747,0.748457,0.130067
pr_001345671,0.748457,0.130067
pr_001304274,0.748457,0.130067
pr_001316093,0.748457,0.130067
pr_001350705,0.748457,0.130067
pr_001281552,0.748457,0.130067
pr_001279672,0.748457,0.130067
pr_001171603,0.748457,0.130067
pr_001237392,0.748457,0.130067
pr_001188607,0.748457,0.130067
pr_001288106,0.748457,0.130067
pr_001173164,0.748457,0.130067
pr_001249697,0.748457,0.130067
pr_001201368,0.748457,0.130067
pr_001304143,0.748457,0.130067
pr_001287344,0.748457,0.130067
pr_001235964,0.748457,0.130067
pr_001347894,0.748457,0.130067
pr_001332520,0.748457,0.130067
pr_001232058,0.748457,0.130067
pr_001300312,0.748457,0.130067
pr_001177963,0.748457,0.130067
pr_001231826,0.748457,0.130067
pr_001271360,0.748457,0.130067
pr_001204656,0.748457,0.130067
pr_001299824,0.748457,0.130067
pr_001499869,0.748457,0.130067
pr_001270295,0.748457,0.130067
pr_001269483,0.748457,0.130067
pr_001213160,0.748457,0.130067
pr_001188869,0.748457,0.130067
pr_001504738,0.748457,0.130067
pr_001279107,0.748457,0.130067
pr_001320064,0.748457,0.130067
pr_001341979,0.748457,0.130067
pr_001220087,0.748457,0.130067
pr_001300750,0.748457,0.130067
pr_001358189,0.748457,0.130067
pr_001357293,0.748457,0.130067
pr_001212093,0.748457,0.130067
pr_001324857,0.748457,0.130067
pr_001321260,0.748457,0.130067
pr_001196901,0.748457,0.130067
pr_001273582,0.748457,0.130067
pr_001351856,0.748457,0.130067
pr_001172012,0.748457,0.130067
pr_001310708,0.748457,0.130067
pr_001348653,0.748457,0.130067
pr_001307614,0.748457,0.130067
pr_001369023,0.748457,0.130067
pr_001209414,0.748457,0.130067
pr_001352089,0.748457,0.130067
pr_001518935,0.748457,0.130067
pr_001177782,0.748457,0.130067
pr_001193747,0.748457,0.130067
pr_001201188,0.748457,0.130067
pr_001181003,0.748457,0.130067
pr_001238280,0.748457,0.130067
pr_001304456,0.748457,0.130067
pr_001312137,0.748457,0.130067
pr_001286934,0.748457,0.130067
pr_001559537,0.748457,0.130067
pr_001266196,0.748457,0.130067
pr_001265529,0.748457,0.130067
pr_001237081,0.748457,0.130067
pr_001380706,0.748457,0.130067
pr_001332347,0.748457,0.130067
pr_001230583,0.748457,0.130067
pr_001303123,0.748457,0.130067
pr_001174236,0.748457,0.130067
pr_001360432,0.748457,0.130067
pr_001239041,0.748457,0.130067
pr_001281550,0.748457,0.130067
pr_001269794,0.748457,0.130067
pr_001236416,0.748457,0.130067
pr_001500601,0.748457,0.130067
pr_001194022,0.748457,0.130067
pr_001305479,0.748457,0.130067
pr_001555221,0.748457,0.130067
pr_001309962,0.748457,0.130067
pr_001202079,0.748457,0.130067
pr_001284974,0.748457,0.130067
pr_001206437,0.748457,0.130067
pr_001314842,0.748457,0.130067
pr_001279417,0.748457,0.130067
pr_001340772,0.748457,0.130067
pr_001258735,0.748457,0.130067
pr_001235523,0.748457,0.130067
pr_001237085,0.748457,0.130067
pr_001257537,0.748457,0.130067
pr_001385429,0.748457,0.130067
pr_001273276,0.748457,0.130067
pr_001332343,0.748457,0.130067
pr_001340337,0.748457,0.130067
pr_001315602,0.748457,0.130067
pr_001323705,0.748457,0.130067
pr_001356751,0.748457,0.130067
pr_001171233,0.748457,0.130067
pr_001178486,0.748457,0.130067
pr_001209183,0.748457,0.130067
pr_001343328,0.748457,0.130067
pr_001319412,0.748457,0.130067
pr_001347590,0.748457,0.130067
pr_001367973,0.748457,0.130067
pr_001330073,0.748457,0.130067
pr_001517069,0.748457,0.130067
pr_001319109,0.748457,0.130067
pr_001204159,0.748457,0.130067
pr_001210040,0.748457,0.130067
pr_001265837,0.748457,0.130067
pr_001281923,0.748457,0.130067
pr_001512214,0.748457,0.130067
pr_001231403,0.748457,0.130067
pr_001439752,0.748457,0.130067
pr_001381553,0.748457,0.130067
pr_001336657,0.748457,0.130067
pr_001275375,0.748457,0.130067
pr_001255742,0.748457,0.130067
pr_001508067,0.748457,0.130067
pr_001313889,0.748457,0.130067
pr_001237762,0.748457,0.130067
pr_001233759,0.748457,0.130067
pr_001353170,0.748457,0.130067
pr_001320229,0.748457,0.130067
pr_001347155,0.748457,0.130067
pr_001211375,0.748457,0.130067
pr_001321862,0.748457,0.130067
pr_001327526,0.748457,0.130067
pr_001277770,0.748457,0.130067
pr_001419194,0.748457,0.130067
pr_001206683,0.748457,0.130067
pr_001266244,0.748457,0.130067
pr_001125644,0.748457,0.130067
pr_001180981,0.748457,0.130067
pr_001276572,0.748457,0.130067
pr_001343893,0.748457,0.130067
pr_001270784,0.748457,0.130067
pr_001328858,0.748457,0.130067
pr_001347946,0.748457,0.130067
pr_001318342,0.748457,0.130067
pr_001201524,0.748457,0.130067
pr_001206682,0.748457,0.130067
pr_001330733,0.748457,0.130067
pr_001235102,0.748457,0.130067
pr_001231665,0.748457,0.130067
pr_001202191,0.748457,0.130067
pr_001232860,0.748457,0.130067
pr_001269401,0.748457,0.130067
pr_001273811,0.748457,0.130067
pr_001330603,0.748457,0.130067
pr_001322938,0.748457,0.130067
pr_001262344,0.748457,0.130067
pr_001187221,0.748457,0.130067
pr_001306866,0.748457,0.130067
pr_001299321,0.748457,0.130067
pr_001286511,0.748457,0.130067
pr_001232425,0.748457,0.130067
pr_001204152,0.748457,0.130067
pr_001517905,0.748457,0.130067
pr_001352507,0.748457,0.130067
pr_001210839,0.748457,0.130067
pr_001350984,0.748457,0.130067
pr_001304291,0.748457,0.130067
pr_001235715,0.748457,0.130067
pr_001365398,0.748457,0.130067
pr_001236250,0.748457,0.130067
pr_001240162,0.748457,0.130067
pr_001306253,0.748457,0.130067
pr_001259313,0.748457,0.130067
pr_001330862,0.748457,0.130067
pr_001302861,0.748457,0.130067
pr_001089703,0.748457,0.130067
pr_001309058,0.748457,0.130067
pr_001199365,0.748457,0.130067
pr_001305052,0.748457,0.130067
pr_001211190,0.748457,0.130067
pr_001201789,0.748457,0.130067
pr_001192378,0.748457,0.130067
pr_001366200,0.748457,0.130067
pr_001271677,0.748457,0.130067
pr_001316301,0.748457,0.130067
pr_001316568,0.748457,0.130067
pr_001287667,0.748457,0.130067
pr_001280412,0.748457,0.130067
pr_001201655,0.748457,0.130067
pr_001343323,0.748457,0.130067
pr_001281307,0.748457,0.130067
pr_000716662,0.748457,0.130067
pr_001211728,0.748457,0.130067
pr_001278719,0.748457,0.130067
pr_001347635,0.748457,0.130067
pr_001337002,0.748457,0.130067
pr_001267885,0.748457,0.130067
pr_001327705,0.748457,0.130067
pr_001275196,0.748457,0.130067
pr_001199492,0.748457,0.130067
pr_001272698,0.748457,0.130067
pr_001200017,0.748457,0.130067
pr_001309232,0.748457,0.130067
pr_001473688,0.748457,0.130067
pr_001363351,0.748457,0.130067
pr_001334077,0.748457,0.130067
pr_001231537,0.748457,0.130067
pr_001302991,0.748457,0.130067
pr_001357350,0.748457,0.130067
pr_001234298,0.748457,0.130067
pr_001249066,0.748457,0.130067
pr_001283527,0.748457,0.130067
pr_001313583,0.748457,0.130067
pr_001310821,0.748457,0.130067
pr_001282328,0.748457,0.130067
pr_001374261,0.748457,0.130067
pr_001201222,0.748457,0.130067
pr_001354543,0.748457,0.130067
pr_001333408,0.748457,0.130067
pr_001205713,0.748457,0.130067
pr_001351384,0.748457,0.130067
pr_001190594,0.748457,0.130067
pr_001189266,0.748457,0.130067
pr_001331882,0.748457,0.130067
pr_001219429,0.748457,0.130067
pr_001203753,0.748457,0.130067
pr_001331313,0.748457,0.130067
pr_001303619,0.748457,0.130067
pr_001313581,0.748457,0.130067
pr_001474446,0.748457,0.130067
pr_001320491,0.748457,0.130067
pr_001350054,0.748457,0.130067
pr_001209662,0.748457,0.130067
pr_001339538,0.748457,0.130067
pr_001174350,0.748457,0.130067
pr_001340523,0.748457,0.130067
pr_001255385,0.748457,0.130067
pr_001179606,0.748457,0.130067
pr_001281129,0.748457,0.130067
pr_001276094,0.748457,0.130067
pr_001281740,0.748457,0.130067
pr_001199234,0.748457,0.130067
pr_001377246,0.748457,0.130067
pr_001335801,0.748457,0.130067
pr_001175376,0.748457,0.130067
pr_001302854,0.748457,0.130067
pr_001283966,0.748457,0.130067
pr_001273464,0.748457,0.130067
pr_001526099,0.748457,0.130067
pr_001324182,0.748457,0.130067
pr_001275424,0.748457,0.130067
pr_001259080,0.748457,0.130067
pr_001308772,0.748457,0.130067
pr_001203576,0.748457,0.130067
pr_001352891,0.748457,0.130067
pr_001378443,0.748457,0.130067
pr_001236609,0.748457,0.130067
pr_001307137,0.748457,0.130067
pr_001200022,0.748457,0.130067
pr_001310826,0.748457,0.130067
pr_001331577,0.748457,0.130067
pr_001210786,0.748457,0.130067
pr_001260995,0.748457,0.130067
pr_001203577,0.748457,0.130067
pr_001255123,0.748457,0.130067
pr_001209970,0.748457,0.130067
pr_001365090,0.748457,0.130067
pr_001169236,0.748457,0.130067
pr_001312430,0.748457,0.130067
pr_001208204,0.748457,0.130067
pr_001178228,0.748457,0.130067
pr_001219117,0.748457,0.130067
pr_001188245,0.748457,0.130067
pr_001350840,0.748457,0.130067
pr_001192998,0.748457,0.130067
pr_001325078,0.748457,0.130067
pr_001361620,0.748457,0.130067
pr_001326143,0.748457,0.130067
pr_001202244,0.748457,0.130067
pr_001342305,0.748457,0.130067
pr_001204467,0.748457,0.130067
pr_001210167,0.748457,0.130067
pr_001274488,0.748457,0.130067
pr_001257965,0.748457,0.130067
pr_001269498,0.748457,0.130067
pr_001272264,0.748457,0.130067
pr_001238955,0.748457,0.130067
pr_001365757,0.748457,0.130067
pr_001270525,0.748457,0.130067
pr_001334993,0.748457,0.130067
pr_001317509,0.748457,0.130067
pr_001259617,0.748457,0.130067
pr_001270658,0.748457,0.130067
pr_001271061,0.748457,0.130067
pr_001218484,0.748457,0.130067
pr_000825002,0.748457,0.130067
pr_001200505,0.748457,0.130067
pr_001301701,0.748457,0.130067
pr_001312568,0.748457,0.130067
pr_001377558,0.748457,0.130067
pr_001285307,0.748457,0.130067
pr_001276313,0.748457,0.130067
pr_001433794,0.748457,0.130067
pr_001249992,0.748457,0.130067
pr_001175249,0.748457,0.130067
pr_001170170,0.748457,0.130067
pr_001197589,0.748457,0.130067
pr_001306688,0.748457,0.130067
pr_001431265,0.748457,0.130067
pr_001169673,0.748457,0.130067
pr_001314525,0.748457,0.130067
pr_001305792,0.748457,0.130067
pr_001378317,0.748457,0.130067
pr_001231352,0.748457,0.130067
pr_001330371,0.748457,0.130067
pr_001194166,0.748457,0.130067
pr_001233311,0.748457,0.130067
pr_001444915,0.748457,0.130067
pr_001364232,0.748457,0.130067
pr_001249271,0.748457,0.130067
pr_001324929,0.748457,0.130067
pr_001354959,0.748457,0.130067
pr_001558357,0.748457,0.130067
pr_001255647,0.748457,0.130067
pr_001334336,0.748457,0.130067
pr_001173970,0.748457,0.130067
pr_001345822,0.748457,0.130067
pr_001232879,0.748457,0.130067
pr_001206106,0.748457,0.130067
pr_001327995,0.748457,0.130067
pr_001170240,0.748457,0.130067
pr_001325462,0.748457,0.130067
pr_001196216,0.748457,0.130067
pr_001380231,0.748457,0.130067
pr_001309684,0.748457,0.130067
pr_001450094,0.748457,0.130067
pr_001234173,0.748457,0.130067
pr_001202053,0.748457,0.130067
pr_001280952,0.748457,0.130067
pr_001278503,0.748457,0.130067
pr_001324002,0.748457,0.130067
pr_001272979,0.748457,0.130067
