Product ID : 7875 # of JPs covered : 1 : 426 : Tax Prep-Foreign Individual, 
pr_000572672,0.252705,0.004223
pr_000387376,0.252705,0.004236
us_000407494,0.252705,0.004389
us_000524165,0.252705,0.004623
us_000251484,0.252705,0.004703
us_000481502,0.252705,0.004782
pr_000989881,0.252705,0.004802
us_000536433,0.252705,0.004918
us_000256347,0.252705,0.004965
us_000109532,0.252705,0.005013
us_000265839,0.252705,0.005021
us_000491271,0.252705,0.005092
us_000481034,0.252705,0.005093
us_000352451,0.252705,0.005439
us_000476393,0.252705,0.005484
us_000532167,0.252705,0.005511
pr_000166650,0.252705,0.005582
pr_000172148,0.252705,0.005593
pr_000669603,0.252705,0.005637
pr_000858126,0.252705,0.005648
pr_001063356,0.252705,0.005687
pr_000642318,0.252705,0.005687
us_000480918,0.252705,0.005863
us_000536850,0.252705,0.005923
us_000494927,0.252705,0.006025
pr_001018393,0.252705,0.006081
us_000502032,0.252705,0.006096
us_000141098,0.252705,0.006131
us_000478285,0.252705,0.006290
us_000546303,0.252705,0.006350
us_000485192,0.252705,0.006496
us_000474933,0.252705,0.006620
us_000575281,0.252705,0.006623
us_000467527,0.252705,0.006653
us_000496834,0.252705,0.006868
us_000503165,0.252705,0.006946
us_000490115,0.252705,0.007211
us_000481991,0.252705,0.007268
us_000482098,0.252705,0.007448
us_000431142,0.252705,0.007563
pr_000021435,0.252705,0.007580
us_000495994,0.252705,0.007644
us_000527891,0.252705,0.007654
us_000486420,0.252705,0.007862
pr_000645612,0.252705,0.007872
us_000481375,0.252705,0.007980
us_000479838,0.252705,0.008209
us_000556651,0.252705,0.008308
us_000472074,0.252705,0.008477
pr_002053179,0.252705,0.008511
pr_000625442,0.252705,0.008551
us_000536685,0.252705,0.008912
us_000538547,0.252705,0.008974
us_000462934,0.252705,0.009160
pr_000723011,0.252705,0.009278
us_000477011,0.252705,0.009428
pr_000746385,0.252705,0.009459
us_000577088,0.252705,0.009497
us_000568576,0.252705,0.009848
us_000497428,0.252705,0.010005
pr_000735027,0.252705,0.010064
pr_000526145,0.252705,0.010455
pr_000526139,0.252705,0.010455
us_000499773,0.252705,0.010643
us_000500874,0.252705,0.010898
us_000599524,0.252705,0.010903
us_000506044,0.252705,0.011117
pr_000765927,0.252705,0.011379
pr_000889221,0.252705,0.011662
us_000475427,0.252705,0.011682
us_000511531,0.252705,0.011724
us_000537942,0.252705,0.011919
us_000559485,0.252705,0.012211
us_000512878,0.252705,0.012561
us_000534912,0.252705,0.012593
us_000585823,0.252705,0.013788
us_000615764,0.252705,0.013806
us_000550745,0.252705,0.013854
pr_000721226,0.252705,0.014871
us_000558641,0.252705,0.015340
us_000466502,0.252705,0.015578
us_000226899,0.252705,0.016124
us_000522618,0.252705,0.016707
us_000577396,0.252705,0.016715
pr_000878048,0.252705,0.017484
us_000561618,0.252705,0.017491
us_000473916,0.252705,0.018595
us_000591113,0.252705,0.019946
us_000578321,0.252705,0.020167
us_000610828,0.252705,0.020454
pr_001618421,0.252705,0.021049
us_000621816,0.252705,0.023690
us_000483450,0.252705,0.023959
us_000613500,0.252705,0.023974
us_000007116,0.252705,0.025760
us_000519225,0.252705,0.025997
us_000585166,0.252705,0.026960
us_000587125,0.252705,0.028175
us_000587871,0.252705,0.029105
us_000477614,0.252705,0.030463
us_000510093,0.252705,0.031931
us_000503085,0.252705,0.033267
us_000583019,0.252705,0.035962
us_000596118,0.252705,0.037139
us_000577136,0.252705,0.039619
us_000535536,0.252705,0.040402
pr_000386841,0.252705,0.048922
pr_001022708,0.252705,0.049163
pr_000905054,0.252705,0.052314
us_000474728,0.252705,0.052824
us_000575536,0.252705,0.053900
us_000506424,0.252705,0.053903
us_000484572,0.252705,0.058588
us_000586941,0.252705,0.070765
pr_000559130,0.252705,0.073155
us_000503862,0.252705,0.080494
us_000567550,0.252705,0.081439
us_000537071,0.252705,0.085879
us_000524755,0.252705,0.094524
us_000468288,0.252705,0.097269
us_000458898,0.252705,0.097330
us_000580523,0.252705,0.124796
pr_001008892,0.252705,0.130031
us_000507719,0.252705,0.132981
us_000614774,0.252705,0.136927
us_000500116,0.252705,0.142606
us_000617260,0.252705,0.290493
pr_000962731,0.252705,0.364682
us_000572286,0.252705,0.581028
us_000507733,0.252705,0.718795
us_000609506,0.252705,1.051046
pr_000079049,0.239706,0.000000
pr_000190177,0.239706,0.000000
pr_000404265,0.239706,0.000000
pr_000107801,0.239706,0.000000
pr_001113286,0.239706,0.000000
pr_000399979,0.239706,0.000000
pr_000160296,0.239706,0.000000
pr_000440347,0.239706,0.000000
pr_001048778,0.239706,0.000000
pr_000285378,0.239706,0.000000
pr_000361283,0.239706,0.000000
pr_000413646,0.239706,0.000000
pr_000161940,0.239706,0.000000
pr_000242976,0.239706,0.000000
pr_000843695,0.239706,0.000000
pr_000381988,0.239706,0.000000
pr_001070524,0.239706,0.000000
pr_000016407,0.239706,0.000000
pr_000349749,0.239706,0.000000
pr_000282811,0.239706,0.000000
pr_000005590,0.239706,0.000000
pr_000311647,0.239706,0.000000
pr_001058534,0.239706,0.000000
pr_000429700,0.239706,0.000000
pr_000906422,0.239706,0.000000
pr_000411101,0.239706,0.000000
pr_000010239,0.239706,0.000000
pr_000783825,0.239706,0.000000
pr_000949616,0.239706,0.000000
pr_000292538,0.239706,0.000000
us_000490971,0.239706,0.000000
pr_000479868,0.239706,0.000000
pr_000426540,0.239706,0.000000
pr_000398759,0.239706,0.000000
pr_000851961,0.239706,0.000000
pr_000325559,0.239706,0.000000
pr_000781651,0.239706,0.000000
pr_000342333,0.239706,0.000000
pr_001078471,0.239706,0.000000
pr_001591883,0.239706,0.000000
pr_000021227,0.239706,0.000000
pr_000161235,0.239706,0.000000
pr_000308954,0.239706,0.000000
pr_000733500,0.239706,0.000000
pr_000018171,0.239706,0.000000
pr_000601178,0.239706,0.000000
pr_000423289,0.239706,0.000000
pr_000405163,0.239706,0.000000
pr_000158779,0.239706,0.000000
pr_001602602,0.239706,0.000000
pr_000709077,0.239706,0.000000
pr_000477192,0.239706,0.000000
pr_000160926,0.239706,0.000000
pr_001164736,0.239706,0.000000
us_000603207,0.239706,0.007736
us_000601967,0.239706,0.014642
us_000601205,0.239706,0.015457
us_000588416,0.239706,0.020076
us_000585771,0.239706,0.023157
us_000618519,0.239706,0.023270
us_000558865,0.239706,0.024228
us_000618175,0.239706,0.024685
us_000565554,0.239706,0.025602
us_000523426,0.239706,0.027900
us_000600136,0.239706,0.029697
us_000600102,0.239706,0.030455
us_000576310,0.239706,0.031540
us_000616446,0.239706,0.031954
us_000554325,0.239706,0.032674
us_000542751,0.239706,0.033310
us_000530949,0.239706,0.034052
us_000603508,0.239706,0.035426
us_000563787,0.239706,0.036321
us_000541849,0.239706,0.036391
us_000548114,0.239706,0.036453
us_000470178,0.239706,0.036531
us_000548481,0.239706,0.036690
us_000506157,0.239706,0.037485
us_000585224,0.239706,0.037853
us_000582875,0.239706,0.039202
us_000557526,0.239706,0.039571
us_000555067,0.239706,0.039619
us_000578574,0.239706,0.040109
pr_002149443,0.239706,0.040124
us_000582253,0.239706,0.041143
us_000506180,0.239706,0.041358
us_000562295,0.239706,0.041458
us_000546946,0.239706,0.041639
us_000510264,0.239706,0.041908
us_000568511,0.239706,0.042302
us_000618577,0.239706,0.043298
us_000531337,0.239706,0.043755
us_000539409,0.239706,0.043764
pr_001781670,0.239706,0.043771
us_000556633,0.239706,0.044003
us_000568557,0.239706,0.044388
us_000561088,0.239706,0.044455
pr_002249859,0.239706,0.044493
us_000573240,0.239706,0.044778
us_000573952,0.239706,0.044854
us_000513668,0.239706,0.045057
us_000559617,0.239706,0.045114
pr_002194887,0.239706,0.045137
us_000614879,0.239706,0.045513
pr_001783612,0.239706,0.046055
us_000513851,0.239706,0.046343
pr_001152746,0.239706,0.046401
pr_001148597,0.239706,0.046545
us_000561736,0.239706,0.046592
us_000531200,0.239706,0.046625
pr_001942167,0.239706,0.047257
pr_001154818,0.239706,0.047468
pr_000991948,0.239706,0.047501
pr_001779133,0.239706,0.047819
us_000554613,0.239706,0.047874
pr_001777116,0.239706,0.048118
us_000556986,0.239706,0.048832
us_000540026,0.239706,0.049194
pr_001158435,0.239706,0.049294
pr_001679786,0.239706,0.050069
pr_001903951,0.239706,0.050069
pr_001775941,0.239706,0.050069
pr_002193560,0.239706,0.050069
pr_001803672,0.239706,0.050076
pr_001778092,0.239706,0.050834
us_000242497,0.239706,0.050848
us_000561934,0.239706,0.051463
pr_001779692,0.239706,0.051551
us_000477619,0.239706,0.051892
us_000576821,0.239706,0.052003
pr_000750952,0.239706,0.052275
pr_001154987,0.239706,0.052275
pr_001853990,0.239706,0.052275
pr_001782445,0.239706,0.052353
pr_001798400,0.239706,0.053050
pr_001008900,0.239706,0.053050
pr_001940634,0.239706,0.053050
us_000515713,0.239706,0.054248
us_000509401,0.239706,0.054255
us_000570696,0.239706,0.054356
us_000537672,0.239706,0.054494
pr_001141079,0.239706,0.054902
pr_001143447,0.239706,0.054985
us_000572402,0.239706,0.055279
us_000553815,0.239706,0.055562
us_000564864,0.239706,0.055736
us_000545491,0.239706,0.055988
us_000543417,0.239706,0.056105
us_000546944,0.239706,0.056210
us_000587616,0.239706,0.057046
us_000559560,0.239706,0.057101
us_000510703,0.239706,0.057288
us_000557959,0.239706,0.057340
us_000462510,0.239706,0.057390
pr_000721277,0.239706,0.057503
pr_001790911,0.239706,0.058301
pr_001782540,0.239706,0.058671
us_000510104,0.239706,0.059083
pr_001152734,0.239706,0.059283
us_000615677,0.239706,0.059523
pr_001151363,0.239706,0.060253
pr_001155605,0.239706,0.060253
pr_000722650,0.239706,0.060253
pr_002122045,0.239706,0.060633
pr_001940366,0.239706,0.060633
pr_001155988,0.239706,0.060633
pr_001807335,0.239706,0.060633
us_000508500,0.239706,0.060761
pr_001786029,0.239706,0.061017
pr_001777672,0.239706,0.061017
pr_001790186,0.239706,0.061061
pr_001788975,0.239706,0.061146
us_000574237,0.239706,0.062170
pr_000775800,0.239706,0.062479
us_000539047,0.239706,0.062899
us_000477006,0.239706,0.062932
pr_001888110,0.239706,0.063234
pr_001141930,0.239706,0.063234
pr_001877493,0.239706,0.063234
pr_001154949,0.239706,0.063234
pr_001155194,0.239706,0.063234
pr_001154727,0.239706,0.063234
pr_001798674,0.239706,0.063234
pr_000776447,0.239706,0.063234
pr_001146274,0.239706,0.063234
pr_001141370,0.239706,0.063234
pr_001010020,0.239706,0.063234
pr_001142697,0.239706,0.063234
pr_001155714,0.239706,0.063234
pr_001008987,0.239706,0.063234
pr_001155882,0.239706,0.063234
pr_001157090,0.239706,0.063234
pr_001799345,0.239706,0.063234
pr_001790756,0.239706,0.063234
pr_001773886,0.239706,0.063234
pr_001789569,0.239706,0.063234
us_000591768,0.239706,0.063300
us_000521953,0.239706,0.063801
pr_001120693,0.239706,0.064086
us_000545288,0.239706,0.064972
pr_001800217,0.239706,0.065110
pr_000901436,0.239706,0.066060
pr_000775836,0.239706,0.067562
us_000539645,0.239706,0.069382
pr_001128412,0.239706,0.069509
pr_000717158,0.239706,0.069525
pr_001152740,0.239706,0.070549
pr_001145601,0.239706,0.070549
us_000515666,0.239706,0.071109
pr_001800011,0.239706,0.072305
pr_001154623,0.239706,0.073752
us_000557167,0.239706,0.074658
us_000519307,0.239706,0.075774
us_000514039,0.239706,0.076268
pr_001008939,0.239706,0.076700
pr_001011104,0.239706,0.077460
us_000580132,0.239706,0.078049
us_000480362,0.239706,0.078075
us_000341746,0.239706,0.079593
us_000521621,0.239706,0.080025
us_000590020,0.239706,0.080257
pr_001006776,0.239706,0.080471
pr_001863159,0.239706,0.080623
us_000616542,0.239706,0.080640
pr_001935042,0.239706,0.080981
us_000601497,0.239706,0.081156
us_000617392,0.239706,0.081346
us_000596870,0.239706,0.082132
us_000618498,0.239706,0.082386
us_000616484,0.239706,0.082491
pr_001157879,0.239706,0.083045
pr_000716414,0.239706,0.083072
us_000607517,0.239706,0.083122
us_000585703,0.239706,0.083354
us_000593036,0.239706,0.083497
us_000475198,0.239706,0.083868
us_000592103,0.239706,0.084136
pr_001010544,0.239706,0.084242
us_000600501,0.239706,0.084536
us_000543388,0.239706,0.084659
pr_000717453,0.239706,0.084961
us_000588003,0.239706,0.084977
pr_000718674,0.239706,0.085087
pr_000776185,0.239706,0.085309
us_000603572,0.239706,0.085430
us_000600275,0.239706,0.085450
us_000580307,0.239706,0.085573
us_000483255,0.239706,0.085751
us_000563856,0.239706,0.085768
pr_000887669,0.239706,0.085775
pr_001783888,0.239706,0.085952
us_000596822,0.239706,0.085983
us_000513790,0.239706,0.086052
us_000560638,0.239706,0.086062
us_000510152,0.239706,0.086130
us_000599254,0.239706,0.086161
us_000607021,0.239706,0.086351
us_000579440,0.239706,0.086792
pr_002058165,0.239706,0.087025
us_000580243,0.239706,0.087039
pr_002240729,0.239706,0.087059
us_000585629,0.239706,0.087118
us_000606232,0.239706,0.087195
us_000605972,0.239706,0.087305
us_000585186,0.239706,0.087796
us_000547129,0.239706,0.087947
us_000591736,0.239706,0.088013
us_000596944,0.239706,0.088019
us_000523041,0.239706,0.088082
pr_001158083,0.239706,0.088087
us_000617815,0.239706,0.088113
us_000578766,0.239706,0.088124
us_000587973,0.239706,0.088148
us_000563220,0.239706,0.088293
pr_001002541,0.239706,0.088341
us_000510103,0.239706,0.088448
us_000563138,0.239706,0.088567
us_000515727,0.239706,0.088948
pr_001777992,0.239706,0.089641
us_000612541,0.239706,0.089744
us_000561581,0.239706,0.090053
us_000597705,0.239706,0.090061
us_000587920,0.239706,0.090147
us_000565530,0.239706,0.090156
us_000507795,0.239706,0.090247
us_000596761,0.239706,0.090333
us_000572365,0.239706,0.090364
us_000579958,0.239706,0.090473
us_000600002,0.239706,0.090658
pr_001942863,0.239706,0.090791
pr_001773754,0.239706,0.090878
us_000552874,0.239706,0.090957
us_000593393,0.239706,0.090991
us_000578561,0.239706,0.091148
pr_001807264,0.239706,0.091160
us_000591649,0.239706,0.091179
pr_001819010,0.239706,0.091270
us_000553963,0.239706,0.091292
us_000581744,0.239706,0.091467
us_000586157,0.239706,0.091488
us_000508226,0.239706,0.091595
us_000566058,0.239706,0.091600
us_000586038,0.239706,0.091602
us_000584623,0.239706,0.091625
us_000595867,0.239706,0.091728
us_000543411,0.239706,0.091856
pr_002154415,0.239706,0.091858
us_000556754,0.239706,0.091927
pr_001997101,0.239706,0.091966
pr_001151297,0.239706,0.092215
pr_000719430,0.239706,0.092250
pr_001777049,0.239706,0.092315
pr_001777780,0.239706,0.092315
us_000585915,0.239706,0.092521
us_000585717,0.239706,0.092543
us_000595290,0.239706,0.092562
pr_001800144,0.239706,0.092583
us_000585176,0.239706,0.092672
us_000584742,0.239706,0.092755
us_000555436,0.239706,0.092775
us_000599128,0.239706,0.092800
us_000555144,0.239706,0.092852
us_000590018,0.239706,0.092854
us_000523408,0.239706,0.092910
pr_001782487,0.239706,0.092916
us_000556828,0.239706,0.092922
pr_001144917,0.239706,0.092929
us_000584168,0.239706,0.092959
pr_002129129,0.239706,0.093004
us_000567596,0.239706,0.093079
pr_000988474,0.239706,0.093118
us_000587626,0.239706,0.093172
pr_001777708,0.239706,0.093221
us_000553720,0.239706,0.093238
us_000553803,0.239706,0.093326
pr_001999352,0.239706,0.093333
us_000565660,0.239706,0.093602
pr_002236955,0.239706,0.093605
us_000580414,0.239706,0.093610
us_000578572,0.239706,0.093857
us_000472293,0.239706,0.093885
us_000582230,0.239706,0.093908
pr_001802926,0.239706,0.093954
pr_002001570,0.239706,0.094036
pr_001009213,0.239706,0.094076
pr_001787947,0.239706,0.094083
us_000577690,0.239706,0.094106
pr_001892715,0.239706,0.094108
pr_001999255,0.239706,0.094108
pr_000808057,0.239706,0.094126
us_000589390,0.239706,0.094152
us_000566633,0.239706,0.094377
us_000601480,0.239706,0.094383
us_000579776,0.239706,0.094396
us_000556674,0.239706,0.094435
pr_001148659,0.239706,0.094445
us_000550490,0.239706,0.094501
us_000510178,0.239706,0.094619
pr_002120615,0.239706,0.094645
pr_001806814,0.239706,0.094645
pr_001798368,0.239706,0.094645
us_000524567,0.239706,0.094710
us_000523466,0.239706,0.094884
us_000576672,0.239706,0.095157
us_000541764,0.239706,0.095343
pr_001999178,0.239706,0.095395
pr_001881247,0.239706,0.095395
pr_001799375,0.239706,0.095552
pr_001774764,0.239706,0.095554
us_000566805,0.239706,0.095595
us_000596812,0.239706,0.095598
us_000553702,0.239706,0.095607
pr_001774637,0.239706,0.095639
us_000554484,0.239706,0.095678
us_000549881,0.239706,0.095686
us_000569200,0.239706,0.095922
pr_001854724,0.239706,0.095937
us_000550079,0.239706,0.095990
us_000581569,0.239706,0.096153
pr_001807501,0.239706,0.096171
pr_001782718,0.239706,0.096171
pr_001787404,0.239706,0.096171
pr_002001842,0.239706,0.096171
pr_002121699,0.239706,0.096171
pr_001786024,0.239706,0.096171
pr_002000976,0.239706,0.096171
pr_001780614,0.239706,0.096171
us_000560375,0.239706,0.096214
us_000513800,0.239706,0.096220
pr_001888728,0.239706,0.096252
pr_001798367,0.239706,0.096286
pr_001776334,0.239706,0.096286
pr_002121477,0.239706,0.096286
pr_001783352,0.239706,0.096286
pr_001820354,0.239706,0.096286
us_000614531,0.239706,0.096303
us_000560200,0.239706,0.096371
pr_000906558,0.239706,0.096417
us_000558310,0.239706,0.096464
us_000568692,0.239706,0.096619
pr_001148104,0.239706,0.096726
pr_001782561,0.239706,0.096829
us_000553710,0.239706,0.096902
us_000600525,0.239706,0.096919
pr_001010048,0.239706,0.096977
pr_002158757,0.239706,0.096977
pr_001780842,0.239706,0.096977
us_000604903,0.239706,0.097292
us_000556008,0.239706,0.097316
pr_001939336,0.239706,0.097362
pr_001784443,0.239706,0.097362
us_000603169,0.239706,0.097392
us_000601563,0.239706,0.097392
us_000554647,0.239706,0.097393
us_000618590,0.239706,0.097397
us_000514003,0.239706,0.097399
us_000514084,0.239706,0.097399
us_000570897,0.239706,0.097456
us_000520816,0.239706,0.097468
us_000573249,0.239706,0.097477
pr_001803634,0.239706,0.097479
us_000603116,0.239706,0.097488
us_000601501,0.239706,0.097488
us_000601631,0.239706,0.097488
us_000601354,0.239706,0.097488
us_000617960,0.239706,0.097496
us_000600160,0.239706,0.097514
us_000553233,0.239706,0.097537
us_000566024,0.239706,0.097538
us_000552849,0.239706,0.097583
us_000552929,0.239706,0.097583
us_000613149,0.239706,0.097584
us_000617599,0.239706,0.097591
us_000566148,0.239706,0.097624
us_000612699,0.239706,0.097631
pr_001163301,0.239706,0.097652
us_000586698,0.239706,0.097660
us_000092630,0.239706,0.097671
us_000566975,0.239706,0.097676
us_000565050,0.239706,0.097698
us_000552803,0.239706,0.097700
us_000617288,0.239706,0.097705
us_000564275,0.239706,0.097710
pr_001900405,0.239706,0.097727
pr_001785221,0.239706,0.097727
pr_001781522,0.239706,0.097727
pr_001852458,0.239706,0.097727
pr_001855086,0.239706,0.097727
pr_001775574,0.239706,0.097727
pr_001785067,0.239706,0.097727
pr_001799267,0.239706,0.097727
pr_001776249,0.239706,0.097727
us_000555805,0.239706,0.097746
us_000560019,0.239706,0.097749
us_000571226,0.239706,0.097781
us_000598777,0.239706,0.097781
us_000596932,0.239706,0.097791
us_000572361,0.239706,0.097813
us_000573300,0.239706,0.097817
us_000615712,0.239706,0.097838
us_000514720,0.239706,0.097868
us_000600469,0.239706,0.097881
us_000546977,0.239706,0.097890
us_000579053,0.239706,0.097980
pr_001152735,0.239706,0.098053
us_000587497,0.239706,0.098072
us_000550217,0.239706,0.098097
pr_001807903,0.239706,0.098112
pr_001741934,0.239706,0.098112
pr_001779821,0.239706,0.098112
us_000586889,0.239706,0.098116
us_000580229,0.239706,0.098130
pr_001774425,0.239706,0.098153
pr_001996612,0.239706,0.098153
pr_001997496,0.239706,0.098153
us_000618107,0.239706,0.098174
us_000615567,0.239706,0.098184
us_000584579,0.239706,0.098237
us_000611943,0.239706,0.098278
us_000523363,0.239706,0.098286
pr_001782522,0.239706,0.098312
us_000575896,0.239706,0.098320
us_000506930,0.239706,0.098320
us_000600338,0.239706,0.098381
us_000589931,0.239706,0.098410
us_000615730,0.239706,0.098460
pr_001789224,0.239706,0.098502
pr_001798835,0.239706,0.098502
pr_001806562,0.239706,0.098502
pr_001151317,0.239706,0.098502
pr_001997199,0.239706,0.098502
pr_001885172,0.239706,0.098502
pr_001011212,0.239706,0.098502
pr_001939540,0.239706,0.098502
pr_001789836,0.239706,0.098502
pr_001787109,0.239706,0.098502
pr_001774926,0.239706,0.098502
pr_002205892,0.239706,0.098502
pr_001818179,0.239706,0.098502
pr_001940778,0.239706,0.098502
us_000603672,0.239706,0.098662
us_000615275,0.239706,0.098731
us_000615200,0.239706,0.098757
us_000612005,0.239706,0.098769
us_000612798,0.239706,0.098863
us_000604766,0.239706,0.098877
pr_001938605,0.239706,0.098887
pr_002000595,0.239706,0.098887
pr_001801882,0.239706,0.098887
pr_001884199,0.239706,0.098887
pr_001781265,0.239706,0.098887
pr_001885106,0.239706,0.098887
pr_001884355,0.239706,0.098887
pr_002001254,0.239706,0.098887
us_000569158,0.239706,0.098921
us_000614864,0.239706,0.098922
pr_001883589,0.239706,0.098931
pr_001778290,0.239706,0.098931
pr_001790088,0.239706,0.098931
us_000540511,0.239706,0.098939
us_000607530,0.239706,0.098951
pr_001788632,0.239706,0.099015
us_000555086,0.239706,0.099076
us_000611980,0.239706,0.099119
pr_001773854,0.239706,0.099141
us_000553714,0.239706,0.099182
us_000569507,0.239706,0.099196
us_000528211,0.239706,0.099200
us_000602055,0.239706,0.099207
us_000576219,0.239706,0.099242
us_000555597,0.239706,0.099286
us_000554837,0.239706,0.099301
us_000570896,0.239706,0.099366
us_000618553,0.239706,0.099401
us_000617987,0.239706,0.099408
us_000563641,0.239706,0.099546
us_000560480,0.239706,0.099561
pr_001998083,0.239706,0.099578
pr_001997833,0.239706,0.099578
pr_001802879,0.239706,0.099578
pr_001998838,0.239706,0.099578
pr_001997890,0.239706,0.099578
pr_001940224,0.239706,0.099578
pr_001779100,0.239706,0.099578
pr_001798489,0.239706,0.099578
pr_001854903,0.239706,0.099578
pr_001789781,0.239706,0.099578
us_000603924,0.239706,0.099625
us_000603611,0.239706,0.099625
us_000508000,0.239706,0.099625
us_000613423,0.239706,0.099649
us_000542441,0.239706,0.099664
us_000613377,0.239706,0.099666
us_000613251,0.239706,0.099745
us_000612963,0.239706,0.099790
us_000552780,0.239706,0.099858
us_000612167,0.239706,0.099870
us_000612733,0.239706,0.099917
us_000611964,0.239706,0.099978
us_000477355,0.239706,0.099992
us_000554618,0.239706,0.100000
us_000612516,0.239706,0.100007
pr_001799714,0.239706,0.100030
us_000549804,0.239706,0.100132
us_000565038,0.239706,0.100134
us_000564443,0.239706,0.100147
us_000595972,0.239706,0.100272
pr_001777497,0.239706,0.100328
pr_001889351,0.239706,0.100328
pr_001774551,0.239706,0.100328
pr_001154610,0.239706,0.100328
pr_001906425,0.239706,0.100328
pr_001871854,0.239706,0.100328
pr_001777608,0.239706,0.100328
pr_002120115,0.239706,0.100328
pr_001798171,0.239706,0.100328
pr_001995281,0.239706,0.100328
pr_001807221,0.239706,0.100328
pr_001939871,0.239706,0.100328
pr_001852606,0.239706,0.100328
pr_001775181,0.239706,0.100328
pr_001938422,0.239706,0.100328
pr_001799140,0.239706,0.100328
pr_001808439,0.239706,0.100328
pr_001802489,0.239706,0.100328
pr_002121521,0.239706,0.100328
us_000604727,0.239706,0.100339
us_000524770,0.239706,0.100403
us_000575387,0.239706,0.100455
us_000566824,0.239706,0.100471
us_000600532,0.239706,0.100560
us_000600596,0.239706,0.100560
us_000600530,0.239706,0.100560
us_000600529,0.239706,0.100560
us_000600527,0.239706,0.100560
us_000600524,0.239706,0.100560
us_000600523,0.239706,0.100560
us_000600519,0.239706,0.100560
us_000585573,0.239706,0.100566
us_000619142,0.239706,0.100598
us_000555043,0.239706,0.100673
us_000590378,0.239706,0.100673
us_000592339,0.239706,0.100684
pr_001777706,0.239706,0.100730
us_000522647,0.239706,0.100782
us_000565716,0.239706,0.100855
us_000587195,0.239706,0.100864
us_000618698,0.239706,0.100896
us_000572860,0.239706,0.100897
us_000618547,0.239706,0.101037
us_000164662,0.239706,0.101078
us_000565121,0.239706,0.101085
us_000587582,0.239706,0.101091
pr_001997606,0.239706,0.101103
pr_000722582,0.239706,0.101103
pr_001778571,0.239706,0.101103
pr_001166294,0.239706,0.101103
pr_001800238,0.239706,0.101103
pr_001893198,0.239706,0.101103
pr_002253407,0.239706,0.101103
pr_001883226,0.239706,0.101103
pr_001785553,0.239706,0.101103
pr_001784221,0.239706,0.101103
pr_001889585,0.239706,0.101103
pr_001940192,0.239706,0.101103
pr_001806570,0.239706,0.101103
pr_001778598,0.239706,0.101103
pr_001798885,0.239706,0.101103
pr_002000105,0.239706,0.101103
pr_001853229,0.239706,0.101103
pr_001807542,0.239706,0.101103
pr_001787719,0.239706,0.101103
pr_001892939,0.239706,0.101103
pr_001852493,0.239706,0.101103
pr_001854772,0.239706,0.101103
pr_001806626,0.239706,0.101103
pr_001784170,0.239706,0.101103
pr_002121154,0.239706,0.101103
pr_001788996,0.239706,0.101103
pr_001806557,0.239706,0.101103
pr_001801785,0.239706,0.101103
pr_001799531,0.239706,0.101103
pr_001786214,0.239706,0.101103
pr_001887551,0.239706,0.101103
pr_001852404,0.239706,0.101103
pr_001790947,0.239706,0.101103
pr_000951718,0.239706,0.101103
pr_002260261,0.239706,0.101103
pr_001798366,0.239706,0.101103
pr_001854703,0.239706,0.101103
pr_001785183,0.239706,0.101103
pr_001774281,0.239706,0.101103
pr_001154694,0.239706,0.101103
pr_001798394,0.239706,0.101103
pr_001942831,0.239706,0.101103
pr_001777515,0.239706,0.101103
pr_001774175,0.239706,0.101103
pr_001799355,0.239706,0.101103
pr_001016197,0.239706,0.101103
pr_001800056,0.239706,0.101103
pr_001776471,0.239706,0.101103
pr_001854136,0.239706,0.101103
pr_001783573,0.239706,0.101103
pr_001807363,0.239706,0.101103
pr_000751699,0.239706,0.101103
pr_001888078,0.239706,0.101103
pr_001995383,0.239706,0.101103
pr_001789449,0.239706,0.101103
pr_001855556,0.239706,0.101103
pr_001774956,0.239706,0.101103
pr_001798914,0.239706,0.101103
pr_001774702,0.239706,0.101103
pr_002121785,0.239706,0.101103
pr_002256422,0.239706,0.101103
us_000513853,0.239706,0.101161
us_000593930,0.239706,0.101164
us_000571964,0.239706,0.101222
us_000601036,0.239706,0.101222
us_000591100,0.239706,0.101231
us_000557746,0.239706,0.101305
us_000585709,0.239706,0.101339
us_000585707,0.239706,0.101339
us_000579177,0.239706,0.101387
us_000588273,0.239706,0.101441
pr_001775247,0.239706,0.101455
pr_001977266,0.239706,0.101455
us_000581500,0.239706,0.101471
us_000553389,0.239706,0.101525
us_000589009,0.239706,0.101536
us_000573351,0.239706,0.101555
us_000563529,0.239706,0.101651
us_000595901,0.239706,0.101685
us_000547748,0.239706,0.101702
us_000617602,0.239706,0.101751
us_000558356,0.239706,0.101756
us_000543211,0.239706,0.101802
us_000513659,0.239706,0.101808
us_000586602,0.239706,0.101846
pr_000757554,0.239706,0.101883
us_000577760,0.239706,0.102019
pr_001799109,0.239706,0.102075
us_000579532,0.239706,0.102075
pr_001855164,0.239706,0.102076
us_000590491,0.239706,0.102096
us_000590488,0.239706,0.102096
us_000617169,0.239706,0.102100
us_000553754,0.239706,0.102183
us_000596365,0.239706,0.102191
pr_001774382,0.239706,0.102204
us_000554714,0.239706,0.102305
pr_001821790,0.239706,0.102388
us_000588839,0.239706,0.102393
us_000566823,0.239706,0.102401
us_000566821,0.239706,0.102402
us_000562851,0.239706,0.102432
pr_001775137,0.239706,0.102445
us_000553928,0.239706,0.102470
