Map Node Loc,Probability,Count,Class
(0|0),0.4313726,88,210,0.3872549,79,248,0.1176471,24,216,0.01960784,4,435,0.009803922,2,336,0.009803922,2,341,0.009803922,2,379,0.009803922,2,380,0.004901961,1,436,
(0|1),0.6202531,49,210,0.08860759,7,248,0.08860759,7,336,0.03797468,3,426,0.02531646,2,58,0.02531646,2,403,0.02531646,2,427,0.02531646,2,435,0.02531646,2,436,0.01265823,1,56,0.01265823,1,190,0.01265823,1,216,
(0|2),0.1636364,18,339,0.1454545,16,336,0.1272727,14,216,0.1090909,12,426,0.09090909,10,435,0.08181818,9,210,0.06363636,7,436,0.04545455,5,138,0.04545455,5,295,0.04545455,5,427,0.02727273,3,248,0.02727273,3,341,0.009090909,1,56,0.009090909,1,85,0.009090909,1,247,
(0|3),0.2658960,46,216,0.1445087,25,435,0.1098266,19,138,0.08670520,15,295,0.07514451,13,436,0.05780347,10,426,0.04046243,7,210,0.04046243,7,336,0.04046243,7,427,0.03468208,6,339,0.02890173,5,403,0.02312139,4,198,0.02312139,4,208,0.01156069,2,58,0.01156069,2,276,0.005780347,1,91,
(0|4),0.2366864,40,216,0.1834320,31,210,0.1065089,18,336,0.09467456,16,339,0.08875740,15,436,0.07692308,13,426,0.05325444,9,427,0.03550296,6,435,0.03550296,6,437,0.02958580,5,295,0.01775148,3,56,0.01183432,2,58,0.01183432,2,138,0.005917160,1,85,0.005917160,1,341,0.005917160,1,398,
(0|5),0.3103448,18,85,0.1896552,11,413,0.1551724,9,409,0.08620690,5,297,0.06896552,4,390,0.01724138,1,78,0.01724138,1,91,0.01724138,1,129,0.01724138,1,222,0.01724138,1,224,0.01724138,1,276,0.01724138,1,288,0.01724138,1,291,0.01724138,1,383,0.01724138,1,397,0.01724138,1,424,
(0|6),0.1941748,20,85,0.1262136,13,412,0.08737864,9,413,0.07766990,8,433,0.06796116,7,390,0.05825243,6,91,0.04854369,5,269,0.04854369,5,297,0.04854369,5,409,0.03883495,4,401,0.02912621,3,288,0.02912621,3,291,0.01941748,2,224,0.01941748,2,276,0.01941748,2,293,0.01941748,2,381,0.01941748,2,399,0.009708738,1,371,0.009708738,1,389,0.009708738,1,414,0.009708738,1,416,0.009708738,1,423,
(0|7),0.3125000,35,409,0.2767857,31,85,0.1339286,15,412,0.06250000,7,297,0.03571429,4,416,0.02678571,3,390,0.02678571,3,414,0.01785714,2,66,0.01785714,2,232,0.01785714,2,425,0.008928572,1,117,0.008928572,1,211,0.008928572,1,224,0.008928572,1,288,0.008928572,1,366,0.008928572,1,382,0.008928572,1,389,0.008928572,1,423,
(0|8),0.2962963,24,85,0.2222222,18,412,0.1234568,10,418,0.09876543,8,224,0.06172840,5,409,0.03703704,3,290,0.03703704,3,416,0.02469136,2,288,0.02469136,2,297,0.02469136,2,414,0.01234568,1,66,0.01234568,1,91,0.01234568,1,387,0.01234568,1,389,
(0|9),0.3230769,42,85,0.2538462,33,409,0.2461538,32,418,0.05384615,7,416,0.01538462,2,224,0.01538462,2,269,0.01538462,2,411,0.01538462,2,433,0.007692308,1,117,0.007692308,1,276,0.007692308,1,286,0.007692308,1,288,0.007692308,1,297,0.007692308,1,394,0.007692308,1,414,0.007692308,1,425,
(0|10),0.2857143,14,85,0.2653061,13,418,0.04081633,2,283,0.04081633,2,290,0.04081633,2,293,0.04081633,2,362,0.04081633,2,440,0.02040816,1,117,0.02040816,1,269,0.02040816,1,288,0.02040816,1,295,0.02040816,1,333,0.02040816,1,364,0.02040816,1,408,0.02040816,1,410,0.02040816,1,413,0.02040816,1,414,0.02040816,1,423,0.02040816,1,424,
