Product ID : 7792 # of JPs covered : 1 : 216 : Accounting-Non-Profit, 
us_000599941,0.064171,0.016300
pr_001248259,0.060953,0.000000
pr_002184599,0.060953,0.000000
pr_002185429,0.060953,0.000000
us_000614222,0.060953,0.000000
pr_001130603,0.060953,0.000000
us_000612637,0.060953,0.000000
pr_001142432,0.060953,0.000000
pr_001168737,0.060953,0.000000
us_000519175,0.060953,0.000000
pr_001257402,0.060953,0.000000
us_000614745,0.060953,0.000001
pr_001293664,0.060953,0.000003
us_000565414,0.060953,0.000074
us_000564217,0.060953,0.000461
us_000546556,0.060953,0.028541
us_000618121,0.060953,0.036931
us_000469236,0.058196,0.000000
us_000590150,0.058196,0.000000
pr_002259446,0.058196,0.000000
pr_001064706,0.058196,0.000000
us_000498125,0.058196,0.000002
us_000498023,0.058196,0.000002
us_000519718,0.058196,0.000012
pr_000971245,0.058196,0.000021
pr_000742501,0.058196,0.000031
us_000611938,0.058196,0.003009
us_000546293,0.058196,0.003506
us_000577299,0.058196,0.022193
pr_001036333,0.058193,0.000000
pr_000754213,0.058193,0.000000
pr_000732758,0.058193,0.000000
pr_001598882,0.058193,0.000000
pr_001046326,0.058193,0.000000
pr_001594545,0.058193,0.000000
pr_002068559,0.058193,0.000000
pr_000496762,0.058193,0.000004
us_000517661,0.058193,0.000005
us_000587649,0.058193,0.000034
us_000620313,0.058193,0.000041
us_000564157,0.058193,0.000045
us_000596995,0.058193,0.001248
us_000469270,0.058193,0.001831
us_000618002,0.058193,0.003097
us_000488332,0.058193,0.006948
us_000608149,0.058193,0.122200
us_000552805,0.057501,0.000000
us_000563085,0.057501,0.000000
pr_001730769,0.057501,0.000000
pr_001695318,0.057501,0.000000
us_000547634,0.057501,0.000000
us_000481278,0.057501,0.000000
pr_001130485,0.057501,0.000000
pr_000258479,0.057501,0.000000
us_000527334,0.057501,0.000001
us_000549661,0.057501,0.000002
us_000513645,0.057501,0.000006
pr_001057145,0.057501,0.000024
pr_000815963,0.057501,0.000024
pr_000987740,0.057501,0.000030
us_000528833,0.057501,0.000048
us_000486976,0.057501,0.000072
us_000481975,0.057501,0.000104
us_000230610,0.057501,0.000161
pr_000261749,0.057501,0.000257
us_000546115,0.057501,0.000363
us_000498579,0.057501,0.000429
us_000551745,0.057501,0.000882
us_000525235,0.057501,0.000997
us_000481314,0.057501,0.001575
us_000498737,0.057501,0.003105
us_000480130,0.057501,0.006222
us_000482728,0.057501,0.006761
us_000404063,0.057501,0.006931
us_000615729,0.057501,0.011072
us_000622083,0.057501,0.019660
us_000614429,0.057501,0.024895
us_000616417,0.057501,0.036162
us_000359928,0.057501,0.043383
us_000613934,0.057501,0.067667
pr_001115731,0.056661,0.000000
pr_000630993,0.056661,0.000000
pr_000850951,0.056661,0.000000
us_000475406,0.056661,0.000000
pr_001651630,0.056661,0.000000
us_000614971,0.056661,0.000000
us_000535100,0.056661,0.000000
pr_001904699,0.056661,0.000000
pr_001710733,0.056661,0.000000
pr_002066513,0.056661,0.000000
us_000615706,0.056661,0.000002
us_000617433,0.056661,0.000002
pr_002271601,0.056661,0.000005
us_000577730,0.056661,0.000466
us_000586137,0.056661,0.000714
us_000604374,0.056661,0.007967
us_000583354,0.056661,0.014161
us_000604645,0.056661,0.017147
us_000020682,0.056661,0.021685
pr_002080868,0.055648,0.000000
pr_001928440,0.055648,0.000000
pr_001205107,0.055648,0.000000
pr_001249193,0.055648,0.000000
pr_001302712,0.055648,0.000000
pr_001495709,0.055648,0.000000
pr_001335177,0.055648,0.000000
pr_001457042,0.055648,0.000000
pr_001506556,0.055648,0.000000
pr_001905926,0.055648,0.000000
pr_001313309,0.055648,0.000000
pr_002059578,0.055648,0.000000
pr_001339799,0.055648,0.000000
pr_001782909,0.055648,0.000000
pr_001804997,0.055648,0.000000
pr_001854801,0.055648,0.000000
pr_001778152,0.055648,0.000000
pr_001255923,0.055648,0.000000
pr_001370815,0.055648,0.000000
pr_001244253,0.055648,0.000000
us_000505676,0.055648,0.000000
pr_001253707,0.055648,0.000000
pr_000559469,0.055648,0.000000
pr_001540118,0.055648,0.000000
pr_001537215,0.055648,0.000000
pr_001536474,0.055648,0.000000
pr_001506262,0.055648,0.000000
pr_001493368,0.055648,0.000000
pr_001387554,0.055648,0.000000
us_000517144,0.055648,0.000000
us_000517436,0.055648,0.000000
pr_001292677,0.055648,0.000000
pr_001525546,0.055648,0.000000
pr_001541489,0.055648,0.000001
pr_001199501,0.055648,0.000001
us_000612884,0.055648,0.000001
pr_000938050,0.055648,0.000001
pr_001518161,0.055648,0.000001
pr_001782465,0.055648,0.000001
pr_001262074,0.055648,0.000001
pr_001524723,0.055648,0.000001
pr_001445587,0.055648,0.000002
us_000538018,0.055648,0.000005
pr_001236730,0.055648,0.000006
us_000566963,0.055648,0.000013
pr_001948842,0.055648,0.000017
us_000570300,0.055648,0.000026
us_000576671,0.055648,0.000028
us_000484619,0.055648,0.000051
us_000588909,0.055648,0.000055
us_000579743,0.055648,0.000817
us_000580901,0.055648,0.000887
us_000584382,0.055648,0.001570
us_000502590,0.055648,0.002950
us_000574796,0.055648,0.004343
us_000483062,0.055648,0.005160
us_000537653,0.055648,0.006251
us_000570823,0.055648,0.012904
us_000587803,0.055648,0.014194
us_000494748,0.055648,0.022057
us_000515674,0.055648,0.029741
us_000537704,0.055648,0.039313
pr_001075137,0.055325,0.000000
pr_001038247,0.055325,0.000000
us_000553598,0.055325,0.000000
pr_000236467,0.055325,0.000000
pr_001765880,0.055325,0.000000
pr_000861706,0.055325,0.000000
pr_001833067,0.055325,0.000000
us_000550808,0.055325,0.000000
us_000475426,0.055325,0.000000
pr_001614214,0.055325,0.000000
pr_000158605,0.055325,0.000000
pr_000968722,0.055325,0.000000
pr_001037367,0.055325,0.000000
us_000531538,0.055325,0.000000
us_000534016,0.055325,0.000000
pr_001600731,0.055325,0.000000
pr_000841358,0.055325,0.000000
us_000531582,0.055325,0.000000
pr_000018420,0.055325,0.000000
pr_000872788,0.055325,0.000000
pr_001105024,0.055325,0.000000
pr_001084373,0.055325,0.000000
pr_000673806,0.055325,0.000000
pr_000855455,0.055325,0.000000
pr_001038265,0.055325,0.000000
pr_000863294,0.055325,0.000000
pr_000979511,0.055325,0.000000
pr_000751514,0.055325,0.000000
pr_000883506,0.055325,0.000000
pr_000858585,0.055325,0.000000
pr_000813999,0.055325,0.000000
pr_000790866,0.055325,0.000000
pr_000258190,0.055325,0.000000
pr_000773929,0.055325,0.000000
pr_001019286,0.055325,0.000000
pr_000880219,0.055325,0.000000
pr_001038058,0.055325,0.000000
us_000489188,0.055325,0.000000
pr_000904148,0.055325,0.000000
pr_000829033,0.055325,0.000000
pr_000691572,0.055325,0.000000
pr_000737316,0.055325,0.000000
pr_000860003,0.055325,0.000000
pr_000782425,0.055325,0.000000
pr_000880236,0.055325,0.000000
pr_000729932,0.055325,0.000000
pr_000776753,0.055325,0.000000
pr_000775679,0.055325,0.000000
pr_002096307,0.055325,0.000000
us_000528659,0.055325,0.000000
us_000540491,0.055325,0.000001
pr_000819030,0.055325,0.000001
pr_000449349,0.055325,0.000002
pr_001932038,0.055325,0.000002
us_000585576,0.055325,0.000003
pr_000765764,0.055325,0.000003
pr_001145597,0.055325,0.000004
pr_002106886,0.055325,0.000004
pr_000690959,0.055325,0.000005
pr_001985803,0.055325,0.000005
us_000486581,0.055325,0.000012
us_000614321,0.055325,0.000021
pr_001902054,0.055325,0.000033
us_000514673,0.055325,0.000035
us_000263844,0.055325,0.000047
pr_000330343,0.055325,0.000207
pr_000164114,0.055325,0.000269
us_000599563,0.055325,0.000357
us_000517689,0.055325,0.000406
us_000481227,0.055325,0.000762
us_000588809,0.055325,0.017204
us_000611683,0.055325,0.021069
us_000587304,0.055325,0.962948
us_000586285,0.055325,1.030086
pr_001580642,0.054613,0.000000
pr_001594617,0.054613,0.000000
pr_000835599,0.054613,0.000000
pr_001158555,0.054613,0.000000
us_000495402,0.054613,0.000000
us_000563879,0.054613,0.000000
us_000510663,0.054613,0.000000
us_000519530,0.054613,0.000000
pr_001163481,0.054613,0.000003
pr_000357298,0.054613,0.000042
us_000480915,0.054613,0.000089
us_000618444,0.054613,0.000214
us_000491783,0.054613,0.000327
us_000476286,0.054613,0.002426
us_000501032,0.054613,0.002536
us_000595350,0.054613,0.015674
us_000497197,0.054613,0.021679
us_000468877,0.054613,0.041104
us_000461290,0.054613,0.043360
us_000518032,0.054613,0.045802
us_000560957,0.054613,0.369499
us_000535069,0.054613,0.369504
us_000557865,0.054613,0.370380
us_000489376,0.054613,0.373190
us_000526019,0.054613,0.373249
us_000559884,0.054613,0.391816
pr_001146752,0.051723,0.000000
us_000460143,0.051723,0.000000
pr_001150245,0.051723,0.000000
pr_002004226,0.051723,0.000000
pr_001854893,0.051723,0.000000
us_000613833,0.051723,0.000000
us_000459866,0.051723,0.000000
pr_001774672,0.051723,0.000000
pr_000274296,0.051723,0.000000
us_000465174,0.051723,0.000000
us_000465126,0.051723,0.000000
us_000465128,0.051723,0.000000
us_000465236,0.051723,0.000000
us_000022883,0.051723,0.000000
pr_000763067,0.051723,0.000000
pr_000005037,0.051723,0.000001
us_000536285,0.051723,0.000006
us_000459723,0.051723,0.000018
us_000131184,0.051723,0.000035
us_000308627,0.051723,0.000088
us_000620095,0.051723,0.000093
us_000048381,0.051723,0.000104
us_000475468,0.051723,0.000131
us_000481006,0.051723,0.000156
us_000229406,0.051723,0.000194
us_000492898,0.051723,0.000260
us_000035300,0.051723,0.000321
pr_001042891,0.051723,0.000384
us_000502020,0.051723,0.000395
us_000264908,0.051723,0.000401
us_000487000,0.051723,0.000668
us_000620469,0.051723,0.000669
us_000580008,0.051723,0.001504
us_000541142,0.051723,0.001751
us_000466752,0.051723,0.001775
us_000541447,0.051723,0.020880
us_000551201,0.051723,0.067739
us_000535744,0.051723,0.070036
us_000535653,0.051723,0.071604
us_000533518,0.051723,0.072178
us_000564604,0.051723,0.072548
us_000590679,0.051723,0.072870
us_000564774,0.051723,0.073883
us_000590668,0.051723,0.074808
us_000468162,0.051723,0.078448
us_000506187,0.051723,0.079205
us_000569851,0.051723,0.079746
us_000577964,0.051723,0.081418
us_000585884,0.051723,0.082389
us_000585829,0.051723,0.082424
us_000596421,0.051723,0.083464
us_000617708,0.051723,0.083649
us_000532978,0.051723,0.084738
us_000532161,0.051723,0.085047
us_000480965,0.051723,0.085458
us_000503737,0.051723,0.085674
us_000526252,0.051723,0.085745
us_000549659,0.051723,0.086128
us_000549660,0.051723,0.086310
us_000583601,0.051723,0.086776
us_000583301,0.051723,0.087425
us_000553141,0.051723,0.087845
us_000546932,0.051723,0.087881
us_000582430,0.051723,0.088052
us_000616144,0.051723,0.088056
us_000553080,0.051723,0.088138
us_000533927,0.051723,0.089162
us_000525988,0.051723,0.089913
us_000525987,0.051723,0.090088
us_000471308,0.051723,0.090238
us_000526144,0.051723,0.090553
us_000565672,0.051723,0.090555
us_000529738,0.051723,0.091227
us_000538720,0.051723,0.091454
us_000569109,0.051723,0.091571
us_000512542,0.051723,0.092810
us_000594637,0.051723,0.092832
us_000581063,0.051723,0.093091
us_000585809,0.051723,0.093224
us_000593971,0.051723,0.093409
us_000594518,0.051723,0.093573
us_000569366,0.051723,0.093750
us_000491846,0.051723,0.093791
us_000585683,0.051723,0.093800
us_000491845,0.051723,0.094278
us_000491824,0.051723,0.094565
us_000563145,0.051723,0.094578
us_000585827,0.051723,0.094630
us_000585826,0.051723,0.094630
us_000585825,0.051723,0.094630
us_000585812,0.051723,0.094632
us_000585810,0.051723,0.094632
us_000594516,0.051723,0.094742
us_000587357,0.051723,0.095784
us_000566829,0.051723,0.095821
us_000519953,0.051723,0.096009
us_000591419,0.051723,0.096235
us_000549623,0.051723,0.096357
us_000587265,0.051723,0.096922
us_000493953,0.051723,0.097317
us_000562844,0.051723,0.097329
us_000587315,0.051723,0.098041
us_000587299,0.051723,0.098051
us_000582426,0.051723,0.098114
us_000582425,0.051723,0.098115
us_000582423,0.051723,0.098115
us_000582420,0.051723,0.098115
us_000575419,0.051723,0.098972
us_000602309,0.051723,0.099112
us_000590262,0.051723,0.099315
us_000548711,0.051723,0.099707
us_000587359,0.051723,0.099804
us_000533886,0.051723,0.099866
us_000561899,0.051723,0.100939
us_000599653,0.051723,0.104143
us_000506205,0.051723,0.105468
us_000584672,0.051723,0.106535
us_000468291,0.051723,0.109664
us_000563106,0.051723,0.170966
us_000574873,0.051723,0.171778
us_000383068,0.051723,0.214830
us_000563224,0.051723,0.239002
us_000471423,0.051723,0.274737
us_000480242,0.051723,0.276713
us_000518919,0.051723,0.288757
us_000523765,0.051723,0.291690
us_000480459,0.051723,0.292703
us_000526011,0.051723,0.297166
us_000528156,0.051723,0.300965
us_000546974,0.051723,0.302701
us_000565160,0.051723,0.306669
us_000531030,0.051723,0.419835
us_000618399,0.051723,0.442447
us_000532964,0.051723,0.444663
us_000586340,0.051723,0.446058
us_000510046,0.051723,0.684993
us_000594661,0.051723,1.879396
pr_001705716,0.051463,0.000000
us_000511623,0.051463,0.000000
pr_001628095,0.051463,0.000000
us_000465286,0.051463,0.000000
us_000600492,0.051463,0.000000
us_000602400,0.051463,0.000000
us_000614546,0.051463,0.000000
us_000519816,0.051463,0.000000
us_000328809,0.051463,0.000000
us_000613198,0.051463,0.000000
pr_001705091,0.051463,0.000001
us_000621549,0.051463,0.000001
us_000510069,0.051463,0.000001
pr_001587878,0.051463,0.000001
us_000612898,0.051463,0.000002
us_000612667,0.051463,0.000002
pr_002054539,0.051463,0.000003
us_000622309,0.051463,0.000004
pr_001604002,0.051463,0.000009
pr_001047286,0.051463,0.000013
us_000606316,0.051463,0.000021
us_000602087,0.051463,0.000030
us_000589542,0.051463,0.000038
pr_001952492,0.051463,0.000142
us_000612160,0.051463,0.039663
us_000553169,0.050402,0.000000
us_000552131,0.050402,0.000000
us_000533275,0.050402,0.000008
pr_000717056,0.050402,0.000012
us_000509117,0.050402,0.000030
us_000564100,0.050402,0.015927
us_000608191,0.050402,0.041623
us_000591326,0.050402,0.127141
us_000520311,0.050402,0.138536
us_000518266,0.050402,0.142162
us_000564280,0.050402,0.145508
us_000564254,0.050402,0.145835
us_000598444,0.050402,0.169860
us_000598037,0.050402,0.172031
us_000592906,0.050402,0.172298
pr_001714430,0.050030,0.000000
pr_001716674,0.050030,0.000000
pr_000512922,0.050030,0.000000
us_000509113,0.050030,0.000000
us_000603332,0.050030,0.000000
us_000511851,0.050030,0.000000
us_000512624,0.050030,0.000000
us_000513639,0.050030,0.000001
us_000563314,0.050030,0.000002
us_000553093,0.050030,0.000003
pr_002170324,0.050030,0.000003
pr_001946922,0.050030,0.000009
us_000583053,0.050030,0.000011
pr_001166591,0.050030,0.000014
pr_001140263,0.050030,0.000028
pr_002170651,0.050030,0.000032
us_000539712,0.050030,0.000080
pr_000834085,0.050030,0.000360
us_000467467,0.050030,0.000540
us_000495693,0.050030,0.001098
us_000497602,0.050030,0.001233
us_000615585,0.050030,0.001458
us_000557704,0.050030,0.001567
us_000516694,0.050030,0.002203
us_000518394,0.050030,0.002738
us_000575432,0.050030,0.004899
us_000560895,0.048745,0.000000
us_000557113,0.048745,0.000000
pr_002238919,0.048745,0.000000
us_000595896,0.048745,0.000001
pr_000731883,0.048745,0.000001
us_000599676,0.048745,0.000002
us_000599711,0.048745,0.000007
us_000598144,0.048745,0.000007
us_000598796,0.048745,0.000008
us_000591772,0.048745,0.000008
us_000569587,0.048745,0.000011
us_000575635,0.048745,0.000011
us_000529350,0.048745,0.000028
us_000581460,0.048745,0.000033
us_000526938,0.048745,0.000055
us_000600266,0.048745,0.000214
us_000572604,0.048745,0.000805
us_000503838,0.048745,0.000817
us_000506519,0.048745,0.001085
us_000564261,0.048745,0.004197
us_000529811,0.048745,0.010454
us_000554360,0.048745,0.011844
us_000521182,0.048745,0.014186
us_000622822,0.048745,0.019320
us_000507071,0.048745,0.040540
us_000558092,0.048745,0.516369
us_000530775,0.048745,0.689068
us_000546132,0.048745,0.695830
us_000594870,0.048745,0.719944
us_000600241,0.048745,0.730048
us_000531642,0.048745,0.730927
us_000594472,0.048745,0.748014
us_000505278,0.048745,0.748258
us_000505333,0.048745,0.749866
us_000560570,0.048745,0.756038
us_000546070,0.048745,0.757367
us_000574423,0.048745,0.764357
pr_001644353,0.048370,0.000000
pr_001657995,0.048370,0.000000
pr_001654868,0.048370,0.000000
pr_001738924,0.048370,0.000000
pr_000887603,0.048370,0.000000
pr_000764136,0.048370,0.000000
pr_001775708,0.048370,0.000000
pr_000376180,0.048370,0.000000
pr_000149367,0.048370,0.000000
us_000600303,0.048370,0.000000
pr_000785477,0.048370,0.000000
pr_001928406,0.048370,0.000000
pr_001969555,0.048370,0.000000
pr_001913654,0.048370,0.000000
pr_001814229,0.048370,0.000000
pr_001903003,0.048370,0.000001
us_000526782,0.048370,0.000006
us_000597325,0.048370,0.000009
us_000572704,0.048370,0.013293
us_000583724,0.048370,0.033315
us_000583773,0.048370,0.042079
us_000581511,0.048370,1.000159
us_000503779,0.048370,1.001535
us_000566005,0.048370,1.001733
us_000568417,0.048370,1.101873
us_000556421,0.048370,1.104805
us_000585986,0.048370,1.178050
us_000597695,0.048370,1.234425
us_000610856,0.048370,1.241950
us_000565808,0.048370,1.251742
us_000614375,0.048370,1.333590
us_000574237,0.048370,1.355122
us_000500841,0.048370,1.356824
us_000599945,0.048370,1.358187
us_000616721,0.048370,1.359778
us_000566130,0.048370,1.377248
us_000587675,0.048370,1.380773
us_000563771,0.048370,1.385215
us_000578437,0.048370,1.401797
us_000576021,0.048370,1.406893
us_000547929,0.048370,1.408134
us_000514752,0.048370,1.419571
us_000504328,0.048370,1.425215
us_000611981,0.048370,1.426481
us_000514494,0.048370,1.427332
us_000612036,0.048370,1.429046
us_000500994,0.048370,1.429773
us_000542709,0.048370,1.434377
us_000459275,0.048370,1.438359
us_000573476,0.048370,1.439216
us_000503902,0.048370,1.440143
us_000522485,0.048370,1.447416
us_000595923,0.048370,1.448481
us_000598922,0.048370,1.449896
us_000597853,0.048370,1.452043
us_000600079,0.048370,1.455087
us_000578435,0.048370,1.463539
us_000598020,0.048370,1.467118
us_000563781,0.048370,1.469126
us_000566101,0.048370,1.471702
us_000566031,0.048370,1.474056
us_000586686,0.048370,1.474192
us_000615344,0.048370,1.475050
us_000547887,0.048370,1.475635
us_000600073,0.048370,1.476309
us_000524949,0.048370,1.476639
us_000459279,0.048370,1.479737
us_000541532,0.048370,1.479832
us_000508112,0.048370,1.480180
us_000611176,0.048370,1.486199
us_000611411,0.048370,1.487846
us_000611554,0.048370,1.488778
us_000576239,0.048370,1.493966
us_000616159,0.048370,1.494119
us_000576176,0.048370,1.499174
us_000592473,0.048370,1.499892
us_000466020,0.048370,1.500516
us_000583813,0.048370,1.501899
us_000464967,0.048370,1.502204
us_000464472,0.048370,1.502252
us_000547911,0.048370,1.502979
us_000614440,0.048370,1.504254
us_000611007,0.048370,1.504581
us_000514331,0.048370,1.509730
us_000523876,0.048370,1.510353
us_000612001,0.048370,1.511328
us_000594935,0.048370,1.517984
us_000611627,0.048370,1.521407
us_000532857,0.048370,1.533253
us_000595842,0.048370,1.537260
us_000566293,0.048370,1.538241
us_000524247,0.048370,1.554159
us_000586969,0.048370,1.558918
us_000514823,0.048370,1.573328
us_000611485,0.048370,1.582335
us_000600149,0.048370,1.588818
us_000618976,0.048370,1.631066
us_000585484,0.048370,1.721243
us_000465201,0.048370,1.847142
us_000614074,0.048370,2.009957
us_000581869,0.048370,2.127206
us_000532655,0.045160,0.000003
us_000574329,0.045160,0.000816
us_000458865,0.045160,0.002513
us_000470820,0.045160,0.004867
us_000596464,0.045160,0.007663
pr_001001300,0.045160,0.031182
pr_000864591,0.045160,0.031187
pr_001001914,0.045160,0.031220
pr_001011044,0.045160,0.031294
pr_000724345,0.045160,0.031619
pr_000718955,0.045160,0.031814
pr_001008459,0.045160,0.031876
pr_001400290,0.045160,0.032011
us_000468887,0.045160,0.037129
us_000469398,0.045160,0.037667
pr_001002588,0.045160,0.039808
pr_001058752,0.045160,0.039857
pr_001011844,0.045160,0.041021
pr_001014239,0.045160,0.041638
us_000474743,0.045160,0.042076
us_000467749,0.045160,0.048454
us_000621868,0.045160,0.101424
us_000605885,0.045160,0.229632
us_000607251,0.045160,0.243244
us_000563243,0.045160,0.259175
us_000574858,0.045160,0.534969
us_000596980,0.045160,0.674069
pr_002098529,0.043362,0.000000
us_000614639,0.043362,0.000001
us_000574819,0.043362,0.000001
us_000598166,0.043362,0.000001
us_000617942,0.043362,0.000060
us_000513357,0.043362,0.008053
us_000579945,0.043362,0.128000
pr_001648025,0.043226,0.000000
pr_001739132,0.043226,0.000000
pr_002176329,0.043226,0.000000
pr_001151112,0.043226,0.000000
pr_001002044,0.043226,0.000000
pr_000394741,0.043226,0.000000
pr_001085625,0.043226,0.000000
pr_001313480,0.043226,0.000000
pr_001268235,0.043226,0.000000
pr_000747976,0.043226,0.000000
us_000612227,0.043226,0.000000
us_000549016,0.043226,0.000000
pr_000525980,0.043226,0.000000
pr_001207456,0.043226,0.000000
pr_001204035,0.043226,0.000000
pr_000993526,0.043226,0.000000
pr_001192856,0.043226,0.000000
pr_001325429,0.043226,0.000000
pr_001342153,0.043226,0.000000
pr_001226199,0.043226,0.000000
pr_001357109,0.043226,0.000000
pr_001203255,0.043226,0.000000
pr_001288642,0.043226,0.000000
pr_001360754,0.043226,0.000000
pr_001293519,0.043226,0.000000
pr_001469469,0.043226,0.000000
pr_001190091,0.043226,0.000000
pr_000743563,0.043226,0.000001
pr_001751074,0.043226,0.000001
pr_001332052,0.043226,0.000001
pr_001550499,0.043226,0.000001
pr_000655636,0.043226,0.000001
pr_001351716,0.043226,0.000001
pr_000550835,0.043226,0.000001
pr_001203523,0.043226,0.000001
pr_001368543,0.043226,0.000002
pr_001375195,0.043226,0.000002
pr_001218307,0.043226,0.000002
pr_000655515,0.043226,0.000002
pr_001236087,0.043226,0.000002
pr_001086703,0.043226,0.000002
pr_001279894,0.043226,0.000003
us_000528248,0.043226,0.000003
pr_001555882,0.043226,0.000004
pr_000187922,0.043226,0.000004
pr_001351724,0.043226,0.000005
us_000571925,0.043226,0.000006
pr_001254379,0.043226,0.000009
pr_001142087,0.043226,0.000023
pr_000740888,0.043226,0.000025
us_000576716,0.043226,0.000045
us_000565551,0.043226,0.000071
us_000460464,0.043226,0.000079
us_000574322,0.043226,0.000107
us_000544001,0.043226,0.000140
us_000600145,0.043226,0.000143
pr_001087493,0.043226,0.000173
us_000579958,0.043226,0.000177
us_000565340,0.043226,0.000180
pr_001364756,0.043226,0.000189
pr_001378997,0.043226,0.000189
us_000587121,0.043226,0.000224
us_000493255,0.043226,0.000251
pr_001498408,0.043226,0.000296
pr_001449351,0.043226,0.000313
us_000460828,0.043226,0.000350
us_000595176,0.043226,0.000540
us_000559063,0.043226,0.000559
us_000563671,0.043226,0.000739
us_000548695,0.043226,0.001111
pr_001433034,0.043226,0.001158
us_000515343,0.043226,0.001305
us_000581816,0.043226,0.001339
us_000596205,0.043226,0.001516
us_000567666,0.043226,0.001630
us_000553137,0.043226,0.001717
pr_001517152,0.043226,0.001760
us_000569086,0.043226,0.002628
us_000503685,0.043226,0.002793
us_000569131,0.043226,0.002941
us_000609369,0.043226,0.003484
us_000548077,0.043226,0.004982
us_000603223,0.043226,0.005713
us_000542038,0.043226,0.006321
us_000539060,0.043226,0.007387
us_000528257,0.043226,0.008138
us_000538389,0.043226,0.010136
us_000505713,0.043226,0.012162
us_000579555,0.043226,0.012877
us_000519228,0.043226,0.015572
us_000513054,0.043226,0.034138
us_000538552,0.043226,0.046615
us_000601039,0.043226,0.048589
us_000594244,0.043226,0.049737
us_000594243,0.043226,0.049737
us_000599614,0.043226,0.052693
us_000553375,0.043226,0.056187
us_000620144,0.043226,0.063204
us_000620371,0.043226,0.121719
us_000567658,0.043226,0.159261
us_000572371,0.043226,0.484372
pr_001261930,0.042923,0.000000
pr_001203477,0.042923,0.000000
pr_001205347,0.042923,0.000000
pr_001450370,0.042923,0.000000
pr_001237490,0.042923,0.000000
pr_001238465,0.042923,0.000000
pr_001256123,0.042923,0.000000
pr_001210192,0.042923,0.000000
pr_001321434,0.042923,0.000000
pr_001212216,0.042923,0.000000
us_000481264,0.042923,0.000000
us_000589805,0.042923,0.000000
us_000588997,0.042923,0.000000
pr_001232632,0.042923,0.000001
pr_001314286,0.042923,0.000001
pr_001315998,0.042923,0.000001
us_000521295,0.042923,0.000004
us_000540358,0.042923,0.000007
us_000522367,0.042923,0.000010
us_000530884,0.042923,0.000013
us_000577724,0.042923,0.000015
pr_001269937,0.042923,0.000016
us_000522700,0.042923,0.000026
pr_001446805,0.042923,0.000028
us_000539906,0.042923,0.000030
us_000576163,0.042923,0.000041
us_000583620,0.042923,0.000062
us_000583430,0.042923,0.000065
us_000580257,0.042923,0.000090
us_000580973,0.042923,0.000095
us_000532569,0.042923,0.000144
pr_001519179,0.042923,0.000145
us_000580206,0.042923,0.000153
us_000506136,0.042923,0.000220
us_000572365,0.042923,0.000246
us_000554822,0.042923,0.000303
pr_001370485,0.042923,0.000365
us_000536867,0.042923,0.000400
us_000581113,0.042923,0.000464
us_000522480,0.042923,0.000477
us_000549615,0.042923,0.000485
us_000521925,0.042923,0.000564
us_000523419,0.042923,0.000615
us_000527677,0.042923,0.000658
pr_001507167,0.042923,0.000729
us_000506088,0.042923,0.000754
us_000599949,0.042923,0.000802
us_000587590,0.042923,0.000810
us_000529674,0.042923,0.000812
us_000591208,0.042923,0.000943
us_000553817,0.042923,0.001355
us_000519903,0.042923,0.001574
us_000614681,0.042923,0.001758
us_000612419,0.042923,0.001839
us_000521198,0.042923,0.002538
us_000588443,0.042923,0.002634
us_000503141,0.042923,0.002863
us_000509816,0.042923,0.003258
us_000577444,0.042923,0.020268
us_000575046,0.042923,0.034580
us_000539199,0.042923,0.053986
us_000618732,0.042923,0.085011
us_000605574,0.042923,0.092181
us_000586111,0.042923,0.134994
us_000591749,0.042923,0.278409
pr_001080407,0.042737,0.000000
pr_001407445,0.042737,0.000000
us_000545777,0.042737,0.000000
pr_000261540,0.042737,0.000000
us_000622214,0.042737,0.000001
pr_000620298,0.042737,0.000001
pr_000271040,0.042737,0.000006
us_000557629,0.042737,0.000009
us_000554941,0.042737,0.000011
pr_000607465,0.042737,0.000041
pr_000704380,0.042737,0.000323
us_000606234,0.042737,0.000578
us_000514188,0.042737,0.000590
us_000537117,0.042737,0.005563
us_000557583,0.042737,0.020482
us_000597604,0.042737,0.034200
us_000525875,0.042737,0.247532
us_000540784,0.042737,0.256154
us_000614189,0.042737,0.257798
us_000596036,0.042737,0.259298
us_000498032,0.042737,0.264871
us_000523103,0.042737,0.266154
us_000610582,0.042737,0.267504
us_000462225,0.042737,0.269269
us_000565522,0.042737,0.276978
us_000535331,0.042737,0.284088
us_000564490,0.042737,0.305750
us_000495455,0.042737,0.415553
us_000577236,0.042737,0.523681
us_000598840,0.042737,0.600385
us_000610516,0.042737,0.781654
pr_000321302,0.042072,0.000000
us_000585060,0.042072,0.000000
pr_000830941,0.042072,0.000000
pr_001048051,0.042072,0.000000
pr_000719231,0.042072,0.000000
pr_001582811,0.042072,0.000000
pr_001044002,0.042072,0.000000
pr_000632862,0.042072,0.000000
pr_001817983,0.042072,0.000000
pr_000630539,0.042072,0.000000
pr_001668399,0.042072,0.000000
pr_001041706,0.042072,0.000000
pr_001054792,0.042072,0.000000
pr_000905383,0.042072,0.000000
us_000615703,0.042072,0.000000
pr_000410802,0.042072,0.000000
us_000573727,0.042072,0.000001
pr_000662864,0.042072,0.000004
us_000570741,0.042072,0.000011
us_000533238,0.042072,0.000310
us_000618225,0.042072,1.055710
