Product ID : 7834 # of JPs covered : 1 : 433 : Personal Injury-Trial-Strategies, 
OID,Confidence at Map Node,Error at Map Node
us_000486563,0.518620,0.001995
us_000475094,0.518620,0.002937
us_000612513,0.518620,0.006170
us_000506712,0.518620,0.006401
us_000490198,0.518620,0.008555
us_000563992,0.518620,0.009777
us_000593516,0.518620,0.010803
us_000477002,0.518620,0.017289
us_000519622,0.518620,0.018868
us_000505322,0.518620,0.049261
us_000600903,0.477981,0.643273
us_000545881,0.477981,0.669393
us_000588620,0.477981,0.844027
us_000529683,0.477981,1.046387
us_000519144,0.477981,1.049906
us_000534204,0.477981,1.102953
us_000534546,0.477981,1.125238
us_000544245,0.477981,1.179272
us_000495957,0.477981,1.208405
us_000541105,0.477981,1.220948
us_000549078,0.477981,1.232194
us_000545082,0.477981,1.279250
us_000533490,0.477981,1.353661
us_000528433,0.477981,1.360164
us_000541068,0.477981,1.376614
pr_000340116,0.423375,0.000000
pr_000942039,0.423375,0.000000
pr_000697013,0.423375,0.000000
pr_000944003,0.423375,0.000000
pr_000911007,0.423375,0.000000
pr_000707011,0.423375,0.000000
pr_001694981,0.423375,0.000000
pr_001694931,0.423375,0.000000
pr_000493136,0.423375,0.000000
pr_001090891,0.423375,0.000000
pr_001694829,0.423375,0.000000
pr_000542425,0.423375,0.000000
pr_000759560,0.423375,0.000000
pr_001068769,0.423375,0.000000
pr_000905941,0.423375,0.000000
pr_001079845,0.423375,0.000000
pr_001694904,0.423375,0.000000
pr_001090892,0.423375,0.000000
pr_000582618,0.423375,0.000000
pr_000495233,0.423375,0.000000
pr_000703506,0.423375,0.000000
pr_001593707,0.423375,0.000021
pr_000753202,0.423375,0.000029
us_000524942,0.423375,0.000236
pr_000331214,0.423375,0.000750
us_000500436,0.423375,0.000851
us_000518598,0.423375,0.000861
pr_000564885,0.423375,0.000977
us_000540634,0.423375,0.001007
us_000533757,0.423375,0.004461
us_000524995,0.423375,0.008010
us_000496866,0.423375,0.017020
us_000592396,0.423375,0.416252
pr_000587774,0.285125,0.000000
pr_000989197,0.285125,0.000000
pr_001040727,0.285125,0.000000
pr_001811370,0.285125,0.000000
pr_001093880,0.285125,0.000000
pr_000737053,0.285125,0.000000
pr_001047754,0.285125,0.000000
pr_001085998,0.285125,0.000000
pr_001941532,0.285125,0.000000
us_000564973,0.285125,0.000000
pr_001791141,0.285125,0.000000
pr_001616357,0.285125,0.000000
pr_000583870,0.285125,0.000000
pr_000904979,0.285125,0.000000
pr_000345060,0.285125,0.000000
pr_001843443,0.285125,0.000000
pr_000705008,0.285125,0.000000
pr_000344011,0.285125,0.000000
pr_000978419,0.285125,0.000000
pr_000602786,0.285125,0.000000
pr_001978546,0.285125,0.000000
pr_001639430,0.285125,0.000000
pr_001940492,0.285125,0.000000
pr_000287223,0.285125,0.000000
pr_001011533,0.285125,0.000000
pr_001016898,0.285125,0.000000
pr_000729614,0.285125,0.000000
pr_000738492,0.285125,0.000000
pr_000753196,0.285125,0.000000
pr_000875819,0.285125,0.000000
pr_000743027,0.285125,0.000000
pr_000963381,0.285125,0.000000
pr_000619874,0.285125,0.000000
pr_001942805,0.285125,0.000000
pr_001005316,0.285125,0.000000
pr_001808500,0.285125,0.000000
pr_001810121,0.285125,0.000000
pr_001040600,0.285125,0.000000
pr_001012295,0.285125,0.000000
pr_000430789,0.285125,0.000000
pr_001030869,0.285125,0.000000
pr_001811175,0.285125,0.000000
pr_000784843,0.285125,0.000000
pr_000811610,0.285125,0.000000
pr_001121974,0.285125,0.000000
pr_001922758,0.285125,0.000000
pr_000430558,0.285125,0.000000
pr_000849207,0.285125,0.000000
pr_001941769,0.285125,0.000000
pr_001050427,0.285125,0.000000
pr_001062641,0.285125,0.000000
pr_000592596,0.285125,0.000000
pr_000789977,0.285125,0.000000
pr_001388390,0.285125,0.000000
pr_001198495,0.285125,0.000000
pr_000934843,0.285125,0.000000
pr_000286693,0.285125,0.000000
pr_000991999,0.285125,0.000000
pr_001982384,0.285125,0.000000
pr_001894313,0.285125,0.000000
pr_000759161,0.285125,0.000000
pr_000289958,0.285125,0.000000
pr_001733708,0.285125,0.000000
pr_001040084,0.285125,0.000000
pr_001894613,0.285125,0.000000
pr_000289350,0.285125,0.000000
pr_001046465,0.285125,0.000000
pr_001809843,0.285125,0.000000
pr_000431475,0.285125,0.000000
pr_001009053,0.285125,0.000000
pr_001063578,0.285125,0.000000
pr_000887360,0.285125,0.000000
pr_001058270,0.285125,0.000000
pr_000757183,0.285125,0.000000
pr_000952882,0.285125,0.000000
pr_000770594,0.285125,0.000000
pr_001010710,0.285125,0.000000
pr_000581424,0.285125,0.000000
pr_001891759,0.285125,0.000000
pr_001049245,0.285125,0.000000
pr_001045635,0.285125,0.000000
pr_000897398,0.285125,0.000000
pr_000935097,0.285125,0.000000
pr_000890195,0.285125,0.000000
pr_001065704,0.285125,0.000000
pr_001090946,0.285125,0.000000
pr_001926833,0.285125,0.000000
pr_001809258,0.285125,0.000000
pr_000433042,0.285125,0.000000
pr_001072258,0.285125,0.000000
pr_000290584,0.285125,0.000000
us_000476797,0.285125,0.000000
pr_000524564,0.285125,0.000000
pr_000954964,0.285125,0.000000
us_000476461,0.285125,0.000000
pr_001801892,0.285125,0.000000
pr_001942553,0.285125,0.000000
pr_001783915,0.285125,0.000000
pr_001733924,0.285125,0.000000
pr_000288803,0.285125,0.000000
pr_001047709,0.285125,0.000000
pr_001599198,0.285125,0.000000
pr_000939111,0.285125,0.000000
pr_001049290,0.285125,0.000000
pr_000945570,0.285125,0.000000
pr_001892369,0.285125,0.000000
pr_001801567,0.285125,0.000000
pr_001739132,0.285125,0.000000
pr_001040562,0.285125,0.000000
pr_001892806,0.285125,0.000000
pr_000941315,0.285125,0.000000
pr_000611011,0.285125,0.000000
pr_001941179,0.285125,0.000000
pr_001004741,0.285125,0.000000
us_000609247,0.285125,0.000000
pr_001051195,0.285125,0.000000
pr_001711686,0.285125,0.000000
pr_001824401,0.285125,0.000000
pr_001586680,0.285125,0.000065
us_000566987,0.285125,0.151651
us_000613414,0.285125,0.199775
us_000480789,0.285125,0.208429
us_000534194,0.285125,0.217556
us_000582016,0.285125,0.222013
us_000559847,0.285125,0.227117
us_000559866,0.285125,0.232014
us_000577332,0.285125,0.232549
us_000584338,0.285125,0.235536
us_000577696,0.285125,0.236338
us_000566863,0.285125,0.248044
us_000528597,0.285125,0.250164
us_000589988,0.285125,0.257633
us_000583067,0.285125,0.258016
us_000559846,0.285125,0.258520
us_000591556,0.285125,0.262237
us_000592763,0.285125,0.262985
us_000542582,0.285125,0.263538
us_000533745,0.285125,0.265152
us_000583042,0.285125,0.266575
us_000573546,0.285125,0.266876
us_000535639,0.285125,0.269809
us_000593623,0.285125,0.270825
us_000574686,0.285125,0.272599
us_000511813,0.285125,0.274154
us_000541580,0.285125,0.274845
us_000586349,0.285125,0.279302
us_000527778,0.285125,0.280178
us_000567044,0.285125,0.280410
us_000577323,0.285125,0.280824
us_000523011,0.285125,0.281965
us_000559818,0.285125,0.282484
us_000501725,0.285125,0.283183
us_000598134,0.285125,0.284207
us_000560465,0.285125,0.285523
us_000547587,0.285125,0.285660
us_000592361,0.285125,0.287356
us_000559931,0.285125,0.287624
us_000527198,0.285125,0.289591
us_000566874,0.285125,0.289715
us_000561159,0.285125,0.289863
us_000547355,0.285125,0.291403
us_000570623,0.285125,0.291412
us_000582821,0.285125,0.291443
us_000598892,0.285125,0.292578
us_000547329,0.285125,0.292579
us_000546259,0.285125,0.292836
us_000500565,0.285125,0.293185
us_000570594,0.285125,0.295383
us_000583495,0.285125,0.295445
us_000570585,0.285125,0.295769
us_000613192,0.285125,0.295911
us_000584206,0.285125,0.297863
us_000523575,0.285125,0.298705
us_000496007,0.285125,0.299329
us_000569524,0.285125,0.299367
us_000597037,0.285125,0.299481
us_000594489,0.285125,0.299664
us_000598735,0.285125,0.301007
us_000567197,0.285125,0.301777
us_000572843,0.285125,0.301831
us_000594642,0.285125,0.302149
us_000567457,0.285125,0.305384
us_000545468,0.285125,0.305708
us_000541513,0.285125,0.305708
us_000527197,0.285125,0.306224
us_000499811,0.285125,0.307994
us_000533769,0.285125,0.308075
us_000581076,0.285125,0.308156
us_000535038,0.285125,0.308542
us_000573568,0.285125,0.309081
us_000577305,0.285125,0.310848
us_000566949,0.285125,0.310848
us_000584675,0.285125,0.310913
us_000499692,0.285125,0.311580
us_000615955,0.285125,0.311946
us_000565269,0.285125,0.312334
us_000583934,0.285125,0.313946
us_000567019,0.285125,0.314531
us_000530396,0.285125,0.315030
us_000572835,0.285125,0.315516
us_000493677,0.285125,0.315863
us_000540522,0.285125,0.316258
us_000535713,0.285125,0.316480
us_000522199,0.285125,0.317149
us_000584636,0.285125,0.317149
us_000589196,0.285125,0.318169
us_000577342,0.285125,0.318430
us_000564613,0.285125,0.318740
us_000616401,0.285125,0.319087
us_000585058,0.285125,0.319775
us_000592237,0.285125,0.319775
us_000574648,0.285125,0.320564
us_000532337,0.285125,0.320990
us_000591541,0.285125,0.321393
us_000589108,0.285125,0.321393
us_000510212,0.285125,0.321810
us_000565309,0.285125,0.322563
us_000510484,0.285125,0.322915
us_000574923,0.285125,0.323123
us_000510386,0.285125,0.323251
us_000523029,0.285125,0.323861
us_000581261,0.285125,0.324115
us_000589295,0.285125,0.326523
us_000615942,0.285125,0.327514
us_000508364,0.285125,0.328070
us_000560713,0.285125,0.328137
us_000581330,0.285125,0.329011
us_000566882,0.285125,0.329230
us_000510408,0.285125,0.329250
us_000565744,0.285125,0.329448
us_000533727,0.285125,0.329724
us_000589322,0.285125,0.330445
us_000572073,0.285125,0.330530
us_000513462,0.285125,0.330953
us_000567138,0.285125,0.330969
us_000566966,0.285125,0.331329
us_000570678,0.285125,0.331731
us_000564623,0.285125,0.332078
us_000562942,0.285125,0.332157
us_000589113,0.285125,0.332422
us_000559137,0.285125,0.332590
us_000499708,0.285125,0.333238
us_000550078,0.285125,0.333887
us_000545938,0.285125,0.334138
us_000498684,0.285125,0.335683
us_000513696,0.285125,0.335683
us_000507411,0.285125,0.335683
us_000589271,0.285125,0.335851
us_000589269,0.285125,0.335851
us_000570665,0.285125,0.335864
us_000570673,0.285125,0.335864
us_000577290,0.285125,0.336444
us_000585939,0.285125,0.337447
us_000572408,0.285125,0.337447
us_000553556,0.285125,0.338170
us_000589486,0.285125,0.338180
us_000577875,0.285125,0.338410
us_000598733,0.285125,0.339053
us_000532507,0.285125,0.339053
us_000491546,0.285125,0.340006
us_000593919,0.285125,0.340006
us_000502319,0.285125,0.340347
