Product ID : 7834 # of JPs covered : 1 : 433 : Personal Injury-Trial-Strategies, 
us_000592217,0.830582,0.002962
pr_000975763,0.830582,0.003155
pr_000929903,0.830582,0.003156
pr_000888343,0.830582,0.003162
pr_000916026,0.830582,0.003167
pr_001026613,0.830582,0.003169
pr_001009282,0.830582,0.003173
pr_000832269,0.830582,0.003220
pr_001690355,0.830582,0.003231
pr_001623362,0.830582,0.003234
pr_000916209,0.830582,0.003234
pr_001604052,0.830582,0.003235
pr_001694587,0.830582,0.003239
pr_001694548,0.830582,0.003239
pr_001690410,0.830582,0.003239
pr_001680202,0.830582,0.003241
pr_001016641,0.830582,0.003255
pr_001687346,0.830582,0.003257
pr_001686214,0.830582,0.003268
pr_001010155,0.830582,0.003268
pr_001684682,0.830582,0.003271
pr_001693022,0.830582,0.003276
pr_000897633,0.830582,0.003291
pr_001646089,0.830582,0.003304
pr_001391202,0.830582,0.003318
pr_001090446,0.830582,0.003332
pr_001026668,0.830582,0.003334
pr_001657236,0.830582,0.003337
pr_000909152,0.830582,0.003337
pr_001007686,0.830582,0.003338
pr_001144927,0.830582,0.003348
pr_001686215,0.830582,0.003454
pr_001392328,0.830582,0.003506
us_000610103,0.830582,0.003688
pr_001638056,0.830582,0.003736
us_000515646,0.830582,0.003765
us_000590400,0.830582,0.003869
us_000621038,0.830582,0.004413
us_000480716,0.830582,0.005270
pr_000859215,0.830582,0.005715
us_000551113,0.830582,0.005990
us_000563459,0.830582,0.007040
us_000530388,0.830582,0.007954
pr_001018618,0.830582,0.013545
pr_000869704,0.830582,0.015151
us_000620741,0.830582,0.017205
us_000489725,0.830582,0.018051
us_000621816,0.830582,0.023722
us_000589681,0.830582,1.890602
us_000622257,0.830582,2.018596
us_000589747,0.830582,2.079115
us_000589611,0.830582,2.083346
us_000589968,0.830582,2.086918
us_000563487,0.830582,2.113042
us_000621612,0.830582,2.135241
us_000563439,0.830582,2.154383
us_000475971,0.830582,2.158516
us_000563447,0.830582,2.200426
us_000477705,0.830582,2.230036
us_000589586,0.830582,2.239595
us_000622235,0.830582,2.246279
us_000622603,0.830582,2.267355
us_000622455,0.830582,2.310340
us_000560729,0.830582,2.325563
us_000595954,0.830582,2.328646
us_000577530,0.830582,2.329247
us_000622391,0.830582,2.360790
us_000622434,0.830582,2.392336
us_000475977,0.830582,2.436266
us_000622664,0.830582,2.561167
us_000622268,0.830582,2.581069
us_000622390,0.830582,2.590327
us_000589497,0.830582,4.038253
us_000587778,0.830582,5.129638
us_000596725,0.830582,6.958305
pr_001679177,0.360542,0.000000
us_000546543,0.360542,0.000001
us_000603975,0.360542,0.000012
us_000599190,0.360542,0.000019
us_000569217,0.360542,0.000036
us_000545464,0.360542,0.000056
us_000589177,0.360542,0.000641
us_000581323,0.360542,0.001552
us_000593770,0.360542,0.001799
us_000553603,0.360542,0.002095
us_000556867,0.360542,0.002966
us_000594793,0.360542,0.004296
us_000524923,0.360542,0.306890
us_000574200,0.360542,0.315513
us_000497696,0.360542,0.363057
us_000581648,0.360542,0.381749
us_000593631,0.360542,0.390342
us_000545137,0.360542,0.418782
us_000491776,0.360542,0.427551
us_000525393,0.360542,0.430196
us_000506104,0.360542,0.440410
us_000572266,0.360542,0.448123
us_000619897,0.360542,0.448681
us_000619355,0.360542,0.456838
us_000581986,0.360542,0.461735
us_000563992,0.360542,0.469322
us_000594438,0.360542,0.479444
us_000619777,0.360542,0.486373
us_000583838,0.360542,0.492428
us_000613619,0.360542,0.493373
us_000471078,0.360542,0.497812
us_000511422,0.360542,0.499076
us_000292717,0.360542,0.499084
us_000574916,0.360542,0.500125
us_000578609,0.360542,0.500655
us_000621648,0.360542,0.503478
pr_001689737,0.360542,0.505554
us_000542471,0.360542,0.509783
us_000574949,0.360542,0.512573
us_000622224,0.360542,0.512612
us_000613539,0.360542,0.512756
us_000622035,0.360542,0.517702
us_000574769,0.360542,0.519144
us_000584061,0.360542,0.525039
us_000621313,0.360542,0.528864
us_000563825,0.360542,0.530189
us_000616547,0.360542,0.535543
us_000621827,0.360542,0.537633
us_000472086,0.360542,0.543399
us_000134522,0.360542,0.543465
us_000547620,0.360542,0.543619
us_000574984,0.360542,0.550698
us_000491879,0.360542,0.551229
us_000531815,0.360542,0.551460
us_000600179,0.360542,0.559212
us_000492086,0.360542,0.569688
us_000598802,0.360542,0.569864
us_000577061,0.360542,0.579415
us_000526291,0.360542,0.585363
us_000563790,0.360542,0.587706
us_000616532,0.360542,0.590765
us_000576139,0.360542,0.590866
us_000622486,0.360542,0.592630
us_000524934,0.360542,0.595069
us_000622670,0.360542,0.596800
us_000622667,0.360542,0.596804
us_000622660,0.360542,0.596821
us_000622644,0.360542,0.596854
us_000622565,0.360542,0.598695
us_000622593,0.360542,0.599227
us_000530607,0.360542,0.604244
us_000471066,0.360542,0.604521
us_000622767,0.360542,0.604604
us_000574881,0.360542,0.606648
us_000622509,0.360542,0.606951
us_000581992,0.360542,0.608148
us_000567185,0.360542,0.614449
us_000622637,0.360542,0.615021
us_000622270,0.360542,0.619657
us_000542251,0.360542,0.620982
us_000545167,0.360542,0.638650
us_000596622,0.360542,0.648242
us_000600690,0.360542,0.654150
us_000542087,0.360542,0.654745
us_000146970,0.360542,0.656320
us_000621638,0.360542,0.658770
us_000545355,0.360542,0.660543
us_000621807,0.360542,0.683933
us_000573500,0.360542,0.697286
us_000545183,0.360542,0.772777
us_000622755,0.360542,0.804110
us_000563422,0.360542,0.845563
pr_001705785,0.360542,1.000000
us_000622502,0.360542,1.096754
us_000563247,0.360542,1.102059
us_000554913,0.360542,1.560481
us_000527271,0.295061,0.000002
us_000510316,0.295061,0.000231
us_000512540,0.295061,0.000334
us_000602380,0.295061,0.000513
us_000509331,0.295061,0.000766
us_000619069,0.295061,0.001121
us_000476724,0.295061,0.001338
us_000588696,0.295061,0.001472
us_000508444,0.295061,0.003429
us_000500430,0.295061,0.003733
us_000467259,0.295061,0.004827
us_000509683,0.295061,0.005139
us_000512996,0.295061,0.005970
us_000622485,0.295061,0.014496
pr_000629419,0.295061,0.022167
pr_000941518,0.295061,0.022276
pr_000170105,0.295061,0.023657
pr_000117855,0.295061,0.026716
us_000479676,0.295061,0.027941
pr_000720643,0.295061,0.028512
us_000492991,0.295061,0.033785
us_000476278,0.295061,0.038569
pr_000845265,0.295061,0.047533
us_000494121,0.295061,0.049477
us_000610346,0.295061,0.059595
us_000578335,0.295061,0.071574
us_000609403,0.295061,2.316579
us_000612285,0.295061,2.422736
us_000611506,0.295061,3.139159
us_000609659,0.295061,3.141880
us_000129824,0.295061,3.286008
us_000567172,0.295061,3.598090
us_000605913,0.295061,3.705681
us_000607006,0.295061,3.752695
us_000604364,0.295061,3.755726
us_000605873,0.295061,3.776141
us_000602588,0.295061,3.790160
us_000611489,0.295061,3.792758
us_000601834,0.295061,3.797272
us_000600983,0.295061,3.800419
us_000603233,0.295061,3.802867
us_000613290,0.295061,3.841079
us_000604864,0.295061,3.856208
us_000550270,0.295061,3.856790
us_000603203,0.295061,3.876845
us_000601814,0.295061,3.882766
us_000604457,0.295061,3.886419
us_000607271,0.295061,3.886541
us_000611378,0.295061,3.912593
us_000609902,0.295061,3.922315
us_000135500,0.295061,3.949724
us_000493722,0.295061,4.024673
us_000550131,0.295061,4.182574
us_000605420,0.295061,4.362740
us_000604290,0.295061,4.374428
us_000604592,0.295061,4.467877
pr_000428877,0.242154,0.000000
pr_001413142,0.242154,0.000000
pr_000853807,0.242154,0.000000
pr_000788911,0.242154,0.000000
pr_001594677,0.242154,0.000000
pr_000853652,0.242154,0.000000
pr_000862359,0.242154,0.000000
pr_000444725,0.242154,0.000000
pr_001064439,0.242154,0.000000
us_000559978,0.242154,0.000000
pr_000630290,0.242154,0.000000
us_000504405,0.242154,0.000000
us_000537483,0.242154,0.000000
pr_000599889,0.242154,0.000000
pr_001651621,0.242154,0.000000
us_000602917,0.242154,0.000036
us_000585265,0.242154,0.000087
us_000585673,0.242154,0.000235
us_000594402,0.242154,0.000278
us_000620851,0.242154,0.000359
us_000620831,0.242154,0.000448
us_000572703,0.242154,0.000635
us_000605840,0.242154,0.002061
us_000544065,0.242154,0.002552
us_000544500,0.242154,0.004483
us_000613411,0.242154,0.005210
us_000562800,0.242154,0.009720
us_000575256,0.242154,0.011142
us_000606412,0.242154,0.014434
us_000560448,0.242154,0.021621
us_000567448,0.242154,0.066345
us_000512423,0.242154,0.473796
us_000547040,0.242154,0.504302
us_000617781,0.242154,0.638479
us_000619077,0.242154,0.663164
us_000570686,0.242154,0.687277
us_000593665,0.242154,0.689286
us_000553033,0.242154,0.733165
us_000576371,0.242154,0.736144
us_000553154,0.242154,0.753056
us_000560979,0.242154,0.776029
us_000578808,0.242154,0.781746
us_000618874,0.242154,0.796799
us_000618631,0.242154,0.800603
us_000620033,0.242154,0.805343
us_000597464,0.242154,0.810196
us_000620047,0.242154,0.812094
us_000620043,0.242154,0.812106
us_000576539,0.242154,0.828246
us_000600974,0.242154,0.829902
us_000617286,0.242154,0.833835
us_000561316,0.242154,0.838249
us_000466198,0.242154,0.841500
us_000576900,0.242154,0.847413
us_000575444,0.242154,0.862887
us_000587390,0.242154,0.865712
us_000511226,0.242154,0.866386
us_000571483,0.242154,0.868076
us_000618477,0.242154,0.870371
us_000591403,0.242154,0.870955
us_000618192,0.242154,0.871426
us_000599294,0.242154,0.873100
us_000602776,0.242154,0.876586
us_000617248,0.242154,0.879067
us_000617117,0.242154,0.880763
us_000461618,0.242154,0.881222
us_000586633,0.242154,0.882897
us_000600783,0.242154,0.885342
us_000474775,0.242154,0.888951
us_000568865,0.242154,0.890428
us_000556500,0.242154,0.892447
us_000574004,0.242154,0.892653
us_000193525,0.242154,0.895900
us_000593062,0.242154,0.896342
us_000600819,0.242154,0.897010
us_000600672,0.242154,0.898047
us_000592692,0.242154,0.899576
us_000576190,0.242154,0.900508
us_000600411,0.242154,0.901040
us_000465066,0.242154,0.901441
us_000567760,0.242154,0.907446
us_000602488,0.242154,0.910156
us_000573506,0.242154,0.912862
us_000605378,0.242154,0.913883
us_000549113,0.242154,0.914776
us_000587163,0.242154,0.915856
us_000494460,0.242154,0.916698
us_000594274,0.242154,0.917271
us_000595579,0.242154,0.921298
us_000596271,0.242154,0.921566
us_000595608,0.242154,0.922781
us_000558540,0.242154,0.923386
us_000560640,0.242154,0.924788
us_000593977,0.242154,0.932298
us_000562629,0.242154,0.932727
us_000605729,0.242154,0.934292
us_000571023,0.242154,0.935249
us_000534288,0.242154,0.935305
us_000599074,0.242154,0.935515
us_000579397,0.242154,0.937449
us_000570551,0.242154,0.937699
us_000589857,0.242154,0.938460
us_000477608,0.242154,0.938703
us_000571086,0.242154,0.939584
us_000553176,0.242154,0.942698
us_000584749,0.242154,0.944902
us_000575998,0.242154,0.945353
us_000600330,0.242154,0.945998
us_000600329,0.242154,0.945998
us_000600259,0.242154,0.947410
us_000618500,0.242154,0.948451
us_000607997,0.242154,0.948960
us_000574491,0.242154,0.949038
us_000607070,0.242154,0.949092
us_000574799,0.242154,0.949242
us_000574764,0.242154,0.949247
us_000584516,0.242154,0.949464
us_000617311,0.242154,0.949501
us_000619014,0.242154,0.952760
us_000442856,0.242154,1.003524
us_000532976,0.242154,1.288185
pr_001697082,0.198288,0.000000
us_000461466,0.198288,0.000000
pr_001767209,0.198288,0.000000
us_000552270,0.198288,0.000000
us_000466574,0.198288,0.000000
pr_001708017,0.198288,0.000000
us_000464860,0.198288,0.000000
us_000542701,0.198288,0.000000
us_000465722,0.198288,0.000000
us_000476657,0.198288,0.000000
us_000470616,0.198288,0.000000
us_000458528,0.198288,0.000000
us_000470479,0.198288,0.000000
us_000621634,0.198288,0.000001
pr_002260568,0.198288,0.000001
us_000255159,0.198288,0.000001
us_000466664,0.198288,0.000001
us_000466440,0.198288,0.000001
us_000469725,0.198288,0.000001
us_000464926,0.198288,0.000001
us_000514951,0.198288,0.000001
us_000459485,0.198288,0.000001
pr_000931209,0.198288,0.000002
us_000261677,0.198288,0.000002
us_000503360,0.198288,0.000002
us_000513692,0.198288,0.000002
us_000516961,0.198288,0.000002
us_000079892,0.198288,0.000002
us_000480218,0.198288,0.000003
pr_001717175,0.198288,0.000004
pr_001716239,0.198288,0.000004
us_000463534,0.198288,0.000004
us_000447739,0.198288,0.000004
us_000365111,0.198288,0.000004
us_000496707,0.198288,0.000005
us_000475569,0.198288,0.000005
us_000472437,0.198288,0.000005
us_000470382,0.198288,0.000005
us_000470221,0.198288,0.000005
us_000470652,0.198288,0.000005
pr_001722042,0.198288,0.000005
us_000098523,0.198288,0.000005
us_000460476,0.198288,0.000005
us_000466876,0.198288,0.000005
us_000022762,0.198288,0.000005
us_000464821,0.198288,0.000005
us_000464526,0.198288,0.000005
us_000461802,0.198288,0.000005
us_000462041,0.198288,0.000006
us_000474048,0.198288,0.000008
us_000621214,0.198288,0.000008
us_000579218,0.198288,0.000009
us_000467698,0.198288,0.000009
us_000597359,0.198288,0.000010
us_000061840,0.198288,0.000011
pr_001726839,0.198288,0.000011
us_000579408,0.198288,0.000012
us_000459444,0.198288,0.000012
us_000355364,0.198288,0.000013
us_000618651,0.198288,0.000013
us_000542016,0.198288,0.000016
pr_000665827,0.198288,0.000020
pr_002132276,0.198288,0.000021
pr_002135279,0.198288,0.000021
pr_000968279,0.198288,0.000028
us_000614575,0.198288,0.000029
pr_001584894,0.198288,0.000030
pr_001653789,0.198288,0.000030
pr_001919954,0.198288,0.000031
pr_001921057,0.198288,0.000031
us_000476235,0.198288,0.000037
us_000578753,0.198288,0.000041
pr_000886341,0.198288,0.000043
pr_000377605,0.198288,0.000045
pr_001738183,0.198288,0.000045
pr_001918871,0.198288,0.000046
us_000579095,0.198288,0.000048
pr_000952289,0.198288,0.000049
pr_000743068,0.198288,0.000049
us_000506062,0.198288,0.000050
us_000580410,0.198288,0.000051
us_000580401,0.198288,0.000051
pr_001077508,0.198288,0.000054
pr_001061107,0.198288,0.000054
pr_001016881,0.198288,0.000054
pr_000990485,0.198288,0.000054
pr_000883852,0.198288,0.000055
pr_000982451,0.198288,0.000055
pr_000907151,0.198288,0.000055
pr_000945231,0.198288,0.000055
pr_000856000,0.198288,0.000055
pr_000739173,0.198288,0.000055
pr_000979111,0.198288,0.000055
pr_000433641,0.198288,0.000055
pr_000739415,0.198288,0.000055
pr_000843091,0.198288,0.000055
pr_000734439,0.198288,0.000055
pr_000583983,0.198288,0.000056
pr_000653702,0.198288,0.000056
pr_001766233,0.198288,0.000056
pr_001955054,0.198288,0.000058
pr_002235742,0.198288,0.000058
us_000510922,0.198288,0.000058
us_000572332,0.198288,0.000064
us_000488825,0.198288,0.000072
us_000613024,0.198288,0.000073
pr_000723246,0.198288,0.000078
us_000326261,0.198288,0.000079
us_000587522,0.198288,0.000081
us_000612161,0.198288,0.000091
us_000612680,0.198288,0.000096
us_000599715,0.198288,0.000124
us_000542463,0.198288,0.000129
us_000615160,0.198288,0.000129
us_000578139,0.198288,0.000138
us_000567464,0.198288,0.000149
us_000504634,0.198288,0.000157
us_000535483,0.198288,0.000170
us_000579224,0.198288,0.000200
us_000496176,0.198288,0.000222
us_000607661,0.198288,0.000227
us_000566333,0.198288,0.000229
us_000603450,0.198288,0.000231
us_000605633,0.198288,0.000247
us_000567340,0.198288,0.000327
us_000620085,0.198288,0.000348
us_000601871,0.198288,0.000356
pr_002266982,0.198288,0.000357
us_000592899,0.198288,0.000373
us_000582288,0.198288,0.000374
us_000505085,0.198288,0.000420
pr_001695990,0.198288,0.000449
us_000585274,0.198288,0.000477
pr_001582942,0.198288,0.000478
pr_002268092,0.198288,0.000478
us_000567247,0.198288,0.000480
pr_001164474,0.198288,0.000483
us_000499161,0.198288,0.000494
pr_002263984,0.198288,0.000495
us_000591012,0.198288,0.000527
us_000602259,0.198288,0.000567
us_000527186,0.198288,0.000612
us_000569924,0.198288,0.000642
us_000609600,0.198288,0.000681
us_000482715,0.198288,0.000684
us_000609656,0.198288,0.000701
us_000609354,0.198288,0.000778
us_000466117,0.198288,0.000798
us_000558554,0.198288,0.000852
pr_000886073,0.198288,0.000880
us_000515657,0.198288,0.000885
us_000562467,0.198288,0.001051
pr_001815088,0.198288,0.001055
pr_000173069,0.198288,0.001070
us_000537707,0.198288,0.001171
us_000621769,0.198288,0.001452
us_000477958,0.198288,0.001595
pr_000628644,0.198288,0.001602
us_000583776,0.198288,0.001632
us_000589319,0.198288,0.001720
pr_000862611,0.198288,0.002114
pr_000874115,0.198288,0.002126
pr_000883197,0.198288,0.002203
us_000567841,0.198288,0.002269
us_000585618,0.198288,0.002635
us_000572485,0.198288,0.002808
us_000562405,0.198288,0.002949
us_000586997,0.198288,0.003645
us_000588097,0.198288,0.003735
pr_000830380,0.198288,0.003957
pr_000877188,0.198288,0.004190
us_000559866,0.198288,0.004253
pr_001084098,0.198288,0.004275
us_000580185,0.198288,0.004518
us_000616884,0.198288,0.004596
us_000599707,0.198288,0.004662
pr_000538336,0.198288,0.005034
pr_000924785,0.198288,0.005044
pr_000441308,0.198288,0.005045
pr_000735831,0.198288,0.005046
pr_000886481,0.198288,0.005063
pr_001050972,0.198288,0.005072
us_000244682,0.198288,0.005335
pr_000828472,0.198288,0.005397
us_000487704,0.198288,0.005448
pr_000871051,0.198288,0.005465
pr_000859835,0.198288,0.005554
pr_001387824,0.198288,0.005792
