Product ID : 1021 JPs covered : 67 : Banking, 
pr_001076569,0.045310, 0.136046
pr_001927610,0.045310, 0.136046
pr_000712602,0.045310, 0.136046
pr_000912529,0.045310, 0.136046
pr_001647492,0.045310, 0.136046
pr_000670724,0.045310, 0.136046
pr_001934133,0.045310, 0.136046
pr_001826910,0.045310, 0.136046
pr_000880891,0.045310, 0.136046
pr_000953856,0.045310, 0.136046
pr_000742151,0.045310, 0.136046
pr_000742340,0.045310, 0.136046
pr_000829037,0.045310, 0.136046
pr_000540932,0.045310, 0.136046
pr_001905818,0.045310, 0.136046
pr_000739415,0.045310, 0.136046
pr_000829596,0.045310, 0.136046
pr_000738504,0.045310, 0.136046
pr_002167978,0.045310, 0.136046
pr_000865384,0.045310, 0.136046
pr_000927571,0.045310, 0.136046
pr_001819745,0.045310, 0.136046
pr_002141698,0.045310, 0.136046
pr_000735767,0.045310, 0.136046
pr_000844315,0.045310, 0.136046
pr_000968229,0.045310, 0.136046
pr_000894359,0.045310, 0.136046
pr_001068127,0.045310, 0.136046
pr_000661882,0.045310, 0.136046
pr_001078875,0.045310, 0.136046
pr_002117641,0.045310, 0.136046
pr_000585204,0.045310, 0.136046
pr_000737991,0.045310, 0.136046
pr_001412121,0.045310, 0.136046
pr_000982451,0.045310, 0.136046
pr_000581881,0.045310, 0.136046
pr_000873216,0.045310, 0.136046
pr_000667851,0.045310, 0.136046
pr_001953546,0.045310, 0.136046
pr_002106822,0.045310, 0.136046
pr_001765624,0.045310, 0.136046
pr_001686042,0.045310, 0.136046
pr_000728002,0.045310, 0.136046
pr_000899343,0.045310, 0.136046
pr_000981683,0.045310, 0.136046
pr_000853706,0.045310, 0.136046
pr_001036266,0.045310, 0.136046
pr_002147767,0.045310, 0.136046
pr_000653153,0.045310, 0.136046
pr_000872949,0.045310, 0.136046
pr_001076531,0.045310, 0.136046
pr_000970265,0.045310, 0.136046
pr_002169112,0.045310, 0.136046
pr_002162386,0.045310, 0.136046
pr_000856000,0.045310, 0.136046
pr_000978040,0.045310, 0.136046
pr_001907157,0.045310, 0.136046
pr_001937599,0.045310, 0.136046
pr_001922275,0.045310, 0.136046
pr_000486466,0.045310, 0.136046
pr_000560048,0.045310, 0.136046
pr_000872696,0.045310, 0.136046
pr_000875970,0.045310, 0.136046
pr_000984515,0.045310, 0.136046
pr_000711984,0.045310, 0.136046
pr_000982089,0.045310, 0.136046
pr_000733104,0.045310, 0.136046
pr_000942781,0.045310, 0.136046
pr_000736307,0.045310, 0.136046
pr_000728368,0.045310, 0.136046
pr_000468056,0.045310, 0.136046
pr_000851772,0.045310, 0.136046
pr_000883132,0.045310, 0.136046
pr_001817100,0.045310, 0.136046
pr_000442281,0.045310, 0.136046
pr_002223211,0.045310, 0.136046
pr_000883852,0.045310, 0.136046
pr_000857780,0.045310, 0.136046
pr_000745315,0.045310, 0.136046
pr_000829390,0.045310, 0.136046
pr_000736544,0.045310, 0.136046
pr_000823022,0.045310, 0.136046
pr_000669182,0.045310, 0.136046
pr_000635983,0.045310, 0.136046
pr_000883605,0.045310, 0.136046
pr_000905513,0.045310, 0.136046
pr_000730680,0.045310, 0.136046
pr_001647911,0.045310, 0.136046
pr_002152168,0.045310, 0.136046
pr_001920165,0.045310, 0.136046
pr_000987223,0.045310, 0.136046
pr_000712182,0.045310, 0.136046
pr_002141920,0.045310, 0.136046
pr_001921717,0.045310, 0.136046
pr_002108613,0.045310, 0.136046
pr_001745822,0.045310, 0.136046
pr_000886341,0.045310, 0.136046
pr_000860407,0.045310, 0.136046
pr_002178480,0.045310, 0.136046
pr_002100170,0.045310, 0.136046
pr_002143367,0.045310, 0.136046
pr_000967066,0.045310, 0.136046
pr_002233298,0.045310, 0.136046
pr_000843975,0.045310, 0.136046
pr_001735848,0.045310, 0.136046
pr_001910068,0.045310, 0.136046
pr_001716160,0.045310, 0.136046
pr_000737730,0.045310, 0.136046
pr_001963478,0.045310, 0.136046
pr_000908467,0.045310, 0.136046
pr_000640494,0.045310, 0.136046
pr_000718198,0.045310, 0.136046
pr_001609862,0.045310, 0.136046
pr_000864439,0.045310, 0.136046
pr_000665184,0.045310, 0.136046
pr_000731272,0.045310, 0.136046
pr_001931221,0.045310, 0.136046
pr_001735815,0.045310, 0.136046
pr_000666118,0.045310, 0.136046
pr_000736327,0.045310, 0.136046
pr_000857067,0.045310, 0.136047
pr_001007711,0.045310, 0.136047
pr_000709011,0.045310, 0.136047
pr_000876333,0.045310, 0.136049
pr_000637423,0.045310, 0.136049
pr_000650351,0.045310, 0.136049
pr_000705837,0.045310, 0.136054
pr_000568292,0.045310, 0.136069
pr_000967788,0.045310, 0.136071
pr_001073447,0.045310, 0.136073
pr_000581605,0.045310, 0.136073
pr_000870489,0.045310, 0.136073
pr_000670506,0.045310, 0.136073
pr_000843919,0.045310, 0.136073
pr_000567802,0.045310, 0.136073
pr_000857924,0.045310, 0.136073
pr_000736331,0.045310, 0.136073
pr_000736377,0.045310, 0.136073
pr_000578519,0.045310, 0.136073
pr_000999680,0.045310, 0.136073
pr_000988957,0.045310, 0.136076
pr_000995556,0.045310, 0.136080
pr_001765553,0.045310, 0.136088
pr_001157901,0.045310, 0.136096
pr_001000814,0.045310, 0.136112
pr_002127945,0.045310, 0.136113
pr_000698202,0.045310, 0.136118
pr_000887171,0.045310, 0.136118
pr_000694997,0.045310, 0.136118
pr_001393446,0.045310, 0.136118
pr_000635163,0.045310, 0.136118
pr_000995440,0.045310, 0.136125
pr_000857912,0.045310, 0.136144
pr_000741347,0.045310, 0.136144
pr_000861630,0.045310, 0.136144
pr_000824798,0.045310, 0.136145
pr_001743340,0.045310, 0.136167
pr_001737418,0.045310, 0.136167
pr_000898767,0.045310, 0.136167
pr_001121517,0.045310, 0.136169
pr_001769700,0.045310, 0.136169
pr_001743150,0.045310, 0.136169
pr_001121474,0.045310, 0.136169
pr_000746828,0.045310, 0.136169
pr_001907235,0.045310, 0.136171
pr_000728456,0.045310, 0.136172
pr_000572424,0.045310, 0.136201
pr_001866813,0.045310, 0.136211
pr_001153376,0.045310, 0.136241
pr_001105453,0.045310, 0.136263
pr_000989101,0.045310, 0.136263
pr_000858328,0.045310, 0.136302
pr_000691380,0.045310, 0.136322
pr_000850890,0.045310, 0.136334
pr_000989103,0.045310, 0.136335
pr_000440091,0.045310, 0.136445
pr_000696153,0.045310, 0.136446
pr_001070232,0.045310, 0.136470
pr_002153110,0.045310, 0.136471
pr_001649965,0.045310, 0.136471
pr_000968290,0.045310, 0.136471
pr_000736538,0.045310, 0.136471
pr_000663968,0.045310, 0.136471
pr_000883949,0.045310, 0.136471
pr_000882857,0.045310, 0.136471
pr_000998056,0.045310, 0.136471
pr_002229925,0.045310, 0.136474
pr_002139444,0.045310, 0.136474
pr_000876965,0.045310, 0.136477
pr_001152146,0.045310, 0.136502
pr_000737477,0.045310, 0.136524
pr_000859835,0.045310, 0.136554
pr_000970430,0.045310, 0.136554
pr_000826147,0.045310, 0.136574
pr_001946854,0.045310, 0.136593
pr_000985121,0.045310, 0.136638
pr_000970524,0.045310, 0.136638
pr_001143225,0.045310, 0.136639
pr_001743184,0.045310, 0.136665
pr_000693485,0.045310, 0.136679
pr_000637087,0.045310, 0.136899
pr_000476901,0.045310, 0.136939
pr_001688306,0.045310, 0.137029
pr_001153749,0.045310, 0.137079
pr_000904761,0.045310, 0.137153
pr_000486458,0.045310, 0.137308
pr_000433841,0.045310, 0.137317
pr_000700103,0.045310, 0.137466
pr_000831468,0.045310, 0.137633
pr_000580491,0.045310, 0.137695
pr_000663478,0.045310, 0.137701
pr_001019420,0.045310, 0.137728
pr_001914943,0.045310, 0.137777
pr_000982805,0.045310, 0.137802
pr_000706180,0.045310, 0.138000
pr_001036970,0.045310, 0.138045
pr_000736296,0.045310, 0.138170
pr_000866927,0.045310, 0.138317
pr_001928332,0.045310, 0.138764
pr_001659807,0.045310, 0.138764
pr_000846836,0.045310, 0.138764
pr_001735155,0.045310, 0.138764
pr_000587731,0.045310, 0.138764
pr_000847578,0.045310, 0.138768
pr_001074192,0.045310, 0.138963
pr_001080103,0.045310, 0.139667
pr_000670551,0.045310, 0.139926
pr_001002650,0.045310, 0.140054
pr_000923817,0.045310, 0.140125
pr_000939285,0.045310, 0.140315
pr_000857696,0.045310, 0.140522
pr_000585978,0.045310, 0.140690
pr_000890571,0.045310, 0.141072
pr_000644713,0.045310, 0.141074
pr_000974089,0.045310, 0.141195
pr_001979264,0.045310, 0.141583
pr_000856465,0.045310, 0.142320
pr_001134697,0.045310, 0.142802
pr_000916982,0.045310, 0.143496
pr_001914913,0.045310, 0.143496
pr_001000208,0.045310, 0.143540
pr_000578883,0.045310, 0.143601
pr_000580507,0.045310, 0.143617
pr_000981365,0.045310, 0.143943
pr_000585858,0.045310, 0.144287
pr_000903518,0.045310, 0.145990
pr_001153155,0.045310, 0.146008
pr_000732348,0.045310, 0.146095
pr_000830992,0.045310, 0.146095
pr_002228518,0.045310, 0.146095
pr_000465575,0.045310, 0.146122
pr_001597668,0.045310, 0.146280
pr_000973180,0.045310, 0.146490
pr_002162534,0.045310, 0.146599
pr_000660815,0.045310, 0.147083
pr_001969561,0.045310, 0.148527
pr_000821865,0.045310, 0.148860
pr_000734031,0.045310, 0.148875
pr_000891472,0.045310, 0.149273
pr_000547776,0.045310, 0.149369
pr_000842875,0.045310, 0.149377
pr_000952999,0.045310, 0.149603
pr_002179505,0.045310, 0.150421
pr_002179506,0.045310, 0.150781
pr_001009473,0.045310, 0.151125
pr_001582511,0.045310, 0.151384
pr_000725719,0.045310, 0.151718
pr_000939988,0.045310, 0.151805
pr_001003020,0.045310, 0.152223
pr_001063599,0.045310, 0.153345
pr_000645579,0.045310, 0.155945
pr_000830066,0.045310, 0.168250
pr_000855583,0.045310, 0.168820
pr_001585866,0.045310, 0.170493
pr_001695424,0.045310, 0.172502
pr_001164176,0.045310, 0.262657
pr_001035929,0.045310, 0.971333
pr_001685985,0.045310, 0.981866
pr_001038011,0.045310, 1.033276
pr_001058576,0.045310, 1.097639
