Product ID : 7792 # of JPs covered : 1 : 216 : Accounting-Non-Profit, 
OID,Confidence at Map Node,Error at Map Node
us_000531608,0.076999,0.008685
us_000537625,0.076999,0.008691
us_000539931,0.076999,0.008693
us_000543596,0.076999,0.008698
us_000545489,0.076999,0.008700
us_000514542,0.076999,0.008703
us_000524885,0.076999,0.008713
us_000559193,0.076999,0.008723
us_000562158,0.076999,0.008730
us_000522480,0.076999,0.008740
us_000576925,0.076999,0.008781
us_000574563,0.076999,0.008787
us_000598154,0.076999,0.008821
us_000554585,0.076999,0.009091
pr_001438523,0.076999,0.010845
pr_001533877,0.076999,0.010845
pr_001476710,0.076999,0.010845
pr_001219903,0.076999,0.010845
pr_001425854,0.076999,0.010845
pr_001418468,0.076999,0.010845
pr_001419047,0.076999,0.010845
pr_001339624,0.076999,0.011456
us_000528266,0.076999,0.011523
us_000538760,0.076999,0.011763
us_000523326,0.076999,0.012059
pr_001344560,0.076999,0.013078
pr_001239377,0.076999,0.013078
pr_001492727,0.076999,0.013078
us_000503138,0.076999,0.013144
pr_001353117,0.076999,0.013176
pr_001358457,0.076999,0.013179
pr_001330085,0.076999,0.013179
pr_001278213,0.076999,0.013179
pr_001261155,0.076999,0.013179
pr_001323653,0.076999,0.013179
pr_001212319,0.076999,0.013179
pr_001284490,0.076999,0.013179
pr_001218456,0.076999,0.013179
pr_001208300,0.076999,0.013179
pr_001264328,0.076999,0.013179
pr_001344736,0.076999,0.013179
pr_001317824,0.076999,0.013179
pr_001315864,0.076999,0.013179
pr_001271985,0.076999,0.013179
pr_001306606,0.076999,0.013179
pr_001326105,0.076999,0.013179
pr_001534199,0.076999,0.013179
pr_001280326,0.076999,0.013179
pr_001343103,0.076999,0.013179
pr_001343018,0.076999,0.013179
pr_001208687,0.076999,0.013179
pr_001206515,0.076999,0.013179
pr_001326494,0.076999,0.013179
pr_001281560,0.076999,0.013179
pr_001204027,0.076999,0.013179
pr_001359501,0.076999,0.013179
pr_001170199,0.076999,0.013179
pr_001323550,0.076999,0.013179
pr_001363256,0.076999,0.013179
pr_001285145,0.076999,0.013179
pr_001264210,0.076999,0.013179
pr_001329385,0.076999,0.013179
pr_001419433,0.076999,0.013179
pr_001328884,0.076999,0.013179
pr_001493476,0.076999,0.013179
pr_001199291,0.076999,0.013179
pr_001341780,0.076999,0.013179
pr_001304979,0.076999,0.013179
pr_001501100,0.076999,0.013179
pr_001312053,0.076999,0.013179
pr_001364137,0.076999,0.013179
pr_001256344,0.076999,0.013179
pr_001328121,0.076999,0.013179
pr_001271572,0.076999,0.013179
pr_001300610,0.076999,0.013179
pr_001306668,0.076999,0.013179
pr_001307864,0.076999,0.013179
us_000541732,0.076999,0.013263
pr_001306372,0.076999,0.013297
pr_001316007,0.076999,0.013297
pr_001285620,0.076999,0.013297
pr_001326857,0.076999,0.013297
pr_001260208,0.076999,0.013297
pr_001355300,0.076999,0.013297
pr_001276496,0.076999,0.013297
pr_001363259,0.076999,0.013297
pr_001270007,0.076999,0.013297
pr_001311965,0.076999,0.013297
pr_001270493,0.076999,0.013297
pr_001206635,0.076999,0.013297
pr_001181239,0.076999,0.013297
pr_001351767,0.076999,0.013297
us_000523458,0.076999,0.013320
us_000537959,0.076999,0.013344
us_000546797,0.076999,0.013375
us_000522394,0.076999,0.013377
us_000522710,0.076999,0.013408
us_000585315,0.076999,0.013429
us_000521214,0.076999,0.013481
us_000536128,0.076999,0.013505
us_000578970,0.076999,0.013556
us_000531479,0.076999,0.013556
us_000571102,0.076999,0.013574
us_000596525,0.076999,0.013585
us_000514377,0.076999,0.013730
pr_001301106,0.076999,0.013782
pr_001270888,0.076999,0.013790
us_000525899,0.076999,0.014194
us_000562781,0.076999,0.014210
us_000581652,0.076999,0.014224
us_000574162,0.076999,0.014272
us_000586721,0.076999,0.014693
us_000510155,0.076999,0.014695
pr_001302096,0.076999,0.014754
pr_001285003,0.076999,0.014754
pr_001264337,0.076999,0.014754
pr_001300858,0.076999,0.014754
pr_001357018,0.076999,0.014754
pr_001300422,0.076999,0.014754
pr_001288250,0.076999,0.014754
pr_001421809,0.076999,0.014754
pr_001345220,0.076999,0.014754
pr_001329678,0.076999,0.014754
pr_001344724,0.076999,0.014754
us_000526334,0.076999,0.014834
pr_001187898,0.076999,0.014873
pr_001261077,0.076999,0.014873
pr_001210107,0.076999,0.014873
us_000522231,0.076999,0.015315
pr_001302814,0.076999,0.015365
us_000546535,0.076999,0.015628
pr_001501197,0.076999,0.015798
pr_001475628,0.076999,0.015798
us_000547137,0.076999,0.016323
pr_001330828,0.076999,0.016514
pr_001278847,0.076999,0.016514
us_000589069,0.076999,0.016746
us_000569085,0.076999,0.017424
us_000522476,0.076999,0.017446
pr_001421834,0.076999,0.018643
pr_001319605,0.076999,0.020640
pr_001327697,0.076999,0.020640
pr_001311002,0.076999,0.020640
pr_001305322,0.076999,0.020640
pr_001344989,0.076999,0.020703
pr_001355613,0.076999,0.020748
pr_001315923,0.076999,0.020759
us_000540836,0.076999,0.020775
us_000571745,0.076999,0.020935
us_000552585,0.076999,0.021105
pr_001239294,0.076999,0.021119
us_000574285,0.076999,0.021703
pr_001319941,0.076999,0.022022
us_000560551,0.076999,0.022234
us_000574950,0.076999,0.022368
us_000537199,0.076999,0.022443
pr_001189767,0.076999,0.022443
us_000523963,0.076999,0.023596
pr_001304241,0.076999,0.025819
us_000537829,0.076999,0.026460
pr_001451020,0.076999,0.026617
us_000593108,0.076999,0.026643
pr_001347984,0.076999,0.027051
pr_000824934,0.076999,0.028870
us_000519270,0.076999,0.028886
pr_001187860,0.076999,0.028909
us_000556085,0.076999,0.029133
pr_001324869,0.076999,0.029234
pr_001322196,0.076999,0.029264
pr_001352840,0.076999,0.029264
pr_001199924,0.076999,0.029264
pr_001316043,0.076999,0.029264
pr_001204250,0.076999,0.029264
pr_001328955,0.076999,0.029264
pr_001344208,0.076999,0.029264
pr_001232896,0.076999,0.029264
pr_001284105,0.076999,0.029264
pr_001349496,0.076999,0.029264
pr_001249035,0.076999,0.029264
pr_001378594,0.076999,0.029264
pr_001233431,0.076999,0.029264
pr_001272782,0.076999,0.029264
pr_001193659,0.076999,0.029264
pr_001261191,0.076999,0.029264
pr_001204874,0.076999,0.029264
pr_001172757,0.076999,0.029264
pr_001384448,0.076999,0.029264
pr_001255358,0.076999,0.029264
pr_001301382,0.076999,0.029264
pr_001422087,0.076999,0.029264
pr_001384886,0.076999,0.029264
pr_001324321,0.076999,0.029264
pr_001279169,0.076999,0.029264
pr_001213281,0.076999,0.029264
pr_001268169,0.076999,0.029264
pr_001287040,0.076999,0.029264
pr_001273818,0.076999,0.029264
pr_001330944,0.076999,0.029264
pr_001287194,0.076999,0.029264
pr_001357452,0.076999,0.029264
pr_001284870,0.076999,0.029264
pr_001238756,0.076999,0.029264
pr_001172247,0.076999,0.029264
pr_001276498,0.076999,0.029264
pr_001355714,0.076999,0.029264
pr_001236045,0.076999,0.029264
pr_001350112,0.076999,0.029264
pr_001255827,0.076999,0.029264
pr_001329682,0.076999,0.029264
pr_001236702,0.076999,0.029264
pr_001233013,0.076999,0.029264
pr_001373180,0.076999,0.029264
pr_001330059,0.076999,0.029264
pr_001360761,0.076999,0.029264
pr_001285979,0.076999,0.029264
pr_001256965,0.076999,0.029264
pr_001231209,0.076999,0.029264
pr_001330093,0.076999,0.029264
pr_001191901,0.076999,0.029264
pr_001230755,0.076999,0.029264
pr_001233166,0.076999,0.029264
pr_001354701,0.076999,0.029264
pr_001306716,0.076999,0.029264
pr_001376378,0.076999,0.029264
pr_001233242,0.076999,0.029264
pr_001206888,0.076999,0.029264
pr_001331114,0.076999,0.029264
pr_001267296,0.076999,0.029264
pr_001329849,0.076999,0.029383
pr_001324598,0.076999,0.029383
pr_001307396,0.076999,0.029383
pr_001325929,0.076999,0.029383
pr_001265927,0.076999,0.029383
pr_001374404,0.076999,0.029383
pr_001335719,0.076999,0.029383
pr_001288242,0.076999,0.029383
pr_001330155,0.076999,0.029383
pr_001355937,0.076999,0.029383
pr_001302957,0.076999,0.029383
pr_001201691,0.076999,0.029383
pr_001257195,0.076999,0.029383
us_000510587,0.076999,0.029499
us_000526377,0.076999,0.029504
us_000511309,0.076999,0.029544
us_000522590,0.076999,0.029794
us_000574037,0.076999,0.029850
us_000534130,0.076999,0.029859
us_000558982,0.076999,0.029869
pr_001316555,0.076999,0.029875
us_000551351,0.076999,0.030303
us_000587615,0.076999,0.030341
us_000522830,0.076999,0.030500
us_000576444,0.076999,0.030531
pr_001534659,0.076999,0.030586
us_000597394,0.076999,0.030772
us_000542633,0.076999,0.031027
pr_001275054,0.076999,0.032069
pr_001274301,0.076999,0.032069
pr_001299993,0.076999,0.032069
pr_000808072,0.076999,0.032069
pr_001207895,0.076999,0.032069
pr_001307524,0.076999,0.032069
pr_001314518,0.076999,0.032069
pr_001320009,0.076999,0.032069
pr_001172919,0.076999,0.032069
pr_001348481,0.076999,0.032069
pr_001357398,0.076999,0.032069
pr_001314251,0.076999,0.032069
pr_001318746,0.076999,0.032069
pr_001170126,0.076999,0.032069
pr_001280672,0.076999,0.032069
pr_001304466,0.076999,0.032069
pr_001187394,0.076999,0.032069
pr_001310121,0.076999,0.032069
pr_001299929,0.076999,0.032069
pr_001316248,0.076999,0.032069
pr_001307457,0.076999,0.032069
pr_001382903,0.076999,0.032069
pr_001205788,0.076999,0.032069
pr_001315404,0.076999,0.032069
pr_001300606,0.076999,0.032069
pr_001361521,0.076999,0.032069
pr_001271073,0.076999,0.032069
pr_001286091,0.076999,0.032069
pr_001302662,0.076999,0.032069
pr_001358317,0.076999,0.032069
pr_001281022,0.076999,0.032069
pr_001380029,0.076999,0.032069
pr_001322690,0.076999,0.032069
pr_001173527,0.076999,0.032069
pr_001339557,0.076999,0.032069
pr_001202260,0.076999,0.032069
pr_001343746,0.076999,0.032069
pr_001353498,0.076999,0.032069
pr_001329848,0.076999,0.032110
pr_001364211,0.076999,0.032110
pr_001270073,0.076999,0.032110
pr_001301954,0.076999,0.032110
pr_001255439,0.076999,0.032110
pr_001234824,0.076999,0.032110
pr_001285226,0.076999,0.032110
pr_001374880,0.076999,0.032110
pr_001364331,0.076999,0.032110
pr_001312254,0.076999,0.032110
pr_001269899,0.076999,0.032110
pr_001285455,0.076999,0.032110
pr_001338652,0.076999,0.032110
pr_001337728,0.076999,0.032110
pr_001324698,0.076999,0.032110
pr_001378122,0.076999,0.032110
pr_001365597,0.076999,0.032110
pr_001197910,0.076999,0.032110
pr_001329235,0.076999,0.032110
pr_001177612,0.076999,0.032187
pr_001211245,0.076999,0.032187
pr_001169460,0.076999,0.032187
pr_001359359,0.076999,0.032187
pr_001177010,0.076999,0.032187
pr_001344099,0.076999,0.032187
us_000506074,0.076999,0.032286
us_000516317,0.076999,0.032304
us_000509807,0.076999,0.032518
us_000529183,0.076999,0.032641
us_000539575,0.076999,0.032677
pr_001210928,0.076999,0.032680
us_000539886,0.076999,0.032680
us_000548801,0.076999,0.032774
us_000537526,0.076999,0.032805
us_000536421,0.076999,0.032817
us_000537306,0.076999,0.032835
us_000513464,0.076999,0.032859
us_000506854,0.076999,0.032935
us_000528671,0.076999,0.032974
us_000544472,0.076999,0.033055
us_000570196,0.076999,0.033120
us_000542728,0.076999,0.033135
us_000588077,0.076999,0.033385
us_000512663,0.076999,0.033591
us_000516693,0.076999,0.033931
us_000506841,0.076999,0.034353
pr_001311187,0.076999,0.034443
pr_001261128,0.076999,0.034443
pr_001327715,0.076999,0.035024
pr_001339657,0.076999,0.035024
pr_001260832,0.076999,0.035024
pr_001273167,0.076999,0.035024
pr_001298939,0.076999,0.035024
pr_001328967,0.076999,0.035024
us_000512576,0.076999,0.035315
us_000522267,0.076999,0.035648
us_000521775,0.076999,0.035871
pr_001345701,0.076999,0.036820
pr_001259262,0.076999,0.037063
pr_001172971,0.076999,0.037248
pr_001305389,0.076999,0.037248
pr_001341843,0.076999,0.037248
pr_001206700,0.076999,0.037248
pr_001203619,0.076999,0.037248
pr_001286371,0.076999,0.037248
pr_001287046,0.076999,0.037248
pr_001357538,0.076999,0.037248
pr_001193905,0.076999,0.037248
pr_001337422,0.076999,0.037248
pr_001332357,0.076999,0.037248
pr_001323846,0.076999,0.037248
pr_001176180,0.076999,0.037265
pr_001483553,0.076999,0.037288
pr_001188323,0.076999,0.037366
pr_001280219,0.076999,0.037366
pr_001218375,0.076999,0.037366
us_000483448,0.076999,0.037562
pr_001323220,0.076999,0.037566
pr_001362471,0.076999,0.037566
pr_001382718,0.076999,0.037566
pr_001272663,0.076999,0.037566
pr_001328009,0.076999,0.037566
pr_001350305,0.076999,0.037566
pr_001303159,0.076999,0.037566
pr_001325511,0.076999,0.037685
pr_001312894,0.076999,0.037685
us_000556892,0.076999,0.037723
us_000516793,0.076999,0.037826
us_000541659,0.076999,0.037852
pr_001212704,0.076999,0.037897
us_000540519,0.076999,0.037905
us_000559061,0.076999,0.037950
us_000521503,0.076999,0.038119
pr_001171923,0.076999,0.038128
us_000529398,0.076999,0.038167
pr_001218186,0.076999,0.038177
pr_001280278,0.076999,0.038823
pr_001199284,0.076999,0.038823
pr_001340840,0.076999,0.038823
us_000590115,0.076999,0.038891
us_000594112,0.076999,0.039217
pr_001317519,0.076999,0.039275
us_000548130,0.076999,0.039680
us_000540671,0.076999,0.040035
us_000523129,0.076999,0.040090
pr_001473817,0.076999,0.040125
pr_001316905,0.076999,0.040203
us_000572114,0.076999,0.040298
pr_001279586,0.076999,0.041421
pr_001368630,0.076999,0.041421
pr_001279255,0.076999,0.041540
pr_001265881,0.076999,0.041540
us_000512165,0.076999,0.041712
us_000594339,0.076999,0.041772
us_000483043,0.076999,0.041972
pr_001348030,0.076999,0.042745
pr_001286226,0.076999,0.042745
us_000537207,0.076999,0.042851
pr_001465612,0.076999,0.042851
us_000525399,0.076999,0.043214
pr_001288828,0.076999,0.043616
us_000531517,0.076999,0.044087
us_000589961,0.076999,0.044152
us_000614643,0.076999,0.044280
us_000517766,0.076999,0.044355
us_000513280,0.076999,0.044463
us_000534549,0.076999,0.045452
us_000580708,0.076999,0.045633
us_000522217,0.076999,0.045765
us_000544931,0.076999,0.047292
pr_001436529,0.076999,0.048149
pr_000821747,0.076999,0.048457
pr_001274384,0.076999,0.048575
pr_001249716,0.076999,0.048575
us_000524275,0.076999,0.048685
pr_001262007,0.076999,0.048809
pr_001177259,0.076999,0.048809
pr_001348519,0.076999,0.048809
pr_001255264,0.076999,0.048809
pr_001205981,0.076999,0.048809
pr_001555160,0.076999,0.048809
pr_001175505,0.076999,0.048809
pr_001210926,0.076999,0.048809
pr_001267358,0.076999,0.048809
pr_001337265,0.076999,0.048809
pr_001353656,0.076999,0.048809
pr_001305183,0.076999,0.048809
pr_001261141,0.076999,0.048809
pr_001206823,0.076999,0.048809
pr_001204994,0.076999,0.048809
pr_001262074,0.076999,0.048809
pr_001300895,0.076999,0.048809
pr_001277953,0.076999,0.048809
pr_001199501,0.076999,0.048809
pr_001528586,0.076999,0.048809
pr_001482365,0.076999,0.048809
pr_001353918,0.076999,0.048809
pr_001201922,0.076999,0.048809
pr_001332948,0.076999,0.048809
pr_001268309,0.076999,0.048809
pr_001256441,0.076999,0.048809
pr_001282775,0.076999,0.048809
pr_001306743,0.076999,0.048809
pr_001275049,0.076999,0.048809
pr_001305608,0.076999,0.048809
pr_001321573,0.076999,0.048809
pr_001238108,0.076999,0.048809
pr_001509730,0.076999,0.048809
pr_001377225,0.076999,0.048809
pr_001557810,0.076999,0.048809
pr_001265512,0.076999,0.048809
pr_001428128,0.076999,0.048809
pr_001334314,0.076999,0.048809
pr_001267652,0.076999,0.048927
pr_001333503,0.076999,0.048927
pr_001473010,0.076999,0.048927
pr_001387345,0.076999,0.048927
pr_001280734,0.076999,0.048927
pr_001350334,0.076999,0.048927
pr_001300996,0.076999,0.048927
pr_001264783,0.076999,0.048927
pr_001360718,0.076999,0.048927
pr_001249702,0.076999,0.048927
pr_001283458,0.076999,0.048927
us_000503964,0.076999,0.049370
pr_001335417,0.076999,0.049420
pr_001326588,0.076999,0.049420
us_000541886,0.076999,0.049492
us_000539600,0.076999,0.049517
us_000513485,0.076999,0.049700
us_000561042,0.076999,0.050166
pr_001387459,0.076999,0.050217
us_000537438,0.076999,0.050217
us_000514518,0.076999,0.050357
pr_001448247,0.076999,0.050498
us_000526600,0.076999,0.050499
us_000563299,0.076999,0.050521
us_000563674,0.076999,0.050532
us_000593430,0.076999,0.050939
pr_001270955,0.076999,0.050977
pr_001179830,0.076999,0.050977
pr_001303007,0.076999,0.050977
pr_001205175,0.076999,0.050977
pr_001200671,0.076999,0.050977
pr_001231623,0.076999,0.050977
pr_001339759,0.076999,0.050977
pr_001340565,0.076999,0.050977
pr_001358472,0.076999,0.050977
pr_001231187,0.076999,0.050977
pr_001204898,0.076999,0.050977
pr_001378657,0.076999,0.050977
pr_001334671,0.076999,0.050977
pr_001265555,0.076999,0.050977
pr_001232133,0.076999,0.050977
pr_001308931,0.076999,0.050977
pr_001231376,0.076999,0.050977
pr_001257366,0.076999,0.051096
pr_001370103,0.076999,0.051096
us_000511798,0.076999,0.051137
us_000523210,0.076999,0.051192
us_000523881,0.076999,0.051261
us_000589163,0.076999,0.051290
us_000512733,0.076999,0.051315
pr_001327017,0.076999,0.051464
pr_001355341,0.076999,0.051588
us_000512253,0.076999,0.052016
us_000537562,0.076999,0.052132
us_000572085,0.076999,0.052367
pr_001377874,0.076999,0.053333
pr_001333739,0.076999,0.053333
pr_001329391,0.076999,0.053985
pr_001174181,0.076999,0.053988
pr_001205891,0.076999,0.053988
pr_001359671,0.076999,0.053988
pr_001311165,0.076999,0.053988
pr_001209247,0.076999,0.054106
us_000522157,0.076999,0.054906
us_000604612,0.076999,0.055477
pr_001306907,0.076999,0.055563
pr_001340183,0.076999,0.055563
pr_001284037,0.076999,0.056130
pr_001349170,0.076999,0.056130
pr_001286571,0.076999,0.056179
pr_001543258,0.076999,0.056607
pr_001488639,0.076999,0.056951
pr_001204518,0.076999,0.056971
us_000521915,0.076999,0.056980
us_000554626,0.076999,0.057313
us_000522599,0.076999,0.057556
us_000535955,0.076999,0.058201
pr_001443413,0.076999,0.058241
pr_001237663,0.076999,0.059287
pr_001439579,0.076999,0.059287
pr_001495619,0.076999,0.059287
pr_001237692,0.076999,0.059287
pr_001323448,0.076999,0.059287
pr_001304791,0.076999,0.059405
us_000513261,0.076999,0.059444
pr_001210842,0.076999,0.059898
pr_001249303,0.076999,0.060072
pr_001372224,0.076999,0.060072
pr_001299691,0.076999,0.060072
us_000538574,0.076999,0.060118
us_000507486,0.076999,0.060882
us_000528583,0.076999,0.061467
us_000541469,0.076999,0.062438
pr_001205019,0.076999,0.062831
us_000511894,0.076999,0.062948
us_000536737,0.076999,0.063333
us_000526209,0.076999,0.063488
pr_001341910,0.076999,0.063618
us_000508366,0.076999,0.063931
pr_001335204,0.076999,0.064209
pr_001321348,0.076999,0.064209
pr_001201366,0.076999,0.064209
pr_001273326,0.076999,0.064209
pr_001278042,0.076999,0.064209
pr_001279502,0.076999,0.064209
pr_001277896,0.076999,0.064209
pr_001249289,0.076999,0.064209
pr_001315454,0.076999,0.064209
pr_001259309,0.076999,0.064209
pr_001363534,0.076999,0.064209
pr_001286065,0.076999,0.064209
pr_001272050,0.076999,0.064209
pr_001219859,0.076999,0.064209
pr_001315354,0.076999,0.064209
pr_001314588,0.076999,0.064209
pr_001310053,0.076999,0.064209
pr_001348338,0.076999,0.064209
pr_001316729,0.076999,0.064209
pr_001311323,0.076999,0.064327
pr_001315555,0.076999,0.064327
pr_001278087,0.076999,0.064327
pr_001219609,0.076999,0.064327
pr_001465643,0.076999,0.064440
us_000504183,0.076999,0.064594
pr_001306161,0.076999,0.064666
pr_001283805,0.076999,0.065051
us_000524198,0.076999,0.065815
pr_001475808,0.076999,0.065850
pr_001353333,0.076999,0.067777
us_000555771,0.076999,0.068537
us_000532548,0.076999,0.068897
pr_001363976,0.076999,0.069388
pr_001484597,0.076999,0.069394
pr_001355686,0.076999,0.070073
pr_001382886,0.076999,0.070073
pr_001274972,0.076999,0.070073
pr_001308272,0.076999,0.070073
pr_001315683,0.076999,0.070192
pr_001314419,0.076999,0.070643
us_000510796,0.076999,0.070744
pr_001206245,0.076999,0.070893
pr_001308558,0.076999,0.071082
us_000537534,0.076999,0.071488
pr_001342617,0.076999,0.072242
pr_001203461,0.076999,0.072242
pr_001203495,0.076999,0.072877
pr_001174160,0.076999,0.072877
pr_001196835,0.076999,0.072877
pr_001284707,0.076999,0.072877
pr_001187748,0.076999,0.072996
pr_001331392,0.076999,0.072996
pr_001280374,0.076999,0.072996
us_000593286,0.076999,0.073363
pr_001168593,0.076999,0.075046
pr_001300844,0.076999,0.075046
pr_001203781,0.076999,0.075046
pr_001346528,0.076999,0.075087
pr_001333669,0.076999,0.075087
pr_001356705,0.076999,0.075206
us_000553721,0.076999,0.075449
pr_001270697,0.076999,0.075699
pr_001431941,0.076999,0.075841
pr_001361849,0.076999,0.076718
pr_001219689,0.076999,0.076718
pr_001357894,0.076999,0.076718
pr_001275830,0.076999,0.076718
pr_001260630,0.076999,0.076718
pr_001333340,0.076999,0.076718
pr_001217798,0.076999,0.076718
pr_001217581,0.076999,0.076836
pr_001322229,0.076999,0.078002
pr_001260187,0.076999,0.078002
pr_001189273,0.076999,0.078375
us_000506291,0.076999,0.078414
pr_001266811,0.076999,0.078568
pr_001503819,0.076999,0.081053
pr_001187333,0.076999,0.081337
us_000517095,0.076999,0.081804
pr_001343412,0.076999,0.081897
pr_001324352,0.076999,0.081897
us_000503137,0.076999,0.081986
pr_001343191,0.076999,0.082807
pr_001496787,0.076999,0.083221
pr_001362967,0.076999,0.083356
us_000557295,0.076999,0.083609
pr_001334483,0.076999,0.084073
pr_001351441,0.076999,0.084141
pr_001312039,0.076999,0.084182
pr_001303337,0.076999,0.084182
pr_001300699,0.076999,0.084182
us_000562780,0.076999,0.084302
pr_001368500,0.076999,0.084399
us_000592880,0.076999,0.084966
pr_001380467,0.076999,0.085473
pr_001340893,0.076999,0.085473
pr_001284434,0.076999,0.088319
pr_001315261,0.076999,0.088319
pr_001209166,0.076999,0.088319
us_000559192,0.076999,0.088447
pr_001523987,0.076999,0.088535
pr_001434477,0.076999,0.088661
pr_001423743,0.076999,0.088839
pr_001443204,0.076999,0.088972
pr_001390197,0.076999,0.088972
pr_001210338,0.076999,0.090460
pr_001283407,0.076999,0.091026
pr_001311691,0.076999,0.091297
us_000529572,0.076999,0.091336
pr_001303740,0.076999,0.091786
pr_001212357,0.076999,0.091786
pr_001331932,0.076999,0.091786
pr_001344966,0.076999,0.091905
us_000614545,0.076999,0.092485
pr_001262038,0.076999,0.093156
pr_001210004,0.076999,0.094142
pr_001474484,0.076999,0.095296
pr_001334084,0.076999,0.096352
pr_000766289,0.076999,0.097061
pr_001208444,0.076999,0.097982
pr_001324295,0.076999,0.099758
pr_001271857,0.076999,0.099943
pr_001344645,0.076999,0.100828
pr_001271143,0.076999,0.100828
pr_001354132,0.076999,0.101000
us_000537354,0.076999,0.101149
us_000521608,0.076999,0.103544
pr_001338056,0.076999,0.105018
pr_001266760,0.076999,0.105018
pr_001351949,0.076999,0.105018
pr_001316401,0.076999,0.105018
pr_001380400,0.076999,0.105018
pr_001281143,0.076999,0.105018
pr_001259861,0.076999,0.105018
pr_001278331,0.076999,0.105018
pr_001340194,0.076999,0.105136
pr_001284054,0.076999,0.105136
pr_001207087,0.076999,0.105136
pr_001190654,0.076999,0.105136
pr_001306914,0.076999,0.105217
pr_001302517,0.076999,0.105249
pr_001288755,0.076999,0.105689
us_000513526,0.076999,0.106153
pr_001211071,0.076999,0.107186
pr_001274533,0.076999,0.107186
pr_001233502,0.076999,0.107186
pr_001271597,0.076999,0.107186
pr_001307102,0.076999,0.107186
pr_001232008,0.076999,0.107186
us_000522677,0.076999,0.108647
pr_001314535,0.076999,0.109768
pr_001281175,0.076999,0.110807
us_000600037,0.076999,0.111309
pr_001342815,0.076999,0.111772
pr_001370047,0.076999,0.111775
pr_001231757,0.076999,0.111775
pr_001331664,0.076999,0.111775
pr_001329565,0.076999,0.111775
pr_001260891,0.076999,0.111775
pr_001303991,0.076999,0.114496
pr_001195780,0.076999,0.114721
pr_001321959,0.076999,0.115496
pr_001311422,0.076999,0.115496
pr_001141561,0.076999,0.115614
pr_001274997,0.076999,0.115614
pr_001348107,0.076999,0.116281
pr_001362881,0.076999,0.116281
pr_001368594,0.076999,0.116400
pr_001188381,0.076999,0.117527
pr_001319008,0.076999,0.117527
pr_001364324,0.076999,0.117527
pr_001238494,0.076999,0.117527
pr_001210669,0.076999,0.117846
us_000562515,0.076999,0.117859
us_000522086,0.076999,0.118109
pr_001271317,0.076999,0.119695
pr_001340624,0.076999,0.119695
pr_001359817,0.076999,0.119695
us_000522692,0.076999,0.121155
pr_001496996,0.076999,0.122593
pr_001202138,0.076999,0.122824
us_000556855,0.076999,0.122940
us_000528738,0.076999,0.123674
pr_001264483,0.076999,0.123704
us_000506551,0.076999,0.123846
us_000509021,0.076999,0.124254
pr_001333683,0.076999,0.125069
us_000544684,0.076999,0.125525
pr_001334254,0.076999,0.126282
pr_001281509,0.076999,0.126282
pr_001314365,0.076999,0.126282
us_000531781,0.076999,0.126796
pr_001347770,0.076999,0.128005
pr_001335105,0.076999,0.128451
pr_001307782,0.076999,0.128790
pr_001200779,0.076999,0.131296
pr_001343754,0.076999,0.131296
pr_001359217,0.076999,0.131296
pr_001271456,0.076999,0.131296
pr_001378618,0.076999,0.131296
pr_001256084,0.076999,0.131296
pr_001323540,0.076999,0.131296
pr_001207421,0.076999,0.131296
us_000511002,0.076999,0.131660
us_000553683,0.076999,0.131858
pr_001212579,0.076999,0.133630
us_000604127,0.076999,0.133897
pr_001319142,0.076999,0.134039
pr_001205662,0.076999,0.134329
us_000572173,0.076999,0.135531
us_000536806,0.076999,0.135771
us_000536920,0.076999,0.136746
pr_001276744,0.076999,0.137065
pr_001211637,0.076999,0.137161
pr_001351769,0.076999,0.137184
us_000591066,0.076999,0.137406
us_000507488,0.076999,0.137888
pr_001281586,0.076999,0.138439
pr_001310298,0.076999,0.139763
pr_001324527,0.076999,0.139929
pr_001356108,0.076999,0.140468
pr_001345297,0.076999,0.140607
pr_001233635,0.076999,0.140960
pr_001495846,0.076999,0.141211
pr_001301184,0.076999,0.143178
pr_001350942,0.076999,0.143618
us_000569834,0.076999,0.143762
pr_001357835,0.076999,0.143764
pr_001199325,0.076999,0.143805
pr_001237561,0.076999,0.143805
pr_001199265,0.076999,0.143874
pr_000713160,0.076999,0.144078
pr_001258672,0.076999,0.146139
pr_001236981,0.076999,0.146244
pr_001316834,0.076999,0.146244
pr_001267910,0.076999,0.146363
us_000558561,0.076999,0.146809
pr_001265480,0.076999,0.147995
pr_001363745,0.076999,0.147995
pr_001335785,0.076999,0.147995
pr_001322049,0.076999,0.148413
us_000604150,0.076999,0.148582
us_000503724,0.076999,0.148625
pr_001352870,0.076999,0.148872
us_000556024,0.076999,0.150153
pr_001201003,0.076999,0.150351
pr_001344625,0.076999,0.152115
us_000529313,0.076999,0.152487
pr_001272258,0.076999,0.152822
pr_001189719,0.076999,0.152863
us_000570942,0.076999,0.156347
us_000548543,0.076999,0.156716
pr_001332545,0.076999,0.157209
pr_001339132,0.076999,0.157508
pr_001249248,0.076999,0.158473
us_000504181,0.076999,0.158554
us_000516821,0.076999,0.160255
us_000599893,0.076999,0.161074
pr_001385313,0.076999,0.161656
pr_001279825,0.076999,0.162453
us_000545201,0.076999,0.162575
pr_001257295,0.076999,0.163627
us_000539764,0.076999,0.164686
pr_001304907,0.076999,0.166998
pr_001301358,0.076999,0.167040
pr_001430913,0.076999,0.167547
