Prospect OID,Prospect BMU Dist,Product OID, Product Confidence,...
us_000464496,0.311065,993:0.692936,2064:0.353876,
pr_000374702,0.068038,895:0.144696,
pr_000455466,0.046915,2067:0.082387,
pr_000715669,0.247064,2064:0.581005,
pr_000645589,0.069522,972:0.173006,
pr_000659843,0.573534,2102:1.000000,
us_000596674,0.269265,2095:0.927958,
us_000576650,0.024111,2095:0.046321,
pr_000627455,0.071019,972:0.173006,
us_000500472,0.306360,2078:0.868027,
us_000582781,0.121034,2101:0.032735,
us_000513307,0.274759,2088:0.412241,966:0.258528,918:0.160355,
us_000564525,0.770118,918:0.112357,
pr_000718411,0.249780,1005:0.642199,
us_000473106,0.173108,997:0.380150,
pr_001043750,0.080233,1027:0.351804,
us_000514540,0.476877,2091:0.174709,
us_000596896,0.385786,1005:0.795767,
us_000511694,0.574750,930:0.540751,2070:0.299936,988:0.041718,
us_000504353,0.394448,949:0.750042,2148:0.267306,
pr_000708247,0.068038,895:0.144696,
pr_000633380,0.247218,2064:0.581005,
us_000593850,0.175798,933:0.583742,
pr_001128661,0.247257,2064:0.581005,
us_000572357,0.910891,215:0.247018,2107:0.119144,
pr_000630469,0.084883,1027:0.351804,
us_000575104,0.239809,2092:0.666139,
us_000504505,0.167026,983:0.619446,
pr_001907800,0.053150,2095:0.271069,
us_000543051,0.434994,1005:0.795767,
us_000518253,0.016113,2135:0.071116,
pr_000665983,0.071019,972:0.173006,
us_000458746,0.539389,957:0.099901,2074:0.019580,
pr_000223042,0.025110,2115:0.014110,
pr_000696136,0.247216,2064:0.581005,
us_000590740,0.383587,2108:0.924673,
us_000263920,0.146844,997:0.150180,
us_000533575,0.907502,957:0.110729,1005:0.014161,2132:0.013742,
us_000531695,0.237694,932:0.555872,
us_000460462,0.392831,1005:0.795767,
us_000608884,0.235491,2092:0.313876,
pr_000567191,0.185323,2091:0.510176,
pr_001131640,0.221346,1005:0.592200,
us_000482669,0.214784,2088:0.137370,966:0.132531,918:0.061439,
us_000459041,1.813816,2091:0.990933,2146:0.924450,895:0.805345,972:0.784108,
us_000556798,0.284108,2067:0.273280,
us_000494489,0.133907,2129:0.030475,
us_000494078,0.387882,957:0.826737,
pr_000373223,0.068038,895:0.144696,
us_000594381,0.171108,2095:0.747507,
us_000463764,0.224417,215:0.334758,2129:0.229623,
us_000522876,0.121384,988:0.072193,
us_000466980,0.734050,1027:1.000000,
us_000474660,0.433174,972:0.890675,
pr_002096568,0.247542,1005:0.642199,
us_000468307,0.028735,905:0.217479,
us_000464571,0.491548,949:0.358854,1047:0.023919,
us_000470967,0.206783,951:0.549339,966:0.189174,
pr_000431645,0.071019,972:0.173006,
us_000492280,0.173108,997:0.380150,
pr_000976477,0.248780,1005:0.642199,
pr_000992561,0.236109,2064:0.581005,
pr_001745822,0.136046,932:0.522655,
us_000488312,1.628777,2124:0.442369,2060:0.225976,930:0.197273,949:0.138303,2127:0.137058,890:0.061899,
pr_000908467,0.136046,932:0.522655,
us_000579947,0.094193,215:0.224731,
us_000615876,0.226960,918:0.188585,966:0.115193,
us_000550191,0.195012,997:0.150180,
us_000521568,0.150823,2067:0.339043,
us_000364032,0.306133,993:0.437233,2064:0.063365,
us_000461421,0.306265,215:0.619327,
us_000551678,0.135846,983:0.114262,
pr_000767137,0.056000,895:0.070406,
us_000523842,1.029268,2127:0.662272,1005:0.312785,2124:0.113289,890:0.063231,
pr_001391541,0.076220,2080:0.497630,
us_000536034,0.102412,983:0.064668,
us_000482371,0.186715,933:0.791252,
us_000541478,0.145390,2088:0.137370,966:0.132531,918:0.061439,
us_000498148,0.320921,895:0.858733,
us_000503416,0.190336,90:0.521280,89:0.108913,
pr_000875996,0.081559,2126:0.067998,
us_000492904,0.402353,2096:0.148030,
us_000482049,0.734050,1027:1.000000,
us_000539609,0.460133,2096:0.302743,2082:0.301198,
us_000470850,0.078605,997:0.054803,
us_000484551,0.092621,983:0.234137,
us_000548827,0.173571,997:0.380150,
us_000485354,0.279436,2129:0.458946,2107:0.352606,215:0.105130,
us_000540616,0.178756,2088:0.137370,966:0.132531,918:0.061439,
us_000530051,0.654760,997:0.323596,2120:0.231722,
us_000514167,0.019818,2126:0.105131,
us_000485757,0.292119,2085:0.468999,
us_000534433,0.281811,2088:0.137370,966:0.132531,918:0.061439,
us_000569660,0.130378,2104:0.247946,
us_000473853,0.211350,897:0.744057,
pr_000590030,0.032097,1037:0.202869,
us_000496198,0.154140,2103:0.736079,
us_000478747,0.077214,983:0.234137,
us_000591230,0.060186,2135:0.205453,
us_000538681,0.387912,2067:0.273280,
us_000490102,0.142981,918:0.501720,
pr_000965650,0.249860,1005:0.642199,
pr_000560922,0.134553,90:0.391115,
pr_001840394,1.780263,966:0.687447,2083:0.438782,2080:0.241575,949:0.210712,1005:0.144137,930:0.119948,933:0.071767,932:0.059327,1027:0.022985,968:0.010532,
us_000542735,0.044650,2107:0.133173,
pr_001652146,0.025110,2115:0.014110,
us_000571876,1.584323,2124:0.442369,2060:0.225976,930:0.197273,949:0.138303,2127:0.137058,890:0.061899,
us_000562639,0.388183,1005:0.795767,
us_000479043,0.529147,897:0.999192,
us_000545761,0.497773,2108:1.000000,
us_000556306,0.200287,2146:0.366215,972:0.147058,
pr_000678487,0.176076,949:0.456385,
us_000469368,0.186715,933:0.791252,
us_000526843,0.620197,915:0.004879,
us_000546301,1.311607,1005:0.909655,2132:0.245188,2127:0.032768,
us_000599129,0.023525,2067:0.014582,
us_000463860,0.515152,951:1.000000,966:0.280084,
us_000540589,0.565103,2092:0.666139,
us_000541776,2.182485,966:0.453802,2149:0.289999,
us_000501655,0.115435,2126:0.733738,
us_000466147,1.285454,997:1.000000,2120:0.603909,930:0.231311,1047:0.195961,949:0.009975,
us_000498818,0.187959,2095:0.291218,2126:0.174017,
us_000501292,0.722925,2104:0.993258,
us_000491171,1.675085,2093:0.395492,
pr_000769266,0.048038,933:0.249844,
us_000474070,0.093148,215:0.224731,
pr_000666554,0.247939,1005:0.642199,
us_000614968,0.128652,2104:0.247946,
us_000538124,0.029381,2126:0.182104,
us_000464855,0.267821,2107:0.727647,
us_000054312,0.177839,981:0.085838,
us_000613298,0.668261,932:1.000000,988:0.007542,
us_000481161,0.697395,895:0.835718,100:0.798381,2091:0.282081,
pr_000369097,0.069451,972:0.173006,
us_000406600,0.265920,215:0.182677,
pr_001613356,0.051401,2091:0.058780,
pr_001147134,0.068038,895:0.144696,
us_000513570,0.171108,2095:0.747507,
us_000481327,0.061563,983:0.027724,
pr_001651019,0.076220,2080:0.497630,
us_000524469,0.039551,215:0.019098,
us_000535882,1.828778,2085:0.809844,2132:0.304697,983:0.081720,
us_000528501,0.732021,2104:0.993258,
pr_000368584,0.070419,972:0.173006,
pr_000838971,0.134966,90:0.391115,
pr_001130372,0.245379,2064:0.581005,
us_000458744,0.284436,895:0.858733,
pr_001050933,0.046915,2067:0.082387,
pr_000720460,0.071019,972:0.173006,
us_000485653,0.215783,997:0.546923,
us_000482256,0.076844,983:0.234137,
us_000485939,0.236991,2067:0.102674,
us_000586316,0.387220,1005:0.795767,
us_000222171,0.161741,949:0.456385,
us_000527685,0.245535,2126:0.982070,
us_000553659,0.047913,2129:0.030475,
us_000487938,0.073740,2126:0.733738,
us_000579169,0.693065,2104:0.993258,
us_000616335,0.073885,2067:0.014582,
us_000576026,0.202808,949:0.456385,
us_000478998,0.096558,1037:0.507365,
us_000483476,0.169809,2146:0.366215,972:0.147058,
pr_000298892,0.294078,2093:0.697069,
us_000459983,0.500134,893:0.855656,968:0.197102,983:0.073384,
us_000108986,0.366575,1005:0.795767,
us_000253881,0.304540,2064:0.611467,993:0.547280,
us_000502824,0.134250,2067:0.095338,
pr_001624521,0.081036,2080:0.497630,
us_000578556,1.275457,1005:0.925952,2132:0.448719,983:0.255797,2085:0.201727,
us_000560152,0.100870,981:0.085838,
us_000493488,0.407606,932:0.826390,
us_000577773,0.092971,2067:0.025359,
us_000502721,1.672340,2096:0.803605,2082:0.610726,968:0.145899,893:0.015941,
us_000461612,0.199540,2146:0.366215,972:0.147058,
us_000539357,0.205579,930:0.164787,
us_000535435,0.058609,983:0.221848,
us_000471119,0.701775,957:1.000000,
us_000595147,0.191796,215:0.202119,
us_000571529,0.661840,215:0.392198,
us_000478365,0.167186,997:0.380150,
us_000549068,0.677947,988:0.587593,
pr_000896823,0.220352,932:0.555872,
us_000475711,0.429447,972:0.890675,
us_000592792,0.187334,933:0.123058,
us_000568750,0.405154,1005:0.795767,
us_000515985,0.279987,2085:0.468999,
us_000503400,1.193581,966:0.605065,2149:0.344214,
pr_000979004,0.136046,932:0.522655,
us_000558309,0.020663,2126:0.067998,
us_000471437,0.079916,997:0.054803,
us_000526070,0.659579,2064:0.985936,
us_000572724,0.600052,988:0.586830,
us_000464342,2.246463,2116:0.989635,949:0.888893,2148:0.885937,2069:0.720924,1047:0.395088,
pr_002113159,0.063277,2121:0.400033,
pr_000194734,0.249780,1005:0.642199,
pr_000556309,0.084883,1027:0.351804,
us_000124238,0.169136,997:0.380150,
pr_001064476,0.063422,2095:0.382661,
us_000507976,1.234251,2085:0.501091,
us_000514822,0.348462,2092:0.666139,
pr_001064479,0.046915,2067:0.082387,
pr_000981678,0.043874,2121:0.400033,
us_000551135,0.198612,2091:0.084773,2146:0.065631,972:0.020367,
us_000501457,0.117833,2123:0.456642,
us_000561994,0.067557,983:0.027724,
us_000582288,0.038555,215:0.019098,
us_000459666,0.479048,997:0.150180,
pr_001697214,0.113327,893:0.296768,
us_000580812,0.022505,2126:0.067998,
us_000463420,0.437891,1037:1.000000,
pr_000375927,0.065841,895:0.144696,
us_000483744,0.433174,972:0.890675,
us_000502051,0.221681,2064:0.581005,
pr_000965412,0.110606,893:0.296768,
us_000542025,0.057161,2126:0.442376,
us_000474498,0.107582,905:0.525547,
us_000600289,0.171108,2095:0.747507,
us_000582502,0.310601,949:0.750042,2148:0.267306,
us_000493098,0.313018,2129:0.711734,215:0.103734,
pr_001127857,0.247257,2064:0.581005,
pr_000626738,0.069522,972:0.173006,
us_000493282,0.404395,932:0.826390,
us_000463481,0.414656,972:0.851527,
us_000513689,0.155678,2095:0.747507,
pr_000708551,0.102511,2093:0.347139,
us_000512717,0.057417,895:0.144696,
us_000503482,0.223457,2064:0.581005,
us_000523316,0.724847,2064:0.985936,
us_000339025,2.143084,2116:0.989635,949:0.888893,2148:0.885937,2069:0.720924,1047:0.395088,
us_000483511,0.429603,972:0.890675,
us_000476334,0.169749,997:0.380150,
us_000520762,0.081262,997:0.054803,
us_000529869,0.158820,2071:0.271411,
us_000588178,0.295652,2092:0.666139,
us_000525696,0.152809,2091:0.510176,
us_000538365,0.723560,215:0.394155,
us_000579290,0.290435,983:0.012996,
us_000547260,0.019818,2126:0.105131,
us_000572653,0.157824,2091:0.510176,
us_000533541,0.646167,2091:0.968207,
us_000582319,0.145335,993:0.437233,2064:0.063365,
pr_000677504,0.043006,215:0.019098,
pr_000240633,0.245076,1005:0.642199,
us_000591147,0.062879,983:0.027724,
us_000483522,0.090189,1037:0.507365,
us_000506450,0.527397,2067:0.047202,
us_000526256,0.736194,930:0.606742,2070:0.547270,
us_000493200,0.161741,949:0.456385,
us_000480889,0.033932,2126:0.182104,
us_000547552,0.689718,2105:0.530377,
us_000506264,0.200844,2142:0.587825,
us_000571801,0.041016,215:0.019098,
us_000110835,0.227875,2067:0.044010,
us_000562958,1.013840,930:0.404991,2070:0.162954,
us_000566906,0.506943,930:0.635040,2070:0.401917,
us_000554135,0.021574,2126:0.067998,
pr_000617859,0.050119,895:0.070406,
pr_001621617,0.068038,895:0.144696,
us_000582971,0.966187,215:0.516729,
us_000606487,0.171108,2095:0.747507,
us_000573236,0.118914,997:0.054803,
us_000466833,1.132588,972:1.000000,2146:0.467958,2091:0.446602,895:0.016649,
pr_000582662,0.051911,2095:0.271069,
us_000483166,0.222457,2129:0.458946,2107:0.352606,215:0.105130,
pr_001130514,0.245379,2064:0.581005,
us_000563398,0.227033,2064:0.581005,
us_000536387,0.237646,2085:0.468999,
us_000477029,0.267089,972:0.283429,
us_000500467,0.612348,2142:1.000000,
us_000550188,0.721510,2064:0.985936,
pr_000580243,0.136046,932:0.522655,
us_000087207,0.083699,983:0.234137,
us_000502551,0.176978,890:0.062506,
us_000481042,0.045507,2126:0.238516,
us_000520358,0.019818,2126:0.105131,
us_000599742,0.039088,215:0.019098,
us_000473498,0.425602,2107:0.738997,215:0.319994,2129:0.170468,
us_000503917,0.201388,2085:0.468999,
us_000543997,0.335772,2092:0.666139,
pr_001128744,0.243510,2064:0.581005,
us_000615582,0.798443,1005:0.827618,2132:0.256198,983:0.009489,
us_000515929,0.310418,895:0.764121,
us_000475357,0.368581,932:0.826390,
us_000603495,0.108458,933:0.569031,
us_000483225,0.503741,2093:0.884422,
us_000443729,1.095246,915:0.061165,
us_000492027,0.323064,981:0.389760,
us_000550465,0.319877,895:0.764121,
us_000598294,0.239215,918:0.586420,
pr_001038046,0.046915,2067:0.082387,
us_000519608,0.237646,2085:0.468999,
pr_000847662,0.108696,893:0.296768,
us_000458647,0.258128,895:0.642628,
us_000468501,0.724847,2064:0.985936,
us_000511986,0.291908,2092:0.666139,
us_000470586,0.315130,895:0.764121,
us_000556245,0.049810,2067:0.017265,
pr_001041119,0.084883,1027:0.351804,
us_000462431,0.701775,957:1.000000,
us_000510556,0.575759,2092:0.678524,
us_000517428,0.090968,2076:0.144674,
pr_000394837,0.067359,972:0.173006,
us_000548520,0.106165,215:0.139125,
pr_000720200,0.082074,2080:0.498404,
us_000475539,0.019818,2126:0.105131,
us_000469004,0.317499,895:0.764121,
us_000533979,0.045457,2126:0.182104,
pr_000583212,0.249578,1005:0.642199,
pr_000516531,0.106236,90:0.391115,
pr_002050258,0.247257,2064:0.581005,
us_000511655,0.712714,949:0.795792,1047:0.366877,2069:0.233125,
pr_000360670,0.249780,1005:0.642199,
pr_002108752,0.034270,1037:0.202869,
us_000481059,1.344805,1005:0.909655,2132:0.245188,2127:0.032768,
us_000318733,0.048514,983:0.047159,
pr_001583646,0.055637,2108:0.099223,
pr_001950962,0.050982,2093:0.193038,
us_000483589,0.397859,2096:0.148030,
pr_001015996,0.044008,2067:0.082387,
us_000431491,0.186312,997:0.546923,
pr_001039420,0.041708,1037:0.254860,
pr_002028039,0.247257,2064:0.581005,
us_000511370,0.315130,895:0.764121,
us_000560615,0.145009,918:0.501720,
us_000525777,0.068109,2126:0.564967,
us_000465121,0.405294,2071:0.277108,2091:0.197016,2146:0.104394,972:0.044346,
us_000524803,0.056582,2067:0.025359,
us_000566217,0.322333,933:0.760848,
us_000544496,0.399644,2108:0.924673,
us_000478914,0.563255,2085:0.502380,983:0.093166,2132:0.035215,
us_000524595,0.224205,2107:0.727647,
us_000464672,0.331073,972:0.890675,
us_000565635,0.374720,2092:0.666139,
us_000484282,0.204577,949:0.456385,
us_000518165,0.325580,2092:0.666139,
pr_000193958,0.026114,2095:0.047896,
us_000508419,0.170861,2091:0.510176,
us_000460054,0.114495,933:0.569031,
us_000552143,0.604621,2096:0.148030,
us_000486730,0.401809,2095:0.125402,
us_000484572,0.484699,2085:0.502380,983:0.093166,2132:0.035215,
us_000554072,0.399889,2096:0.148030,
us_000580548,0.363880,932:0.826390,
us_000483832,0.145327,993:0.437233,2064:0.063365,
pr_000850767,0.038997,2103:0.281219,
pr_000854185,0.048038,933:0.249844,
us_000532383,0.095983,2067:0.017265,
pr_001034307,0.057417,895:0.144696,
us_000472434,1.389916,997:0.546923,
pr_000368603,0.084870,1027:0.351804,
us_000465477,0.158613,890:0.062506,
us_000505227,0.130200,2104:0.247946,
pr_001961906,0.136046,932:0.522655,
