Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_000640037,0.008610,No Mappings With Chosen Products
pr_000639152,0.006580,No Mappings With Chosen Products
pr_000744288,0.012414,No Mappings With Chosen Products
pr_000967805,0.006580,No Mappings With Chosen Products
pr_000258046,0.006580,No Mappings With Chosen Products
us_000568205,0.241249,No Mappings With Chosen Products
pr_001367361,0.000467,No Mappings With Chosen Products
us_000483032,0.006670,No Mappings With Chosen Products
us_000476405,0.551039,No Mappings With Chosen Products
pr_001048679,0.018918,No Mappings With Chosen Products
pr_000486801,0.006580,No Mappings With Chosen Products
pr_000592468,0.006580,No Mappings With Chosen Products
pr_000920556,0.007002,No Mappings With Chosen Products
us_000479530,0.213807,No Mappings With Chosen Products
pr_001273501,0.008166,No Mappings With Chosen Products
pr_000691114,0.081672,No Mappings With Chosen Products
pr_001174084,0.000467,No Mappings With Chosen Products
pr_001274700,0.000467,No Mappings With Chosen Products
pr_001685493,0.084679,No Mappings With Chosen Products
pr_001247498,0.000467,No Mappings With Chosen Products
pr_001375972,0.027722,No Mappings With Chosen Products
us_000471514,0.021202,No Mappings With Chosen Products
us_000539519,0.114145,No Mappings With Chosen Products
pr_000181305,0.012892,No Mappings With Chosen Products
us_000468503,0.001982,No Mappings With Chosen Products
pr_000740239,0.006606,No Mappings With Chosen Products
pr_001233583,1.006223,No Mappings With Chosen Products
pr_001467990,0.000467,No Mappings With Chosen Products
us_000537837,0.006580,No Mappings With Chosen Products
pr_001055743,0.001004,No Mappings With Chosen Products
pr_001175402,0.005043,No Mappings With Chosen Products
pr_000434670,0.006599,No Mappings With Chosen Products
pr_000650001,0.031716,No Mappings With Chosen Products
us_000498790,0.070241,No Mappings With Chosen Products
pr_002020422,0.006580,No Mappings With Chosen Products
us_000517350,0.006945,No Mappings With Chosen Products
pr_000194831,0.007135,No Mappings With Chosen Products
pr_001200009,0.000467,No Mappings With Chosen Products
us_000551993,1.142790,No Mappings With Chosen Products
us_000483053,0.388516,No Mappings With Chosen Products
us_000579114,0.024252,No Mappings With Chosen Products
pr_001666480,0.007570,No Mappings With Chosen Products
pr_000765912,0.007548,No Mappings With Chosen Products
pr_001337648,0.000467,No Mappings With Chosen Products
pr_001306223,0.000467,No Mappings With Chosen Products
pr_001074749,0.011069,No Mappings With Chosen Products
pr_000340649,0.006580,No Mappings With Chosen Products
pr_000590160,0.035570,No Mappings With Chosen Products
pr_000380328,0.006580,No Mappings With Chosen Products
pr_000811605,0.006580,No Mappings With Chosen Products
us_000616191,0.006580,No Mappings With Chosen Products
pr_001347125,0.000467,No Mappings With Chosen Products
pr_000920890,0.012422,No Mappings With Chosen Products
pr_001799074,0.112435,No Mappings With Chosen Products
pr_000864568,0.001520,No Mappings With Chosen Products
us_000589517,0.228742,No Mappings With Chosen Products
pr_000567120,0.006580,No Mappings With Chosen Products
pr_000175677,0.007371,No Mappings With Chosen Products
pr_001083532,0.006580,No Mappings With Chosen Products
us_000479518,0.134210,No Mappings With Chosen Products
pr_000996719,0.012892,No Mappings With Chosen Products
pr_001077255,0.005832,No Mappings With Chosen Products
us_000295758,0.005792,No Mappings With Chosen Products
pr_001286530,0.000467,No Mappings With Chosen Products
us_000233445,0.007598,No Mappings With Chosen Products
pr_001133734,0.006580,No Mappings With Chosen Products
pr_001185422,0.000467,No Mappings With Chosen Products
pr_000434234,0.015747,No Mappings With Chosen Products
pr_001081596,0.020770,No Mappings With Chosen Products
us_000492872,0.017969,No Mappings With Chosen Products
us_000462275,0.032469,No Mappings With Chosen Products
pr_001350109,0.000467,No Mappings With Chosen Products
pr_001568186,0.000078,No Mappings With Chosen Products
us_000541555,0.007585,No Mappings With Chosen Products
pr_000177082,0.006580,No Mappings With Chosen Products
us_000496755,0.005556,No Mappings With Chosen Products
us_000556475,0.008342,No Mappings With Chosen Products
pr_001888133,0.006800,No Mappings With Chosen Products
us_000536310,0.625059,No Mappings With Chosen Products
pr_000978067,0.015157,No Mappings With Chosen Products
pr_000273978,0.006580,No Mappings With Chosen Products
us_000504437,0.091684,No Mappings With Chosen Products
us_000494926,0.018394,No Mappings With Chosen Products
pr_001267711,0.000467,No Mappings With Chosen Products
pr_000979547,0.006704,No Mappings With Chosen Products
pr_001643532,0.006580,No Mappings With Chosen Products
pr_001442455,0.000467,No Mappings With Chosen Products
pr_001418878,0.000467,No Mappings With Chosen Products
pr_001884629,0.006854,No Mappings With Chosen Products
pr_000668618,0.007548,No Mappings With Chosen Products
pr_001367311,0.004307,No Mappings With Chosen Products
pr_001253956,0.000467,No Mappings With Chosen Products
pr_001189907,0.002397,No Mappings With Chosen Products
us_000596161,0.008744,No Mappings With Chosen Products
pr_001038653,0.007215,No Mappings With Chosen Products
us_000560391,0.010948,No Mappings With Chosen Products
pr_001418843,0.000467,No Mappings With Chosen Products
pr_001638065,0.005793,No Mappings With Chosen Products
pr_001372775,0.024890,No Mappings With Chosen Products
pr_001154499,0.007166,No Mappings With Chosen Products
pr_001247469,0.000467,No Mappings With Chosen Products
pr_001274291,0.000467,No Mappings With Chosen Products
pr_001265664,0.004866,No Mappings With Chosen Products
us_000576059,0.034316,No Mappings With Chosen Products
pr_000875992,0.013849,No Mappings With Chosen Products
pr_000176354,0.012829,No Mappings With Chosen Products
pr_002083029,0.006941,No Mappings With Chosen Products
pr_001034399,0.031755,No Mappings With Chosen Products
pr_002184383,0.006580,No Mappings With Chosen Products
us_000520331,1.152614,No Mappings With Chosen Products
pr_001271462,0.000467,No Mappings With Chosen Products
pr_001622635,0.006580,No Mappings With Chosen Products
pr_001010259,0.006580,No Mappings With Chosen Products
us_000567813,0.062615,No Mappings With Chosen Products
us_000489798,0.089821,No Mappings With Chosen Products
pr_001214866,1.004961,No Mappings With Chosen Products
pr_000217513,0.006731,No Mappings With Chosen Products
pr_001787618,0.006580,No Mappings With Chosen Products
us_000517966,0.017566,No Mappings With Chosen Products
us_000489138,0.221619,No Mappings With Chosen Products
pr_001561707,0.000078,No Mappings With Chosen Products
us_000488683,0.009125,No Mappings With Chosen Products
pr_001003553,0.007042,No Mappings With Chosen Products
us_000540941,0.008133,No Mappings With Chosen Products
pr_000961477,0.006943,No Mappings With Chosen Products
pr_000290011,0.006680,No Mappings With Chosen Products
pr_000961946,0.008263,No Mappings With Chosen Products
us_000599611,0.007718,No Mappings With Chosen Products
pr_000286792,0.013025,No Mappings With Chosen Products
pr_001187796,1.005288,No Mappings With Chosen Products
pr_001116334,0.012345,No Mappings With Chosen Products
pr_000879481,0.020236,No Mappings With Chosen Products
pr_000966498,0.006020,No Mappings With Chosen Products
pr_001326298,0.000467,No Mappings With Chosen Products
pr_000885385,0.006585,No Mappings With Chosen Products
pr_001418305,0.000467,No Mappings With Chosen Products
us_000568399,0.031141,No Mappings With Chosen Products
pr_001041507,0.006580,No Mappings With Chosen Products
pr_001169537,1.005345,No Mappings With Chosen Products
pr_001093873,0.006580,No Mappings With Chosen Products
us_000560550,0.014206,No Mappings With Chosen Products
pr_000932927,0.006622,No Mappings With Chosen Products
pr_001335681,0.002504,No Mappings With Chosen Products
us_000614531,0.080601,No Mappings With Chosen Products
us_000533581,0.155239,No Mappings With Chosen Products
us_000576092,0.066524,No Mappings With Chosen Products
pr_001030077,0.006537,No Mappings With Chosen Products
us_000521229,0.287291,No Mappings With Chosen Products
pr_000877235,0.026393,No Mappings With Chosen Products
us_000564626,0.008252,No Mappings With Chosen Products
pr_000186846,0.006580,No Mappings With Chosen Products
pr_001738377,0.006580,No Mappings With Chosen Products
pr_001871445,0.006966,No Mappings With Chosen Products
pr_001188442,1.005413,No Mappings With Chosen Products
us_000525779,0.061450,No Mappings With Chosen Products
pr_001108423,0.007166,No Mappings With Chosen Products
pr_001359024,0.059251,No Mappings With Chosen Products
pr_001857547,0.023706,No Mappings With Chosen Products
pr_001005320,0.006580,No Mappings With Chosen Products
us_000581453,0.029933,No Mappings With Chosen Products
pr_000294457,0.015459,No Mappings With Chosen Products
pr_001901241,0.021566,No Mappings With Chosen Products
pr_000662617,0.008039,No Mappings With Chosen Products
pr_001037467,0.015699,No Mappings With Chosen Products
pr_000509614,0.006192,No Mappings With Chosen Products
pr_001301318,0.000467,No Mappings With Chosen Products
pr_000406295,0.006785,No Mappings With Chosen Products
pr_000209227,0.006802,No Mappings With Chosen Products
pr_001534608,0.010833,No Mappings With Chosen Products
us_000483684,0.143461,No Mappings With Chosen Products
pr_001571824,1.007620,No Mappings With Chosen Products
pr_001736627,0.003039,No Mappings With Chosen Products
pr_000667438,0.008594,No Mappings With Chosen Products
us_000600932,0.006881,No Mappings With Chosen Products
pr_000165873,0.021554,No Mappings With Chosen Products
pr_001561567,1.006840,No Mappings With Chosen Products
pr_001011182,0.013224,No Mappings With Chosen Products
pr_001195104,0.000467,No Mappings With Chosen Products
pr_001408556,0.006580,No Mappings With Chosen Products
pr_000715564,0.006462,No Mappings With Chosen Products
us_000557326,0.008917,No Mappings With Chosen Products
pr_001318488,0.028546,No Mappings With Chosen Products
pr_000662980,0.007654,No Mappings With Chosen Products
pr_001358109,0.000467,No Mappings With Chosen Products
us_000479856,0.057285,No Mappings With Chosen Products
pr_001244510,1.005680,No Mappings With Chosen Products
us_000588332,0.207696,No Mappings With Chosen Products
pr_002108723,0.017679,No Mappings With Chosen Products
pr_000177072,0.005699,No Mappings With Chosen Products
us_000560383,0.040703,No Mappings With Chosen Products
pr_001336049,0.001346,No Mappings With Chosen Products
pr_001747697,0.006583,No Mappings With Chosen Products
us_000501671,0.122636,No Mappings With Chosen Products
us_000568362,0.008428,No Mappings With Chosen Products
us_000557737,0.006580,No Mappings With Chosen Products
pr_001192603,1.005345,No Mappings With Chosen Products
pr_000346112,0.020911,No Mappings With Chosen Products
pr_001330759,1.004961,No Mappings With Chosen Products
us_000315960,0.021202,No Mappings With Chosen Products
pr_001913584,0.005793,No Mappings With Chosen Products
pr_000889257,0.006580,No Mappings With Chosen Products
pr_000671346,0.006580,No Mappings With Chosen Products
pr_001320518,1.007573,No Mappings With Chosen Products
pr_000551947,0.006757,No Mappings With Chosen Products
pr_000512932,0.006582,No Mappings With Chosen Products
pr_001217332,0.025845,No Mappings With Chosen Products
pr_001027517,0.020891,No Mappings With Chosen Products
us_000557268,0.075250,No Mappings With Chosen Products
us_000507339,0.225314,No Mappings With Chosen Products
pr_001788445,0.006580,No Mappings With Chosen Products
pr_000180558,0.006848,No Mappings With Chosen Products
us_000568262,0.006671,No Mappings With Chosen Products
pr_001097880,0.006580,No Mappings With Chosen Products
pr_000908512,0.006580,No Mappings With Chosen Products
pr_001621166,0.005921,No Mappings With Chosen Products
pr_000439008,0.006590,No Mappings With Chosen Products
pr_001675378,0.006585,No Mappings With Chosen Products
pr_001358329,0.005101,No Mappings With Chosen Products
pr_001316113,0.028494,No Mappings With Chosen Products
us_000458641,0.042121,No Mappings With Chosen Products
pr_001074564,0.007601,No Mappings With Chosen Products
pr_001274718,0.000467,No Mappings With Chosen Products
pr_000777341,0.007002,No Mappings With Chosen Products
pr_001253245,0.000467,No Mappings With Chosen Products
pr_000581112,0.006580,No Mappings With Chosen Products
us_000465590,0.016099,No Mappings With Chosen Products
pr_001019125,0.000467,No Mappings With Chosen Products
pr_000591850,0.007209,No Mappings With Chosen Products
pr_001201029,1.005619,No Mappings With Chosen Products
us_000539235,0.007972,No Mappings With Chosen Products
us_000519178,0.177325,No Mappings With Chosen Products
pr_001979144,0.006966,No Mappings With Chosen Products
us_000515418,0.006490,No Mappings With Chosen Products
pr_001242630,0.000467,No Mappings With Chosen Products
pr_000609017,0.006580,No Mappings With Chosen Products
pr_001334665,1.008500,No Mappings With Chosen Products
pr_000296256,0.012345,No Mappings With Chosen Products
pr_000413912,0.006860,No Mappings With Chosen Products
pr_000937964,0.012229,No Mappings With Chosen Products
pr_000249160,0.006766,No Mappings With Chosen Products
us_000586843,1.007154,No Mappings With Chosen Products
pr_001811410,0.006580,No Mappings With Chosen Products
pr_001152348,0.006580,No Mappings With Chosen Products
pr_001319119,0.000467,No Mappings With Chosen Products
us_000514445,0.030595,No Mappings With Chosen Products
us_000571850,0.216233,No Mappings With Chosen Products
pr_000723810,0.008261,No Mappings With Chosen Products
us_000543875,0.107165,No Mappings With Chosen Products
pr_001650219,0.005793,No Mappings With Chosen Products
us_000563810,0.006580,No Mappings With Chosen Products
us_000525745,0.018429,No Mappings With Chosen Products
pr_001146736,0.014629,No Mappings With Chosen Products
us_000606520,0.007194,No Mappings With Chosen Products
pr_000196102,0.005793,No Mappings With Chosen Products
pr_001056356,0.017679,No Mappings With Chosen Products
pr_001246595,0.000467,No Mappings With Chosen Products
pr_000516661,0.021645,No Mappings With Chosen Products
pr_001243409,0.000467,No Mappings With Chosen Products
pr_000124594,0.014395,No Mappings With Chosen Products
us_000594031,0.006228,No Mappings With Chosen Products
pr_000243457,0.006704,No Mappings With Chosen Products
pr_001266191,0.002504,No Mappings With Chosen Products
pr_000636574,0.007584,No Mappings With Chosen Products
pr_001285542,0.000467,No Mappings With Chosen Products
us_000613557,0.229410,No Mappings With Chosen Products
us_000598261,0.031118,No Mappings With Chosen Products
pr_001304617,0.002504,No Mappings With Chosen Products
pr_000652268,0.005793,No Mappings With Chosen Products
pr_001987038,0.006580,No Mappings With Chosen Products
pr_000750433,0.006580,No Mappings With Chosen Products
us_000566684,0.084316,No Mappings With Chosen Products
us_000460215,0.008859,No Mappings With Chosen Products
pr_001931313,0.142120,No Mappings With Chosen Products
us_000573436,0.192981,No Mappings With Chosen Products
us_000185752,0.027214,No Mappings With Chosen Products
pr_000200538,0.005793,No Mappings With Chosen Products
pr_001874020,0.006853,No Mappings With Chosen Products
us_000581822,0.074363,No Mappings With Chosen Products
us_000561407,0.008744,No Mappings With Chosen Products
pr_000289623,0.006580,No Mappings With Chosen Products
pr_001737127,0.005793,No Mappings With Chosen Products
pr_001298202,0.000467,No Mappings With Chosen Products
pr_001931143,0.007050,No Mappings With Chosen Products
pr_001416471,0.005793,No Mappings With Chosen Products
us_000462976,0.021202,No Mappings With Chosen Products
pr_001474181,0.015090,No Mappings With Chosen Products
pr_000835783,0.007002,No Mappings With Chosen Products
pr_000191314,0.013025,No Mappings With Chosen Products
pr_000691663,0.006679,No Mappings With Chosen Products
pr_001814817,0.018051,No Mappings With Chosen Products
pr_001674704,0.006580,No Mappings With Chosen Products
us_000580420,0.008458,No Mappings With Chosen Products
pr_001120733,0.006449,No Mappings With Chosen Products
pr_000941283,0.007819,No Mappings With Chosen Products
us_000603487,0.007786,No Mappings With Chosen Products
pr_001374826,0.000467,No Mappings With Chosen Products
pr_000021619,0.012543,No Mappings With Chosen Products
pr_001486411,0.007228,No Mappings With Chosen Products
pr_001227381,1.004961,No Mappings With Chosen Products
pr_001263999,0.000467,No Mappings With Chosen Products
pr_000298856,0.013371,No Mappings With Chosen Products
pr_000637890,0.007059,No Mappings With Chosen Products
us_000575057,0.006388,No Mappings With Chosen Products
pr_001042200,0.007080,No Mappings With Chosen Products
pr_001115033,0.006580,No Mappings With Chosen Products
us_000570933,0.008450,No Mappings With Chosen Products
us_000529833,0.005662,No Mappings With Chosen Products
us_000589385,0.006580,No Mappings With Chosen Products
pr_001355032,0.000467,No Mappings With Chosen Products
pr_001163493,0.026393,No Mappings With Chosen Products
pr_001244250,0.000103,No Mappings With Chosen Products
pr_001203843,0.025845,No Mappings With Chosen Products
pr_000479048,0.006731,No Mappings With Chosen Products
us_000584082,0.804255,No Mappings With Chosen Products
pr_001122894,0.006704,No Mappings With Chosen Products
pr_000372034,0.031872,No Mappings With Chosen Products
us_000565524,0.062894,No Mappings With Chosen Products
us_000607800,0.010237,No Mappings With Chosen Products
pr_001586729,0.007508,No Mappings With Chosen Products
pr_001337007,0.028325,No Mappings With Chosen Products
pr_001158610,0.003039,No Mappings With Chosen Products
us_000481799,0.010934,No Mappings With Chosen Products
pr_001302455,0.002202,No Mappings With Chosen Products
pr_001942490,0.112747,No Mappings With Chosen Products
pr_000604362,0.006580,No Mappings With Chosen Products
pr_001320536,1.005345,No Mappings With Chosen Products
us_000575822,0.028759,No Mappings With Chosen Products
pr_001340925,0.005024,No Mappings With Chosen Products
us_000609253,0.019116,No Mappings With Chosen Products
us_000578435,0.059184,No Mappings With Chosen Products
pr_001183637,0.000467,No Mappings With Chosen Products
pr_001003596,0.006041,No Mappings With Chosen Products
us_000506386,0.009793,No Mappings With Chosen Products
pr_001216985,0.000467,No Mappings With Chosen Products
pr_000218128,0.013866,No Mappings With Chosen Products
pr_001240868,0.000467,No Mappings With Chosen Products
us_000527722,0.127807,No Mappings With Chosen Products
us_000544432,0.010832,No Mappings With Chosen Products
pr_001354122,0.000467,No Mappings With Chosen Products
us_000609783,0.007352,No Mappings With Chosen Products
pr_001689735,0.005793,No Mappings With Chosen Products
pr_001310995,0.000467,No Mappings With Chosen Products
pr_001144272,0.006580,No Mappings With Chosen Products
us_000459001,0.020772,No Mappings With Chosen Products
pr_000859130,0.012946,No Mappings With Chosen Products
us_000545592,0.006983,No Mappings With Chosen Products
us_000523920,0.024700,No Mappings With Chosen Products
pr_001108700,0.012345,No Mappings With Chosen Products
us_000514319,1.420199,No Mappings With Chosen Products
pr_001208844,0.002504,No Mappings With Chosen Products
pr_000183468,0.004824,No Mappings With Chosen Products
us_000540873,0.027674,No Mappings With Chosen Products
pr_001570885,1.007031,No Mappings With Chosen Products
us_000525020,1.190860,No Mappings With Chosen Products
pr_001387109,0.000529,No Mappings With Chosen Products
us_000550752,0.093633,No Mappings With Chosen Products
pr_000903278,0.006580,No Mappings With Chosen Products
us_000607096,0.089029,No Mappings With Chosen Products
pr_001329837,0.000467,No Mappings With Chosen Products
us_000503447,0.018315,No Mappings With Chosen Products
pr_000844665,0.005793,No Mappings With Chosen Products
us_000513447,1.245309,No Mappings With Chosen Products
us_000612454,0.164878,No Mappings With Chosen Products
pr_001434619,0.006568,No Mappings With Chosen Products
pr_001806512,0.006580,No Mappings With Chosen Products
pr_001193307,0.000467,No Mappings With Chosen Products
pr_001348218,0.002504,No Mappings With Chosen Products
pr_001373586,0.000467,No Mappings With Chosen Products
pr_001277050,0.000467,No Mappings With Chosen Products
pr_001845801,0.008395,No Mappings With Chosen Products
pr_000718161,0.007002,No Mappings With Chosen Products
pr_001160141,0.006580,No Mappings With Chosen Products
pr_001313777,0.000467,No Mappings With Chosen Products
pr_000964020,0.006580,No Mappings With Chosen Products
pr_001182310,0.000467,No Mappings With Chosen Products
us_000493101,0.674530,No Mappings With Chosen Products
pr_001681208,0.027027,No Mappings With Chosen Products
pr_000344270,0.006549,No Mappings With Chosen Products
us_000606631,0.006804,No Mappings With Chosen Products
pr_001209056,0.000467,No Mappings With Chosen Products
pr_001122951,0.006580,No Mappings With Chosen Products
pr_001349875,0.000467,No Mappings With Chosen Products
us_000599979,0.118444,No Mappings With Chosen Products
pr_001199481,0.028367,No Mappings With Chosen Products
pr_000914220,0.006580,No Mappings With Chosen Products
pr_000009191,0.006580,No Mappings With Chosen Products
pr_001243819,0.000467,No Mappings With Chosen Products
pr_000785571,0.015296,No Mappings With Chosen Products
pr_001807542,0.006929,No Mappings With Chosen Products
us_000581320,0.011798,No Mappings With Chosen Products
us_000511204,1.156889,No Mappings With Chosen Products
pr_000773779,0.006580,No Mappings With Chosen Products
pr_000221734,0.005793,No Mappings With Chosen Products
pr_001220605,1.004961,No Mappings With Chosen Products
pr_001285671,0.000467,No Mappings With Chosen Products
pr_001661464,0.007378,No Mappings With Chosen Products
pr_002235620,0.007166,No Mappings With Chosen Products
pr_001994051,0.007548,No Mappings With Chosen Products
us_000493629,0.194193,No Mappings With Chosen Products
pr_000982633,0.007870,No Mappings With Chosen Products
us_000567358,0.006931,No Mappings With Chosen Products
pr_002156616,0.008039,No Mappings With Chosen Products
pr_000876656,0.005793,No Mappings With Chosen Products
pr_001386280,0.000467,No Mappings With Chosen Products
pr_001258252,0.000467,No Mappings With Chosen Products
pr_001171124,1.005236,No Mappings With Chosen Products
pr_001775137,0.007445,No Mappings With Chosen Products
pr_001473285,0.015319,No Mappings With Chosen Products
us_000568806,0.149354,No Mappings With Chosen Products
us_000506969,0.010900,No Mappings With Chosen Products
pr_001418112,0.000467,No Mappings With Chosen Products
us_000539110,0.210064,No Mappings With Chosen Products
us_000589998,0.203619,No Mappings With Chosen Products
pr_001235340,1.008405,No Mappings With Chosen Products
pr_000936115,0.008107,No Mappings With Chosen Products
pr_001067020,0.007224,No Mappings With Chosen Products
us_000541415,0.007421,No Mappings With Chosen Products
pr_000844871,0.006971,No Mappings With Chosen Products
us_000576695,0.040378,No Mappings With Chosen Products
pr_000993288,0.013025,No Mappings With Chosen Products
us_000585463,0.073029,No Mappings With Chosen Products
pr_001295869,0.000467,No Mappings With Chosen Products
pr_001581875,0.006580,No Mappings With Chosen Products
pr_000475194,0.006580,No Mappings With Chosen Products
pr_000913236,0.005793,No Mappings With Chosen Products
pr_001797570,0.006655,No Mappings With Chosen Products
pr_000186617,0.012317,No Mappings With Chosen Products
pr_001293338,0.000467,No Mappings With Chosen Products
us_000509087,0.000781,No Mappings With Chosen Products
pr_000222448,0.006705,No Mappings With Chosen Products
pr_001395567,0.006616,No Mappings With Chosen Products
us_000577043,0.048815,No Mappings With Chosen Products
pr_001772633,0.007052,No Mappings With Chosen Products
pr_001909011,0.000916,No Mappings With Chosen Products
pr_001178989,0.000467,No Mappings With Chosen Products
pr_001382267,0.000467,No Mappings With Chosen Products
pr_001501273,0.000467,No Mappings With Chosen Products
pr_001600925,0.005793,No Mappings With Chosen Products
