Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_000252955,0.006580,No Mappings With Chosen Products
us_000575668,0.007747,No Mappings With Chosen Products
pr_000274656,0.011006,No Mappings With Chosen Products
pr_001276377,0.000467,No Mappings With Chosen Products
pr_001942584,0.007299,No Mappings With Chosen Products
pr_000781382,0.006580,No Mappings With Chosen Products
pr_002098350,0.006646,No Mappings With Chosen Products
pr_001045593,0.006693,No Mappings With Chosen Products
pr_001002319,0.007513,No Mappings With Chosen Products
pr_000962486,0.006655,No Mappings With Chosen Products
pr_000360706,0.019350,No Mappings With Chosen Products
pr_001525710,0.000467,No Mappings With Chosen Products
us_000552723,1.051346,No Mappings With Chosen Products
pr_001202658,0.000467,No Mappings With Chosen Products
pr_001642026,0.006580,No Mappings With Chosen Products
pr_002138178,0.006560,No Mappings With Chosen Products
us_000553679,0.005898,No Mappings With Chosen Products
pr_001272103,0.005043,No Mappings With Chosen Products
pr_001060116,0.006342,No Mappings With Chosen Products
pr_000318994,0.006482,No Mappings With Chosen Products
pr_001273933,0.008166,No Mappings With Chosen Products
pr_001520674,0.000467,No Mappings With Chosen Products
pr_000235328,0.006580,No Mappings With Chosen Products
pr_002184563,0.021301,No Mappings With Chosen Products
pr_001669927,0.204795,No Mappings With Chosen Products
pr_001792019,0.006854,No Mappings With Chosen Products
us_000538046,0.014853,No Mappings With Chosen Products
pr_001276345,0.002550,No Mappings With Chosen Products
us_000546062,0.016099,No Mappings With Chosen Products
pr_001834712,0.006580,No Mappings With Chosen Products
us_000612086,0.007044,No Mappings With Chosen Products
pr_001058345,0.006462,No Mappings With Chosen Products
pr_001255714,0.000467,No Mappings With Chosen Products
pr_001377796,0.000467,No Mappings With Chosen Products
pr_000941877,0.006580,No Mappings With Chosen Products
us_000538042,0.007907,No Mappings With Chosen Products
pr_001906077,0.009651,No Mappings With Chosen Products
pr_000884283,0.009726,No Mappings With Chosen Products
us_000543894,0.049134,No Mappings With Chosen Products
pr_001302662,0.005498,No Mappings With Chosen Products
pr_000592530,0.005793,No Mappings With Chosen Products
us_000534207,0.018284,No Mappings With Chosen Products
pr_001742968,0.006580,No Mappings With Chosen Products
pr_000222480,0.013898,No Mappings With Chosen Products
us_000593586,0.020199,No Mappings With Chosen Products
pr_001017620,0.006688,No Mappings With Chosen Products
pr_001721542,0.006580,No Mappings With Chosen Products
pr_000291944,0.008520,No Mappings With Chosen Products
pr_001050856,0.005793,No Mappings With Chosen Products
pr_002070241,0.007100,No Mappings With Chosen Products
pr_001071837,0.014171,No Mappings With Chosen Products
us_000565860,0.732859,No Mappings With Chosen Products
pr_000729509,0.009107,No Mappings With Chosen Products
pr_001166249,0.005793,No Mappings With Chosen Products
pr_000818551,0.005793,No Mappings With Chosen Products
pr_001244164,1.005887,No Mappings With Chosen Products
pr_001330667,0.000467,No Mappings With Chosen Products
pr_001967216,0.008460,No Mappings With Chosen Products
us_000522790,0.056579,No Mappings With Chosen Products
pr_000839618,0.006580,No Mappings With Chosen Products
pr_000944725,0.007706,No Mappings With Chosen Products
pr_001598730,0.006580,No Mappings With Chosen Products
pr_001952498,0.006591,No Mappings With Chosen Products
pr_000412231,0.006580,No Mappings With Chosen Products
us_000564951,0.041022,No Mappings With Chosen Products
us_000541641,0.570365,No Mappings With Chosen Products
us_000464225,0.786024,No Mappings With Chosen Products
pr_001688403,0.015908,No Mappings With Chosen Products
pr_001722303,0.007510,No Mappings With Chosen Products
us_000564909,0.005662,No Mappings With Chosen Products
pr_001167406,0.005793,No Mappings With Chosen Products
us_000530413,1.076038,No Mappings With Chosen Products
pr_001328962,0.005043,No Mappings With Chosen Products
us_000490582,0.003382,No Mappings With Chosen Products
us_000614776,0.156312,No Mappings With Chosen Products
pr_001733433,0.006342,No Mappings With Chosen Products
pr_000860994,0.008039,No Mappings With Chosen Products
pr_000602753,0.006731,No Mappings With Chosen Products
pr_001027515,0.014373,No Mappings With Chosen Products
pr_000895273,0.006580,No Mappings With Chosen Products
us_000488765,0.009150,No Mappings With Chosen Products
pr_001041713,0.006585,No Mappings With Chosen Products
pr_001177942,1.005236,No Mappings With Chosen Products
pr_000734070,0.005043,No Mappings With Chosen Products
pr_000781722,0.017679,No Mappings With Chosen Products
pr_000705722,0.004364,No Mappings With Chosen Products
pr_000377468,0.007828,No Mappings With Chosen Products
pr_001020987,0.007126,No Mappings With Chosen Products
pr_000558390,0.007246,No Mappings With Chosen Products
pr_000443429,0.006580,No Mappings With Chosen Products
pr_000588669,0.016062,No Mappings With Chosen Products
us_000487563,0.631143,No Mappings With Chosen Products
us_000527305,0.408115,No Mappings With Chosen Products
pr_001186678,1.005269,No Mappings With Chosen Products
pr_000764069,0.005793,No Mappings With Chosen Products
pr_000814868,0.007166,No Mappings With Chosen Products
pr_001899056,0.007218,No Mappings With Chosen Products
pr_000426596,0.006580,No Mappings With Chosen Products
pr_000983862,0.010966,No Mappings With Chosen Products
pr_001676126,0.006580,No Mappings With Chosen Products
pr_001622535,0.035297,No Mappings With Chosen Products
pr_001570840,0.000078,No Mappings With Chosen Products
pr_001378524,0.000467,No Mappings With Chosen Products
pr_002185726,0.112061,No Mappings With Chosen Products
pr_001044819,0.057015,No Mappings With Chosen Products
pr_001671119,0.006580,No Mappings With Chosen Products
pr_001358397,0.025845,No Mappings With Chosen Products
us_000611967,0.013073,No Mappings With Chosen Products
pr_001198730,1.005236,No Mappings With Chosen Products
pr_001631636,0.039506,No Mappings With Chosen Products
pr_000757063,0.006580,No Mappings With Chosen Products
pr_001998887,0.112774,No Mappings With Chosen Products
pr_001225085,0.000467,No Mappings With Chosen Products
pr_001693461,0.007136,No Mappings With Chosen Products
pr_001358386,0.000138,No Mappings With Chosen Products
pr_001602323,0.005793,No Mappings With Chosen Products
pr_000959679,0.006580,No Mappings With Chosen Products
pr_001422953,0.014523,No Mappings With Chosen Products
pr_000265026,0.037480,No Mappings With Chosen Products
pr_001974713,0.009916,No Mappings With Chosen Products
pr_001975517,0.017679,No Mappings With Chosen Products
pr_000011408,0.006580,No Mappings With Chosen Products
us_000555906,1.187001,No Mappings With Chosen Products
pr_000889386,0.012389,No Mappings With Chosen Products
pr_001686753,0.006580,No Mappings With Chosen Products
pr_001257186,1.005465,No Mappings With Chosen Products
us_000578567,0.022955,No Mappings With Chosen Products
pr_001037730,0.005793,No Mappings With Chosen Products
pr_001300639,1.004961,No Mappings With Chosen Products
us_000508699,0.056089,No Mappings With Chosen Products
pr_000017613,0.006416,No Mappings With Chosen Products
pr_001125182,0.006580,No Mappings With Chosen Products
pr_000337909,0.012345,No Mappings With Chosen Products
pr_000604224,0.007001,No Mappings With Chosen Products
us_000585105,0.009053,No Mappings With Chosen Products
pr_000344571,0.012345,No Mappings With Chosen Products
pr_001192768,0.000467,No Mappings With Chosen Products
us_000555216,0.119910,No Mappings With Chosen Products
pr_000610925,0.006580,No Mappings With Chosen Products
pr_001358811,0.000467,No Mappings With Chosen Products
pr_001316306,0.000467,No Mappings With Chosen Products
pr_000996307,0.006580,No Mappings With Chosen Products
pr_000340061,0.007002,No Mappings With Chosen Products
pr_000528890,0.006580,No Mappings With Chosen Products
pr_001271542,0.000467,No Mappings With Chosen Products
us_000538895,0.071606,No Mappings With Chosen Products
pr_000361963,0.017826,No Mappings With Chosen Products
pr_000416002,0.006731,No Mappings With Chosen Products
us_000498452,0.007912,No Mappings With Chosen Products
pr_000640603,0.016004,No Mappings With Chosen Products
pr_001229094,0.000467,No Mappings With Chosen Products
pr_000885041,0.006580,No Mappings With Chosen Products
us_000468965,0.060577,No Mappings With Chosen Products
us_000501103,0.008568,No Mappings With Chosen Products
pr_000758569,0.007137,No Mappings With Chosen Products
pr_000816550,0.006580,No Mappings With Chosen Products
pr_000028419,0.006416,No Mappings With Chosen Products
pr_000900209,0.006342,No Mappings With Chosen Products
pr_000633579,0.005725,No Mappings With Chosen Products
pr_001495190,0.000467,No Mappings With Chosen Products
pr_001782388,0.006580,No Mappings With Chosen Products
us_000577583,0.049020,No Mappings With Chosen Products
pr_000742018,0.006580,No Mappings With Chosen Products
pr_000997536,0.012362,No Mappings With Chosen Products
pr_001913875,0.006610,No Mappings With Chosen Products
us_000466110,0.006580,No Mappings With Chosen Products
us_000566276,0.265685,No Mappings With Chosen Products
us_000511861,0.338135,No Mappings With Chosen Products
pr_000810321,0.006856,No Mappings With Chosen Products
pr_001181789,0.000467,No Mappings With Chosen Products
pr_002082138,0.006983,No Mappings With Chosen Products
pr_001125664,0.006580,No Mappings With Chosen Products
pr_000871634,0.006580,No Mappings With Chosen Products
pr_000888069,0.007136,No Mappings With Chosen Products
pr_000033671,0.006342,No Mappings With Chosen Products
us_000613890,0.205443,No Mappings With Chosen Products
us_000561113,0.034285,No Mappings With Chosen Products
pr_001195127,0.000467,No Mappings With Chosen Products
pr_001064615,0.006686,No Mappings With Chosen Products
pr_001331898,0.005024,No Mappings With Chosen Products
pr_000800144,0.006580,No Mappings With Chosen Products
pr_001787289,0.006757,No Mappings With Chosen Products
us_000464101,0.399745,No Mappings With Chosen Products
pr_001334564,0.000467,No Mappings With Chosen Products
pr_001543647,0.000467,No Mappings With Chosen Products
us_000534398,0.124015,No Mappings With Chosen Products
pr_001522056,0.000467,No Mappings With Chosen Products
pr_000641975,0.006580,No Mappings With Chosen Products
pr_000655823,0.021673,No Mappings With Chosen Products
pr_000901240,0.012371,No Mappings With Chosen Products
pr_002192206,0.006565,No Mappings With Chosen Products
pr_001423810,0.000467,No Mappings With Chosen Products
us_000538992,0.035298,No Mappings With Chosen Products
pr_001709244,0.006580,No Mappings With Chosen Products
us_000512104,0.003591,No Mappings With Chosen Products
pr_000223611,0.007002,No Mappings With Chosen Products
pr_001393738,0.006580,No Mappings With Chosen Products
pr_001833436,0.006580,No Mappings With Chosen Products
pr_001201298,0.000467,No Mappings With Chosen Products
pr_001741627,0.025169,No Mappings With Chosen Products
pr_001419051,0.015140,No Mappings With Chosen Products
pr_000833182,0.013752,No Mappings With Chosen Products
pr_001078816,0.005793,No Mappings With Chosen Products
pr_001280378,0.000467,No Mappings With Chosen Products
us_000488935,0.027309,No Mappings With Chosen Products
pr_001145182,0.006587,No Mappings With Chosen Products
pr_001148831,0.016004,No Mappings With Chosen Products
us_000587292,0.035298,No Mappings With Chosen Products
us_000483629,0.001343,No Mappings With Chosen Products
us_000562978,0.639578,No Mappings With Chosen Products
pr_001586005,0.006580,No Mappings With Chosen Products
pr_000548647,0.013025,No Mappings With Chosen Products
pr_001435300,1.005236,No Mappings With Chosen Products
pr_000589180,0.006580,No Mappings With Chosen Products
pr_000288919,0.048561,No Mappings With Chosen Products
pr_001893679,0.007548,No Mappings With Chosen Products
pr_001412675,0.005793,No Mappings With Chosen Products
pr_001196186,0.000467,No Mappings With Chosen Products
us_000594826,1.097880,No Mappings With Chosen Products
pr_001538258,0.000467,No Mappings With Chosen Products
pr_001281289,0.000897,No Mappings With Chosen Products
pr_001053075,0.007126,No Mappings With Chosen Products
pr_001854174,0.112836,No Mappings With Chosen Products
pr_001808041,0.007316,No Mappings With Chosen Products
us_000574122,0.006972,No Mappings With Chosen Products
pr_001041394,0.006580,No Mappings With Chosen Products
pr_001331932,0.006781,No Mappings With Chosen Products
us_000580157,0.009112,No Mappings With Chosen Products
us_000504403,0.171717,No Mappings With Chosen Products
pr_001154979,0.038177,No Mappings With Chosen Products
pr_000933359,0.006342,No Mappings With Chosen Products
pr_001119578,0.006342,No Mappings With Chosen Products
pr_001481709,0.006065,No Mappings With Chosen Products
pr_000825575,0.007850,No Mappings With Chosen Products
us_000600654,0.008984,No Mappings With Chosen Products
us_000496743,0.229533,No Mappings With Chosen Products
pr_000212264,0.006580,No Mappings With Chosen Products
pr_001565973,1.007118,No Mappings With Chosen Products
pr_001795644,0.019904,No Mappings With Chosen Products
us_000546257,0.706694,No Mappings With Chosen Products
pr_000829368,0.006560,No Mappings With Chosen Products
pr_001320127,0.000467,No Mappings With Chosen Products
pr_000348767,0.007170,No Mappings With Chosen Products
pr_001441709,0.000467,No Mappings With Chosen Products
us_000501346,0.007163,No Mappings With Chosen Products
pr_000716178,0.006197,No Mappings With Chosen Products
pr_000598149,0.006580,No Mappings With Chosen Products
pr_000835677,0.006590,No Mappings With Chosen Products
pr_001295583,0.025845,No Mappings With Chosen Products
us_000572397,0.006965,No Mappings With Chosen Products
pr_000955770,0.006580,No Mappings With Chosen Products
us_000592765,0.006580,No Mappings With Chosen Products
pr_000917427,0.012345,No Mappings With Chosen Products
us_000494240,0.088911,No Mappings With Chosen Products
us_000576724,0.008416,No Mappings With Chosen Products
pr_001826614,0.006580,No Mappings With Chosen Products
pr_000958906,0.013752,No Mappings With Chosen Products
pr_000622794,0.006731,No Mappings With Chosen Products
pr_001231758,0.002504,No Mappings With Chosen Products
pr_001188627,0.002485,No Mappings With Chosen Products
us_000592242,0.208191,No Mappings With Chosen Products
pr_001173746,0.000467,No Mappings With Chosen Products
pr_000625929,0.046946,No Mappings With Chosen Products
pr_000568081,0.006580,No Mappings With Chosen Products
pr_002147073,0.006679,No Mappings With Chosen Products
pr_001301773,0.002485,No Mappings With Chosen Products
pr_001230209,0.025845,No Mappings With Chosen Products
pr_000612093,0.006622,No Mappings With Chosen Products
pr_002132515,0.006966,No Mappings With Chosen Products
pr_000735633,0.012560,No Mappings With Chosen Products
pr_001535066,0.000467,No Mappings With Chosen Products
us_000462813,0.007171,No Mappings With Chosen Products
pr_001542463,0.005043,No Mappings With Chosen Products
us_000558345,0.194058,No Mappings With Chosen Products
us_000473628,0.580145,No Mappings With Chosen Products
pr_000747991,0.024147,No Mappings With Chosen Products
pr_001305099,0.000467,No Mappings With Chosen Products
pr_001793860,0.006580,No Mappings With Chosen Products
pr_001218862,0.000467,No Mappings With Chosen Products
us_000464498,0.007691,No Mappings With Chosen Products
pr_000707137,0.006580,No Mappings With Chosen Products
pr_001334232,0.000467,No Mappings With Chosen Products
pr_000929371,0.006580,No Mappings With Chosen Products
pr_001084305,0.006580,No Mappings With Chosen Products
pr_001312507,1.008299,No Mappings With Chosen Products
us_000560920,0.045972,No Mappings With Chosen Products
pr_000972374,0.017334,No Mappings With Chosen Products
pr_001613368,0.031770,No Mappings With Chosen Products
pr_000000395,0.010595,No Mappings With Chosen Products
us_000596130,0.075824,No Mappings With Chosen Products
pr_000581669,0.006580,No Mappings With Chosen Products
pr_000586681,0.014752,No Mappings With Chosen Products
pr_001377258,0.005024,No Mappings With Chosen Products
pr_002094636,0.006941,No Mappings With Chosen Products
us_000532461,0.032225,No Mappings With Chosen Products
us_000563173,0.104227,No Mappings With Chosen Products
pr_001255490,0.000467,No Mappings With Chosen Products
pr_001063080,0.006580,No Mappings With Chosen Products
pr_001350327,0.000467,No Mappings With Chosen Products
pr_002068148,0.007002,No Mappings With Chosen Products
us_000557863,0.009501,No Mappings With Chosen Products
pr_000595978,0.006588,No Mappings With Chosen Products
pr_001826683,0.006704,No Mappings With Chosen Products
pr_000008799,0.006580,No Mappings With Chosen Products
pr_000204884,0.006731,No Mappings With Chosen Products
pr_001209168,0.025845,No Mappings With Chosen Products
pr_000547826,0.020473,No Mappings With Chosen Products
pr_001380897,0.000467,No Mappings With Chosen Products
pr_000910366,0.007005,No Mappings With Chosen Products
pr_000868088,0.006580,No Mappings With Chosen Products
pr_001682140,0.067219,No Mappings With Chosen Products
pr_000897080,0.013494,No Mappings With Chosen Products
pr_000693132,0.005793,No Mappings With Chosen Products
us_000333567,0.006580,No Mappings With Chosen Products
us_000511733,0.131809,No Mappings With Chosen Products
pr_000395393,0.016004,No Mappings With Chosen Products
pr_001088390,0.006693,No Mappings With Chosen Products
pr_001291493,0.000529,No Mappings With Chosen Products
pr_000904662,0.007980,No Mappings With Chosen Products
pr_000647977,0.009416,No Mappings With Chosen Products
us_000572918,0.006580,No Mappings With Chosen Products
us_000585258,0.233185,No Mappings With Chosen Products
pr_000101675,0.006731,No Mappings With Chosen Products
pr_001302772,0.005456,No Mappings With Chosen Products
pr_000895997,0.006580,No Mappings With Chosen Products
us_000566745,0.017789,No Mappings With Chosen Products
us_000492031,1.028460,No Mappings With Chosen Products
pr_001884611,0.112912,No Mappings With Chosen Products
pr_001843423,0.006714,No Mappings With Chosen Products
us_000594692,0.218495,No Mappings With Chosen Products
pr_000490560,0.006342,No Mappings With Chosen Products
pr_000993390,0.006552,No Mappings With Chosen Products
pr_000979728,0.026393,No Mappings With Chosen Products
pr_000161260,0.006855,No Mappings With Chosen Products
us_000553667,0.609395,No Mappings With Chosen Products
pr_001561868,0.000078,No Mappings With Chosen Products
pr_000283929,0.006580,No Mappings With Chosen Products
pr_001099558,0.005793,No Mappings With Chosen Products
pr_001258410,0.000467,No Mappings With Chosen Products
pr_000513979,0.006580,No Mappings With Chosen Products
us_000589931,0.009539,No Mappings With Chosen Products
pr_000967851,0.006679,No Mappings With Chosen Products
pr_000011404,0.007269,No Mappings With Chosen Products
pr_001094043,0.005793,No Mappings With Chosen Products
pr_000824134,0.023113,No Mappings With Chosen Products
pr_000586747,0.033623,No Mappings With Chosen Products
pr_000439233,0.006580,No Mappings With Chosen Products
us_000590959,0.074110,No Mappings With Chosen Products
pr_001292853,0.025845,No Mappings With Chosen Products
pr_000877382,0.005793,No Mappings With Chosen Products
pr_001698130,0.006580,No Mappings With Chosen Products
pr_000999237,0.007002,No Mappings With Chosen Products
pr_000082943,0.008967,No Mappings With Chosen Products
us_000544190,0.010850,No Mappings With Chosen Products
pr_001261224,0.000467,No Mappings With Chosen Products
us_000548372,0.090708,No Mappings With Chosen Products
pr_001254759,0.000467,No Mappings With Chosen Products
pr_000353954,0.021473,No Mappings With Chosen Products
pr_000872908,0.008039,No Mappings With Chosen Products
pr_002068227,0.005793,No Mappings With Chosen Products
pr_001290403,0.000467,No Mappings With Chosen Products
us_000591801,0.008981,No Mappings With Chosen Products
pr_001887524,0.013397,No Mappings With Chosen Products
pr_001272532,0.004866,No Mappings With Chosen Products
pr_000420066,0.006580,No Mappings With Chosen Products
us_000571288,0.046401,No Mappings With Chosen Products
pr_000692415,0.005793,No Mappings With Chosen Products
pr_001097641,0.018918,No Mappings With Chosen Products
pr_000598832,0.006704,No Mappings With Chosen Products
pr_001004655,0.038168,No Mappings With Chosen Products
pr_001240096,1.005411,No Mappings With Chosen Products
pr_001245773,0.000467,No Mappings With Chosen Products
pr_001406845,0.005921,No Mappings With Chosen Products
pr_001667833,0.007553,No Mappings With Chosen Products
pr_001169272,0.000467,No Mappings With Chosen Products
pr_001364346,0.025845,No Mappings With Chosen Products
us_000598431,1.033860,No Mappings With Chosen Products
us_000492360,0.065612,No Mappings With Chosen Products
pr_000905891,0.006435,No Mappings With Chosen Products
pr_000413393,0.006580,No Mappings With Chosen Products
us_000573018,0.023703,No Mappings With Chosen Products
us_000497864,0.297606,No Mappings With Chosen Products
us_000543244,0.015718,No Mappings With Chosen Products
us_000504154,0.007766,No Mappings With Chosen Products
pr_001881883,0.006646,No Mappings With Chosen Products
pr_000341513,0.008819,No Mappings With Chosen Products
pr_000769533,0.006714,No Mappings With Chosen Products
pr_000761437,0.006580,No Mappings With Chosen Products
us_000489463,0.009125,No Mappings With Chosen Products
pr_001114781,0.005848,No Mappings With Chosen Products
us_000573675,0.087931,No Mappings With Chosen Products
us_000485403,0.006693,No Mappings With Chosen Products
pr_000947610,0.006580,No Mappings With Chosen Products
pr_001275203,0.002504,No Mappings With Chosen Products
pr_001230590,1.005577,No Mappings With Chosen Products
us_000524720,0.585232,No Mappings With Chosen Products
pr_001348255,1.005896,No Mappings With Chosen Products
pr_001146705,0.003039,No Mappings With Chosen Products
pr_000518277,0.006580,No Mappings With Chosen Products
pr_001079234,0.021316,No Mappings With Chosen Products
pr_001364410,0.002504,No Mappings With Chosen Products
pr_000941563,0.012601,No Mappings With Chosen Products
pr_001338751,0.029573,No Mappings With Chosen Products
pr_000699117,0.020727,No Mappings With Chosen Products
us_000559710,0.078328,No Mappings With Chosen Products
pr_001701977,0.158087,No Mappings With Chosen Products
pr_002031555,0.111236,No Mappings With Chosen Products
us_000531204,0.008389,No Mappings With Chosen Products
pr_000755282,0.031899,No Mappings With Chosen Products
us_000523126,0.187948,No Mappings With Chosen Products
pr_000974320,0.007716,No Mappings With Chosen Products
us_000590037,0.087152,No Mappings With Chosen Products
pr_001873564,0.019904,No Mappings With Chosen Products
pr_001886097,0.006580,No Mappings With Chosen Products
pr_001253010,0.000467,No Mappings With Chosen Products
us_000590236,1.006064,No Mappings With Chosen Products
us_000531885,0.081167,No Mappings With Chosen Products
pr_000768122,0.008243,No Mappings With Chosen Products
pr_000362584,0.016003,No Mappings With Chosen Products
us_000574205,0.008744,No Mappings With Chosen Products
pr_000855624,0.005793,No Mappings With Chosen Products
pr_000779283,0.006580,No Mappings With Chosen Products
pr_001376824,0.000467,No Mappings With Chosen Products
pr_001462483,0.005565,No Mappings With Chosen Products
pr_000934351,0.000595,No Mappings With Chosen Products
pr_000907421,0.006563,No Mappings With Chosen Products
us_000605049,0.008521,No Mappings With Chosen Products
pr_001039057,0.006567,No Mappings With Chosen Products
pr_000822468,0.006580,No Mappings With Chosen Products
pr_001406034,0.006646,No Mappings With Chosen Products
pr_001805588,0.006580,No Mappings With Chosen Products
us_000378594,0.007431,No Mappings With Chosen Products
pr_001613293,0.006621,No Mappings With Chosen Products
us_000494720,0.006580,No Mappings With Chosen Products
pr_002039748,0.006884,No Mappings With Chosen Products
pr_000966986,0.006761,No Mappings With Chosen Products
pr_001011295,0.006580,No Mappings With Chosen Products
pr_001180604,0.000467,No Mappings With Chosen Products
pr_000774158,0.006580,No Mappings With Chosen Products
us_000494641,0.006961,No Mappings With Chosen Products
us_000523426,0.093689,No Mappings With Chosen Products
pr_000470291,0.006580,No Mappings With Chosen Products
us_000522408,0.657746,No Mappings With Chosen Products
pr_001956874,0.021301,No Mappings With Chosen Products
pr_000176690,0.012832,No Mappings With Chosen Products
pr_000494648,0.006580,No Mappings With Chosen Products
pr_001327751,0.000103,No Mappings With Chosen Products
pr_001238717,0.000467,No Mappings With Chosen Products
us_000501891,0.579663,No Mappings With Chosen Products
pr_001888659,0.112458,No Mappings With Chosen Products
pr_000949476,0.006757,No Mappings With Chosen Products
pr_001348075,0.005031,No Mappings With Chosen Products
us_000459199,0.007378,No Mappings With Chosen Products
pr_001029856,0.020258,No Mappings With Chosen Products
us_000583271,0.006916,No Mappings With Chosen Products
pr_000819811,0.008039,No Mappings With Chosen Products
pr_000846925,0.006342,No Mappings With Chosen Products
pr_000866267,0.006580,No Mappings With Chosen Products
us_000529705,0.049120,No Mappings With Chosen Products
pr_001209445,1.005797,No Mappings With Chosen Products
us_000594730,0.022224,No Mappings With Chosen Products
us_000597868,0.007873,No Mappings With Chosen Products
pr_001117443,0.006649,No Mappings With Chosen Products
pr_000879549,0.005793,No Mappings With Chosen Products
pr_000225768,0.006580,No Mappings With Chosen Products
pr_000434640,0.007646,No Mappings With Chosen Products
pr_001397600,0.005921,No Mappings With Chosen Products
pr_001061961,0.006580,No Mappings With Chosen Products
pr_001201266,0.025845,No Mappings With Chosen Products
pr_001447850,0.001474,No Mappings With Chosen Products
us_000617126,0.008744,No Mappings With Chosen Products
pr_001147705,0.006580,No Mappings With Chosen Products
us_000556862,0.007388,No Mappings With Chosen Products
pr_001012859,0.057015,No Mappings With Chosen Products
pr_001215974,1.004961,No Mappings With Chosen Products
us_000596498,1.006580,No Mappings With Chosen Products
pr_000854572,0.006580,No Mappings With Chosen Products
pr_001230175,0.005223,No Mappings With Chosen Products
pr_001463639,0.001533,No Mappings With Chosen Products
us_000558413,0.063602,No Mappings With Chosen Products
us_000523198,0.210708,No Mappings With Chosen Products
pr_001198986,0.000467,No Mappings With Chosen Products
pr_000962991,0.006585,No Mappings With Chosen Products
pr_001891565,0.009670,No Mappings With Chosen Products
pr_001151335,0.008892,No Mappings With Chosen Products
pr_001367694,0.000467,No Mappings With Chosen Products
pr_001021892,0.006580,No Mappings With Chosen Products
pr_001487347,0.022538,No Mappings With Chosen Products
pr_000597316,0.006580,No Mappings With Chosen Products
pr_001007314,0.005735,No Mappings With Chosen Products
pr_001359778,0.000467,No Mappings With Chosen Products
pr_001149068,0.027285,No Mappings With Chosen Products
us_000460567,1.028419,No Mappings With Chosen Products
pr_001584015,0.016622,No Mappings With Chosen Products
pr_001990419,0.006659,No Mappings With Chosen Products
pr_000392544,0.033471,No Mappings With Chosen Products
pr_001080552,0.006580,No Mappings With Chosen Products
pr_000308480,0.006580,No Mappings With Chosen Products
pr_001282665,0.000467,No Mappings With Chosen Products
pr_000908203,0.007202,No Mappings With Chosen Products
pr_001220273,0.000467,No Mappings With Chosen Products
pr_000856778,0.006580,No Mappings With Chosen Products
pr_000634736,0.007515,No Mappings With Chosen Products
us_000573764,0.007062,No Mappings With Chosen Products
pr_001688186,0.005793,No Mappings With Chosen Products
pr_001264210,0.005208,No Mappings With Chosen Products
pr_001095656,0.006688,No Mappings With Chosen Products
pr_001391953,0.006580,No Mappings With Chosen Products
us_000464439,0.236980,No Mappings With Chosen Products
us_000613990,0.008714,No Mappings With Chosen Products
