Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_000848500,0.006309,No Mappings With Chosen Products
pr_001351195,0.000467,No Mappings With Chosen Products
pr_000863102,0.006966,No Mappings With Chosen Products
pr_001208376,0.008309,No Mappings With Chosen Products
pr_000599878,0.006580,No Mappings With Chosen Products
pr_000840218,0.006580,No Mappings With Chosen Products
pr_000778124,0.006580,No Mappings With Chosen Products
us_000539222,0.008705,No Mappings With Chosen Products
us_000499523,0.011250,No Mappings With Chosen Products
pr_001173708,1.005798,No Mappings With Chosen Products
pr_000876977,0.017837,No Mappings With Chosen Products
pr_001468789,0.001533,No Mappings With Chosen Products
pr_000735652,0.005793,No Mappings With Chosen Products
pr_000902879,0.006580,No Mappings With Chosen Products
us_000498587,0.184465,No Mappings With Chosen Products
us_000546261,0.010426,No Mappings With Chosen Products
pr_001286030,1.006529,No Mappings With Chosen Products
pr_001331313,0.005223,No Mappings With Chosen Products
pr_000432848,0.006580,No Mappings With Chosen Products
pr_000718332,0.006755,No Mappings With Chosen Products
pr_000543176,0.006580,No Mappings With Chosen Products
pr_001325886,0.000467,No Mappings With Chosen Products
pr_001813980,0.016753,No Mappings With Chosen Products
us_000512162,0.017257,No Mappings With Chosen Products
pr_001233955,1.005596,No Mappings With Chosen Products
us_000484600,0.008139,No Mappings With Chosen Products
pr_001171709,0.015090,No Mappings With Chosen Products
pr_000773949,0.007126,No Mappings With Chosen Products
pr_001009903,0.006855,No Mappings With Chosen Products
us_000554895,0.008180,No Mappings With Chosen Products
us_000526742,0.203996,No Mappings With Chosen Products
us_000490468,1.028460,No Mappings With Chosen Products
pr_001352370,0.002504,No Mappings With Chosen Products
pr_000661229,0.006580,No Mappings With Chosen Products
pr_001596091,0.006601,No Mappings With Chosen Products
pr_000659279,0.006708,No Mappings With Chosen Products
pr_000627536,0.061746,No Mappings With Chosen Products
pr_001675408,0.006580,No Mappings With Chosen Products
pr_000428006,0.006731,No Mappings With Chosen Products
pr_001810617,0.022212,No Mappings With Chosen Products
us_000521723,0.007903,No Mappings With Chosen Products
pr_001507793,1.005236,No Mappings With Chosen Products
us_000557153,0.092111,No Mappings With Chosen Products
pr_001567078,1.006854,No Mappings With Chosen Products
pr_000827672,0.012345,No Mappings With Chosen Products
us_000571509,0.000467,No Mappings With Chosen Products
pr_001271425,0.000467,No Mappings With Chosen Products
us_000523231,0.053729,No Mappings With Chosen Products
pr_000807867,0.006731,No Mappings With Chosen Products
pr_001326982,0.000467,No Mappings With Chosen Products
pr_001351315,0.025845,No Mappings With Chosen Products
pr_000393060,0.007542,No Mappings With Chosen Products
pr_001034367,0.026393,No Mappings With Chosen Products
pr_000470470,0.006580,No Mappings With Chosen Products
pr_000548690,0.006353,No Mappings With Chosen Products
pr_001326596,0.000467,No Mappings With Chosen Products
us_000554126,0.114035,No Mappings With Chosen Products
us_000469827,0.052346,No Mappings With Chosen Products
pr_002116393,0.007027,No Mappings With Chosen Products
us_000599954,1.025458,No Mappings With Chosen Products
pr_000485258,0.022590,No Mappings With Chosen Products
pr_002112528,0.006941,No Mappings With Chosen Products
pr_001360768,1.009760,No Mappings With Chosen Products
us_000553577,0.006580,No Mappings With Chosen Products
pr_000299014,0.005793,No Mappings With Chosen Products
pr_001668157,0.067585,No Mappings With Chosen Products
pr_000954464,0.006942,No Mappings With Chosen Products
pr_001218746,0.000467,No Mappings With Chosen Products
pr_000498565,0.011079,No Mappings With Chosen Products
pr_000431232,0.006566,No Mappings With Chosen Products
pr_001303813,1.006431,No Mappings With Chosen Products
pr_001089202,0.014724,No Mappings With Chosen Products
us_000527284,0.061450,No Mappings With Chosen Products
pr_001255356,0.002504,No Mappings With Chosen Products
pr_001298689,0.026601,No Mappings With Chosen Products
us_000525734,0.009145,No Mappings With Chosen Products
pr_001635480,0.006580,No Mappings With Chosen Products
pr_001664674,0.037753,No Mappings With Chosen Products
us_000524114,0.593112,No Mappings With Chosen Products
us_000517652,0.007766,No Mappings With Chosen Products
pr_000996963,0.005793,No Mappings With Chosen Products
pr_001097916,0.012345,No Mappings With Chosen Products
us_000578403,0.009979,No Mappings With Chosen Products
pr_001658044,0.006580,No Mappings With Chosen Products
pr_001796690,0.110505,No Mappings With Chosen Products
pr_001216236,0.000467,No Mappings With Chosen Products
us_000504947,0.009068,No Mappings With Chosen Products
us_000579575,0.137801,No Mappings With Chosen Products
pr_000969960,0.007716,No Mappings With Chosen Products
pr_000205277,0.006774,No Mappings With Chosen Products
pr_001047832,0.006580,No Mappings With Chosen Products
pr_000641971,0.006580,No Mappings With Chosen Products
pr_000174552,0.006580,No Mappings With Chosen Products
pr_000885210,0.006580,No Mappings With Chosen Products
pr_002130042,0.006731,No Mappings With Chosen Products
us_000539231,0.062141,No Mappings With Chosen Products
pr_001318494,0.000467,No Mappings With Chosen Products
us_000534872,0.053355,No Mappings With Chosen Products
pr_002054702,0.005793,No Mappings With Chosen Products
pr_000591669,0.006683,No Mappings With Chosen Products
pr_001804303,0.006698,No Mappings With Chosen Products
pr_000198671,0.013582,No Mappings With Chosen Products
pr_001659331,0.006580,No Mappings With Chosen Products
us_000472247,0.053321,No Mappings With Chosen Products
pr_000438950,0.007002,No Mappings With Chosen Products
pr_000740733,0.006580,No Mappings With Chosen Products
us_000558970,0.128191,No Mappings With Chosen Products
pr_001834368,0.006677,No Mappings With Chosen Products
us_000496221,0.717459,No Mappings With Chosen Products
us_000550050,0.551163,No Mappings With Chosen Products
pr_001553992,0.000467,No Mappings With Chosen Products
pr_000604022,0.006598,No Mappings With Chosen Products
pr_001268814,0.002504,No Mappings With Chosen Products
pr_001099306,0.007288,No Mappings With Chosen Products
pr_001623813,0.005793,No Mappings With Chosen Products
pr_000814541,0.006580,No Mappings With Chosen Products
pr_000207262,0.005793,No Mappings With Chosen Products
pr_001425892,0.000467,No Mappings With Chosen Products
pr_001668020,0.008270,No Mappings With Chosen Products
us_000483800,0.134675,No Mappings With Chosen Products
pr_001326803,0.000467,No Mappings With Chosen Products
pr_000172361,0.005793,No Mappings With Chosen Products
pr_000928958,0.005793,No Mappings With Chosen Products
pr_001240468,0.000467,No Mappings With Chosen Products
us_000539840,0.706976,No Mappings With Chosen Products
pr_001147040,0.011364,No Mappings With Chosen Products
pr_001276036,1.006276,No Mappings With Chosen Products
pr_001228879,0.002042,No Mappings With Chosen Products
pr_001281033,0.000467,No Mappings With Chosen Products
pr_002227179,0.006731,No Mappings With Chosen Products
pr_001186561,0.000467,No Mappings With Chosen Products
pr_001273416,0.002485,No Mappings With Chosen Products
pr_002170569,0.007002,No Mappings With Chosen Products
us_000484407,0.014832,No Mappings With Chosen Products
pr_001356815,0.000467,No Mappings With Chosen Products
pr_002103153,0.006689,No Mappings With Chosen Products
pr_000107723,0.012564,No Mappings With Chosen Products
pr_001761938,0.006580,No Mappings With Chosen Products
pr_001376970,0.000467,No Mappings With Chosen Products
pr_000724794,0.006462,No Mappings With Chosen Products
pr_000179633,0.007002,No Mappings With Chosen Products
pr_000000781,0.006558,No Mappings With Chosen Products
us_000504119,0.126833,No Mappings With Chosen Products
pr_001871616,0.006580,No Mappings With Chosen Products
pr_001090734,0.000467,No Mappings With Chosen Products
pr_001887960,0.006757,No Mappings With Chosen Products
pr_001599699,0.007136,No Mappings With Chosen Products
pr_001826788,0.006570,No Mappings With Chosen Products
pr_000934886,0.006462,No Mappings With Chosen Products
pr_001304582,0.000467,No Mappings With Chosen Products
pr_001299494,0.000467,No Mappings With Chosen Products
pr_001206240,1.005236,No Mappings With Chosen Products
pr_001647283,0.012770,No Mappings With Chosen Products
pr_001257888,0.002504,No Mappings With Chosen Products
pr_001277975,1.008653,No Mappings With Chosen Products
pr_001240117,0.005024,No Mappings With Chosen Products
pr_002069750,0.006646,No Mappings With Chosen Products
pr_002171959,0.006690,No Mappings With Chosen Products
pr_001849049,0.110910,No Mappings With Chosen Products
pr_000169924,0.009229,No Mappings With Chosen Products
pr_001361895,0.000467,No Mappings With Chosen Products
us_000509622,0.008636,No Mappings With Chosen Products
pr_001271284,0.000467,No Mappings With Chosen Products
us_000522807,0.228742,No Mappings With Chosen Products
us_000567766,0.102464,No Mappings With Chosen Products
pr_001355742,0.008309,No Mappings With Chosen Products
pr_002094244,0.022056,No Mappings With Chosen Products
pr_000171324,0.005793,No Mappings With Chosen Products
pr_001994721,0.111236,No Mappings With Chosen Products
pr_001279707,0.000103,No Mappings With Chosen Products
pr_001205796,0.029169,No Mappings With Chosen Products
pr_000818395,0.000656,No Mappings With Chosen Products
pr_001621378,0.026749,No Mappings With Chosen Products
pr_001938305,0.006580,No Mappings With Chosen Products
pr_002171904,0.006966,No Mappings With Chosen Products
pr_002083476,0.006774,No Mappings With Chosen Products
pr_001426516,0.000467,No Mappings With Chosen Products
pr_001318308,0.005223,No Mappings With Chosen Products
pr_001331816,0.000467,No Mappings With Chosen Products
pr_001597102,0.006580,No Mappings With Chosen Products
pr_001004463,0.006580,No Mappings With Chosen Products
pr_001393038,0.022312,No Mappings With Chosen Products
us_000520974,0.081332,No Mappings With Chosen Products
pr_001846022,0.006462,No Mappings With Chosen Products
pr_000348693,0.007856,No Mappings With Chosen Products
pr_001334812,0.000467,No Mappings With Chosen Products
us_000479151,0.007425,No Mappings With Chosen Products
us_000485617,0.030096,No Mappings With Chosen Products
pr_001216792,0.000467,No Mappings With Chosen Products
us_000564742,1.011767,No Mappings With Chosen Products
pr_000778624,0.006596,No Mappings With Chosen Products
us_000560793,0.042036,No Mappings With Chosen Products
pr_001299032,1.009118,No Mappings With Chosen Products
pr_000522019,0.026717,No Mappings With Chosen Products
pr_001258947,1.007552,No Mappings With Chosen Products
pr_001690264,0.006731,No Mappings With Chosen Products
us_000480150,0.075795,No Mappings With Chosen Products
us_000558609,0.022372,No Mappings With Chosen Products
pr_001316359,1.009650,No Mappings With Chosen Products
us_000525031,0.005556,No Mappings With Chosen Products
pr_001321431,0.001747,No Mappings With Chosen Products
pr_001191349,0.008309,No Mappings With Chosen Products
pr_000758390,0.006580,No Mappings With Chosen Products
pr_001818151,0.006854,No Mappings With Chosen Products
pr_001939965,0.006655,No Mappings With Chosen Products
pr_000971992,0.006966,No Mappings With Chosen Products
pr_001361165,0.000467,No Mappings With Chosen Products
pr_000550595,0.006580,No Mappings With Chosen Products
pr_001352378,0.005031,No Mappings With Chosen Products
pr_001199909,1.005236,No Mappings With Chosen Products
us_000501190,0.070902,No Mappings With Chosen Products
pr_002179536,0.000216,No Mappings With Chosen Products
pr_001360243,0.001592,No Mappings With Chosen Products
pr_001586578,0.006580,No Mappings With Chosen Products
pr_001289407,0.000467,No Mappings With Chosen Products
us_000549730,0.072247,No Mappings With Chosen Products
pr_001634304,0.007153,No Mappings With Chosen Products
us_000576939,0.009477,No Mappings With Chosen Products
pr_001214254,0.000467,No Mappings With Chosen Products
pr_001956734,0.012344,No Mappings With Chosen Products
us_000493130,0.014291,No Mappings With Chosen Products
pr_001700394,0.005921,No Mappings With Chosen Products
pr_001943644,0.008088,No Mappings With Chosen Products
us_000572984,0.006580,No Mappings With Chosen Products
pr_001453415,0.001518,No Mappings With Chosen Products
us_000495393,0.047358,No Mappings With Chosen Products
pr_000311016,0.006580,No Mappings With Chosen Products
us_000567436,0.008884,No Mappings With Chosen Products
pr_000969537,0.006580,No Mappings With Chosen Products
pr_001328655,0.002943,No Mappings With Chosen Products
pr_001207235,1.005345,No Mappings With Chosen Products
us_000512261,0.055191,No Mappings With Chosen Products
pr_000988152,0.006580,No Mappings With Chosen Products
pr_000246514,0.006735,No Mappings With Chosen Products
pr_000902589,0.005793,No Mappings With Chosen Products
pr_001896259,0.012465,No Mappings With Chosen Products
pr_001685871,0.013025,No Mappings With Chosen Products
pr_001774355,0.006580,No Mappings With Chosen Products
pr_002199454,0.006010,No Mappings With Chosen Products
pr_000956414,0.000539,No Mappings With Chosen Products
pr_000652439,0.027225,No Mappings With Chosen Products
pr_001229085,0.000467,No Mappings With Chosen Products
pr_000972441,0.007050,No Mappings With Chosen Products
pr_001297821,1.009634,No Mappings With Chosen Products
pr_000346986,0.020943,No Mappings With Chosen Products
pr_000392041,0.018458,No Mappings With Chosen Products
pr_000908711,0.007255,No Mappings With Chosen Products
pr_001363749,0.000467,No Mappings With Chosen Products
pr_000889134,0.006342,No Mappings With Chosen Products
us_000539918,0.092151,No Mappings With Chosen Products
us_000498893,0.400164,No Mappings With Chosen Products
pr_001574341,0.000078,No Mappings With Chosen Products
pr_001468113,0.000467,No Mappings With Chosen Products
pr_001848248,0.007217,No Mappings With Chosen Products
pr_000794217,0.006941,No Mappings With Chosen Products
pr_000931937,0.023709,No Mappings With Chosen Products
pr_001623778,0.006580,No Mappings With Chosen Products
us_000563312,0.131076,No Mappings With Chosen Products
pr_000835937,0.006679,No Mappings With Chosen Products
pr_001285684,0.005223,No Mappings With Chosen Products
pr_001190855,0.000467,No Mappings With Chosen Products
pr_001309616,0.005031,No Mappings With Chosen Products
pr_002079140,0.006941,No Mappings With Chosen Products
us_000488504,0.003258,No Mappings With Chosen Products
pr_001297813,0.000467,No Mappings With Chosen Products
pr_000153182,0.012816,No Mappings With Chosen Products
pr_000601801,0.006580,No Mappings With Chosen Products
pr_001183712,1.004961,No Mappings With Chosen Products
pr_000578083,0.006683,No Mappings With Chosen Products
us_000608081,0.035482,No Mappings With Chosen Products
pr_002190784,0.000216,No Mappings With Chosen Products
us_000576303,0.131848,No Mappings With Chosen Products
pr_000583780,0.007009,No Mappings With Chosen Products
pr_000825612,0.021301,No Mappings With Chosen Products
pr_001918489,0.006534,No Mappings With Chosen Products
pr_001340660,0.000467,No Mappings With Chosen Products
pr_001337332,0.000467,No Mappings With Chosen Products
pr_001077448,0.005793,No Mappings With Chosen Products
pr_000372019,0.049919,No Mappings With Chosen Products
pr_000871301,0.006580,No Mappings With Chosen Products
pr_001280960,0.000467,No Mappings With Chosen Products
us_000571054,0.008827,No Mappings With Chosen Products
us_000530586,0.006779,No Mappings With Chosen Products
pr_000991252,0.006552,No Mappings With Chosen Products
pr_001221896,0.000467,No Mappings With Chosen Products
pr_000793087,0.017800,No Mappings With Chosen Products
us_000502681,1.023344,No Mappings With Chosen Products
pr_001121897,0.012317,No Mappings With Chosen Products
us_000590039,0.087152,No Mappings With Chosen Products
us_000607277,0.024587,No Mappings With Chosen Products
pr_001634816,0.013056,No Mappings With Chosen Products
pr_001057866,0.000595,No Mappings With Chosen Products
pr_000233374,0.013180,No Mappings With Chosen Products
us_000559256,0.118274,No Mappings With Chosen Products
pr_000588840,0.006580,No Mappings With Chosen Products
pr_000369759,0.082043,No Mappings With Chosen Products
pr_001809383,0.006580,No Mappings With Chosen Products
pr_001624749,0.005793,No Mappings With Chosen Products
pr_001248967,0.000467,No Mappings With Chosen Products
us_000538839,0.007466,No Mappings With Chosen Products
pr_001019012,0.003287,No Mappings With Chosen Products
pr_001223091,0.000467,No Mappings With Chosen Products
pr_001825567,0.006580,No Mappings With Chosen Products
us_000563864,0.047086,No Mappings With Chosen Products
us_000595682,0.007658,No Mappings With Chosen Products
us_000599684,0.007495,No Mappings With Chosen Products
us_000547669,0.039553,No Mappings With Chosen Products
us_000476019,1.028596,No Mappings With Chosen Products
pr_001155765,0.032340,No Mappings With Chosen Products
us_000560738,0.279643,No Mappings With Chosen Products
pr_002192980,0.007050,No Mappings With Chosen Products
us_000309448,0.880482,No Mappings With Chosen Products
pr_000585286,0.021274,No Mappings With Chosen Products
pr_001190405,1.010416,No Mappings With Chosen Products
us_000530754,0.028033,No Mappings With Chosen Products
pr_001418557,0.076918,No Mappings With Chosen Products
pr_001528741,0.000467,No Mappings With Chosen Products
pr_000121229,0.006584,No Mappings With Chosen Products
pr_001355231,0.000467,No Mappings With Chosen Products
pr_001199233,0.000467,No Mappings With Chosen Products
pr_000736382,0.006580,No Mappings With Chosen Products
pr_001271136,0.000467,No Mappings With Chosen Products
pr_000010758,0.006580,No Mappings With Chosen Products
us_000585855,0.021223,No Mappings With Chosen Products
pr_001322094,0.002485,No Mappings With Chosen Products
pr_000962914,0.015424,No Mappings With Chosen Products
us_000522834,0.391493,No Mappings With Chosen Products
pr_001538225,0.000467,No Mappings With Chosen Products
pr_001083713,0.006580,No Mappings With Chosen Products
pr_001147728,0.006462,No Mappings With Chosen Products
pr_001233559,1.006847,No Mappings With Chosen Products
pr_001287236,0.004942,No Mappings With Chosen Products
pr_000957388,0.006580,No Mappings With Chosen Products
us_000474397,0.407593,No Mappings With Chosen Products
pr_001199135,0.000467,No Mappings With Chosen Products
pr_000856477,0.021305,No Mappings With Chosen Products
pr_001741625,0.006581,No Mappings With Chosen Products
pr_001215535,0.000467,No Mappings With Chosen Products
us_000532867,1.193894,No Mappings With Chosen Products
us_000499037,0.006660,No Mappings With Chosen Products
us_000518830,0.006580,No Mappings With Chosen Products
pr_001619190,0.006580,No Mappings With Chosen Products
pr_000677905,0.005921,No Mappings With Chosen Products
pr_001681556,0.006580,No Mappings With Chosen Products
pr_001899534,0.006770,No Mappings With Chosen Products
us_000568597,0.019345,No Mappings With Chosen Products
pr_001049692,0.006761,No Mappings With Chosen Products
us_000470550,0.007019,No Mappings With Chosen Products
pr_000730865,0.006580,No Mappings With Chosen Products
us_000580423,0.008234,No Mappings With Chosen Products
pr_000583904,0.008149,No Mappings With Chosen Products
pr_001341875,0.000467,No Mappings With Chosen Products
pr_000611223,0.006580,No Mappings With Chosen Products
pr_000943819,0.007757,No Mappings With Chosen Products
pr_001549590,0.000467,No Mappings With Chosen Products
pr_001152198,0.017275,No Mappings With Chosen Products
pr_001347946,0.005223,No Mappings With Chosen Products
pr_001363303,0.000467,No Mappings With Chosen Products
pr_000841036,0.006580,No Mappings With Chosen Products
pr_000016046,0.006580,No Mappings With Chosen Products
pr_001052638,0.006342,No Mappings With Chosen Products
us_000530273,0.083257,No Mappings With Chosen Products
pr_001427351,0.005223,No Mappings With Chosen Products
pr_001201262,0.000467,No Mappings With Chosen Products
pr_001623708,0.084046,No Mappings With Chosen Products
us_000572749,1.130223,No Mappings With Chosen Products
pr_001050438,0.006462,No Mappings With Chosen Products
pr_001352730,0.002504,No Mappings With Chosen Products
pr_000605014,0.006580,No Mappings With Chosen Products
pr_000941432,0.020111,No Mappings With Chosen Products
pr_000844393,0.005793,No Mappings With Chosen Products
pr_001129666,0.006580,No Mappings With Chosen Products
pr_000744248,0.006580,No Mappings With Chosen Products
pr_001334870,0.001518,No Mappings With Chosen Products
us_000527777,0.012835,No Mappings With Chosen Products
us_000570427,0.006660,No Mappings With Chosen Products
pr_000564836,0.009065,No Mappings With Chosen Products
pr_000084815,0.006735,No Mappings With Chosen Products
pr_001181597,1.005855,No Mappings With Chosen Products
pr_000261781,0.007166,No Mappings With Chosen Products
pr_002170429,0.007548,No Mappings With Chosen Products
us_000461374,0.744750,No Mappings With Chosen Products
pr_001248772,1.005367,No Mappings With Chosen Products
us_000517590,0.029557,No Mappings With Chosen Products
pr_001312110,0.000467,No Mappings With Chosen Products
pr_001166856,0.006580,No Mappings With Chosen Products
pr_000608496,0.006580,No Mappings With Chosen Products
us_000608106,0.015284,No Mappings With Chosen Products
pr_001279710,0.000467,No Mappings With Chosen Products
pr_000707686,0.006577,No Mappings With Chosen Products
us_000508423,0.000838,No Mappings With Chosen Products
pr_001365783,1.004961,No Mappings With Chosen Products
pr_000579286,0.016953,No Mappings With Chosen Products
pr_000600374,0.006778,No Mappings With Chosen Products
pr_000880633,0.015988,No Mappings With Chosen Products
us_000587667,0.051219,No Mappings With Chosen Products
pr_001603609,0.012527,No Mappings With Chosen Products
pr_001036658,0.000481,No Mappings With Chosen Products
pr_000139836,0.027750,No Mappings With Chosen Products
us_000168461,0.006580,No Mappings With Chosen Products
pr_001877729,0.012344,No Mappings With Chosen Products
us_000545623,0.014206,No Mappings With Chosen Products
us_000583989,0.010634,No Mappings With Chosen Products
pr_001038799,0.057016,No Mappings With Chosen Products
pr_001206359,0.011015,No Mappings With Chosen Products
us_000603016,0.012015,No Mappings With Chosen Products
pr_001098865,0.006761,No Mappings With Chosen Products
pr_001099381,0.006761,No Mappings With Chosen Products
pr_000979988,0.006580,No Mappings With Chosen Products
us_000516221,0.007831,No Mappings With Chosen Products
pr_000665206,0.013775,No Mappings With Chosen Products
us_000546545,0.006580,No Mappings With Chosen Products
us_000480297,0.007146,No Mappings With Chosen Products
pr_001955286,0.007166,No Mappings With Chosen Products
pr_001088398,0.006731,No Mappings With Chosen Products
pr_001348569,0.005223,No Mappings With Chosen Products
pr_001095511,0.013025,No Mappings With Chosen Products
pr_000577245,0.006628,No Mappings With Chosen Products
pr_001251360,0.003750,No Mappings With Chosen Products
us_000475648,0.028745,No Mappings With Chosen Products
us_000592498,0.050048,No Mappings With Chosen Products
pr_001422962,0.000467,No Mappings With Chosen Products
pr_001337528,0.015090,No Mappings With Chosen Products
pr_001031240,0.006580,No Mappings With Chosen Products
us_000509059,0.003547,No Mappings With Chosen Products
pr_000298675,0.006580,No Mappings With Chosen Products
pr_001412105,0.006647,No Mappings With Chosen Products
pr_001894620,0.006580,No Mappings With Chosen Products
us_000546520,1.044059,No Mappings With Chosen Products
us_000580169,0.006879,No Mappings With Chosen Products
pr_001221862,0.000467,No Mappings With Chosen Products
pr_000725348,0.006580,No Mappings With Chosen Products
us_000531809,0.053729,No Mappings With Chosen Products
