Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_001184006,1.010477,No Mappings With Chosen Products
pr_001863791,0.007166,No Mappings With Chosen Products
us_000570422,0.006660,No Mappings With Chosen Products
pr_000763949,0.006580,No Mappings With Chosen Products
pr_001309154,0.003758,No Mappings With Chosen Products
pr_001315277,1.005190,No Mappings With Chosen Products
pr_001423658,1.011051,No Mappings With Chosen Products
pr_000244352,0.007458,No Mappings With Chosen Products
pr_001693361,0.007136,No Mappings With Chosen Products
pr_000882209,0.006580,No Mappings With Chosen Products
pr_001003167,0.015916,No Mappings With Chosen Products
pr_000477746,0.007551,No Mappings With Chosen Products
pr_001021596,0.012353,No Mappings With Chosen Products
pr_001401604,0.009991,No Mappings With Chosen Products
pr_001372148,0.000467,No Mappings With Chosen Products
pr_001727782,0.121006,No Mappings With Chosen Products
us_000511166,0.064351,No Mappings With Chosen Products
pr_001376370,0.000467,No Mappings With Chosen Products
us_000579724,0.012505,No Mappings With Chosen Products
pr_001024902,0.016297,No Mappings With Chosen Products
us_000478396,0.238375,No Mappings With Chosen Products
pr_002142192,0.007548,No Mappings With Chosen Products
pr_001874814,0.007002,No Mappings With Chosen Products
pr_001255306,0.000467,No Mappings With Chosen Products
pr_001333854,0.000467,No Mappings With Chosen Products
us_000549287,0.010935,No Mappings With Chosen Products
pr_001156762,0.015314,No Mappings With Chosen Products
pr_001030466,0.012412,No Mappings With Chosen Products
us_000486010,0.158283,No Mappings With Chosen Products
us_000115726,1.275860,No Mappings With Chosen Products
us_000536489,0.049134,No Mappings With Chosen Products
pr_001201342,0.000467,No Mappings With Chosen Products
pr_001035742,0.006580,No Mappings With Chosen Products
pr_000794694,0.203672,No Mappings With Chosen Products
pr_001226706,0.000467,No Mappings With Chosen Products
pr_000172250,0.007126,No Mappings With Chosen Products
us_000501480,0.147387,No Mappings With Chosen Products
pr_001168319,0.006580,No Mappings With Chosen Products
pr_001700258,0.005793,No Mappings With Chosen Products
pr_001339601,0.000467,No Mappings With Chosen Products
pr_000210530,0.005793,No Mappings With Chosen Products
pr_001347179,0.000525,No Mappings With Chosen Products
pr_000702022,0.006487,No Mappings With Chosen Products
pr_000773547,0.011707,No Mappings With Chosen Products
pr_000986467,1.006580,No Mappings With Chosen Products
pr_001017747,0.005985,No Mappings With Chosen Products
us_000510186,0.051219,No Mappings With Chosen Products
pr_001255995,1.006498,No Mappings With Chosen Products
pr_001153716,0.006580,No Mappings With Chosen Products
pr_001802586,0.006655,No Mappings With Chosen Products
pr_001639925,0.006580,No Mappings With Chosen Products
pr_001402404,0.005803,No Mappings With Chosen Products
pr_000107457,0.006941,No Mappings With Chosen Products
pr_000818021,0.006364,No Mappings With Chosen Products
pr_002145546,0.020563,No Mappings With Chosen Products
us_000609642,0.013390,No Mappings With Chosen Products
pr_001371963,0.000103,No Mappings With Chosen Products
pr_001048966,0.006541,No Mappings With Chosen Products
us_000528813,0.010335,No Mappings With Chosen Products
pr_000873453,0.007166,No Mappings With Chosen Products
pr_001274651,0.029573,No Mappings With Chosen Products
pr_001669724,0.019303,No Mappings With Chosen Products
us_000531554,0.051296,No Mappings With Chosen Products
us_000556059,0.191742,No Mappings With Chosen Products
pr_002074676,0.012344,No Mappings With Chosen Products
pr_001351523,1.005236,No Mappings With Chosen Products
us_000520010,2.962600,No Mappings With Chosen Products
pr_001215624,0.000467,No Mappings With Chosen Products
pr_001112642,0.000467,No Mappings With Chosen Products
us_000608814,0.006580,No Mappings With Chosen Products
us_000563729,0.008286,No Mappings With Chosen Products
pr_001031936,0.006580,No Mappings With Chosen Products
us_000496868,0.068761,No Mappings With Chosen Products
pr_001301740,0.005031,No Mappings With Chosen Products
pr_000243370,0.007927,No Mappings With Chosen Products
pr_001063667,0.012349,No Mappings With Chosen Products
us_000544123,0.006693,No Mappings With Chosen Products
pr_000287588,0.006567,No Mappings With Chosen Products
pr_001092796,0.007629,No Mappings With Chosen Products
pr_001104089,0.006580,No Mappings With Chosen Products
us_000507486,0.019646,No Mappings With Chosen Products
pr_001706074,0.011292,No Mappings With Chosen Products
pr_001706160,0.015699,No Mappings With Chosen Products
us_000517045,0.006792,No Mappings With Chosen Products
pr_001378298,0.000467,No Mappings With Chosen Products
pr_000860297,0.021301,No Mappings With Chosen Products
pr_001589312,0.006580,No Mappings With Chosen Products
us_000489597,0.557860,No Mappings With Chosen Products
pr_001162308,0.018115,No Mappings With Chosen Products
pr_001024323,0.011528,No Mappings With Chosen Products
pr_001289800,0.000467,No Mappings With Chosen Products
pr_001181126,0.005024,No Mappings With Chosen Products
pr_000875287,0.006580,No Mappings With Chosen Products
pr_001237145,1.005236,No Mappings With Chosen Products
pr_000841632,0.006580,No Mappings With Chosen Products
pr_001280507,1.006979,No Mappings With Chosen Products
pr_000257322,0.007006,No Mappings With Chosen Products
pr_000877218,0.007151,No Mappings With Chosen Products
pr_000166118,0.006580,No Mappings With Chosen Products
us_000598120,0.008867,No Mappings With Chosen Products
pr_001178745,0.000467,No Mappings With Chosen Products
pr_001053331,0.006462,No Mappings With Chosen Products
pr_001652364,0.006679,No Mappings With Chosen Products
us_000507933,0.211922,No Mappings With Chosen Products
pr_000257004,0.006762,No Mappings With Chosen Products
pr_001800333,0.007240,No Mappings With Chosen Products
pr_000203870,0.001166,No Mappings With Chosen Products
pr_001637932,0.006580,No Mappings With Chosen Products
us_000577049,0.022247,No Mappings With Chosen Products
us_000505761,0.514802,No Mappings With Chosen Products
pr_000994296,0.006580,No Mappings With Chosen Products
pr_000942032,0.006580,No Mappings With Chosen Products
pr_001601734,0.014752,No Mappings With Chosen Products
us_000479566,0.022618,No Mappings With Chosen Products
pr_001101334,0.202937,No Mappings With Chosen Products
us_000552159,0.100951,No Mappings With Chosen Products
pr_000551932,0.006342,No Mappings With Chosen Products
pr_001361248,0.000467,No Mappings With Chosen Products
pr_000843072,0.006580,No Mappings With Chosen Products
us_000496838,0.006681,No Mappings With Chosen Products
pr_000077505,0.016013,No Mappings With Chosen Products
pr_001678169,0.006581,No Mappings With Chosen Products
pr_000186012,0.006580,No Mappings With Chosen Products
pr_001824332,0.006364,No Mappings With Chosen Products
pr_001329330,0.005024,No Mappings With Chosen Products
pr_000637265,0.010271,No Mappings With Chosen Products
pr_001659942,0.052617,No Mappings With Chosen Products
pr_001957923,0.017221,No Mappings With Chosen Products
pr_001241576,0.000467,No Mappings With Chosen Products
pr_001925745,0.006534,No Mappings With Chosen Products
pr_001186177,1.004961,No Mappings With Chosen Products
us_000473935,0.031585,No Mappings With Chosen Products
pr_000354852,0.006580,No Mappings With Chosen Products
us_000481082,0.006977,No Mappings With Chosen Products
pr_001507814,0.001867,No Mappings With Chosen Products
pr_001019543,0.006977,No Mappings With Chosen Products
us_000558912,1.214771,No Mappings With Chosen Products
pr_000199332,0.011085,No Mappings With Chosen Products
us_000614947,0.102036,No Mappings With Chosen Products
pr_001310853,0.002504,No Mappings With Chosen Products
pr_000666250,0.017679,No Mappings With Chosen Products
pr_001240421,0.000467,No Mappings With Chosen Products
pr_001042597,0.006580,No Mappings With Chosen Products
us_000616160,0.063912,No Mappings With Chosen Products
pr_000755760,0.005793,No Mappings With Chosen Products
us_000595380,1.428895,No Mappings With Chosen Products
pr_002103236,0.007877,No Mappings With Chosen Products
pr_001306888,0.008309,No Mappings With Chosen Products
us_000563075,0.017713,No Mappings With Chosen Products
pr_001887426,0.006757,No Mappings With Chosen Products
pr_000664950,0.005793,No Mappings With Chosen Products
pr_001747579,0.006580,No Mappings With Chosen Products
pr_001106703,0.006580,No Mappings With Chosen Products
pr_001939459,0.007084,No Mappings With Chosen Products
pr_000765619,0.006580,No Mappings With Chosen Products
pr_000610048,0.006580,No Mappings With Chosen Products
pr_001197577,0.000467,No Mappings With Chosen Products
pr_001797095,0.006917,No Mappings With Chosen Products
pr_000770218,0.006580,No Mappings With Chosen Products
pr_001312454,0.025845,No Mappings With Chosen Products
pr_000775185,0.006580,No Mappings With Chosen Products
pr_001381619,0.000467,No Mappings With Chosen Products
pr_001053397,0.014088,No Mappings With Chosen Products
pr_001052754,0.007288,No Mappings With Chosen Products
pr_001280009,0.005223,No Mappings With Chosen Products
pr_000602965,0.006580,No Mappings With Chosen Products
us_000598647,0.024012,No Mappings With Chosen Products
pr_000265266,0.006674,No Mappings With Chosen Products
pr_000584795,0.005793,No Mappings With Chosen Products
pr_000936566,0.007401,No Mappings With Chosen Products
pr_000110610,0.010330,No Mappings With Chosen Products
pr_001141358,0.006462,No Mappings With Chosen Products
pr_000202133,0.008434,No Mappings With Chosen Products
pr_000880404,0.019722,No Mappings With Chosen Products
pr_001117604,0.010966,No Mappings With Chosen Products
pr_000205385,0.005922,No Mappings With Chosen Products
us_000477560,0.182339,No Mappings With Chosen Products
pr_001271121,0.000467,No Mappings With Chosen Products
pr_001001689,0.006659,No Mappings With Chosen Products
us_000554843,0.007262,No Mappings With Chosen Products
pr_001152891,0.022625,No Mappings With Chosen Products
pr_000173929,0.006342,No Mappings With Chosen Products
pr_000788332,0.006580,No Mappings With Chosen Products
pr_001207892,0.002504,No Mappings With Chosen Products
pr_001334294,0.000467,No Mappings With Chosen Products
pr_001663209,0.056222,No Mappings With Chosen Products
us_000484566,0.229453,No Mappings With Chosen Products
us_000568849,0.034153,No Mappings With Chosen Products
us_000498563,0.192200,No Mappings With Chosen Products
pr_001301258,0.000467,No Mappings With Chosen Products
pr_000608893,0.006731,No Mappings With Chosen Products
pr_000278072,0.005793,No Mappings With Chosen Products
pr_000120474,0.004715,No Mappings With Chosen Products
us_000470115,0.040921,No Mappings With Chosen Products
pr_000523428,0.006580,No Mappings With Chosen Products
pr_000163774,0.005793,No Mappings With Chosen Products
us_000589192,0.125976,No Mappings With Chosen Products
pr_000005051,0.006580,No Mappings With Chosen Products
pr_002068688,0.007306,No Mappings With Chosen Products
pr_001555097,0.000467,No Mappings With Chosen Products
pr_001523721,0.001563,No Mappings With Chosen Products
us_000537905,0.154673,No Mappings With Chosen Products
pr_000992808,0.006701,No Mappings With Chosen Products
pr_000012963,0.006779,No Mappings With Chosen Products
pr_001194497,0.000467,No Mappings With Chosen Products
pr_001059962,0.006646,No Mappings With Chosen Products
pr_001386827,0.000467,No Mappings With Chosen Products
us_000596207,0.000834,No Mappings With Chosen Products
us_000557697,1.031540,No Mappings With Chosen Products
pr_001766481,0.007045,No Mappings With Chosen Products
pr_000521278,0.006580,No Mappings With Chosen Products
pr_001608383,0.203319,No Mappings With Chosen Products
pr_001801049,0.006580,No Mappings With Chosen Products
pr_000884183,0.006580,No Mappings With Chosen Products
pr_001697286,0.005791,No Mappings With Chosen Products
pr_001831912,0.006580,No Mappings With Chosen Products
pr_001334121,1.009524,No Mappings With Chosen Products
pr_001451268,0.000467,No Mappings With Chosen Products
us_000575953,0.202244,No Mappings With Chosen Products
pr_001170659,1.005236,No Mappings With Chosen Products
us_000113146,0.032794,No Mappings With Chosen Products
pr_001669685,0.016860,No Mappings With Chosen Products
us_000539972,0.007410,No Mappings With Chosen Products
us_000479488,0.683884,No Mappings With Chosen Products
us_000589850,0.020481,No Mappings With Chosen Products
us_000547244,0.037751,No Mappings With Chosen Products
pr_000750303,0.053486,No Mappings With Chosen Products
pr_001665818,0.008446,No Mappings With Chosen Products
pr_000302928,0.008187,No Mappings With Chosen Products
us_000517092,0.149896,No Mappings With Chosen Products
us_000597468,0.006960,No Mappings With Chosen Products
pr_000901591,0.006731,No Mappings With Chosen Products
pr_001346935,0.000467,No Mappings With Chosen Products
us_000554706,0.291611,No Mappings With Chosen Products
us_000505067,0.254512,No Mappings With Chosen Products
pr_000850872,0.008039,No Mappings With Chosen Products
pr_001350631,0.025845,No Mappings With Chosen Products
pr_002031323,0.006655,No Mappings With Chosen Products
pr_001180699,0.000467,No Mappings With Chosen Products
us_000575916,0.091423,No Mappings With Chosen Products
pr_000941385,0.024558,No Mappings With Chosen Products
us_000508542,0.008773,No Mappings With Chosen Products
pr_001224159,0.000467,No Mappings With Chosen Products
pr_000966584,0.087492,No Mappings With Chosen Products
pr_000111002,0.006831,No Mappings With Chosen Products
us_000575487,0.006580,No Mappings With Chosen Products
us_000547107,0.167860,No Mappings With Chosen Products
pr_000607271,0.006563,No Mappings With Chosen Products
us_000482067,0.179059,No Mappings With Chosen Products
us_000607860,0.008861,No Mappings With Chosen Products
us_000488387,0.021202,No Mappings With Chosen Products
pr_001790639,0.006580,No Mappings With Chosen Products
pr_000423630,0.018385,No Mappings With Chosen Products
pr_001303046,0.000467,No Mappings With Chosen Products
us_000551595,0.006945,No Mappings With Chosen Products
us_000615275,0.008773,No Mappings With Chosen Products
pr_000890210,0.052610,No Mappings With Chosen Products
pr_001298314,0.000467,No Mappings With Chosen Products
us_000571640,0.008744,No Mappings With Chosen Products
pr_000997130,0.018918,No Mappings With Chosen Products
pr_001445209,0.005031,No Mappings With Chosen Products
pr_000180028,0.006072,No Mappings With Chosen Products
pr_001668877,1.190000,No Mappings With Chosen Products
pr_001263386,0.000467,No Mappings With Chosen Products
pr_001258023,1.005311,No Mappings With Chosen Products
pr_001234892,0.000467,No Mappings With Chosen Products
pr_000828099,0.005793,No Mappings With Chosen Products
pr_001453107,0.000467,No Mappings With Chosen Products
pr_000006290,0.006567,No Mappings With Chosen Products
pr_001278451,0.000467,No Mappings With Chosen Products
pr_001368409,0.024890,No Mappings With Chosen Products
pr_001196511,1.005236,No Mappings With Chosen Products
us_000474506,0.048410,No Mappings With Chosen Products
pr_000430581,0.006601,No Mappings With Chosen Products
us_000567747,0.034391,No Mappings With Chosen Products
pr_000735731,0.016860,No Mappings With Chosen Products
us_000576495,0.007726,No Mappings With Chosen Products
pr_001367661,1.004961,No Mappings With Chosen Products
pr_001261530,1.004961,No Mappings With Chosen Products
pr_000169383,0.012428,No Mappings With Chosen Products
pr_001058539,0.006580,No Mappings With Chosen Products
pr_001308780,1.005499,No Mappings With Chosen Products
pr_001249301,0.002504,No Mappings With Chosen Products
pr_001778177,0.006655,No Mappings With Chosen Products
pr_001829867,0.006580,No Mappings With Chosen Products
pr_002026473,0.006854,No Mappings With Chosen Products
us_000516844,0.006490,No Mappings With Chosen Products
pr_001290176,0.002504,No Mappings With Chosen Products
pr_001313151,0.025845,No Mappings With Chosen Products
pr_001065103,2.097414,No Mappings With Chosen Products
us_000561774,0.052289,No Mappings With Chosen Products
us_000588389,0.034215,No Mappings With Chosen Products
pr_000560342,0.006580,No Mappings With Chosen Products
us_000519254,0.013071,No Mappings With Chosen Products
pr_000384385,0.003075,No Mappings With Chosen Products
us_000606390,0.203702,No Mappings With Chosen Products
pr_000783670,0.017679,No Mappings With Chosen Products
pr_000578880,0.006646,No Mappings With Chosen Products
pr_001596876,0.006580,No Mappings With Chosen Products
pr_001280637,0.000467,No Mappings With Chosen Products
pr_002059477,0.006580,No Mappings With Chosen Products
pr_001019672,0.007399,No Mappings With Chosen Products
pr_001376062,1.004961,No Mappings With Chosen Products
us_000570880,0.203596,No Mappings With Chosen Products
pr_001371477,0.000467,No Mappings With Chosen Products
pr_001406411,0.006591,No Mappings With Chosen Products
pr_000705218,0.005793,No Mappings With Chosen Products
pr_001347938,1.006010,No Mappings With Chosen Products
pr_001044211,0.021217,No Mappings With Chosen Products
us_000470489,0.022726,No Mappings With Chosen Products
pr_001318105,0.000467,No Mappings With Chosen Products
pr_001049306,0.006580,No Mappings With Chosen Products
us_000533398,0.092670,No Mappings With Chosen Products
pr_000249619,0.006578,No Mappings With Chosen Products
us_000612951,1.508013,No Mappings With Chosen Products
pr_001418658,0.000467,No Mappings With Chosen Products
pr_000956389,0.006580,No Mappings With Chosen Products
pr_001428092,0.005024,No Mappings With Chosen Products
pr_001765712,0.012354,No Mappings With Chosen Products
pr_001368250,0.000467,No Mappings With Chosen Products
pr_001175074,0.038415,No Mappings With Chosen Products
pr_000583319,0.006342,No Mappings With Chosen Products
pr_000343235,0.019201,No Mappings With Chosen Products
pr_001867782,0.025582,No Mappings With Chosen Products
us_000568555,0.158855,No Mappings With Chosen Products
pr_000771218,0.014598,No Mappings With Chosen Products
pr_001046746,0.006709,No Mappings With Chosen Products
us_000561088,0.147406,No Mappings With Chosen Products
us_000560189,0.053983,No Mappings With Chosen Products
pr_000594953,0.007608,No Mappings With Chosen Products
pr_001837482,0.006580,No Mappings With Chosen Products
pr_001328852,0.000467,No Mappings With Chosen Products
us_000582840,0.050974,No Mappings With Chosen Products
pr_000166346,0.020085,No Mappings With Chosen Products
pr_000945209,0.000595,No Mappings With Chosen Products
pr_000824967,0.007548,No Mappings With Chosen Products
us_000534366,0.007397,No Mappings With Chosen Products
pr_001089244,0.007538,No Mappings With Chosen Products
us_000241009,6.296560,No Mappings With Chosen Products
pr_001779585,0.110981,No Mappings With Chosen Products
pr_001145732,0.019527,No Mappings With Chosen Products
pr_001651011,0.006580,No Mappings With Chosen Products
us_000461543,0.049346,No Mappings With Chosen Products
us_000562236,0.101344,No Mappings With Chosen Products
pr_000906996,0.017679,No Mappings With Chosen Products
pr_002148990,0.007005,No Mappings With Chosen Products
pr_001403886,0.006580,No Mappings With Chosen Products
pr_001652252,0.005796,No Mappings With Chosen Products
pr_002113001,0.007368,No Mappings With Chosen Products
pr_000986197,0.017679,No Mappings With Chosen Products
us_000607410,0.011997,No Mappings With Chosen Products
pr_001740690,0.008604,No Mappings With Chosen Products
pr_000393815,0.057322,No Mappings With Chosen Products
pr_001084261,0.006589,No Mappings With Chosen Products
pr_000992189,0.021301,No Mappings With Chosen Products
us_000578713,0.208988,No Mappings With Chosen Products
pr_000375395,0.003039,No Mappings With Chosen Products
pr_001290265,0.002485,No Mappings With Chosen Products
pr_001338458,1.006028,No Mappings With Chosen Products
pr_001574288,0.000078,No Mappings With Chosen Products
pr_000267548,0.006739,No Mappings With Chosen Products
pr_000601960,0.009416,No Mappings With Chosen Products
pr_001247787,0.000467,No Mappings With Chosen Products
us_000573393,0.087502,No Mappings With Chosen Products
pr_002082355,0.007606,No Mappings With Chosen Products
us_000512793,0.111741,No Mappings With Chosen Products
us_000541496,0.030565,No Mappings With Chosen Products
us_000599689,0.095900,No Mappings With Chosen Products
pr_001241813,0.000467,No Mappings With Chosen Products
us_000468872,0.015812,No Mappings With Chosen Products
us_000497708,0.413303,No Mappings With Chosen Products
pr_001090476,0.012286,No Mappings With Chosen Products
us_000558668,0.006734,No Mappings With Chosen Products
pr_000974086,0.010546,No Mappings With Chosen Products
pr_001109493,0.007288,No Mappings With Chosen Products
pr_001673374,0.018962,No Mappings With Chosen Products
pr_000825808,0.053043,No Mappings With Chosen Products
us_000566981,0.032167,No Mappings With Chosen Products
pr_001299993,0.005498,No Mappings With Chosen Products
us_000591960,0.037561,No Mappings With Chosen Products
pr_001227716,1.004961,No Mappings With Chosen Products
pr_001055220,0.009810,No Mappings With Chosen Products
us_000547731,0.204446,No Mappings With Chosen Products
pr_001961705,0.006724,No Mappings With Chosen Products
pr_000748227,0.006580,No Mappings With Chosen Products
pr_000318707,0.006762,No Mappings With Chosen Products
pr_001974874,0.006534,No Mappings With Chosen Products
us_000566499,1.177214,No Mappings With Chosen Products
pr_001274160,1.005235,No Mappings With Chosen Products
us_000533470,0.015458,No Mappings With Chosen Products
pr_000910148,0.009465,No Mappings With Chosen Products
pr_000973545,0.006580,No Mappings With Chosen Products
pr_001101213,0.005793,No Mappings With Chosen Products
pr_001160078,0.008763,No Mappings With Chosen Products
pr_001403739,0.006547,No Mappings With Chosen Products
pr_001274608,1.005540,No Mappings With Chosen Products
pr_000110951,0.006580,No Mappings With Chosen Products
pr_000925173,0.011936,No Mappings With Chosen Products
us_000605614,0.022327,No Mappings With Chosen Products
pr_000927673,0.010050,No Mappings With Chosen Products
pr_001041980,0.007142,No Mappings With Chosen Products
us_000497955,0.033013,No Mappings With Chosen Products
us_000495348,0.008110,No Mappings With Chosen Products
pr_000942106,0.007254,No Mappings With Chosen Products
pr_000780740,0.006580,No Mappings With Chosen Products
us_000514981,0.039604,No Mappings With Chosen Products
pr_000900660,0.006710,No Mappings With Chosen Products
pr_001002843,0.005651,No Mappings With Chosen Products
pr_001622538,0.012345,No Mappings With Chosen Products
pr_001653855,0.017679,No Mappings With Chosen Products
pr_000477423,0.006731,No Mappings With Chosen Products
pr_002234574,0.006580,No Mappings With Chosen Products
pr_000803293,0.006580,No Mappings With Chosen Products
us_000574619,0.010256,No Mappings With Chosen Products
pr_001601679,0.006580,No Mappings With Chosen Products
pr_001406943,0.006580,No Mappings With Chosen Products
pr_001076654,0.006342,No Mappings With Chosen Products
pr_000184183,0.005793,No Mappings With Chosen Products
pr_002130964,0.006702,No Mappings With Chosen Products
pr_000426652,0.006580,No Mappings With Chosen Products
pr_001404918,0.012345,No Mappings With Chosen Products
us_000525629,0.203900,No Mappings With Chosen Products
pr_001820267,0.007057,No Mappings With Chosen Products
pr_000715334,0.006655,No Mappings With Chosen Products
pr_001765609,0.006580,No Mappings With Chosen Products
us_000546634,0.006170,No Mappings With Chosen Products
pr_001475681,0.000467,No Mappings With Chosen Products
pr_000636792,0.003148,No Mappings With Chosen Products
us_000569446,0.017138,No Mappings With Chosen Products
pr_000434993,0.006868,No Mappings With Chosen Products
pr_000941105,0.005793,No Mappings With Chosen Products
pr_001619691,0.012345,No Mappings With Chosen Products
us_000497710,0.007683,No Mappings With Chosen Products
us_000595756,0.012965,No Mappings With Chosen Products
us_000478069,0.009020,No Mappings With Chosen Products
us_000091776,0.307890,No Mappings With Chosen Products
pr_001679183,0.005793,No Mappings With Chosen Products
pr_001575138,0.000078,No Mappings With Chosen Products
pr_000834664,0.006580,No Mappings With Chosen Products
pr_001455021,0.027155,No Mappings With Chosen Products
pr_000971359,0.005793,No Mappings With Chosen Products
pr_000833302,0.006585,No Mappings With Chosen Products
pr_001567414,1.007748,No Mappings With Chosen Products
pr_001390126,0.007644,No Mappings With Chosen Products
us_000473908,0.022590,No Mappings With Chosen Products
us_000614768,0.161850,No Mappings With Chosen Products
pr_000328775,0.006342,No Mappings With Chosen Products
pr_001701105,0.018918,No Mappings With Chosen Products
pr_001320865,0.002504,No Mappings With Chosen Products
pr_000562020,0.024318,No Mappings With Chosen Products
pr_000709477,0.006580,No Mappings With Chosen Products
pr_001358065,0.000467,No Mappings With Chosen Products
us_000581406,0.147416,No Mappings With Chosen Products
pr_001283858,0.000467,No Mappings With Chosen Products
pr_000820927,0.006544,No Mappings With Chosen Products
pr_002232406,0.019304,No Mappings With Chosen Products
pr_001345669,0.000467,No Mappings With Chosen Products
pr_001639488,0.006588,No Mappings With Chosen Products
us_000543356,0.016480,No Mappings With Chosen Products
pr_001080010,0.006910,No Mappings With Chosen Products
pr_001652496,0.006580,No Mappings With Chosen Products
us_000554753,0.008903,No Mappings With Chosen Products
pr_001697061,0.006580,No Mappings With Chosen Products
us_000548392,0.007728,No Mappings With Chosen Products
pr_001417467,0.014698,No Mappings With Chosen Products
us_000520875,0.014664,No Mappings With Chosen Products
pr_001000855,0.026393,No Mappings With Chosen Products
us_000576725,0.006890,No Mappings With Chosen Products
us_000491778,0.005792,No Mappings With Chosen Products
us_000475766,0.712828,No Mappings With Chosen Products
pr_001061394,0.006580,No Mappings With Chosen Products
pr_000554000,0.012543,No Mappings With Chosen Products
pr_001082998,0.034203,No Mappings With Chosen Products
us_000577691,0.081952,No Mappings With Chosen Products
us_000508323,0.030135,No Mappings With Chosen Products
pr_000779484,0.015583,No Mappings With Chosen Products
pr_001621002,0.003039,No Mappings With Chosen Products
pr_000941409,0.006580,No Mappings With Chosen Products
pr_000235736,0.006580,No Mappings With Chosen Products
pr_001622794,0.007142,No Mappings With Chosen Products
us_000454263,0.006580,No Mappings With Chosen Products
pr_000828234,0.007409,No Mappings With Chosen Products
us_000575059,0.009827,No Mappings With Chosen Products
pr_001757315,0.016860,No Mappings With Chosen Products
us_000585175,0.028815,No Mappings With Chosen Products
us_000571660,0.081628,No Mappings With Chosen Products
pr_000982162,0.006688,No Mappings With Chosen Products
us_000466430,0.007545,No Mappings With Chosen Products
pr_000838534,0.006580,No Mappings With Chosen Products
us_000595254,0.089534,No Mappings With Chosen Products
us_000485629,0.007431,No Mappings With Chosen Products
pr_001263498,0.000467,No Mappings With Chosen Products
pr_001275941,1.005050,No Mappings With Chosen Products
pr_001885559,0.006580,No Mappings With Chosen Products
us_000585977,0.008721,No Mappings With Chosen Products
us_000563830,0.695986,No Mappings With Chosen Products
pr_001903638,0.007224,No Mappings With Chosen Products
pr_001286306,1.008096,No Mappings With Chosen Products
pr_001846241,0.006580,No Mappings With Chosen Products
pr_000720282,0.005793,No Mappings With Chosen Products
us_000504436,0.123565,No Mappings With Chosen Products
pr_000742418,0.006580,No Mappings With Chosen Products
pr_001390277,0.005793,No Mappings With Chosen Products
us_000597699,0.007346,No Mappings With Chosen Products
us_000590983,0.008574,No Mappings With Chosen Products
pr_000737847,0.006580,No Mappings With Chosen Products
us_000587687,0.069760,No Mappings With Chosen Products
pr_002065614,0.007379,No Mappings With Chosen Products
pr_001713751,1.332962,No Mappings With Chosen Products
pr_001229610,0.000103,No Mappings With Chosen Products
pr_000870197,0.026528,No Mappings With Chosen Products
us_000498146,0.654895,No Mappings With Chosen Products
pr_000750757,0.010174,No Mappings With Chosen Products
pr_000376272,0.012980,No Mappings With Chosen Products
pr_001015132,0.006580,No Mappings With Chosen Products
pr_000928231,0.006580,No Mappings With Chosen Products
us_000522024,0.269521,No Mappings With Chosen Products
us_000489689,0.100322,No Mappings With Chosen Products
us_000493894,0.548145,No Mappings With Chosen Products
pr_001365594,1.005883,No Mappings With Chosen Products
pr_000972816,0.006309,No Mappings With Chosen Products
