Prospect OID,Prospect BMU Dist,Product OID, Product Confidence,...
us_000527992,0.444582,2096:0.302743,2082:0.301198,
us_000474825,0.114357,933:0.607975,
pr_000524203,0.069522,972:0.173006,
us_000478559,0.399889,2096:0.148030,
pr_000732057,0.247485,1005:0.642199,
us_000480999,0.456156,893:0.914608,
pr_001611550,0.049589,2091:0.058780,
us_000530064,0.702163,957:0.068807,2105:0.052294,915:0.027979,
us_000592905,0.178079,215:0.193482,
us_000490251,0.028061,2126:0.182104,
us_000479265,0.724687,2064:0.985936,
us_000566027,0.379344,1005:0.795767,
us_000561152,0.309342,2092:0.666139,
us_000570200,0.248311,918:0.586420,
us_000540987,1.696353,2085:0.775361,2132:0.748610,1005:0.706166,983:0.220548,
pr_001077334,0.046915,2067:0.082387,
us_000494315,0.489034,932:0.923964,897:0.353993,
us_000531094,0.732021,2104:0.993258,
us_000560979,0.955711,930:0.404991,2070:0.162954,
us_000497740,0.942081,932:0.859914,2127:0.550495,1005:0.223290,2124:0.222400,2060:0.000613,
us_000485677,0.229813,890:0.238714,
pr_001128285,0.245379,2064:0.581005,
pr_000769885,0.068038,895:0.144696,
us_000527509,1.374843,966:0.553478,2132:0.150771,983:0.077071,
us_000521060,0.052208,2067:0.017265,
us_000586091,0.724847,2064:0.985936,
us_000534880,0.200249,949:0.408628,
pr_000975154,0.082074,2080:0.498404,
us_000459139,0.040052,215:0.019098,
us_000560130,0.103800,997:0.054803,
us_000557253,0.708993,918:0.112357,
us_000506053,0.037602,2126:0.307815,
us_000518108,0.680226,957:0.068807,2105:0.052294,915:0.027979,
us_000557568,0.124343,2120:0.014879,
pr_000911799,0.070918,972:0.173006,
pr_001036403,0.034311,1037:0.203485,
us_000532516,0.143920,2067:0.197276,
us_000596615,0.262704,2095:0.927958,
us_000585962,0.057417,895:0.144696,
us_000529764,0.368590,1005:0.795767,
us_000493308,0.083790,1037:0.507365,
pr_000707102,0.071019,972:0.173006,
us_000562359,3.177483,949:0.999660,1047:0.990473,2069:0.972910,2116:0.959225,2148:0.177463,
us_000559633,0.073674,983:0.234137,
us_000502973,0.380900,949:0.358854,1047:0.023919,
pr_000226955,0.652319,2083:1.000000,
pr_000703336,0.046915,2067:0.082387,
us_000577667,0.095500,2120:0.014879,
us_000508508,1.981918,2093:0.395492,
us_000521372,0.399889,2096:0.148030,
us_000517538,0.809680,215:0.443583,2129:0.134497,
us_000474918,0.064536,2076:0.085171,
us_000477462,0.032907,983:0.027724,
pr_001694969,0.046932,2091:0.058780,
us_000465813,0.433174,972:0.890675,
us_000464009,0.361713,972:0.890675,
us_000465291,0.127738,2067:0.108492,
pr_000557173,0.177871,949:0.456385,
us_000479222,2.242856,966:0.453802,2149:0.289999,
us_000547227,0.729426,949:0.750042,2148:0.267306,
us_000499770,0.101923,2101:0.032735,
pr_001068866,0.247734,1005:0.642199,
us_000460202,0.156023,983:0.619446,
pr_002132202,0.066222,918:0.196236,
us_000005150,0.724847,2064:0.985936,
pr_000641108,0.070392,972:0.173006,
us_000502589,0.023066,2126:0.105131,
pr_001613515,0.049892,2091:0.058780,
