Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_001866864,0.014698,No Mappings With Chosen Products
us_000593313,0.025146,No Mappings With Chosen Products
pr_001619465,0.021301,No Mappings With Chosen Products
pr_001818425,0.006639,No Mappings With Chosen Products
pr_001285244,0.000467,No Mappings With Chosen Products
pr_001871470,0.006673,No Mappings With Chosen Products
pr_001520783,0.000467,No Mappings With Chosen Products
pr_000587583,0.021301,No Mappings With Chosen Products
pr_001376790,0.028494,No Mappings With Chosen Products
us_000578221,0.004957,No Mappings With Chosen Products
pr_001161569,0.006580,No Mappings With Chosen Products
pr_000002203,0.049808,No Mappings With Chosen Products
pr_002137097,0.006010,No Mappings With Chosen Products
pr_001275698,0.000467,No Mappings With Chosen Products
pr_000085255,0.006580,No Mappings With Chosen Products
us_000552448,0.009066,No Mappings With Chosen Products
pr_001647246,0.013385,No Mappings With Chosen Products
pr_000656856,0.027424,No Mappings With Chosen Products
pr_001520322,0.001533,No Mappings With Chosen Products
pr_000784402,0.006580,No Mappings With Chosen Products
pr_001192769,0.000467,No Mappings With Chosen Products
us_000557163,0.125427,No Mappings With Chosen Products
pr_001377969,0.000467,No Mappings With Chosen Products
pr_001285911,0.000467,No Mappings With Chosen Products
us_000479126,0.011155,No Mappings With Chosen Products
us_000597601,0.175308,No Mappings With Chosen Products
us_000541887,0.057285,No Mappings With Chosen Products
pr_001013054,0.006580,No Mappings With Chosen Products
pr_001117354,0.013025,No Mappings With Chosen Products
us_000481108,0.002326,No Mappings With Chosen Products
pr_001279066,0.000467,No Mappings With Chosen Products
pr_001309106,0.000467,No Mappings With Chosen Products
pr_001118326,0.006585,No Mappings With Chosen Products
pr_000846061,0.005793,No Mappings With Chosen Products
us_000542126,0.318013,No Mappings With Chosen Products
pr_001233553,0.000467,No Mappings With Chosen Products
us_000585467,0.137801,No Mappings With Chosen Products
pr_000663932,0.005921,No Mappings With Chosen Products
us_000583436,0.087001,No Mappings With Chosen Products
us_000565154,0.103120,No Mappings With Chosen Products
pr_001387784,0.005793,No Mappings With Chosen Products
pr_001463451,0.000467,No Mappings With Chosen Products
pr_001393087,0.049558,No Mappings With Chosen Products
pr_000692287,0.006580,No Mappings With Chosen Products
pr_000992734,0.006580,No Mappings With Chosen Products
pr_000946973,0.029347,No Mappings With Chosen Products
us_000604030,0.633794,No Mappings With Chosen Products
us_000558316,0.658014,No Mappings With Chosen Products
pr_000299812,0.005793,No Mappings With Chosen Products
pr_001287218,0.000467,No Mappings With Chosen Products
pr_000714201,0.006580,No Mappings With Chosen Products
pr_001238966,0.005024,No Mappings With Chosen Products
pr_000754405,0.005793,No Mappings With Chosen Products
pr_002069843,0.006659,No Mappings With Chosen Products
pr_000595723,0.006588,No Mappings With Chosen Products
pr_000735107,0.006579,No Mappings With Chosen Products
pr_000694208,0.005793,No Mappings With Chosen Products
pr_001226156,0.000467,No Mappings With Chosen Products
pr_000639604,0.011034,No Mappings With Chosen Products
us_000510036,0.005770,No Mappings With Chosen Products
pr_001524052,0.000467,No Mappings With Chosen Products
us_000579723,0.219833,No Mappings With Chosen Products
pr_000711825,0.006580,No Mappings With Chosen Products
pr_001160096,0.006580,No Mappings With Chosen Products
pr_001922845,0.006762,No Mappings With Chosen Products
pr_001599555,0.006580,No Mappings With Chosen Products
pr_001371286,0.000467,No Mappings With Chosen Products
pr_000433345,0.006582,No Mappings With Chosen Products
pr_000744131,0.006590,No Mappings With Chosen Products
us_000514049,1.357344,No Mappings With Chosen Products
pr_001328682,0.000467,No Mappings With Chosen Products
pr_000021435,0.012643,No Mappings With Chosen Products
us_000548642,0.014548,No Mappings With Chosen Products
pr_001216966,0.000467,No Mappings With Chosen Products
pr_001291132,0.000467,No Mappings With Chosen Products
us_000477288,0.014279,No Mappings With Chosen Products
us_000522342,0.021376,No Mappings With Chosen Products
pr_001363312,0.000467,No Mappings With Chosen Products
pr_000977569,0.005793,No Mappings With Chosen Products
pr_001197171,0.025448,No Mappings With Chosen Products
us_000562538,0.008448,No Mappings With Chosen Products
pr_001378639,0.000467,No Mappings With Chosen Products
pr_001362704,0.000467,No Mappings With Chosen Products
pr_000735251,0.006975,No Mappings With Chosen Products
us_000564310,0.315341,No Mappings With Chosen Products
pr_001058096,0.012993,No Mappings With Chosen Products
pr_002082118,0.007760,No Mappings With Chosen Products
pr_001243092,0.000467,No Mappings With Chosen Products
pr_000767218,0.006462,No Mappings With Chosen Products
pr_000848900,0.006580,No Mappings With Chosen Products
pr_000653617,0.003148,No Mappings With Chosen Products
pr_001722083,0.005793,No Mappings With Chosen Products
pr_001430663,1.005496,No Mappings With Chosen Products
pr_001360749,1.005465,No Mappings With Chosen Products
pr_001321148,0.000467,No Mappings With Chosen Products
pr_000861161,0.006679,No Mappings With Chosen Products
pr_001196715,0.000467,No Mappings With Chosen Products
us_000505057,0.185929,No Mappings With Chosen Products
us_000572041,0.049120,No Mappings With Chosen Products
pr_001633608,0.012345,No Mappings With Chosen Products
pr_000400164,0.006580,No Mappings With Chosen Products
pr_000239534,0.006580,No Mappings With Chosen Products
pr_001331236,0.000467,No Mappings With Chosen Products
pr_001268169,0.004830,No Mappings With Chosen Products
pr_001208026,0.000467,No Mappings With Chosen Products
us_000537609,0.018330,No Mappings With Chosen Products
pr_001328704,0.000467,No Mappings With Chosen Products
pr_001756485,0.057015,No Mappings With Chosen Products
pr_001560847,0.000078,No Mappings With Chosen Products
us_000574191,0.008744,No Mappings With Chosen Products
pr_001552377,0.000467,No Mappings With Chosen Products
pr_000592195,0.006580,No Mappings With Chosen Products
us_000562642,0.010461,No Mappings With Chosen Products
pr_001241595,0.000467,No Mappings With Chosen Products
pr_001261835,0.000467,No Mappings With Chosen Products
us_000579253,0.309312,No Mappings With Chosen Products
pr_000662173,0.009411,No Mappings With Chosen Products
us_000508049,0.021604,No Mappings With Chosen Products
pr_001601037,0.006585,No Mappings With Chosen Products
us_000509332,0.097624,No Mappings With Chosen Products
pr_001307338,0.005043,No Mappings With Chosen Products
pr_001238791,1.005465,No Mappings With Chosen Products
pr_001919299,0.006560,No Mappings With Chosen Products
us_000477798,0.007312,No Mappings With Chosen Products
pr_000940912,0.012731,No Mappings With Chosen Products
pr_001229360,0.001484,No Mappings With Chosen Products
pr_001558821,0.000467,No Mappings With Chosen Products
pr_000949600,0.018124,No Mappings With Chosen Products
pr_000822638,0.007382,No Mappings With Chosen Products
pr_001375564,0.002504,No Mappings With Chosen Products
us_000466657,0.032010,No Mappings With Chosen Products
pr_000700416,0.006580,No Mappings With Chosen Products
pr_001749950,0.006580,No Mappings With Chosen Products
pr_001777938,0.006690,No Mappings With Chosen Products
pr_001263039,0.000467,No Mappings With Chosen Products
pr_001277773,0.004222,No Mappings With Chosen Products
pr_001188187,0.000467,No Mappings With Chosen Products
pr_001288033,0.000467,No Mappings With Chosen Products
us_000542806,0.006059,No Mappings With Chosen Products
us_000550111,0.133954,No Mappings With Chosen Products
pr_000939698,0.005793,No Mappings With Chosen Products
pr_001498624,0.002504,No Mappings With Chosen Products
pr_000913191,0.006580,No Mappings With Chosen Products
pr_001502592,0.000467,No Mappings With Chosen Products
pr_001510921,0.000467,No Mappings With Chosen Products
us_000462079,0.006836,No Mappings With Chosen Products
us_000525940,0.018138,No Mappings With Chosen Products
pr_000761837,0.055403,No Mappings With Chosen Products
us_000520706,0.006870,No Mappings With Chosen Products
us_000588538,0.019930,No Mappings With Chosen Products
pr_000853976,0.006462,No Mappings With Chosen Products
us_000184115,0.006580,No Mappings With Chosen Products
pr_001212543,0.000467,No Mappings With Chosen Products
pr_000214138,0.006731,No Mappings With Chosen Products
pr_001718089,0.006580,No Mappings With Chosen Products
pr_001309192,0.058820,No Mappings With Chosen Products
pr_000898284,0.006580,No Mappings With Chosen Products
us_000465333,0.021202,No Mappings With Chosen Products
pr_001324799,0.000467,No Mappings With Chosen Products
pr_001698970,0.006731,No Mappings With Chosen Products
pr_001177020,0.000467,No Mappings With Chosen Products
pr_001630660,0.005793,No Mappings With Chosen Products
pr_001221536,0.000467,No Mappings With Chosen Products
us_000592743,0.049976,No Mappings With Chosen Products
pr_001650237,0.005793,No Mappings With Chosen Products
pr_000009740,0.006816,No Mappings With Chosen Products
pr_001146378,0.039506,No Mappings With Chosen Products
pr_001003467,0.006852,No Mappings With Chosen Products
us_000544115,0.203801,No Mappings With Chosen Products
pr_000973932,0.008247,No Mappings With Chosen Products
pr_000965047,0.006731,No Mappings With Chosen Products
pr_000467696,0.006580,No Mappings With Chosen Products
pr_001606617,0.007548,No Mappings With Chosen Products
pr_001203136,0.000467,No Mappings With Chosen Products
us_000498664,0.003450,No Mappings With Chosen Products
pr_001530705,1.010227,No Mappings With Chosen Products
us_000503963,0.007649,No Mappings With Chosen Products
us_000545927,0.025469,No Mappings With Chosen Products
pr_000668505,0.012504,No Mappings With Chosen Products
us_000558872,0.008060,No Mappings With Chosen Products
pr_001033441,0.019570,No Mappings With Chosen Products
us_000590955,0.007569,No Mappings With Chosen Products
pr_001163010,0.007734,No Mappings With Chosen Products
pr_001056838,0.006050,No Mappings With Chosen Products
pr_001587474,0.006761,No Mappings With Chosen Products
pr_000617362,0.006580,No Mappings With Chosen Products
pr_000716500,0.016763,No Mappings With Chosen Products
pr_001693278,0.007136,No Mappings With Chosen Products
pr_000570306,0.020906,No Mappings With Chosen Products
us_000503590,0.101344,No Mappings With Chosen Products
pr_001316096,1.004961,No Mappings With Chosen Products
pr_001224938,0.000467,No Mappings With Chosen Products
us_000579775,0.419208,No Mappings With Chosen Products
us_000529242,0.080326,No Mappings With Chosen Products
pr_001001571,0.009467,No Mappings With Chosen Products
pr_001372428,1.006223,No Mappings With Chosen Products
pr_000855371,0.005793,No Mappings With Chosen Products
pr_001696506,0.006580,No Mappings With Chosen Products
pr_001009383,0.005793,No Mappings With Chosen Products
pr_000222097,0.005793,No Mappings With Chosen Products
pr_000427509,0.006580,No Mappings With Chosen Products
pr_001399345,0.006677,No Mappings With Chosen Products
pr_000515997,0.026393,No Mappings With Chosen Products
pr_001472056,0.000467,No Mappings With Chosen Products
pr_001190821,0.000467,No Mappings With Chosen Products
pr_001260808,1.008835,No Mappings With Chosen Products
pr_001251350,0.000467,No Mappings With Chosen Products
pr_001052615,0.018918,No Mappings With Chosen Products
pr_001552184,0.000467,No Mappings With Chosen Products
pr_002077825,0.006941,No Mappings With Chosen Products
pr_001616175,0.006679,No Mappings With Chosen Products
pr_002115033,0.007126,No Mappings With Chosen Products
pr_000824174,0.006777,No Mappings With Chosen Products
pr_001724647,0.006580,No Mappings With Chosen Products
pr_000878761,0.017679,No Mappings With Chosen Products
pr_001287069,0.000467,No Mappings With Chosen Products
us_000509183,0.013512,No Mappings With Chosen Products
pr_001831721,0.012345,No Mappings With Chosen Products
pr_001478361,0.000467,No Mappings With Chosen Products
us_000520680,0.164550,No Mappings With Chosen Products
pr_001532439,0.006654,No Mappings With Chosen Products
pr_001581154,0.006591,No Mappings With Chosen Products
pr_001870263,0.113451,No Mappings With Chosen Products
pr_000921672,0.007808,No Mappings With Chosen Products
pr_001231221,0.000467,No Mappings With Chosen Products
pr_000912277,0.007263,No Mappings With Chosen Products
pr_001573087,0.002732,No Mappings With Chosen Products
pr_001125589,0.007052,No Mappings With Chosen Products
pr_001823065,0.006462,No Mappings With Chosen Products
pr_000887376,0.006580,No Mappings With Chosen Products
us_000552996,0.007906,No Mappings With Chosen Products
pr_001345192,1.009679,No Mappings With Chosen Products
us_000464112,0.007266,No Mappings With Chosen Products
pr_001208478,1.005413,No Mappings With Chosen Products
pr_001367366,0.024733,No Mappings With Chosen Products
pr_001615475,0.007218,No Mappings With Chosen Products
pr_001099248,0.007109,No Mappings With Chosen Products
us_000474076,0.366915,No Mappings With Chosen Products
pr_001657282,0.007126,No Mappings With Chosen Products
pr_001957184,1.053143,No Mappings With Chosen Products
us_000540417,0.050707,No Mappings With Chosen Products
pr_001385065,0.000103,No Mappings With Chosen Products
pr_000777050,0.008039,No Mappings With Chosen Products
pr_001698545,0.018386,No Mappings With Chosen Products
pr_000900467,0.006413,No Mappings With Chosen Products
pr_000818589,0.008474,No Mappings With Chosen Products
pr_001542605,0.000467,No Mappings With Chosen Products
pr_000745161,0.008039,No Mappings With Chosen Products
pr_001720527,0.008447,No Mappings With Chosen Products
pr_000352315,0.003868,No Mappings With Chosen Products
us_000394019,0.084924,No Mappings With Chosen Products
pr_000591497,0.006546,No Mappings With Chosen Products
pr_000221771,0.005793,No Mappings With Chosen Products
pr_001270224,0.002550,No Mappings With Chosen Products
us_000592458,0.006805,No Mappings With Chosen Products
pr_000977108,0.021301,No Mappings With Chosen Products
pr_000947807,0.005568,No Mappings With Chosen Products
pr_001153569,0.006580,No Mappings With Chosen Products
us_000580358,0.009342,No Mappings With Chosen Products
us_000586074,0.426858,No Mappings With Chosen Products
us_000557402,0.010419,No Mappings With Chosen Products
pr_001484177,0.000467,No Mappings With Chosen Products
pr_001042726,0.006580,No Mappings With Chosen Products
pr_000343205,0.005793,No Mappings With Chosen Products
pr_000989365,0.013576,No Mappings With Chosen Products
pr_000893408,0.026996,No Mappings With Chosen Products
pr_001632120,0.026393,No Mappings With Chosen Products
pr_000917957,0.005793,No Mappings With Chosen Products
us_000544000,0.122868,No Mappings With Chosen Products
pr_000265210,0.006580,No Mappings With Chosen Products
pr_001967712,0.017221,No Mappings With Chosen Products
us_000561308,1.051732,No Mappings With Chosen Products
pr_000091467,0.006957,No Mappings With Chosen Products
pr_001252024,0.000467,No Mappings With Chosen Products
pr_001067414,0.006552,No Mappings With Chosen Products
us_000549083,0.031056,No Mappings With Chosen Products
pr_001896080,0.022212,No Mappings With Chosen Products
pr_001000110,0.006590,No Mappings With Chosen Products
pr_001351211,0.000467,No Mappings With Chosen Products
pr_001235161,0.025845,No Mappings With Chosen Products
pr_001375393,1.005400,No Mappings With Chosen Products
pr_001323223,1.007105,No Mappings With Chosen Products
pr_001640188,0.006588,No Mappings With Chosen Products
pr_000968489,0.006646,No Mappings With Chosen Products
us_000530213,0.014769,No Mappings With Chosen Products
pr_000590474,0.006580,No Mappings With Chosen Products
pr_001435255,0.000467,No Mappings With Chosen Products
pr_001052991,0.009444,No Mappings With Chosen Products
pr_000667867,0.006154,No Mappings With Chosen Products
pr_001264684,0.000467,No Mappings With Chosen Products
pr_000715892,0.006704,No Mappings With Chosen Products
us_000555954,0.008773,No Mappings With Chosen Products
us_000499850,0.032351,No Mappings With Chosen Products
pr_000579565,0.013025,No Mappings With Chosen Products
pr_001469512,0.000467,No Mappings With Chosen Products
pr_000964132,0.006580,No Mappings With Chosen Products
pr_001283588,1.005236,No Mappings With Chosen Products
pr_001908431,0.007180,No Mappings With Chosen Products
pr_000427748,0.006731,No Mappings With Chosen Products
pr_001072355,0.007166,No Mappings With Chosen Products
us_000518966,0.006580,No Mappings With Chosen Products
pr_000872223,0.064422,No Mappings With Chosen Products
pr_000223723,0.006580,No Mappings With Chosen Products
pr_000233959,0.015436,No Mappings With Chosen Products
pr_002100469,0.008251,No Mappings With Chosen Products
pr_001083223,0.007126,No Mappings With Chosen Products
pr_000998714,0.006731,No Mappings With Chosen Products
pr_000604722,0.007005,No Mappings With Chosen Products
us_000539746,0.030595,No Mappings With Chosen Products
pr_000607370,0.006622,No Mappings With Chosen Products
pr_000575494,0.006580,No Mappings With Chosen Products
pr_000946799,0.048560,No Mappings With Chosen Products
pr_001585742,0.007069,No Mappings With Chosen Products
pr_001584076,0.006580,No Mappings With Chosen Products
us_000555101,1.010036,No Mappings With Chosen Products
pr_001179983,0.000467,No Mappings With Chosen Products
us_000509340,0.071800,No Mappings With Chosen Products
pr_001225858,1.004961,No Mappings With Chosen Products
pr_000092032,0.006678,No Mappings With Chosen Products
us_000544975,0.012008,No Mappings With Chosen Products
pr_000832371,0.012345,No Mappings With Chosen Products
us_000617429,0.058034,No Mappings With Chosen Products
pr_001411344,0.006580,No Mappings With Chosen Products
us_000551946,0.411557,No Mappings With Chosen Products
pr_000407315,0.006580,No Mappings With Chosen Products
pr_000880518,0.006422,No Mappings With Chosen Products
us_000522364,0.005709,No Mappings With Chosen Products
pr_001340662,0.003029,No Mappings With Chosen Products
us_000556302,0.039448,No Mappings With Chosen Products
pr_000910090,0.005793,No Mappings With Chosen Products
pr_001257920,0.004524,No Mappings With Chosen Products
pr_000605479,0.006704,No Mappings With Chosen Products
pr_001303785,0.005043,No Mappings With Chosen Products
pr_000903505,0.006580,No Mappings With Chosen Products
pr_001444168,0.000467,No Mappings With Chosen Products
pr_000897754,0.026393,No Mappings With Chosen Products
pr_000609743,0.008883,No Mappings With Chosen Products
us_000553690,1.127795,No Mappings With Chosen Products
pr_001060198,0.006551,No Mappings With Chosen Products
pr_002132264,0.057297,No Mappings With Chosen Products
pr_000669162,0.006580,No Mappings With Chosen Products
pr_001535017,0.000467,No Mappings With Chosen Products
pr_001886229,0.006890,No Mappings With Chosen Products
pr_001508477,0.000467,No Mappings With Chosen Products
us_000528552,0.008773,No Mappings With Chosen Products
pr_001162068,0.006580,No Mappings With Chosen Products
pr_001320422,1.005236,No Mappings With Chosen Products
pr_001231317,1.005234,No Mappings With Chosen Products
pr_000988728,0.009090,No Mappings With Chosen Products
pr_001768265,0.006580,No Mappings With Chosen Products
us_000565876,0.007544,No Mappings With Chosen Products
us_000463829,0.006819,No Mappings With Chosen Products
pr_002225359,0.007126,No Mappings With Chosen Products
pr_001142568,0.024462,No Mappings With Chosen Products
us_000524271,0.059524,No Mappings With Chosen Products
pr_000408258,0.011006,No Mappings With Chosen Products
pr_000963936,0.006580,No Mappings With Chosen Products
pr_001414920,0.007166,No Mappings With Chosen Products
us_000490003,0.636335,No Mappings With Chosen Products
pr_001271400,0.005633,No Mappings With Chosen Products
pr_001195318,0.000467,No Mappings With Chosen Products
pr_001079013,0.017194,No Mappings With Chosen Products
pr_000595191,0.006580,No Mappings With Chosen Products
us_000572797,0.011283,No Mappings With Chosen Products
pr_000412147,0.013576,No Mappings With Chosen Products
pr_001621622,0.003039,No Mappings With Chosen Products
pr_001041125,0.007240,No Mappings With Chosen Products
pr_000008499,0.006580,No Mappings With Chosen Products
pr_001073289,0.001166,No Mappings With Chosen Products
pr_001357771,0.004919,No Mappings With Chosen Products
us_000581501,0.192333,No Mappings With Chosen Products
pr_001099274,0.006580,No Mappings With Chosen Products
pr_000286222,0.023159,No Mappings With Chosen Products
pr_001027825,0.018918,No Mappings With Chosen Products
pr_000346016,0.005650,No Mappings With Chosen Products
pr_001288012,0.000467,No Mappings With Chosen Products
pr_001336593,1.006321,No Mappings With Chosen Products
pr_000979654,0.005793,No Mappings With Chosen Products
pr_001740258,0.006660,No Mappings With Chosen Products
us_000418203,0.118612,No Mappings With Chosen Products
pr_001282473,0.000467,No Mappings With Chosen Products
pr_000721652,0.006580,No Mappings With Chosen Products
us_000513340,0.006903,No Mappings With Chosen Products
pr_001149715,0.019904,No Mappings With Chosen Products
pr_000353968,0.006580,No Mappings With Chosen Products
pr_001041476,0.006580,No Mappings With Chosen Products
pr_001625509,0.006580,No Mappings With Chosen Products
pr_000883200,0.006580,No Mappings With Chosen Products
pr_000740593,0.006580,No Mappings With Chosen Products
pr_001019169,0.007320,No Mappings With Chosen Products
us_000500352,0.004347,No Mappings With Chosen Products
pr_000921581,0.006966,No Mappings With Chosen Products
pr_001896865,0.007218,No Mappings With Chosen Products
pr_001183097,0.000467,No Mappings With Chosen Products
us_000551168,0.174620,No Mappings With Chosen Products
pr_001514278,0.000467,No Mappings With Chosen Products
pr_000816896,0.006625,No Mappings With Chosen Products
pr_000643648,0.021554,No Mappings With Chosen Products
pr_001348194,0.015090,No Mappings With Chosen Products
us_000571700,0.006819,No Mappings With Chosen Products
us_000535099,0.009399,No Mappings With Chosen Products
pr_001360570,0.000529,No Mappings With Chosen Products
pr_000605211,0.006580,No Mappings With Chosen Products
pr_001338727,0.002550,No Mappings With Chosen Products
pr_001865000,0.007084,No Mappings With Chosen Products
pr_000884058,0.006580,No Mappings With Chosen Products
us_000599470,0.007382,No Mappings With Chosen Products
us_000569517,0.009918,No Mappings With Chosen Products
pr_000599557,0.006580,No Mappings With Chosen Products
pr_000017675,0.006587,No Mappings With Chosen Products
pr_000599206,0.006591,No Mappings With Chosen Products
pr_000599655,0.014576,No Mappings With Chosen Products
pr_000860577,0.019113,No Mappings With Chosen Products
pr_001206227,0.005223,No Mappings With Chosen Products
pr_000736591,0.006766,No Mappings With Chosen Products
pr_000289193,0.006776,No Mappings With Chosen Products
pr_000423201,0.006580,No Mappings With Chosen Products
pr_001844009,0.006580,No Mappings With Chosen Products
pr_001439464,0.000467,No Mappings With Chosen Products
us_000572160,0.014464,No Mappings With Chosen Products
pr_001058035,0.007706,No Mappings With Chosen Products
pr_000317856,0.005886,No Mappings With Chosen Products
pr_000979783,0.013576,No Mappings With Chosen Products
us_000518571,0.012069,No Mappings With Chosen Products
pr_000265752,0.006585,No Mappings With Chosen Products
pr_001717647,0.006580,No Mappings With Chosen Products
pr_000599865,0.006580,No Mappings With Chosen Products
pr_000543798,0.023305,No Mappings With Chosen Products
us_000601007,0.008859,No Mappings With Chosen Products
pr_000899563,0.014128,No Mappings With Chosen Products
pr_000590906,0.006833,No Mappings With Chosen Products
us_000494247,0.007614,No Mappings With Chosen Products
us_000617525,0.025186,No Mappings With Chosen Products
pr_001626305,0.006580,No Mappings With Chosen Products
pr_001322766,0.000467,No Mappings With Chosen Products
pr_001837652,0.006580,No Mappings With Chosen Products
pr_001733358,0.006580,No Mappings With Chosen Products
pr_001731508,0.006580,No Mappings With Chosen Products
pr_000678449,0.016004,No Mappings With Chosen Products
us_000546084,0.014452,No Mappings With Chosen Products
pr_000175259,0.005793,No Mappings With Chosen Products
pr_000773631,0.006580,No Mappings With Chosen Products
pr_000727455,0.006580,No Mappings With Chosen Products
pr_001818230,0.006800,No Mappings With Chosen Products
pr_001669007,0.007632,No Mappings With Chosen Products
us_000508156,0.253229,No Mappings With Chosen Products
pr_000594471,0.021288,No Mappings With Chosen Products
pr_001270189,0.000467,No Mappings With Chosen Products
pr_001839740,0.006580,No Mappings With Chosen Products
pr_001017508,0.006342,No Mappings With Chosen Products
pr_001964805,0.016860,No Mappings With Chosen Products
pr_000999972,0.043005,No Mappings With Chosen Products
pr_001380582,0.002192,No Mappings With Chosen Products
pr_000630097,0.010600,No Mappings With Chosen Products
pr_000006834,0.006580,No Mappings With Chosen Products
pr_001358525,1.009370,No Mappings With Chosen Products
pr_001439051,0.001263,No Mappings With Chosen Products
us_000530078,0.201508,No Mappings With Chosen Products
us_000579191,0.460197,No Mappings With Chosen Products
pr_001016649,0.006590,No Mappings With Chosen Products
pr_000711074,0.007002,No Mappings With Chosen Products
pr_000824181,0.005793,No Mappings With Chosen Products
pr_001074208,0.006966,No Mappings With Chosen Products
pr_000915831,0.006580,No Mappings With Chosen Products
pr_000789252,0.006966,No Mappings With Chosen Products
pr_001325295,1.004961,No Mappings With Chosen Products
pr_001263425,0.002504,No Mappings With Chosen Products
pr_000710208,0.005793,No Mappings With Chosen Products
pr_001689846,0.005793,No Mappings With Chosen Products
pr_000744372,0.006679,No Mappings With Chosen Products
pr_001767303,0.013025,No Mappings With Chosen Products
pr_000926026,0.006580,No Mappings With Chosen Products
pr_000246347,0.006853,No Mappings With Chosen Products
us_000530082,0.117804,No Mappings With Chosen Products
pr_001408707,0.006580,No Mappings With Chosen Products
pr_000914227,0.006580,No Mappings With Chosen Products
pr_000533490,0.005793,No Mappings With Chosen Products
pr_001272297,1.005236,No Mappings With Chosen Products
pr_000377671,0.009090,No Mappings With Chosen Products
pr_001663212,0.006590,No Mappings With Chosen Products
pr_000825007,0.006757,No Mappings With Chosen Products
pr_001388332,0.006580,No Mappings With Chosen Products
pr_001297342,0.000467,No Mappings With Chosen Products
pr_001322628,0.000467,No Mappings With Chosen Products
pr_000401542,0.009107,No Mappings With Chosen Products
us_000607281,0.141180,No Mappings With Chosen Products
pr_000772814,0.006534,No Mappings With Chosen Products
pr_000643628,0.040368,No Mappings With Chosen Products
