Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
pr_000286713,0.006580,No Mappings With Chosen Products
pr_000605758,0.006580,No Mappings With Chosen Products
pr_001667641,0.018044,No Mappings With Chosen Products
us_000595225,0.096332,No Mappings With Chosen Products
pr_001246243,0.000467,No Mappings With Chosen Products
pr_001990429,0.006659,No Mappings With Chosen Products
us_000503123,0.207781,No Mappings With Chosen Products
us_000613143,0.006580,No Mappings With Chosen Products
pr_000769778,0.008039,No Mappings With Chosen Products
pr_001211057,0.025845,No Mappings With Chosen Products
pr_001645449,0.012345,No Mappings With Chosen Products
pr_001348676,0.002504,No Mappings With Chosen Products
us_000554826,0.032636,No Mappings With Chosen Products
pr_000759210,0.005793,No Mappings With Chosen Products
pr_001512808,0.000467,No Mappings With Chosen Products
us_000495370,0.162084,No Mappings With Chosen Products
pr_000749803,0.008274,No Mappings With Chosen Products
pr_000202430,0.006731,No Mappings With Chosen Products
pr_000227246,0.006731,No Mappings With Chosen Products
us_000582023,0.006580,No Mappings With Chosen Products
pr_000188580,0.006541,No Mappings With Chosen Products
pr_001500329,0.005990,No Mappings With Chosen Products
us_000586106,0.000590,No Mappings With Chosen Products
us_000592598,0.000467,No Mappings With Chosen Products
pr_002068612,0.006646,No Mappings With Chosen Products
pr_001255015,0.000467,No Mappings With Chosen Products
pr_001655802,0.006642,No Mappings With Chosen Products
pr_000257085,0.006580,No Mappings With Chosen Products
pr_002124080,0.057015,No Mappings With Chosen Products
us_000477000,0.007019,No Mappings With Chosen Products
pr_001091400,0.006966,No Mappings With Chosen Products
pr_001148935,0.006462,No Mappings With Chosen Products
us_000530102,0.509165,No Mappings With Chosen Products
pr_000730910,0.006342,No Mappings With Chosen Products
pr_001276894,0.000103,No Mappings With Chosen Products
pr_001400653,0.007166,No Mappings With Chosen Products
pr_000761875,0.012172,No Mappings With Chosen Products
pr_001340800,0.000467,No Mappings With Chosen Products
pr_001417229,0.012892,No Mappings With Chosen Products
us_000579900,0.166770,No Mappings With Chosen Products
pr_000161654,0.006838,No Mappings With Chosen Products
pr_001871728,0.006580,No Mappings With Chosen Products
pr_001323949,0.025845,No Mappings With Chosen Products
pr_001192051,0.000467,No Mappings With Chosen Products
pr_001308159,1.006050,No Mappings With Chosen Products
pr_001080424,0.006613,No Mappings With Chosen Products
pr_001433794,0.005223,No Mappings With Chosen Products
pr_001037518,0.007986,No Mappings With Chosen Products
pr_001350669,0.005031,No Mappings With Chosen Products
us_000473719,0.007237,No Mappings With Chosen Products
pr_001720534,0.006585,No Mappings With Chosen Products
pr_001913970,0.026749,No Mappings With Chosen Products
pr_001234353,0.005024,No Mappings With Chosen Products
us_000484749,0.159980,No Mappings With Chosen Products
us_000505409,0.012222,No Mappings With Chosen Products
pr_001261561,0.000467,No Mappings With Chosen Products
pr_001064372,0.006580,No Mappings With Chosen Products
pr_001691169,0.006580,No Mappings With Chosen Products
pr_000212689,0.006342,No Mappings With Chosen Products
us_000530172,0.025610,No Mappings With Chosen Products
pr_001756212,0.006713,No Mappings With Chosen Products
pr_000943198,0.018918,No Mappings With Chosen Products
us_000484237,0.179540,No Mappings With Chosen Products
us_000510331,0.012461,No Mappings With Chosen Products
pr_001195392,0.000467,No Mappings With Chosen Products
pr_001279938,0.000467,No Mappings With Chosen Products
pr_002191700,0.006580,No Mappings With Chosen Products
pr_001328370,1.005693,No Mappings With Chosen Products
pr_001008047,0.005651,No Mappings With Chosen Products
pr_001188264,0.015090,No Mappings With Chosen Products
pr_001307112,0.000467,No Mappings With Chosen Products
pr_002138324,0.006966,No Mappings With Chosen Products
pr_000990388,0.007232,No Mappings With Chosen Products
pr_001467666,1.017036,No Mappings With Chosen Products
pr_000917359,0.006580,No Mappings With Chosen Products
us_000525492,0.056431,No Mappings With Chosen Products
pr_001885373,0.006655,No Mappings With Chosen Products
us_000505483,1.300416,No Mappings With Chosen Products
pr_000967832,0.005793,No Mappings With Chosen Products
us_000183587,0.049236,No Mappings With Chosen Products
us_000541447,1.170349,No Mappings With Chosen Products
pr_001201003,0.005642,No Mappings With Chosen Products
pr_000653586,0.017462,No Mappings With Chosen Products
pr_000830493,0.012496,No Mappings With Chosen Products
pr_001369971,0.025845,No Mappings With Chosen Products
pr_001367821,0.000467,No Mappings With Chosen Products
pr_000306295,0.006580,No Mappings With Chosen Products
pr_001804220,0.006580,No Mappings With Chosen Products
pr_001612451,0.003039,No Mappings With Chosen Products
pr_000839722,0.006587,No Mappings With Chosen Products
pr_001219665,0.000467,No Mappings With Chosen Products
pr_001564540,0.004112,No Mappings With Chosen Products
pr_000849957,0.006580,No Mappings With Chosen Products
us_000520309,0.007421,No Mappings With Chosen Products
us_000617440,0.024012,No Mappings With Chosen Products
pr_000894503,0.006580,No Mappings With Chosen Products
pr_001131893,0.005756,No Mappings With Chosen Products
us_000471949,0.006580,No Mappings With Chosen Products
pr_000648016,0.034162,No Mappings With Chosen Products
us_000581865,0.006947,No Mappings With Chosen Products
us_000590320,0.007998,No Mappings With Chosen Products
us_000494278,1.149664,No Mappings With Chosen Products
pr_000208121,0.005793,No Mappings With Chosen Products
pr_001674800,0.006580,No Mappings With Chosen Products
us_000573949,0.006745,No Mappings With Chosen Products
pr_000301221,0.005793,No Mappings With Chosen Products
us_000576957,0.020569,No Mappings With Chosen Products
us_000516611,0.823643,No Mappings With Chosen Products
us_000479403,0.069374,No Mappings With Chosen Products
us_000527781,0.700837,No Mappings With Chosen Products
pr_000177693,0.005793,No Mappings With Chosen Products
pr_001968873,0.007508,No Mappings With Chosen Products
pr_000636030,0.006580,No Mappings With Chosen Products
pr_001174359,0.000467,No Mappings With Chosen Products
us_000461026,0.106720,No Mappings With Chosen Products
pr_001682359,0.080151,No Mappings With Chosen Products
pr_000431702,0.006585,No Mappings With Chosen Products
pr_000081095,0.006735,No Mappings With Chosen Products
pr_001225497,0.000467,No Mappings With Chosen Products
us_000595289,0.006896,No Mappings With Chosen Products
pr_001234440,1.004961,No Mappings With Chosen Products
pr_000860464,0.042560,No Mappings With Chosen Products
pr_001772164,0.006655,No Mappings With Chosen Products
pr_001254995,1.005540,No Mappings With Chosen Products
pr_001019003,0.005793,No Mappings With Chosen Products
pr_001298964,0.002504,No Mappings With Chosen Products
pr_001217770,0.000467,No Mappings With Chosen Products
pr_000153099,0.006580,No Mappings With Chosen Products
pr_001382676,0.000467,No Mappings With Chosen Products
pr_001395598,0.016004,No Mappings With Chosen Products
us_000490039,0.086811,No Mappings With Chosen Products
pr_001009997,0.026393,No Mappings With Chosen Products
pr_001878926,0.006731,No Mappings With Chosen Products
us_000511853,1.436334,No Mappings With Chosen Products
us_000512507,0.007022,No Mappings With Chosen Products
pr_000204845,0.008223,No Mappings With Chosen Products
pr_000568451,0.006683,No Mappings With Chosen Products
pr_001002358,0.007832,No Mappings With Chosen Products
pr_001222227,1.004961,No Mappings With Chosen Products
pr_000870017,0.008106,No Mappings With Chosen Products
pr_000770704,0.006462,No Mappings With Chosen Products
pr_000002868,0.006537,No Mappings With Chosen Products
us_000563856,0.007276,No Mappings With Chosen Products
us_000495759,0.213775,No Mappings With Chosen Products
pr_000890025,0.021217,No Mappings With Chosen Products
pr_000834376,0.005793,No Mappings With Chosen Products
pr_000643168,0.006597,No Mappings With Chosen Products
pr_000398572,0.014552,No Mappings With Chosen Products
pr_000193612,0.007126,No Mappings With Chosen Products
pr_000350027,0.124993,No Mappings With Chosen Products
pr_000667388,0.006577,No Mappings With Chosen Products
pr_001685949,0.040798,No Mappings With Chosen Products
us_000492517,0.516575,No Mappings With Chosen Products
pr_001681837,0.006621,No Mappings With Chosen Products
us_000596842,0.011963,No Mappings With Chosen Products
pr_000915741,0.006580,No Mappings With Chosen Products
pr_001345511,0.000467,No Mappings With Chosen Products
pr_001272125,0.030364,No Mappings With Chosen Products
pr_000250088,0.006580,No Mappings With Chosen Products
pr_001654864,0.006580,No Mappings With Chosen Products
pr_001021301,0.047149,No Mappings With Chosen Products
pr_001826756,0.006580,No Mappings With Chosen Products
pr_001074352,0.006646,No Mappings With Chosen Products
us_000478353,0.020772,No Mappings With Chosen Products
us_000548321,0.007022,No Mappings With Chosen Products
pr_001684806,0.006580,No Mappings With Chosen Products
pr_001727415,0.021301,No Mappings With Chosen Products
pr_001066508,0.006580,No Mappings With Chosen Products
us_000579498,0.019867,No Mappings With Chosen Products
pr_001140040,0.006966,No Mappings With Chosen Products
us_000615291,0.042356,No Mappings With Chosen Products
us_000555626,1.077819,No Mappings With Chosen Products
pr_001142762,0.012353,No Mappings With Chosen Products
pr_000916502,0.006342,No Mappings With Chosen Products
pr_000702068,0.005793,No Mappings With Chosen Products
us_000490680,0.049026,No Mappings With Chosen Products
pr_001219792,0.000467,No Mappings With Chosen Products
us_000554058,0.006580,No Mappings With Chosen Products
us_000517634,0.041299,No Mappings With Chosen Products
pr_000913648,0.048846,No Mappings With Chosen Products
pr_001777762,0.006809,No Mappings With Chosen Products
pr_001623814,0.047881,No Mappings With Chosen Products
pr_000179394,0.008641,No Mappings With Chosen Products
pr_001581397,0.006580,No Mappings With Chosen Products
pr_001529017,0.001533,No Mappings With Chosen Products
pr_000713828,0.006704,No Mappings With Chosen Products
pr_001751033,0.008446,No Mappings With Chosen Products
pr_001032655,0.006580,No Mappings With Chosen Products
pr_001152329,0.006725,No Mappings With Chosen Products
pr_000257665,0.006731,No Mappings With Chosen Products
pr_001614920,0.006580,No Mappings With Chosen Products
us_000569611,0.111150,No Mappings With Chosen Products
pr_000173255,0.005651,No Mappings With Chosen Products
us_000612309,0.009818,No Mappings With Chosen Products
pr_001735541,0.007294,No Mappings With Chosen Products
pr_001227236,0.000467,No Mappings With Chosen Products
us_000601566,0.211106,No Mappings With Chosen Products
pr_000730150,0.023033,No Mappings With Chosen Products
us_000581300,0.006580,No Mappings With Chosen Products
pr_001171665,1.005236,No Mappings With Chosen Products
pr_001814364,0.007068,No Mappings With Chosen Products
us_000495799,0.143883,No Mappings With Chosen Products
pr_000024694,0.007011,No Mappings With Chosen Products
pr_000944073,0.012668,No Mappings With Chosen Products
pr_001229353,0.000467,No Mappings With Chosen Products
pr_001616195,0.006647,No Mappings With Chosen Products
pr_001086425,0.006580,No Mappings With Chosen Products
pr_001723668,0.006580,No Mappings With Chosen Products
pr_000777130,0.007166,No Mappings With Chosen Products
pr_001577175,1.010379,No Mappings With Chosen Products
pr_000165822,0.006580,No Mappings With Chosen Products
us_000557816,0.041975,No Mappings With Chosen Products
pr_002110500,0.007017,No Mappings With Chosen Products
pr_001406656,0.006580,No Mappings With Chosen Products
us_000498020,1.077894,No Mappings With Chosen Products
pr_001252977,1.005579,No Mappings With Chosen Products
pr_000569938,0.012345,No Mappings With Chosen Products
pr_000742953,0.005793,No Mappings With Chosen Products
pr_000754580,0.008847,No Mappings With Chosen Products
pr_000908614,0.102585,No Mappings With Chosen Products
us_000563056,0.106119,No Mappings With Chosen Products
pr_000838063,0.006580,No Mappings With Chosen Products
us_000470972,0.072797,No Mappings With Chosen Products
pr_000991949,0.007011,No Mappings With Chosen Products
pr_001832996,0.006586,No Mappings With Chosen Products
pr_000187143,0.006580,No Mappings With Chosen Products
pr_000379626,0.006941,No Mappings With Chosen Products
us_000615251,0.014702,No Mappings With Chosen Products
us_000471994,0.006819,No Mappings With Chosen Products
us_000460266,0.007300,No Mappings With Chosen Products
pr_001134431,0.006695,No Mappings With Chosen Products
us_000595516,0.011142,No Mappings With Chosen Products
us_000611958,0.036737,No Mappings With Chosen Products
pr_001186580,0.000467,No Mappings With Chosen Products
pr_002082638,0.006941,No Mappings With Chosen Products
pr_000728021,0.006342,No Mappings With Chosen Products
us_000576865,0.013639,No Mappings With Chosen Products
pr_000661060,0.005921,No Mappings With Chosen Products
pr_000566295,0.006580,No Mappings With Chosen Products
pr_001109035,0.014724,No Mappings With Chosen Products
pr_000112244,0.008764,No Mappings With Chosen Products
us_000468506,0.386563,No Mappings With Chosen Products
pr_000413557,0.006580,No Mappings With Chosen Products
pr_001188643,0.000467,No Mappings With Chosen Products
pr_000820182,0.006580,No Mappings With Chosen Products
pr_001156453,0.019904,No Mappings With Chosen Products
us_000539306,0.036694,No Mappings With Chosen Products
us_000577449,0.112599,No Mappings With Chosen Products
pr_001788615,0.006679,No Mappings With Chosen Products
pr_001545336,0.001551,No Mappings With Chosen Products
pr_001333109,0.030121,No Mappings With Chosen Products
pr_001097803,0.006580,No Mappings With Chosen Products
pr_001412655,0.005793,No Mappings With Chosen Products
pr_000399961,0.007025,No Mappings With Chosen Products
us_000582630,0.028815,No Mappings With Chosen Products
pr_001185671,0.000467,No Mappings With Chosen Products
us_000494041,0.087316,No Mappings With Chosen Products
pr_001960125,0.006941,No Mappings With Chosen Products
pr_000458917,0.006580,No Mappings With Chosen Products
pr_001051198,0.013278,No Mappings With Chosen Products
us_000511862,0.530458,No Mappings With Chosen Products
pr_001171007,0.000467,No Mappings With Chosen Products
us_000577442,0.168520,No Mappings With Chosen Products
pr_000930929,0.007126,No Mappings With Chosen Products
pr_001055562,0.006580,No Mappings With Chosen Products
pr_001922965,0.009416,No Mappings With Chosen Products
pr_001617029,0.010762,No Mappings With Chosen Products
pr_001646131,0.006580,No Mappings With Chosen Products
pr_001089056,0.057419,No Mappings With Chosen Products
us_000580341,0.026304,No Mappings With Chosen Products
pr_000830500,0.012344,No Mappings With Chosen Products
us_000148774,0.007431,No Mappings With Chosen Products
pr_001190850,0.000467,No Mappings With Chosen Products
us_000547232,0.021202,No Mappings With Chosen Products
pr_001065313,0.006579,No Mappings With Chosen Products
us_000518271,1.050160,No Mappings With Chosen Products
pr_002133012,0.006462,No Mappings With Chosen Products
pr_001502878,0.006539,No Mappings With Chosen Products
pr_001048824,0.000744,No Mappings With Chosen Products
pr_001291565,0.025845,No Mappings With Chosen Products
us_000597385,0.009643,No Mappings With Chosen Products
pr_002045566,0.007589,No Mappings With Chosen Products
us_000487507,0.538051,No Mappings With Chosen Products
us_000494806,0.114145,No Mappings With Chosen Products
pr_000591963,0.006580,No Mappings With Chosen Products
us_000596640,0.007287,No Mappings With Chosen Products
pr_000185948,0.006073,No Mappings With Chosen Products
pr_001337675,0.000467,No Mappings With Chosen Products
pr_001377461,1.005530,No Mappings With Chosen Products
pr_001320585,0.025845,No Mappings With Chosen Products
pr_001295565,0.000117,No Mappings With Chosen Products
pr_000587277,0.006731,No Mappings With Chosen Products
us_000598306,0.211471,No Mappings With Chosen Products
pr_001541020,0.000467,No Mappings With Chosen Products
pr_001878847,0.007002,No Mappings With Chosen Products
pr_000919183,0.006580,No Mappings With Chosen Products
pr_001659635,0.007002,No Mappings With Chosen Products
pr_001031144,0.006580,No Mappings With Chosen Products
us_000569520,0.007398,No Mappings With Chosen Products
pr_001003526,0.202954,No Mappings With Chosen Products
pr_001537629,0.005515,No Mappings With Chosen Products
pr_000326895,0.006580,No Mappings With Chosen Products
pr_000816493,0.007002,No Mappings With Chosen Products
pr_001313293,0.000467,No Mappings With Chosen Products
us_000569556,0.063940,No Mappings With Chosen Products
us_000561748,0.521456,No Mappings With Chosen Products
pr_002174006,0.007126,No Mappings With Chosen Products
pr_000431990,0.007560,No Mappings With Chosen Products
pr_000609483,0.006580,No Mappings With Chosen Products
pr_001223449,0.000103,No Mappings With Chosen Products
pr_001268483,0.000467,No Mappings With Chosen Products
pr_001117457,0.006580,No Mappings With Chosen Products
us_000552959,0.142620,No Mappings With Chosen Products
us_000505648,0.026510,No Mappings With Chosen Products
pr_000636786,0.016004,No Mappings With Chosen Products
pr_000179699,0.005940,No Mappings With Chosen Products
pr_001376126,1.008323,No Mappings With Chosen Products
pr_001345033,1.005850,No Mappings With Chosen Products
pr_001135436,0.007135,No Mappings With Chosen Products
pr_000937206,0.006854,No Mappings With Chosen Products
pr_000758147,0.005793,No Mappings With Chosen Products
pr_001353190,0.025845,No Mappings With Chosen Products
pr_000804178,0.007055,No Mappings With Chosen Products
pr_000103588,0.004970,No Mappings With Chosen Products
us_000544053,0.080541,No Mappings With Chosen Products
pr_000870874,0.006581,No Mappings With Chosen Products
pr_001333243,0.005024,No Mappings With Chosen Products
pr_001238705,0.000467,No Mappings With Chosen Products
us_000600393,0.006841,No Mappings With Chosen Products
pr_001153492,0.032767,No Mappings With Chosen Products
pr_000330343,0.016860,No Mappings With Chosen Products
us_000483513,0.025016,No Mappings With Chosen Products
pr_001203943,0.005223,No Mappings With Chosen Products
pr_001307551,0.000467,No Mappings With Chosen Products
pr_001378642,0.000467,No Mappings With Chosen Products
us_000548850,0.020082,No Mappings With Chosen Products
pr_000002005,0.024498,No Mappings With Chosen Products
pr_001347429,0.000467,No Mappings With Chosen Products
pr_001832046,0.006580,No Mappings With Chosen Products
pr_001065870,0.008907,No Mappings With Chosen Products
pr_001265765,0.000467,No Mappings With Chosen Products
pr_000316004,0.006580,No Mappings With Chosen Products
pr_001436256,0.000467,No Mappings With Chosen Products
pr_000209382,0.005793,No Mappings With Chosen Products
pr_001018871,0.006342,No Mappings With Chosen Products
pr_001361646,0.000467,No Mappings With Chosen Products
pr_000567405,0.006580,No Mappings With Chosen Products
pr_000604749,0.006541,No Mappings With Chosen Products
pr_001646938,0.006580,No Mappings With Chosen Products
pr_001007716,0.006783,No Mappings With Chosen Products
us_000484469,0.018800,No Mappings With Chosen Products
pr_001183682,0.000467,No Mappings With Chosen Products
us_000600404,0.001673,No Mappings With Chosen Products
pr_000584521,0.027993,No Mappings With Chosen Products
pr_001061292,0.005793,No Mappings With Chosen Products
us_000485902,0.597708,No Mappings With Chosen Products
pr_001214684,0.000467,No Mappings With Chosen Products
us_000585212,0.009303,No Mappings With Chosen Products
pr_000917371,0.032589,No Mappings With Chosen Products
pr_001655146,0.005793,No Mappings With Chosen Products
pr_002072206,0.007706,No Mappings With Chosen Products
us_000462235,0.109605,No Mappings With Chosen Products
us_000543977,0.158283,No Mappings With Chosen Products
pr_001428585,0.000467,No Mappings With Chosen Products
pr_001286931,0.000467,No Mappings With Chosen Products
pr_001291541,0.000467,No Mappings With Chosen Products
pr_000586497,0.006342,No Mappings With Chosen Products
us_000586940,0.045679,No Mappings With Chosen Products
pr_000524591,0.006580,No Mappings With Chosen Products
pr_001357994,0.000467,No Mappings With Chosen Products
pr_000762061,0.006704,No Mappings With Chosen Products
us_000520976,1.022016,No Mappings With Chosen Products
pr_000876617,0.007005,No Mappings With Chosen Products
pr_000659416,0.006580,No Mappings With Chosen Products
pr_000728281,0.006581,No Mappings With Chosen Products
pr_001798860,0.006580,No Mappings With Chosen Products
pr_000776109,0.006580,No Mappings With Chosen Products
pr_001114352,0.006580,No Mappings With Chosen Products
pr_001167418,0.005803,No Mappings With Chosen Products
pr_000824704,0.008039,No Mappings With Chosen Products
pr_000175446,0.019555,No Mappings With Chosen Products
pr_000887602,0.020287,No Mappings With Chosen Products
pr_000582959,0.021554,No Mappings With Chosen Products
pr_001359568,1.005566,No Mappings With Chosen Products
pr_000993648,0.009491,No Mappings With Chosen Products
pr_000624192,0.006580,No Mappings With Chosen Products
pr_000088607,0.007117,No Mappings With Chosen Products
pr_000169482,0.010491,No Mappings With Chosen Products
pr_001238767,0.002504,No Mappings With Chosen Products
pr_000738927,0.007837,No Mappings With Chosen Products
pr_001110543,0.007288,No Mappings With Chosen Products
us_000583701,0.016774,No Mappings With Chosen Products
us_000583635,0.082465,No Mappings With Chosen Products
pr_001880027,0.006757,No Mappings With Chosen Products
pr_001929510,0.007126,No Mappings With Chosen Products
pr_000568443,0.005284,No Mappings With Chosen Products
pr_001004968,0.048560,No Mappings With Chosen Products
pr_001251953,0.000467,No Mappings With Chosen Products
pr_001886729,0.006580,No Mappings With Chosen Products
us_000562741,0.133168,No Mappings With Chosen Products
pr_001574456,0.000078,No Mappings With Chosen Products
pr_001080129,0.005793,No Mappings With Chosen Products
pr_001750408,0.006580,No Mappings With Chosen Products
pr_000664863,0.005799,No Mappings With Chosen Products
us_000612597,0.009545,No Mappings With Chosen Products
pr_000860631,0.009416,No Mappings With Chosen Products
pr_001407030,0.006580,No Mappings With Chosen Products
pr_001778624,0.113166,No Mappings With Chosen Products
pr_001286951,0.000467,No Mappings With Chosen Products
pr_000573657,0.008088,No Mappings With Chosen Products
pr_001467257,0.000467,No Mappings With Chosen Products
pr_001422340,0.000467,No Mappings With Chosen Products
us_000588715,0.319783,No Mappings With Chosen Products
us_000573606,0.226581,No Mappings With Chosen Products
pr_001272940,0.000467,No Mappings With Chosen Products
pr_001556300,0.000467,No Mappings With Chosen Products
pr_000947734,0.011702,No Mappings With Chosen Products
us_000505417,0.343824,No Mappings With Chosen Products
pr_001289322,0.000467,No Mappings With Chosen Products
pr_001216386,0.000467,No Mappings With Chosen Products
pr_001235154,0.000467,No Mappings With Chosen Products
us_000558781,0.007421,No Mappings With Chosen Products
pr_001202283,0.025845,No Mappings With Chosen Products
us_000581138,0.137232,No Mappings With Chosen Products
pr_001570789,1.007683,No Mappings With Chosen Products
pr_000737121,0.005793,No Mappings With Chosen Products
pr_000531977,0.005793,No Mappings With Chosen Products
pr_001017108,0.005793,No Mappings With Chosen Products
us_000485232,1.664279,No Mappings With Chosen Products
pr_000667741,0.005793,No Mappings With Chosen Products
pr_001271981,0.029573,No Mappings With Chosen Products
pr_000969346,0.006578,No Mappings With Chosen Products
pr_000995583,0.006580,No Mappings With Chosen Products
us_000483287,1.115105,No Mappings With Chosen Products
pr_001839037,0.006580,No Mappings With Chosen Products
pr_001139522,0.014951,No Mappings With Chosen Products
pr_001337349,1.005830,No Mappings With Chosen Products
pr_000296311,0.005836,No Mappings With Chosen Products
us_000506361,0.095310,No Mappings With Chosen Products
pr_001008875,0.007052,No Mappings With Chosen Products
pr_001235909,0.000467,No Mappings With Chosen Products
pr_000894489,0.000595,No Mappings With Chosen Products
pr_000646476,0.007970,No Mappings With Chosen Products
pr_000927262,0.013025,No Mappings With Chosen Products
pr_001009809,0.006580,No Mappings With Chosen Products
pr_001149932,0.016241,No Mappings With Chosen Products
pr_001191105,0.000467,No Mappings With Chosen Products
pr_001063470,0.006580,No Mappings With Chosen Products
us_000596084,0.228742,No Mappings With Chosen Products
pr_000288027,0.006580,No Mappings With Chosen Products
pr_000239093,0.006580,No Mappings With Chosen Products
pr_002076768,0.006646,No Mappings With Chosen Products
us_000521423,0.207236,No Mappings With Chosen Products
pr_000960876,0.006591,No Mappings With Chosen Products
us_000548265,0.003448,No Mappings With Chosen Products
pr_001554326,0.000467,No Mappings With Chosen Products
pr_000406920,0.006580,No Mappings With Chosen Products
pr_001017267,0.006966,No Mappings With Chosen Products
pr_000446537,0.018918,No Mappings With Chosen Products
pr_001312998,1.004961,No Mappings With Chosen Products
pr_001291411,0.000467,No Mappings With Chosen Products
us_000570569,0.052402,No Mappings With Chosen Products
pr_001244123,0.001747,No Mappings With Chosen Products
pr_001250827,0.000467,No Mappings With Chosen Products
us_000470506,0.009125,No Mappings With Chosen Products
us_000571014,0.007819,No Mappings With Chosen Products
us_000566044,0.005388,No Mappings With Chosen Products
pr_000934923,0.006580,No Mappings With Chosen Products
