Prospect OID,Prospect BMU Dist,<these prospects have no product mappings among specified products>
us_000588566,0.060741,No Mappings With Chosen Products
pr_001255783,1.005236,No Mappings With Chosen Products
us_000599666,0.015487,No Mappings With Chosen Products
pr_001501965,0.000467,No Mappings With Chosen Products
pr_002082563,0.009416,No Mappings With Chosen Products
pr_000084714,0.006623,No Mappings With Chosen Products
us_000565585,0.097660,No Mappings With Chosen Products
pr_000887995,0.016988,No Mappings With Chosen Products
pr_001015174,0.012345,No Mappings With Chosen Products
us_000588582,0.012086,No Mappings With Chosen Products
pr_000762819,0.013782,No Mappings With Chosen Products
pr_001293281,1.005783,No Mappings With Chosen Products
pr_001248903,0.000467,No Mappings With Chosen Products
pr_001291196,0.005024,No Mappings With Chosen Products
pr_001013413,0.032270,No Mappings With Chosen Products
pr_000249311,0.006735,No Mappings With Chosen Products
pr_000740641,0.006966,No Mappings With Chosen Products
us_000466311,0.022167,No Mappings With Chosen Products
pr_000702640,0.006580,No Mappings With Chosen Products
pr_001676147,0.006580,No Mappings With Chosen Products
us_000557037,0.190468,No Mappings With Chosen Products
us_000461337,0.021409,No Mappings With Chosen Products
pr_001352918,0.000467,No Mappings With Chosen Products
us_000569690,0.148726,No Mappings With Chosen Products
pr_000563462,0.006580,No Mappings With Chosen Products
pr_000814246,0.007173,No Mappings With Chosen Products
us_000514933,0.010684,No Mappings With Chosen Products
pr_001295906,0.000467,No Mappings With Chosen Products
pr_001231190,0.000467,No Mappings With Chosen Products
pr_001297065,0.000467,No Mappings With Chosen Products
pr_000180030,0.005793,No Mappings With Chosen Products
pr_000979212,0.005793,No Mappings With Chosen Products
us_000514003,0.008773,No Mappings With Chosen Products
pr_001714899,0.006580,No Mappings With Chosen Products
us_000579871,0.014843,No Mappings With Chosen Products
us_000596017,0.009495,No Mappings With Chosen Products
pr_000716566,0.012285,No Mappings With Chosen Products
pr_000824233,0.008839,No Mappings With Chosen Products
pr_000929221,0.006218,No Mappings With Chosen Products
us_000564815,0.016379,No Mappings With Chosen Products
pr_001589406,0.016004,No Mappings With Chosen Products
pr_000598719,0.006580,No Mappings With Chosen Products
pr_000927347,0.006580,No Mappings With Chosen Products
us_000611246,0.052636,No Mappings With Chosen Products
pr_000209074,0.006580,No Mappings With Chosen Products
pr_000965394,0.007716,No Mappings With Chosen Products
us_000482696,0.077263,No Mappings With Chosen Products
pr_001235633,0.033294,No Mappings With Chosen Products
pr_001108602,0.012317,No Mappings With Chosen Products
pr_000847297,0.006580,No Mappings With Chosen Products
pr_002144730,0.006534,No Mappings With Chosen Products
pr_001297820,0.000467,No Mappings With Chosen Products
pr_002122164,0.006901,No Mappings With Chosen Products
pr_000816847,0.009632,No Mappings With Chosen Products
us_000465915,0.008553,No Mappings With Chosen Products
us_000586923,1.210634,No Mappings With Chosen Products
pr_001084416,0.011592,No Mappings With Chosen Products
pr_000917201,0.005793,No Mappings With Chosen Products
us_000503175,0.060151,No Mappings With Chosen Products
us_000477471,0.018664,No Mappings With Chosen Products
pr_001328958,1.008885,No Mappings With Chosen Products
pr_000014542,0.013741,No Mappings With Chosen Products
us_000580252,0.203917,No Mappings With Chosen Products
pr_001546891,0.028118,No Mappings With Chosen Products
pr_001764310,0.000216,No Mappings With Chosen Products
pr_001204326,0.000467,No Mappings With Chosen Products
pr_000643985,0.005800,No Mappings With Chosen Products
pr_002132357,0.006580,No Mappings With Chosen Products
pr_001018013,0.012892,No Mappings With Chosen Products
pr_001361960,0.002485,No Mappings With Chosen Products
pr_000726268,0.006583,No Mappings With Chosen Products
pr_001510085,0.000467,No Mappings With Chosen Products
us_000572098,0.208597,No Mappings With Chosen Products
pr_000378322,0.006606,No Mappings With Chosen Products
pr_000756303,0.006941,No Mappings With Chosen Products
us_000468977,0.008252,No Mappings With Chosen Products
pr_000752290,0.022649,No Mappings With Chosen Products
us_000616962,0.209286,No Mappings With Chosen Products
pr_001309195,0.000467,No Mappings With Chosen Products
pr_000775542,0.006580,No Mappings With Chosen Products
pr_001379838,1.005190,No Mappings With Chosen Products
pr_002167024,0.003148,No Mappings With Chosen Products
pr_000169897,0.005793,No Mappings With Chosen Products
pr_002080039,0.003148,No Mappings With Chosen Products
us_000599472,0.007382,No Mappings With Chosen Products
pr_001934222,0.007702,No Mappings With Chosen Products
pr_001167490,0.208844,No Mappings With Chosen Products
pr_001300697,0.000467,No Mappings With Chosen Products
pr_001332034,0.024890,No Mappings With Chosen Products
us_000543461,1.036361,No Mappings With Chosen Products
us_000494427,0.006641,No Mappings With Chosen Products
pr_000994949,0.006966,No Mappings With Chosen Products
pr_001777735,0.006655,No Mappings With Chosen Products
pr_000591374,0.006580,No Mappings With Chosen Products
us_000558591,0.265936,No Mappings With Chosen Products
us_000599301,0.034348,No Mappings With Chosen Products
pr_001319620,1.008858,No Mappings With Chosen Products
us_000607938,0.008458,No Mappings With Chosen Products
pr_000028360,0.006580,No Mappings With Chosen Products
pr_000920742,0.012810,No Mappings With Chosen Products
us_000543790,0.015363,No Mappings With Chosen Products
pr_001700227,0.005793,No Mappings With Chosen Products
pr_001829749,0.007254,No Mappings With Chosen Products
pr_000985260,0.005793,No Mappings With Chosen Products
us_000542359,0.016480,No Mappings With Chosen Products
pr_002071060,0.007455,No Mappings With Chosen Products
pr_001077570,0.027655,No Mappings With Chosen Products
pr_001290276,0.000467,No Mappings With Chosen Products
pr_000879384,0.006534,No Mappings With Chosen Products
pr_001726783,0.006435,No Mappings With Chosen Products
us_000565254,1.069410,No Mappings With Chosen Products
pr_001921347,0.006580,No Mappings With Chosen Products
pr_001333517,0.000467,No Mappings With Chosen Products
us_000513780,0.409153,No Mappings With Chosen Products
us_000497292,0.006522,No Mappings With Chosen Products
pr_001894249,0.006580,No Mappings With Chosen Products
us_000548746,0.213369,No Mappings With Chosen Products
pr_001320104,1.005465,No Mappings With Chosen Products
us_000564598,0.006756,No Mappings With Chosen Products
pr_001721130,0.006580,No Mappings With Chosen Products
pr_001049821,0.006704,No Mappings With Chosen Products
pr_001807579,0.006800,No Mappings With Chosen Products
pr_000973157,0.013283,No Mappings With Chosen Products
us_000559241,0.147974,No Mappings With Chosen Products
pr_001145440,0.013333,No Mappings With Chosen Products
pr_000231483,0.005793,No Mappings With Chosen Products
pr_001273111,1.005311,No Mappings With Chosen Products
pr_000520666,0.013480,No Mappings With Chosen Products
pr_001567279,0.000078,No Mappings With Chosen Products
pr_000913607,0.005793,No Mappings With Chosen Products
us_000535214,0.164304,No Mappings With Chosen Products
us_000554572,1.059506,No Mappings With Chosen Products
pr_001837580,0.006580,No Mappings With Chosen Products
pr_000848037,0.018252,No Mappings With Chosen Products
us_000610329,0.196140,No Mappings With Chosen Products
pr_001000589,0.009057,No Mappings With Chosen Products
pr_001035089,0.004112,No Mappings With Chosen Products
us_000492336,0.011616,No Mappings With Chosen Products
pr_001852696,0.007395,No Mappings With Chosen Products
pr_001116700,0.013853,No Mappings With Chosen Products
pr_001260846,0.002504,No Mappings With Chosen Products
pr_000273151,0.007002,No Mappings With Chosen Products
pr_001263625,0.002604,No Mappings With Chosen Products
pr_001070599,0.006580,No Mappings With Chosen Products
pr_000421665,0.006867,No Mappings With Chosen Products
pr_001390834,0.013998,No Mappings With Chosen Products
pr_000332366,0.023143,No Mappings With Chosen Products
pr_001566349,0.000078,No Mappings With Chosen Products
pr_001242756,1.004961,No Mappings With Chosen Products
us_000608536,0.165362,No Mappings With Chosen Products
us_000591882,1.321072,No Mappings With Chosen Products
pr_000623930,0.006731,No Mappings With Chosen Products
us_000571144,0.018734,No Mappings With Chosen Products
us_000511656,0.066524,No Mappings With Chosen Products
pr_001039632,0.006552,No Mappings With Chosen Products
pr_000554022,0.012064,No Mappings With Chosen Products
pr_000666451,0.005793,No Mappings With Chosen Products
pr_001089519,0.012345,No Mappings With Chosen Products
pr_001417808,0.006580,No Mappings With Chosen Products
pr_000817286,0.006580,No Mappings With Chosen Products
pr_001223210,0.000467,No Mappings With Chosen Products
us_000558930,0.008186,No Mappings With Chosen Products
pr_001344765,0.007046,No Mappings With Chosen Products
pr_000007337,0.006580,No Mappings With Chosen Products
pr_001380457,1.005817,No Mappings With Chosen Products
pr_001478945,0.000467,No Mappings With Chosen Products
pr_000836959,0.006580,No Mappings With Chosen Products
pr_001270002,0.000467,No Mappings With Chosen Products
pr_001980948,0.008766,No Mappings With Chosen Products
pr_000854475,0.005793,No Mappings With Chosen Products
pr_001462447,1.005296,No Mappings With Chosen Products
pr_001802736,0.006582,No Mappings With Chosen Products
pr_000952054,0.017221,No Mappings With Chosen Products
pr_001350139,0.000467,No Mappings With Chosen Products
us_000578132,0.172076,No Mappings With Chosen Products
pr_001354219,0.000467,No Mappings With Chosen Products
pr_001739640,0.006560,No Mappings With Chosen Products
pr_001095031,0.007440,No Mappings With Chosen Products
pr_002068785,0.014263,No Mappings With Chosen Products
us_000603774,0.046206,No Mappings With Chosen Products
pr_001678195,0.006652,No Mappings With Chosen Products
pr_001236248,0.000103,No Mappings With Chosen Products
us_000587091,0.057015,No Mappings With Chosen Products
pr_001253931,0.001484,No Mappings With Chosen Products
pr_000898921,0.009452,No Mappings With Chosen Products
pr_000004887,0.006731,No Mappings With Chosen Products
pr_000718958,0.006580,No Mappings With Chosen Products
pr_001291832,0.000467,No Mappings With Chosen Products
pr_000947008,0.007135,No Mappings With Chosen Products
pr_001176673,0.000467,No Mappings With Chosen Products
pr_000268466,0.006683,No Mappings With Chosen Products
pr_001788947,0.006809,No Mappings With Chosen Products
pr_001413220,0.006580,No Mappings With Chosen Products
pr_000635194,0.012510,No Mappings With Chosen Products
us_000552906,0.006660,No Mappings With Chosen Products
us_000599430,0.009250,No Mappings With Chosen Products
us_000505566,0.145565,No Mappings With Chosen Products
pr_001235628,0.005031,No Mappings With Chosen Products
pr_001640751,0.013033,No Mappings With Chosen Products
us_000607668,0.006580,No Mappings With Chosen Products
pr_000558951,0.013290,No Mappings With Chosen Products
pr_001053424,0.007706,No Mappings With Chosen Products
pr_001006625,0.006646,No Mappings With Chosen Products
pr_001110182,0.006462,No Mappings With Chosen Products
us_000461528,0.002713,No Mappings With Chosen Products
us_000563726,0.006580,No Mappings With Chosen Products
pr_001631900,0.006580,No Mappings With Chosen Products
pr_001214238,0.000467,No Mappings With Chosen Products
us_000468453,0.005792,No Mappings With Chosen Products
pr_000896675,0.007035,No Mappings With Chosen Products
pr_000078598,0.006581,No Mappings With Chosen Products
pr_000962553,0.006462,No Mappings With Chosen Products
pr_001194469,0.000467,No Mappings With Chosen Products
pr_001472026,0.000467,No Mappings With Chosen Products
pr_001263735,1.004961,No Mappings With Chosen Products
us_000590369,0.047230,No Mappings With Chosen Products
pr_000730202,0.014212,No Mappings With Chosen Products
us_000550913,0.613673,No Mappings With Chosen Products
pr_001195772,1.005236,No Mappings With Chosen Products
us_000576236,0.008091,No Mappings With Chosen Products
pr_001039406,0.007166,No Mappings With Chosen Products
pr_000335165,0.008147,No Mappings With Chosen Products
pr_001139383,0.006597,No Mappings With Chosen Products
pr_001399223,0.013932,No Mappings With Chosen Products
us_000593361,0.193887,No Mappings With Chosen Products
pr_001224223,0.000467,No Mappings With Chosen Products
pr_001249020,0.000467,No Mappings With Chosen Products
pr_001009029,0.007052,No Mappings With Chosen Products
pr_000556277,0.007723,No Mappings With Chosen Products
us_000581732,0.037935,No Mappings With Chosen Products
us_000612040,0.056072,No Mappings With Chosen Products
pr_000297812,0.007172,No Mappings With Chosen Products
us_000507808,0.003510,No Mappings With Chosen Products
pr_001023954,0.006731,No Mappings With Chosen Products
pr_000398293,0.016714,No Mappings With Chosen Products
pr_000815762,0.007335,No Mappings With Chosen Products
pr_001539193,0.004891,No Mappings With Chosen Products
pr_000109536,0.007100,No Mappings With Chosen Products
pr_000825281,0.008039,No Mappings With Chosen Products
pr_000768542,0.006580,No Mappings With Chosen Products
pr_000703983,0.005909,No Mappings With Chosen Products
pr_001694543,0.014883,No Mappings With Chosen Products
pr_001340679,0.028546,No Mappings With Chosen Products
pr_001005359,0.008088,No Mappings With Chosen Products
us_000553465,0.131797,No Mappings With Chosen Products
pr_002121940,0.006800,No Mappings With Chosen Products
pr_000656079,0.010260,No Mappings With Chosen Products
us_000596669,0.144315,No Mappings With Chosen Products
pr_001225961,0.000467,No Mappings With Chosen Products
us_000600318,0.020994,No Mappings With Chosen Products
pr_000552971,0.006590,No Mappings With Chosen Products
us_000602383,0.007497,No Mappings With Chosen Products
pr_000879894,0.006757,No Mappings With Chosen Products
us_000557675,0.411557,No Mappings With Chosen Products
pr_000821456,0.047999,No Mappings With Chosen Products
us_000551189,0.006693,No Mappings With Chosen Products
us_000472258,0.036122,No Mappings With Chosen Products
us_000555270,0.612236,No Mappings With Chosen Products
us_000527524,0.010167,No Mappings With Chosen Products
us_000609784,0.024319,No Mappings With Chosen Products
pr_000661558,0.007403,No Mappings With Chosen Products
pr_001110202,0.124993,No Mappings With Chosen Products
pr_001387137,0.000467,No Mappings With Chosen Products
pr_000895816,0.000467,No Mappings With Chosen Products
pr_000959133,0.012810,No Mappings With Chosen Products
us_000557018,0.006756,No Mappings With Chosen Products
pr_001270956,0.002485,No Mappings With Chosen Products
pr_000762719,0.023691,No Mappings With Chosen Products
pr_000877921,0.005793,No Mappings With Chosen Products
pr_001740665,0.006580,No Mappings With Chosen Products
pr_001097155,0.013833,No Mappings With Chosen Products
pr_000228176,0.005793,No Mappings With Chosen Products
pr_002082060,0.006580,No Mappings With Chosen Products
us_000481448,0.473726,No Mappings With Chosen Products
pr_000166098,0.006342,No Mappings With Chosen Products
pr_001370334,0.000467,No Mappings With Chosen Products
pr_000821947,0.006590,No Mappings With Chosen Products
pr_000950848,0.006462,No Mappings With Chosen Products
pr_001040881,0.006850,No Mappings With Chosen Products
pr_000715627,0.006580,No Mappings With Chosen Products
pr_001388500,0.006584,No Mappings With Chosen Products
us_000582205,0.011588,No Mappings With Chosen Products
pr_000626582,0.016004,No Mappings With Chosen Products
us_000492620,0.009211,No Mappings With Chosen Products
pr_001139376,0.006600,No Mappings With Chosen Products
pr_001815167,0.006342,No Mappings With Chosen Products
us_000515549,0.217627,No Mappings With Chosen Products
pr_001623985,0.005793,No Mappings With Chosen Products
us_000600609,0.049475,No Mappings With Chosen Products
pr_001104797,0.006731,No Mappings With Chosen Products
pr_001835486,0.006580,No Mappings With Chosen Products
pr_001729868,0.005793,No Mappings With Chosen Products
us_000520990,0.823643,No Mappings With Chosen Products
pr_000958200,0.020070,No Mappings With Chosen Products
pr_000933175,0.012345,No Mappings With Chosen Products
pr_001347505,1.005236,No Mappings With Chosen Products
pr_001938613,0.112597,No Mappings With Chosen Products
pr_001149635,0.026880,No Mappings With Chosen Products
pr_001367566,0.000467,No Mappings With Chosen Products
pr_000187839,0.023508,No Mappings With Chosen Products
pr_001139501,0.046233,No Mappings With Chosen Products
pr_000917527,0.005793,No Mappings With Chosen Products
us_000615098,0.013512,No Mappings With Chosen Products
pr_001182909,1.004961,No Mappings With Chosen Products
pr_001447680,1.005496,No Mappings With Chosen Products
pr_001254418,0.000467,No Mappings With Chosen Products
pr_000238501,0.036234,No Mappings With Chosen Products
us_000527886,0.142490,No Mappings With Chosen Products
pr_000944433,0.007087,No Mappings With Chosen Products
us_000584315,0.209056,No Mappings With Chosen Products
pr_001403411,0.006580,No Mappings With Chosen Products
pr_001744604,0.006580,No Mappings With Chosen Products
pr_000823314,0.006646,No Mappings With Chosen Products
us_000345987,0.033867,No Mappings With Chosen Products
pr_000591479,0.223701,No Mappings With Chosen Products
us_000588086,0.007382,No Mappings With Chosen Products
pr_000964563,0.029821,No Mappings With Chosen Products
pr_001634981,0.018918,No Mappings With Chosen Products
pr_001276397,1.005367,No Mappings With Chosen Products
pr_001360698,0.000467,No Mappings With Chosen Products
us_000545255,0.018355,No Mappings With Chosen Products
pr_000348633,0.008314,No Mappings With Chosen Products
pr_000920706,0.007126,No Mappings With Chosen Products
pr_001249223,0.000467,No Mappings With Chosen Products
us_000572826,0.065875,No Mappings With Chosen Products
pr_000947182,0.007234,No Mappings With Chosen Products
us_000522875,0.160720,No Mappings With Chosen Products
pr_001525269,0.001518,No Mappings With Chosen Products
us_000562218,0.018553,No Mappings With Chosen Products
pr_001904963,0.022861,No Mappings With Chosen Products
us_000504732,1.042632,No Mappings With Chosen Products
us_000547222,0.264375,No Mappings With Chosen Products
pr_001235078,1.006254,No Mappings With Chosen Products
pr_001336138,0.004859,No Mappings With Chosen Products
pr_000910597,0.035982,No Mappings With Chosen Products
pr_001225251,1.005367,No Mappings With Chosen Products
pr_001218559,1.005138,No Mappings With Chosen Products
us_000587624,0.008714,No Mappings With Chosen Products
us_000521850,0.066912,No Mappings With Chosen Products
pr_000828249,0.003063,No Mappings With Chosen Products
pr_000932119,0.006854,No Mappings With Chosen Products
pr_000773274,0.006580,No Mappings With Chosen Products
pr_001021352,0.050714,No Mappings With Chosen Products
pr_001833515,0.006825,No Mappings With Chosen Products
pr_000108516,0.007044,No Mappings With Chosen Products
us_000496750,0.188005,No Mappings With Chosen Products
us_000507784,0.007234,No Mappings With Chosen Products
us_000599876,0.028031,No Mappings With Chosen Products
us_000523761,0.147197,No Mappings With Chosen Products
us_000563936,0.013382,No Mappings With Chosen Products
pr_001139205,0.006580,No Mappings With Chosen Products
us_000608836,0.007171,No Mappings With Chosen Products
pr_001403695,0.006552,No Mappings With Chosen Products
us_000569406,0.208933,No Mappings With Chosen Products
pr_000210631,0.033353,No Mappings With Chosen Products
pr_002123505,0.006580,No Mappings With Chosen Products
pr_001068855,0.006580,No Mappings With Chosen Products
pr_001312346,1.005367,No Mappings With Chosen Products
pr_001606687,0.005793,No Mappings With Chosen Products
us_000472141,0.007171,No Mappings With Chosen Products
pr_001237156,0.006784,No Mappings With Chosen Products
pr_001031268,0.007734,No Mappings With Chosen Products
pr_001054225,0.006462,No Mappings With Chosen Products
us_000590967,0.042996,No Mappings With Chosen Products
pr_001217335,0.000467,No Mappings With Chosen Products
pr_000737196,0.006580,No Mappings With Chosen Products
us_000510152,0.155101,No Mappings With Chosen Products
pr_000652730,0.023113,No Mappings With Chosen Products
pr_000027038,0.005793,No Mappings With Chosen Products
pr_000174377,0.006580,No Mappings With Chosen Products
pr_000813895,0.006966,No Mappings With Chosen Products
pr_001898523,0.006580,No Mappings With Chosen Products
pr_000220322,0.006002,No Mappings With Chosen Products
pr_000895082,0.006709,No Mappings With Chosen Products
pr_001887438,0.113166,No Mappings With Chosen Products
pr_001217709,1.006749,No Mappings With Chosen Products
pr_001997258,0.007312,No Mappings With Chosen Products
pr_000007277,0.006580,No Mappings With Chosen Products
us_000606314,0.056339,No Mappings With Chosen Products
us_000586013,0.050058,No Mappings With Chosen Products
pr_001811503,0.006788,No Mappings With Chosen Products
pr_001291761,0.025845,No Mappings With Chosen Products
us_000538949,0.152529,No Mappings With Chosen Products
pr_000602827,0.006580,No Mappings With Chosen Products
pr_000560965,0.006649,No Mappings With Chosen Products
pr_000296029,0.006656,No Mappings With Chosen Products
pr_000830901,0.006552,No Mappings With Chosen Products
pr_001594507,0.007136,No Mappings With Chosen Products
us_000603676,0.205267,No Mappings With Chosen Products
pr_001191426,0.000467,No Mappings With Chosen Products
pr_001312671,0.004199,No Mappings With Chosen Products
pr_000617762,0.006701,No Mappings With Chosen Products
pr_000558872,0.006582,No Mappings With Chosen Products
us_000573684,0.007503,No Mappings With Chosen Products
pr_000644608,0.006966,No Mappings With Chosen Products
pr_000831141,0.031636,No Mappings With Chosen Products
pr_001083900,0.006580,No Mappings With Chosen Products
pr_000963044,0.007288,No Mappings With Chosen Products
us_000503078,1.009363,No Mappings With Chosen Products
us_000594047,0.032250,No Mappings With Chosen Products
us_000508174,1.016070,No Mappings With Chosen Products
pr_001032363,0.006580,No Mappings With Chosen Products
pr_002083585,0.006580,No Mappings With Chosen Products
us_000525131,0.007021,No Mappings With Chosen Products
us_000567583,0.007431,No Mappings With Chosen Products
us_000596371,0.039163,No Mappings With Chosen Products
pr_001004519,0.021301,No Mappings With Chosen Products
pr_000997938,0.006682,No Mappings With Chosen Products
pr_000755720,0.008264,No Mappings With Chosen Products
pr_001115301,0.006580,No Mappings With Chosen Products
pr_002244101,0.000216,No Mappings With Chosen Products
us_000558234,1.467405,No Mappings With Chosen Products
pr_002135168,0.021301,No Mappings With Chosen Products
pr_000005812,0.006577,No Mappings With Chosen Products
pr_000436617,0.006580,No Mappings With Chosen Products
pr_000770085,0.017529,No Mappings With Chosen Products
