Product ID : 7842 # of JPs covered : 1 : 435 : Tax Prep-Pass-Through-Planning, 
OID,Confidence at Map Node,Error at Map Node
us_000577517,0.546221,0.074229
us_000507112,0.546221,0.074292
pr_001262101,0.546221,0.074482
pr_001352091,0.546221,0.074530
pr_001198803,0.546221,0.074530
us_000525590,0.546221,0.074677
pr_001260506,0.546221,0.075808
us_000528245,0.546221,0.075861
pr_001238012,0.546221,0.076480
pr_001275949,0.546221,0.076480
pr_001230694,0.546221,0.077089
us_000528864,0.546221,0.077301
us_000520243,0.546221,0.077773
pr_001230446,0.546221,0.078032
us_000545962,0.546221,0.078285
us_000521967,0.546221,0.078541
pr_001256472,0.546221,0.078572
pr_001235253,0.546221,0.078764
pr_001346753,0.546221,0.078764
pr_001325193,0.546221,0.078764
pr_001351387,0.546221,0.078911
pr_001238172,0.546221,0.078911
pr_001199407,0.546221,0.079804
pr_001276150,0.546221,0.080274
pr_001238754,0.546221,0.080762
pr_001260890,0.546221,0.080762
pr_001331581,0.546221,0.080762
pr_001357666,0.546221,0.081792
pr_001333389,0.546221,0.082088
us_000521360,0.546221,0.083280
pr_001239440,0.546221,0.083768
pr_001210052,0.546221,0.084674
pr_001532143,0.546221,0.084758
pr_001344123,0.546221,0.085917
us_000577451,0.546221,0.087122
pr_001442194,0.546221,0.087238
us_000532130,0.546221,0.088207
pr_001321481,0.546221,0.089776
us_000507756,0.546221,0.091247
pr_001484835,0.546221,0.105612
pr_001342377,0.546221,0.115259
pr_001332868,0.546221,0.117543
pr_001205238,0.546221,0.121609
us_000517180,0.546221,0.130275
pr_001488079,0.546221,0.131949
us_000531979,0.546221,0.138649
pr_001324513,0.546221,0.138654
pr_001239074,0.546221,0.154399
us_000519423,0.546221,0.266523
pr_001440782,0.546221,0.288866
pr_001424500,0.546221,0.358711
us_000610502,0.541101,0.000000
us_000603751,0.541101,0.000003
us_000604306,0.541101,0.000005
us_000604107,0.541101,0.000005
pr_001198811,0.541101,0.002730
pr_001357465,0.541101,0.004459
pr_001448343,0.541101,0.010361
pr_001337992,0.541101,0.025480
pr_001464463,0.537230,0.000000
pr_001095975,0.537230,0.000000
pr_001314093,0.537230,0.000000
pr_001535689,0.537230,0.000000
pr_001269529,0.537230,0.000000
pr_001546719,0.537230,0.000000
pr_001247767,0.537230,0.000000
pr_001431223,0.537230,0.000000
pr_001535460,0.537230,0.000000
pr_001187878,0.537230,0.000000
pr_001280687,0.537230,0.000000
pr_001274107,0.537230,0.000000
pr_001382029,0.537230,0.000000
pr_000217297,0.537230,0.000000
pr_000711033,0.537230,0.000000
pr_001463139,0.537230,0.000000
pr_001537492,0.537230,0.000000
pr_001280350,0.537230,0.000000
pr_001540125,0.537230,0.000000
pr_001553166,0.537230,0.000000
us_000603785,0.537230,0.028370
us_000603325,0.537230,0.028370
us_000604996,0.537230,0.028370
us_000604307,0.537230,0.028370
us_000604611,0.537230,0.028370
us_000614358,0.537230,0.028387
us_000621690,0.537230,0.028620
us_000525268,0.537230,0.031919
us_000621333,0.537230,0.032092
us_000552659,0.537230,0.032226
us_000589708,0.537230,0.032800
us_000521286,0.537230,0.033128
us_000520725,0.537230,0.035123
us_000571745,0.537230,0.036334
us_000595591,0.537230,0.037936
us_000613252,0.537230,0.038153
us_000608887,0.537230,0.038371
us_000586870,0.537230,0.038490
us_000569260,0.537230,0.039104
us_000532734,0.537230,0.039698
us_000512774,0.537230,0.039998
us_000596848,0.537230,0.040508
us_000592938,0.537230,0.040647
pr_001308192,0.537230,0.041460
pr_001373073,0.537230,0.041460
us_000523792,0.537230,0.041564
us_000516066,0.537230,0.041755
us_000594697,0.537230,0.041786
us_000618339,0.537230,0.041871
us_000614925,0.537230,0.042111
us_000593311,0.537230,0.042224
us_000618186,0.537230,0.042264
us_000512803,0.537230,0.042860
us_000531849,0.537230,0.043168
us_000558789,0.537230,0.043301
pr_001327101,0.537230,0.043429
us_000522480,0.537230,0.043797
us_000585315,0.537230,0.043897
us_000511309,0.537230,0.043934
us_000548865,0.537230,0.043954
us_000598154,0.537230,0.043993
us_000576925,0.537230,0.044536
us_000596525,0.537230,0.044774
us_000558748,0.537230,0.044833
pr_001257920,0.537230,0.044999
pr_001507134,0.537230,0.044999
pr_001278097,0.537230,0.044999
pr_001320474,0.537230,0.044999
pr_001279788,0.537230,0.044999
us_000542121,0.537230,0.045292
us_000587387,0.537230,0.045394
us_000572699,0.537230,0.045430
us_000531475,0.537230,0.045495
us_000541226,0.537230,0.045552
us_000587615,0.537230,0.045564
us_000574162,0.537230,0.045584
us_000502499,0.537230,0.045678
us_000539921,0.537230,0.045724
us_000575766,0.537230,0.046097
us_000547882,0.537230,0.046350
us_000562158,0.537230,0.046612
us_000523919,0.537230,0.046700
us_000523952,0.537230,0.046700
us_000540981,0.537230,0.046873
us_000559193,0.537230,0.046890
us_000526377,0.537230,0.047316
us_000591695,0.537230,0.047358
us_000522684,0.537230,0.047644
us_000579249,0.537230,0.047678
us_000597797,0.537230,0.047799
us_000545489,0.537230,0.047921
us_000506463,0.537230,0.047929
us_000543596,0.537230,0.048027
us_000576956,0.537230,0.048203
us_000539931,0.537230,0.048256
pr_001301132,0.537230,0.048276
us_000557496,0.537230,0.048321
us_000537625,0.537230,0.048368
us_000589068,0.537230,0.048398
us_000531608,0.537230,0.048640
pr_001271095,0.537230,0.048694
pr_001360460,0.537230,0.048694
pr_001265621,0.537230,0.048694
pr_001330461,0.537230,0.048694
pr_001328053,0.537230,0.048694
pr_001260985,0.537230,0.048694
pr_001190757,0.537230,0.048694
pr_001335773,0.537230,0.048694
pr_001256467,0.537230,0.048694
pr_001313273,0.537230,0.048694
pr_001354982,0.537230,0.048694
pr_001508364,0.537230,0.048694
pr_001265466,0.537230,0.048694
us_000574339,0.537230,0.048745
us_000522438,0.537230,0.048764
us_000588156,0.537230,0.048764
us_000578970,0.537230,0.048861
us_000531848,0.537230,0.048878
us_000523087,0.537230,0.048912
us_000531479,0.537230,0.048913
us_000587639,0.537230,0.048994
us_000525454,0.537230,0.048994
pr_001206418,0.537230,0.049087
pr_001327878,0.537230,0.049215
us_000571135,0.537230,0.049235
us_000586604,0.537230,0.049245
us_000521626,0.537230,0.049280
us_000525899,0.537230,0.049371
us_000571759,0.537230,0.049373
us_000588172,0.537230,0.049417
us_000593108,0.537230,0.049633
us_000539753,0.537230,0.049898
us_000565550,0.537230,0.049986
us_000565549,0.537230,0.049986
us_000539050,0.537230,0.050003
us_000571102,0.537230,0.050110
us_000563702,0.537230,0.050204
us_000563682,0.537230,0.050205
us_000513458,0.537230,0.050227
us_000544093,0.537230,0.050245
us_000542633,0.537230,0.050277
us_000574285,0.537230,0.050434
us_000524334,0.537230,0.050449
us_000523662,0.537230,0.050577
us_000521681,0.537230,0.050622
us_000536253,0.537230,0.050678
us_000523563,0.537230,0.050717
us_000521334,0.537230,0.050756
us_000529183,0.537230,0.050773
pr_001199471,0.537230,0.050799
us_000587294,0.537230,0.050827
us_000512576,0.537230,0.050977
us_000546797,0.537230,0.051021
us_000544153,0.537230,0.051098
us_000514542,0.537230,0.051317
us_000514335,0.537230,0.051377
us_000548197,0.537230,0.051516
us_000579034,0.537230,0.051555
us_000570431,0.537230,0.051668
us_000546144,0.537230,0.051701
us_000537084,0.537230,0.051905
us_000596953,0.537230,0.051935
us_000577108,0.537230,0.052016
us_000540780,0.537230,0.052026
us_000540686,0.537230,0.052037
us_000596729,0.537230,0.052042
us_000539162,0.537230,0.052137
us_000576313,0.537230,0.052199
us_000537602,0.537230,0.052207
us_000524885,0.537230,0.052294
us_000575720,0.537230,0.052318
us_000532725,0.537230,0.052426
us_000532564,0.537230,0.052433
us_000532429,0.537230,0.052435
us_000595597,0.537230,0.052461
us_000574813,0.537230,0.052504
us_000574772,0.537230,0.052506
us_000574601,0.537230,0.052545
pr_001353860,0.537230,0.052547
pr_001277988,0.537230,0.052547
pr_001202035,0.537230,0.052547
pr_001171296,0.537230,0.052547
pr_001279637,0.537230,0.052547
pr_001274395,0.537230,0.052547
pr_001255527,0.537230,0.052547
pr_001326987,0.537230,0.052547
pr_001189047,0.537230,0.052547
pr_001210436,0.537230,0.052547
pr_001231007,0.537230,0.052547
pr_001538294,0.537230,0.052547
pr_001206452,0.537230,0.052547
pr_001237862,0.537230,0.052547
pr_001319972,0.537230,0.052547
pr_001350371,0.537230,0.052547
pr_001238135,0.537230,0.052547
pr_001304129,0.537230,0.052547
pr_001280309,0.537230,0.052547
pr_001329905,0.537230,0.052547
pr_001363735,0.537230,0.052547
pr_001307424,0.537230,0.052547
pr_001437498,0.537230,0.052547
pr_001239046,0.537230,0.052547
pr_001382579,0.537230,0.052547
pr_001328196,0.537230,0.052547
pr_001317588,0.537230,0.052547
pr_001265664,0.537230,0.052547
pr_001233443,0.537230,0.052547
pr_001334869,0.537230,0.052547
pr_001344350,0.537230,0.052547
pr_001207254,0.537230,0.052547
pr_001277876,0.537230,0.052547
pr_001312336,0.537230,0.052547
pr_001335215,0.537230,0.052547
pr_001434489,0.537230,0.052547
pr_001328125,0.537230,0.052547
pr_001430480,0.537230,0.052547
us_000574550,0.537230,0.052552
us_000536128,0.537230,0.052619
us_000574063,0.537230,0.052654
us_000573757,0.537230,0.052700
us_000525525,0.537230,0.052707
pr_001270888,0.537230,0.052711
us_000522831,0.537230,0.052809
us_000522602,0.537230,0.052819
us_000522557,0.537230,0.052821
us_000522417,0.537230,0.052823
pr_001302814,0.537230,0.052877
us_000520902,0.537230,0.052878
us_000519604,0.537230,0.052916
us_000556085,0.537230,0.052963
us_000572095,0.537230,0.052969
us_000571782,0.537230,0.053013
us_000571013,0.537230,0.053117
us_000538760,0.537230,0.053161
us_000570783,0.537230,0.053163
us_000539866,0.537230,0.053224
us_000570154,0.537230,0.053243
us_000569782,0.537230,0.053288
us_000540982,0.537230,0.053718
us_000540418,0.537230,0.053756
us_000539910,0.537230,0.053836
us_000539526,0.537230,0.053868
us_000547137,0.537230,0.053969
us_000538105,0.537230,0.053985
us_000548265,0.537230,0.054003
us_000548212,0.537230,0.054005
us_000537134,0.537230,0.054038
us_000537959,0.537230,0.054205
us_000562724,0.537230,0.054246
us_000538579,0.537230,0.054340
us_000537554,0.537230,0.054360
us_000537100,0.537230,0.054368
us_000531811,0.537230,0.054375
us_000536717,0.537230,0.054376
us_000560361,0.537230,0.054483
us_000540836,0.537230,0.054533
us_000559589,0.537230,0.054552
us_000559175,0.537230,0.054605
us_000558878,0.537230,0.054619
us_000558661,0.537230,0.054626
us_000558460,0.537230,0.054666
us_000522796,0.537230,0.054666
us_000522651,0.537230,0.054670
us_000558364,0.537230,0.054671
us_000554086,0.537230,0.054692
us_000558195,0.537230,0.054692
us_000558182,0.537230,0.054693
us_000526483,0.537230,0.054715
us_000557773,0.537230,0.054726
us_000557732,0.537230,0.054727
us_000513523,0.537230,0.054808
us_000513513,0.537230,0.054808
us_000513487,0.537230,0.054808
us_000513409,0.537230,0.054808
us_000512421,0.537230,0.054832
us_000558368,0.537230,0.054836
us_000586812,0.537230,0.054881
us_000519597,0.537230,0.055018
pr_001339624,0.537230,0.055103
us_000540896,0.537230,0.055141
pr_001328025,0.537230,0.055346
us_000514377,0.537230,0.055448
us_000522710,0.537230,0.055452
us_000547897,0.537230,0.055504
us_000547719,0.537230,0.055529
us_000547134,0.537230,0.055607
us_000547130,0.537230,0.055607
us_000546625,0.537230,0.055651
us_000558982,0.537230,0.055712
us_000544376,0.537230,0.055784
us_000541995,0.537230,0.055939
us_000541181,0.537230,0.055995
us_000539649,0.537230,0.056098
us_000539310,0.537230,0.056121
us_000539263,0.537230,0.056121
us_000538576,0.537230,0.056121
us_000539258,0.537230,0.056123
us_000539249,0.537230,0.056123
us_000539228,0.537230,0.056123
us_000539189,0.537230,0.056130
us_000539077,0.537230,0.056133
us_000537577,0.537230,0.056204
us_000541732,0.537230,0.056216
us_000537218,0.537230,0.056218
us_000537145,0.537230,0.056221
us_000537093,0.537230,0.056223
us_000536966,0.537230,0.056226
us_000536917,0.537230,0.056233
us_000536416,0.537230,0.056254
us_000533639,0.537230,0.056397
us_000532707,0.537230,0.056432
us_000532497,0.537230,0.056441
us_000531805,0.537230,0.056441
us_000558970,0.537230,0.056441
us_000532412,0.537230,0.056442
us_000531904,0.537230,0.056458
us_000531821,0.537230,0.056460
us_000531812,0.537230,0.056460
us_000531428,0.537230,0.056467
us_000532513,0.537230,0.056486
us_000531522,0.537230,0.056502
pr_001335558,0.537230,0.056557
pr_001303785,0.537230,0.056557
pr_001439981,0.537230,0.056557
pr_001278744,0.537230,0.056557
pr_001279506,0.537230,0.056557
pr_001319511,0.537230,0.056557
pr_001283694,0.537230,0.056557
pr_001283911,0.537230,0.056557
pr_001286673,0.537230,0.056557
pr_001217742,0.537230,0.056557
pr_001211820,0.537230,0.056557
pr_001351200,0.537230,0.056557
pr_001321214,0.537230,0.056557
pr_001213078,0.537230,0.056557
pr_001190719,0.537230,0.056557
pr_001233705,0.537230,0.056557
pr_001207363,0.537230,0.056557
pr_001168688,0.537230,0.056557
pr_001218324,0.537230,0.056557
pr_001270739,0.537230,0.056557
pr_001376010,0.537230,0.056557
pr_001234722,0.537230,0.056557
pr_001383248,0.537230,0.056557
pr_001348567,0.537230,0.056557
pr_001335853,0.537230,0.056557
pr_001350456,0.537230,0.056557
pr_001441418,0.537230,0.056557
pr_001509480,0.537230,0.056557
pr_001279519,0.537230,0.056557
pr_001173108,0.537230,0.056557
pr_001235148,0.537230,0.056557
pr_001353922,0.537230,0.056557
pr_001365532,0.537230,0.056557
pr_001182192,0.537230,0.056557
pr_001230246,0.537230,0.056557
pr_001495941,0.537230,0.056557
pr_001339136,0.537230,0.056557
pr_001301133,0.537230,0.056557
pr_000841518,0.537230,0.056557
pr_001306950,0.537230,0.056557
pr_001200104,0.537230,0.056557
pr_001195887,0.537230,0.056557
pr_001279165,0.537230,0.056557
pr_001314384,0.537230,0.056557
pr_001353306,0.537230,0.056557
pr_001171631,0.537230,0.056557
pr_001237366,0.537230,0.056557
pr_001326852,0.537230,0.056557
pr_001287576,0.537230,0.056557
pr_001233186,0.537230,0.056557
pr_001282859,0.537230,0.056557
pr_001346960,0.537230,0.056557
pr_001306468,0.537230,0.056557
pr_001307796,0.537230,0.056557
pr_001208113,0.537230,0.056557
pr_001288331,0.537230,0.056557
pr_001340082,0.537230,0.056557
pr_001280457,0.537230,0.056557
pr_001190553,0.537230,0.056557
pr_001288592,0.537230,0.056557
pr_001300725,0.537230,0.056557
pr_001355785,0.537230,0.056557
pr_001341682,0.537230,0.056557
pr_001265055,0.537230,0.056557
pr_001191183,0.537230,0.056557
pr_001327206,0.537230,0.056557
pr_001201603,0.537230,0.056557
pr_001281933,0.537230,0.056557
pr_001212211,0.537230,0.056557
pr_001315703,0.537230,0.056557
pr_001257519,0.537230,0.056557
pr_001347162,0.537230,0.056557
pr_001477048,0.537230,0.056557
pr_001260375,0.537230,0.056557
pr_001508099,0.537230,0.056557
pr_001207346,0.537230,0.056557
pr_001301760,0.537230,0.056557
pr_001324794,0.537230,0.056557
pr_001219282,0.537230,0.056557
pr_001341199,0.537230,0.056557
pr_001279132,0.537230,0.056557
pr_001230606,0.537230,0.056557
pr_001218304,0.537230,0.056557
pr_001340667,0.537230,0.056557
pr_001349748,0.537230,0.056557
pr_001279127,0.537230,0.056557
pr_001188714,0.537230,0.056557
pr_001201916,0.537230,0.056557
pr_001285800,0.537230,0.056557
pr_001278675,0.537230,0.056557
pr_001328226,0.537230,0.056557
pr_001343293,0.537230,0.056557
pr_001305893,0.537230,0.056557
pr_001285098,0.537230,0.056557
pr_001261567,0.537230,0.056557
pr_001219450,0.537230,0.056557
pr_001328962,0.537230,0.056557
pr_001317693,0.537230,0.056557
pr_001175965,0.537230,0.056557
pr_001249171,0.537230,0.056557
pr_001276595,0.537230,0.056557
pr_001196449,0.537230,0.056557
pr_001172985,0.537230,0.056557
pr_001304627,0.537230,0.056557
pr_001350123,0.537230,0.056557
pr_001211746,0.537230,0.056557
pr_001363908,0.537230,0.056557
pr_001299169,0.537230,0.056557
pr_001537331,0.537230,0.056557
pr_001373882,0.537230,0.056557
pr_001499838,0.537230,0.056557
pr_001169219,0.537230,0.056557
pr_001212501,0.537230,0.056557
pr_001300741,0.537230,0.056557
pr_001306489,0.537230,0.056557
pr_001347531,0.537230,0.056557
pr_001356968,0.537230,0.056557
pr_001281765,0.537230,0.056557
pr_001232047,0.537230,0.056557
pr_001333209,0.537230,0.056557
pr_001249538,0.537230,0.056557
pr_001278555,0.537230,0.056557
pr_001211560,0.537230,0.056557
pr_001331376,0.537230,0.056557
pr_001174841,0.537230,0.056557
pr_001343317,0.537230,0.056557
pr_001503220,0.537230,0.056557
pr_001284676,0.537230,0.056557
pr_001217963,0.537230,0.056557
pr_001308815,0.537230,0.056557
pr_001139994,0.537230,0.056557
pr_001339521,0.537230,0.056557
pr_001180733,0.537230,0.056557
pr_001272555,0.537230,0.056557
pr_001218675,0.537230,0.056557
pr_001288542,0.537230,0.056557
pr_001284849,0.537230,0.056557
pr_001282754,0.537230,0.056557
pr_001332345,0.537230,0.056557
pr_001199535,0.537230,0.056557
pr_001366040,0.537230,0.056557
pr_001328857,0.537230,0.056557
pr_001349909,0.537230,0.056557
pr_001369939,0.537230,0.056557
pr_001303310,0.537230,0.056557
pr_001496301,0.537230,0.056557
pr_001249376,0.537230,0.056557
pr_001233939,0.537230,0.056557
pr_001316432,0.537230,0.056557
pr_001327832,0.537230,0.056557
pr_001386323,0.537230,0.056557
pr_001346743,0.537230,0.056557
pr_001483910,0.537230,0.056557
pr_001280852,0.537230,0.056557
pr_001283830,0.537230,0.056557
pr_001205846,0.537230,0.056557
pr_001280236,0.537230,0.056557
pr_001301788,0.537230,0.056557
pr_001362463,0.537230,0.056557
pr_001315412,0.537230,0.056557
pr_001197455,0.537230,0.056557
pr_001340781,0.537230,0.056557
pr_001328544,0.537230,0.056557
pr_001178123,0.537230,0.056557
pr_001217810,0.537230,0.056557
pr_001205473,0.537230,0.056557
pr_001320300,0.537230,0.056557
pr_001261352,0.537230,0.056557
pr_001190606,0.537230,0.056557
pr_001264385,0.537230,0.056557
pr_001272400,0.537230,0.056557
pr_001357274,0.537230,0.056557
pr_001330502,0.537230,0.056557
pr_001267980,0.537230,0.056557
pr_001168713,0.537230,0.056557
pr_001320691,0.537230,0.056557
pr_001219854,0.537230,0.056557
pr_001205824,0.537230,0.056557
pr_001287893,0.537230,0.056557
pr_001179149,0.537230,0.056557
pr_001272103,0.537230,0.056557
pr_001204764,0.537230,0.056557
pr_001283759,0.537230,0.056557
pr_001355841,0.537230,0.056557
pr_001282682,0.537230,0.056557
pr_001330581,0.537230,0.056557
pr_001279658,0.537230,0.056557
pr_001203691,0.537230,0.056557
pr_001383663,0.537230,0.056557
pr_001207307,0.537230,0.056557
pr_001334324,0.537230,0.056557
pr_001197558,0.537230,0.056557
pr_001250253,0.537230,0.056557
pr_001262237,0.537230,0.056557
pr_001386959,0.537230,0.056557
pr_001285118,0.537230,0.056557
pr_001326653,0.537230,0.056557
pr_001238190,0.537230,0.056557
pr_001327549,0.537230,0.056557
pr_001267119,0.537230,0.056557
pr_001299383,0.537230,0.056557
pr_001269950,0.537230,0.056557
pr_001317524,0.537230,0.056557
pr_001302314,0.537230,0.056557
pr_001328260,0.537230,0.056557
pr_001358355,0.537230,0.056557
pr_001307338,0.537230,0.056557
pr_001196849,0.537230,0.056557
pr_001203993,0.537230,0.056557
pr_001300784,0.537230,0.056557
pr_001237297,0.537230,0.056557
pr_001264886,0.537230,0.056557
pr_001335953,0.537230,0.056557
pr_001324380,0.537230,0.056557
pr_001201022,0.537230,0.056557
pr_001308181,0.537230,0.056557
pr_001286082,0.537230,0.056557
pr_001549359,0.537230,0.056557
us_000574268,0.537230,0.056589
us_000526169,0.537230,0.056689
pr_001369792,0.537230,0.056706
pr_001326857,0.537230,0.056721
pr_001260208,0.537230,0.056721
pr_001363259,0.537230,0.056721
pr_001311965,0.537230,0.056721
pr_001270493,0.537230,0.056721
pr_001206635,0.537230,0.056721
pr_001181239,0.537230,0.056721
pr_001351767,0.537230,0.056721
pr_001306372,0.537230,0.056721
pr_001316007,0.537230,0.056721
pr_001285620,0.537230,0.056721
pr_001355300,0.537230,0.056721
pr_001276496,0.537230,0.056721
pr_001270007,0.537230,0.056721
us_000525566,0.537230,0.056723
us_000525414,0.537230,0.056727
pr_001316555,0.537230,0.056727
us_000524590,0.537230,0.056762
us_000523505,0.537230,0.056796
us_000522767,0.537230,0.056804
us_000522600,0.537230,0.056840
us_000522486,0.537230,0.056842
us_000522122,0.537230,0.056854
us_000521962,0.537230,0.056862
us_000521436,0.537230,0.056879
us_000521271,0.537230,0.056886
pr_001187898,0.537230,0.056887
pr_001261077,0.537230,0.056887
pr_001210107,0.537230,0.056887
us_000521199,0.537230,0.056888
us_000521190,0.537230,0.056888
us_000520651,0.537230,0.056910
us_000562221,0.537230,0.056936
us_000518989,0.537230,0.056949
us_000507859,0.537230,0.056952
us_000523458,0.537230,0.057017
us_000522231,0.537230,0.057089
us_000558552,0.537230,0.057091
us_000514390,0.537230,0.057105
us_000526334,0.537230,0.057106
us_000513535,0.537230,0.057119
us_000513524,0.537230,0.057119
us_000513266,0.537230,0.057126
us_000512716,0.537230,0.057159
us_000512701,0.537230,0.057160
us_000512424,0.537230,0.057169
us_000512188,0.537230,0.057173
us_000522394,0.537230,0.057225
pr_001315923,0.537230,0.057279
us_000563597,0.537230,0.057382
us_000521214,0.537230,0.057394
us_000552546,0.537230,0.057436
us_000552616,0.537230,0.057436
pr_001347984,0.537230,0.057486
pr_001344989,0.537230,0.057534
us_000560593,0.537230,0.057547
us_000557686,0.537230,0.057686
us_000574950,0.537230,0.057914
pr_001534659,0.537230,0.057937
us_000574037,0.537230,0.057994
us_000556892,0.537230,0.058039
us_000523226,0.537230,0.058229
us_000537199,0.537230,0.058256
pr_001281600,0.537230,0.058318
us_000541359,0.537230,0.058330
us_000537569,0.537230,0.058442
us_000537398,0.537230,0.058443
us_000536913,0.537230,0.058456
us_000532717,0.537230,0.058557
us_000522267,0.537230,0.058571
us_000552585,0.537230,0.058606
us_000597394,0.537230,0.058688
us_000525638,0.537230,0.058701
us_000525274,0.537230,0.058711
us_000523293,0.537230,0.058751
us_000522771,0.537230,0.058761
us_000522511,0.537230,0.058766
us_000522205,0.537230,0.058772
us_000522195,0.537230,0.058772
us_000521947,0.537230,0.058776
us_000521203,0.537230,0.058789
us_000520881,0.537230,0.058796
us_000520685,0.537230,0.058801
us_000513608,0.537230,0.058907
us_000513531,0.537230,0.058907
us_000513286,0.537230,0.058910
us_000513284,0.537230,0.058910
us_000512767,0.537230,0.058927
us_000512728,0.537230,0.058927
us_000576444,0.537230,0.058927
us_000512665,0.537230,0.058928
us_000512646,0.537230,0.058928
us_000512104,0.537230,0.058937
us_000519270,0.537230,0.059058
us_000552408,0.537230,0.059248
us_000522830,0.537230,0.059309
us_000503138,0.537230,0.059344
us_000569085,0.537230,0.059384
us_000553987,0.537230,0.059720
us_000562781,0.537230,0.059728
us_000560551,0.537230,0.059882
us_000537829,0.537230,0.060113
pr_001436694,0.537230,0.060144
pr_001353117,0.537230,0.060218
us_000590115,0.537230,0.060297
us_000594112,0.537230,0.060500
us_000570196,0.537230,0.060524
pr_001355341,0.537230,0.060559
pr_001338717,0.537230,0.060724
pr_001304547,0.537230,0.060724
pr_001325355,0.537230,0.060724
pr_001176849,0.537230,0.060724
pr_001327884,0.537230,0.060724
pr_001315816,0.537230,0.060724
pr_001272954,0.537230,0.060724
pr_001266805,0.537230,0.060724
pr_001180202,0.537230,0.060724
pr_001386709,0.537230,0.060724
pr_001384879,0.537230,0.060724
pr_001303348,0.537230,0.060724
pr_001231875,0.537230,0.060724
pr_001211296,0.537230,0.060724
pr_001339254,0.537230,0.060724
pr_001191074,0.537230,0.060724
pr_001260049,0.537230,0.060724
pr_001305308,0.537230,0.060724
pr_001313720,0.537230,0.060724
pr_001331901,0.537230,0.060724
pr_001230410,0.537230,0.060724
pr_001301693,0.537230,0.060724
pr_001325791,0.537230,0.060724
pr_001235003,0.537230,0.060724
pr_001207854,0.537230,0.060724
pr_001302013,0.537230,0.060724
pr_001237533,0.537230,0.060724
pr_001324463,0.537230,0.060724
pr_001279945,0.537230,0.060724
pr_001219176,0.537230,0.060724
pr_001191910,0.537230,0.060724
pr_001284458,0.537230,0.060724
pr_001238865,0.537230,0.060724
pr_001201622,0.537230,0.060724
pr_001343663,0.537230,0.060724
pr_001191380,0.537230,0.060724
pr_001302012,0.537230,0.060724
pr_001199748,0.537230,0.060724
pr_001346290,0.537230,0.060724
pr_001208618,0.537230,0.060724
pr_001314392,0.537230,0.060724
pr_001280272,0.537230,0.060724
pr_001365546,0.537230,0.060724
pr_001376765,0.537230,0.060724
pr_001332262,0.537230,0.060724
pr_001194234,0.537230,0.060724
pr_001328820,0.537230,0.060724
pr_001267479,0.537230,0.060724
pr_001218280,0.537230,0.060724
pr_001342203,0.537230,0.060724
pr_001325796,0.537230,0.060724
pr_001171460,0.537230,0.060724
pr_001168912,0.537230,0.060724
pr_001258165,0.537230,0.060724
pr_001218508,0.537230,0.060724
pr_001334048,0.537230,0.060724
pr_001340063,0.537230,0.060724
pr_001212185,0.537230,0.060724
pr_001199000,0.537230,0.060724
pr_001326998,0.537230,0.060724
pr_001357384,0.537230,0.060724
pr_001319952,0.537230,0.060724
pr_001315461,0.537230,0.060724
pr_001207367,0.537230,0.060724
pr_001309131,0.537230,0.060724
pr_001305088,0.537230,0.060724
pr_001318758,0.537230,0.060724
pr_001179473,0.537230,0.060724
pr_001182073,0.537230,0.060724
pr_001286107,0.537230,0.060724
pr_001205272,0.537230,0.060724
pr_001325401,0.537230,0.060724
pr_001363584,0.537230,0.060724
pr_001309929,0.537230,0.060724
pr_001348074,0.537230,0.060724
pr_001483040,0.537230,0.060724
pr_001309266,0.537230,0.060724
pr_001208397,0.537230,0.060724
pr_001351468,0.537230,0.060724
pr_001279024,0.537230,0.060724
pr_001256918,0.537230,0.060724
pr_001260702,0.537230,0.060724
pr_001517217,0.537230,0.060724
pr_001270242,0.537230,0.060724
pr_001276162,0.537230,0.060724
pr_001190057,0.537230,0.060724
pr_001494315,0.537230,0.060724
pr_001219700,0.537230,0.060724
pr_001354932,0.537230,0.060724
pr_001324774,0.537230,0.060724
pr_001257011,0.537230,0.060724
pr_001337342,0.537230,0.060724
pr_001232639,0.537230,0.060724
pr_001299903,0.537230,0.060724
pr_001208267,0.537230,0.060724
pr_001328164,0.537230,0.060724
pr_001324776,0.537230,0.060724
pr_001332083,0.537230,0.060724
pr_001355208,0.537230,0.060724
pr_001327262,0.537230,0.060724
pr_001285164,0.537230,0.060724
pr_001212405,0.537230,0.060724
pr_001233479,0.537230,0.060724
pr_001313378,0.537230,0.060724
pr_001210312,0.537230,0.060724
pr_001338543,0.537230,0.060724
pr_001235744,0.537230,0.060724
pr_001330781,0.537230,0.060724
pr_001312707,0.537230,0.060724
pr_001170889,0.537230,0.060724
pr_001238373,0.537230,0.060724
pr_001232580,0.537230,0.060724
pr_001206172,0.537230,0.060724
pr_001281771,0.537230,0.060724
pr_001348309,0.537230,0.060724
pr_001356404,0.537230,0.060724
pr_001302932,0.537230,0.060724
pr_001363459,0.537230,0.060724
pr_001234104,0.537230,0.060724
pr_001249345,0.537230,0.060724
pr_001330475,0.537230,0.060724
pr_001328597,0.537230,0.060724
pr_001260961,0.537230,0.060724
pr_001288148,0.537230,0.060724
pr_001326903,0.537230,0.060724
pr_001203543,0.537230,0.060724
pr_001218453,0.537230,0.060724
pr_001385337,0.537230,0.060724
pr_001202212,0.537230,0.060724
pr_001334963,0.537230,0.060724
