Product ID : 7834 # of JPs covered : 1 : 433 : Personal Injury-Trial-Strategies, 
OID,Confidence at Map Node,Error at Map Node
us_000594109,0.112824,2.809371
us_000594111,0.112824,2.809371
us_000484016,0.112824,2.809371
us_000496736,0.112824,2.809371
us_000528060,0.112824,2.809372
us_000515135,0.112824,2.809372
us_000612665,0.112824,2.809372
us_000563459,0.112824,2.809372
us_000461416,0.112824,2.809372
us_000567590,0.112824,2.809372
us_000265991,0.112824,2.809373
us_000507873,0.112824,2.809373
us_000580129,0.112824,2.809374
us_000592557,0.112824,2.809374
us_000614298,0.112824,2.809374
us_000614301,0.112824,2.809374
us_000592681,0.112824,2.809374
us_000515340,0.112824,2.809374
us_000549789,0.112824,2.809374
us_000616896,0.112824,2.809374
us_000491274,0.112824,2.809374
us_000541710,0.112824,2.809375
us_000593741,0.112824,2.809375
us_000578000,0.112824,2.809375
us_000500042,0.112824,2.809375
us_000578014,0.112824,2.809375
us_000558159,0.112824,2.809375
us_000495223,0.112824,2.809376
us_000528651,0.112824,2.809376
us_000592640,0.112824,2.809377
us_000590341,0.112824,2.809377
us_000541243,0.112824,2.809377
us_000556484,0.112824,2.809377
us_000615974,0.112824,2.809377
us_000557675,0.112824,2.809377
us_000523772,0.112824,2.809377
us_000490954,0.112824,2.809377
us_000612762,0.112824,2.809377
us_000533722,0.112824,2.809377
us_000555613,0.112824,2.809378
us_000561172,0.112824,2.809378
us_000540682,0.112824,2.809378
us_000543336,0.112824,2.809379
us_000532456,0.112824,2.809379
us_000478063,0.112824,2.809379
us_000566397,0.112824,2.809379
us_000197455,0.112824,2.809379
us_000589021,0.112824,2.809379
us_000576998,0.112824,2.809379
us_000498140,0.112824,2.809380
us_000520031,0.112824,2.809380
us_000615122,0.112824,2.809380
us_000569251,0.112824,2.809380
us_000592175,0.112824,2.809380
us_000533934,0.112824,2.809380
us_000612798,0.112824,2.809380
us_000493516,0.112824,2.809380
us_000533271,0.112824,2.809380
us_000505581,0.112824,2.809380
us_000561039,0.112824,2.809381
us_000582493,0.112824,2.809381
us_000535606,0.112824,2.809381
us_000613348,0.112824,2.809381
us_000548487,0.112824,2.809381
us_000548489,0.112824,2.809381
us_000597241,0.112824,2.809381
us_000465110,0.112824,2.809382
us_000497618,0.112824,2.809382
us_000548335,0.112824,2.809382
us_000314486,0.112824,2.809382
us_000551425,0.112824,2.809382
us_000572236,0.112824,2.809383
us_000541538,0.112824,2.809383
us_000522348,0.112824,2.809383
us_000572085,0.112824,2.809383
us_000474522,0.112824,2.809383
us_000616990,0.112824,2.809383
us_000562728,0.112824,2.809384
us_000568610,0.112824,2.809384
us_000554343,0.112824,2.809384
us_000487773,0.112824,2.809384
us_000586124,0.112824,2.809385
us_000573289,0.112824,2.809385
us_000573290,0.112824,2.809385
us_000543466,0.112824,2.809385
us_000536122,0.112824,2.809385
us_000533889,0.112824,2.809385
us_000565785,0.112824,2.809385
us_000465444,0.112824,2.809385
us_000495617,0.112824,2.809386
us_000584269,0.112824,2.809386
us_000507958,0.112824,2.809386
us_000543591,0.112824,2.809386
us_000521151,0.112824,2.809386
us_000471087,0.112824,2.809386
us_000556776,0.112824,2.809386
us_000597441,0.112824,2.809386
us_000582411,0.112824,2.809386
us_000578408,0.112824,2.809386
us_000526416,0.112824,2.809387
us_000471586,0.112824,2.809387
us_000618787,0.112824,2.809387
us_000572160,0.112824,2.809387
us_000476896,0.112824,2.809387
us_000614535,0.112824,2.809388
us_000513078,0.112824,2.809388
us_000575324,0.112824,2.809388
us_000569473,0.112824,2.809388
us_000510946,0.112824,2.809388
us_000553432,0.112824,2.809388
us_000556174,0.112824,2.809388
us_000459758,0.112824,2.809388
us_000459769,0.112824,2.809388
us_000620597,0.112824,2.809389
us_000593745,0.112824,2.809389
us_000571004,0.112824,2.809389
us_000552131,0.112824,2.809389
us_000466990,0.112824,2.809390
us_000539770,0.112824,2.809390
us_000497932,0.112824,2.809390
us_000575418,0.112824,2.809390
us_000502611,0.112824,2.809390
us_000600938,0.112824,2.809390
us_000614383,0.112824,2.809390
us_000555254,0.112824,2.809390
us_000513318,0.112824,2.809391
us_000460004,0.112824,2.809391
us_000570687,0.112824,2.809391
us_000564915,0.112824,2.809391
us_000571211,0.112824,2.809391
us_000565820,0.112824,2.809391
us_000528978,0.112824,2.809391
us_000596471,0.112824,2.809391
us_000496489,0.112824,2.809391
us_000482642,0.112824,2.809391
us_000522471,0.112824,2.809392
us_000492234,0.112824,2.809392
us_000553512,0.112824,2.809392
us_000568723,0.112824,2.809392
us_000539326,0.112824,2.809392
us_000614590,0.112824,2.809392
us_000557250,0.112824,2.809392
us_000545673,0.112824,2.809393
us_000483154,0.112824,2.809393
us_000590455,0.112824,2.809393
us_000590456,0.112824,2.809393
us_000590459,0.112824,2.809393
us_000550472,0.112824,2.809394
us_000557945,0.112824,2.809394
us_000580130,0.112824,2.809394
us_000564076,0.112824,2.809394
us_000499209,0.112824,2.809394
us_000578680,0.112824,2.809394
us_000057597,0.112824,2.809394
us_000579753,0.112824,2.809394
us_000586188,0.112824,2.809394
us_000407136,0.112824,2.809395
us_000509012,0.112824,2.809395
us_000579764,0.112824,2.809395
us_000521844,0.112824,2.809395
us_000614471,0.112824,2.809395
us_000589291,0.112824,2.809395
us_000589292,0.112824,2.809395
us_000569577,0.112824,2.809395
us_000547928,0.112824,2.809395
us_000548934,0.112824,2.809395
us_000598484,0.112824,2.809396
us_000183256,0.112824,2.809396
us_000510795,0.112824,2.809396
us_000552156,0.112824,2.809396
us_000579245,0.112824,2.809396
us_000551919,0.112824,2.809396
us_000496516,0.112824,2.809396
us_000593640,0.112824,2.809397
us_000568406,0.112824,2.809397
us_000616667,0.112824,2.809397
us_000581006,0.112824,2.809397
us_000519412,0.112824,2.809397
us_000615572,0.112824,2.809397
us_000528323,0.112824,2.809398
us_000583639,0.112824,2.809398
us_000489588,0.112824,2.809398
us_000570106,0.112824,2.809399
us_000520853,0.112824,2.809399
us_000547831,0.112824,2.809399
us_000263189,0.112824,2.809399
us_000593047,0.112824,2.809399
us_000508878,0.112824,2.809399
us_000573193,0.112824,2.809399
us_000503952,0.112824,2.809399
us_000470302,0.112824,2.809399
us_000501209,0.112824,2.809400
us_000541385,0.112824,2.809400
us_000580356,0.112824,2.809400
us_000560297,0.112824,2.809400
us_000579966,0.112824,2.809400
us_000594268,0.112824,2.809400
us_000502517,0.112824,2.809400
us_000502961,0.112824,2.809400
us_000570905,0.112824,2.809400
us_000489964,0.112824,2.809401
us_000614752,0.112824,2.809401
us_000568336,0.112824,2.809401
us_000588196,0.112824,2.809401
us_000558986,0.112824,2.809401
us_000504368,0.112824,2.809401
us_000562946,0.112824,2.809401
us_000504148,0.112824,2.809401
us_000523663,0.112824,2.809401
us_000479375,0.112824,2.809401
us_000576226,0.112824,2.809401
us_000594296,0.112824,2.809401
us_000562813,0.112824,2.809401
us_000505772,0.112824,2.809402
us_000522299,0.112824,2.809402
us_000551922,0.112824,2.809402
us_000599477,0.112824,2.809402
us_000599478,0.112824,2.809402
us_000565371,0.112824,2.809402
us_000615228,0.112824,2.809402
us_000599481,0.112824,2.809402
us_000476161,0.112824,2.809402
us_000616477,0.112824,2.809402
us_000475557,0.112824,2.809402
us_000470246,0.112824,2.809402
us_000591941,0.112824,2.809403
us_000545997,0.112824,2.809403
us_000554808,0.112824,2.809403
us_000519720,0.112824,2.809403
us_000569208,0.112824,2.809403
us_000525924,0.112824,2.809403
us_000598276,0.112824,2.809404
us_000575300,0.112824,2.809404
us_000495308,0.112824,2.809404
us_000588465,0.112824,2.809404
us_000561329,0.112824,2.809404
us_000462353,0.112824,2.809404
us_000198344,0.112824,2.809404
us_000579647,0.112824,2.809404
us_000600427,0.112824,2.809405
us_000531216,0.112824,2.809405
us_000583494,0.112824,2.809405
us_000541403,0.112824,2.809405
us_000549853,0.112824,2.809406
us_000535608,0.112824,2.809406
us_000465724,0.112824,2.809407
us_000513553,0.112824,2.809407
us_000539552,0.112824,2.809407
us_000530906,0.112824,2.809407
us_000086688,0.112824,2.809407
us_000542933,0.112824,2.809407
us_000600576,0.112824,2.809408
us_000480974,0.112824,2.809408
us_000579416,0.112824,2.809408
us_000518880,0.112824,2.809408
us_000544081,0.112824,2.809408
us_000612194,0.112824,2.809408
us_000598312,0.112824,2.809409
us_000516195,0.112824,2.809409
us_000580208,0.112824,2.809409
us_000532259,0.112824,2.809409
us_000532504,0.112824,2.809409
us_000532798,0.112824,2.809409
us_000506453,0.112824,2.809410
us_000619736,0.112824,2.809410
us_000468099,0.112824,2.809410
us_000568477,0.112824,2.809410
us_000546072,0.112824,2.809410
us_000584402,0.112824,2.809410
us_000510205,0.112824,2.809410
us_000546562,0.112824,2.809410
us_000588935,0.112824,2.809411
us_000618648,0.112824,2.809411
us_000531633,0.112824,2.809411
us_000615607,0.112824,2.809411
us_000461569,0.112824,2.809411
us_000498126,0.112824,2.809411
us_000467233,0.112824,2.809411
us_000500974,0.112824,2.809412
us_000588122,0.112824,2.809412
us_000515913,0.112824,2.809412
us_000515743,0.112824,2.809412
us_000569741,0.112824,2.809412
us_000614763,0.112824,2.809412
us_000503750,0.112824,2.809412
us_000593537,0.112824,2.809412
us_000562199,0.112824,2.809412
us_000592951,0.112824,2.809412
us_000558980,0.112824,2.809413
us_000477590,0.112824,2.809413
us_000484591,0.112824,2.809413
us_000578586,0.112824,2.809413
us_000560212,0.112824,2.809413
us_000465782,0.112824,2.809414
us_000535290,0.112824,2.809414
us_000563702,0.112824,2.809414
us_000556830,0.112824,2.809414
us_000539910,0.112824,2.809414
us_000587706,0.112824,2.809415
us_000498010,0.112824,2.809415
us_000592467,0.112824,2.809415
us_000467518,0.112824,2.809416
us_000479360,0.112824,2.809416
us_000579962,0.112824,2.809416
us_000591489,0.112824,2.809417
us_000593045,0.112824,2.809417
us_000462168,0.112824,2.809417
us_000572095,0.112824,2.809417
us_000583529,0.112824,2.809418
us_000583533,0.112824,2.809418
us_000525246,0.112824,2.809418
us_000583538,0.112824,2.809418
us_000588273,0.112824,2.809418
us_000539913,0.112824,2.809418
us_000542150,0.112824,2.809418
us_000573197,0.112824,2.809418
us_000526017,0.112824,2.809418
us_000616418,0.112824,2.809419
us_000466259,0.112824,2.809419
us_000562929,0.112824,2.809419
us_000561317,0.112824,2.809419
us_000588724,0.112824,2.809420
us_000617235,0.112824,2.809420
us_000541527,0.112824,2.809420
us_000549171,0.112824,2.809420
us_000471937,0.112824,2.809420
us_000479959,0.112824,2.809420
us_000480289,0.112824,2.809420
us_000550408,0.112824,2.809420
us_000536288,0.112824,2.809421
us_000590492,0.112824,2.809421
us_000564195,0.112824,2.809421
us_000479835,0.112824,2.809421
us_000529366,0.112824,2.809421
us_000600011,0.112824,2.809421
us_000600012,0.112824,2.809421
us_000600013,0.112824,2.809421
us_000600014,0.112824,2.809421
us_000600015,0.112824,2.809421
us_000592960,0.112824,2.809421
us_000568517,0.112824,2.809421
us_000579994,0.112824,2.809421
us_000596004,0.112824,2.809422
us_000515259,0.112824,2.809422
us_000568866,0.112824,2.809422
us_000459311,0.112824,2.809422
us_000524157,0.112824,2.809422
us_000569651,0.112824,2.809423
us_000561234,0.112824,2.809423
us_000519220,0.112824,2.809423
us_000583217,0.112824,2.809423
us_000483002,0.112824,2.809423
us_000242533,0.112824,2.809423
us_000501796,0.112824,2.809424
us_000572192,0.112824,2.809424
us_000532517,0.112824,2.809424
us_000525864,0.112824,2.809424
us_000570544,0.112824,2.809424
us_000564403,0.112824,2.809424
us_000591813,0.112824,2.809424
us_000498125,0.112824,2.809425
us_000530285,0.112824,2.809425
us_000556775,0.112824,2.809425
us_000578773,0.112824,2.809425
us_000551372,0.112824,2.809425
us_000593497,0.112824,2.809426
us_000588109,0.112824,2.809426
us_000483542,0.112824,2.809426
us_000517839,0.112824,2.809426
us_000578157,0.112824,2.809426
us_000601026,0.112824,2.809426
us_000598180,0.112824,2.809426
us_000532907,0.112824,2.809427
us_000540822,0.112824,2.809427
us_000546080,0.112824,2.809427
us_000527674,0.112824,2.809427
us_000497656,0.112824,2.809427
us_000491219,0.112824,2.809427
us_000509768,0.112824,2.809427
us_000570836,0.112824,2.809427
us_000460307,0.112824,2.809428
us_000558189,0.112824,2.809428
us_000524106,0.112824,2.809428
us_000549164,0.112824,2.809428
us_000518822,0.112824,2.809428
us_000565011,0.112824,2.809428
us_000483323,0.112824,2.809428
us_000579034,0.112824,2.809429
us_000532713,0.112824,2.809429
us_000477388,0.112824,2.809429
us_000520072,0.112824,2.809429
us_000536104,0.112824,2.809429
us_000500098,0.112824,2.809430
us_000548530,0.112824,2.809430
us_000563271,0.112824,2.809430
us_000527926,0.112824,2.809431
us_000497190,0.112824,2.809431
us_000557978,0.112824,2.809431
us_000614417,0.112824,2.809431
us_000534946,0.112824,2.809431
us_000550499,0.112824,2.809431
us_000554659,0.112824,2.809431
us_000468320,0.112824,2.809431
us_000592954,0.112824,2.809431
us_000592956,0.112824,2.809431
us_000494751,0.112824,2.809431
us_000592957,0.112824,2.809431
us_000592958,0.112824,2.809431
us_000470200,0.112824,2.809432
us_000588507,0.112824,2.809432
us_000480148,0.112824,2.809432
us_000520315,0.112824,2.809432
us_000547425,0.112824,2.809432
us_000253544,0.112824,2.809433
us_000614619,0.112824,2.809433
us_000612584,0.112824,2.809433
us_000547848,0.112824,2.809433
us_000615983,0.112824,2.809433
us_000577595,0.112824,2.809433
us_000576310,0.112824,2.809433
us_000539380,0.112824,2.809433
us_000614834,0.112824,2.809433
us_000582253,0.112824,2.809433
us_000593718,0.112824,2.809433
us_000572081,0.112824,2.809434
us_000536913,0.112824,2.809434
us_000524016,0.112824,2.809434
us_000514397,0.112824,2.809434
us_000552909,0.112824,2.809434
us_000569730,0.112824,2.809434
us_000507033,0.112824,2.809434
us_000597228,0.112824,2.809434
us_000470556,0.112824,2.809435
us_000469510,0.112824,2.809435
us_000559410,0.112824,2.809435
us_000583472,0.112824,2.809435
us_000572999,0.112824,2.809435
us_000505696,0.112824,2.809435
us_000535357,0.112824,2.809435
us_000476424,0.112824,2.809435
us_000552003,0.112824,2.809435
us_000549618,0.112824,2.809436
us_000556579,0.112824,2.809436
us_000614598,0.112824,2.809436
us_000509904,0.112824,2.809437
us_000465331,0.112824,2.809437
us_000583167,0.112824,2.809437
us_000547980,0.112824,2.809437
us_000616899,0.112824,2.809438
us_000566058,0.112824,2.809438
us_000555803,0.112824,2.809438
us_000488268,0.112824,2.809438
us_000597612,0.112824,2.809438
us_000346359,0.112824,2.809438
us_000470722,0.112824,2.809438
us_000527149,0.112824,2.809438
us_000572940,0.112824,2.809438
us_000518664,0.112824,2.809439
us_000496856,0.112824,2.809439
us_000600237,0.112824,2.809439
us_000502855,0.112824,2.809439
us_000501726,0.112824,2.809439
us_000520803,0.112824,2.809439
us_000549676,0.112824,2.809440
us_000472737,0.112824,2.809440
us_000589885,0.112824,2.809440
us_000553980,0.112824,2.809441
us_000553879,0.112824,2.809441
us_000507387,0.112824,2.809441
us_000555802,0.112824,2.809441
us_000553570,0.112824,2.809441
us_000549879,0.112824,2.809441
us_000580382,0.112824,2.809441
us_000546272,0.112824,2.809442
us_000513638,0.112824,2.809442
us_000573702,0.112824,2.809443
us_000561912,0.112824,2.809443
us_000591567,0.112824,2.809443
us_000463360,0.112824,2.809444
us_000537230,0.112824,2.809444
us_000543198,0.112824,2.809444
us_000502310,0.112824,2.809444
us_000534294,0.112824,2.809444
us_000539942,0.112824,2.809444
us_000617106,0.112824,2.809445
us_000549704,0.112824,2.809445
us_000535365,0.112824,2.809445
us_000508382,0.112824,2.809445
us_000464263,0.112824,2.809445
us_000578854,0.112824,2.809446
us_000614651,0.112824,2.809446
us_000543773,0.112824,2.809446
us_000535048,0.112824,2.809447
us_000541966,0.112824,2.809447
us_000525420,0.112824,2.809447
us_000532327,0.112824,2.809447
us_000537769,0.112824,2.809447
us_000535735,0.112824,2.809447
us_000588379,0.112824,2.809448
us_000599281,0.112824,2.809448
us_000578719,0.112824,2.809449
us_000593850,0.112824,2.809449
us_000559071,0.112824,2.809449
us_000615868,0.112824,2.809449
us_000600765,0.112824,2.809449
us_000615842,0.112824,2.809449
us_000474758,0.112824,2.809449
us_000480031,0.112824,2.809449
us_000542138,0.112824,2.809449
us_000488504,0.112824,2.809450
us_000480642,0.112824,2.809450
us_000490594,0.112824,2.809450
us_000565013,0.112824,2.809451
us_000473492,0.112824,2.809451
us_000574226,0.112824,2.809451
us_000472436,0.112824,2.809451
us_000592532,0.112824,2.809452
us_000583540,0.112824,2.809452
us_000529771,0.112824,2.809452
us_000531809,0.112824,2.809452
us_000532745,0.112824,2.809452
us_000496207,0.112824,2.809452
us_000472099,0.112824,2.809453
us_000471088,0.112824,2.809453
us_000521622,0.112824,2.809454
us_000540856,0.112824,2.809454
us_000614521,0.112824,2.809454
us_000541086,0.112824,2.809454
us_000505309,0.112824,2.809454
us_000593009,0.112824,2.809455
us_000462004,0.112824,2.809455
us_000539331,0.112824,2.809455
us_000579757,0.112824,2.809455
us_000576725,0.112824,2.809456
us_000565436,0.112824,2.809456
us_000576179,0.112824,2.809456
us_000061840,0.112824,2.809456
us_000496586,0.112824,2.809456
us_000528031,0.112824,2.809456
us_000513912,0.112824,2.809456
us_000560947,0.112824,2.809457
us_000465412,0.112824,2.809457
us_000589390,0.112824,2.809457
us_000551719,0.112824,2.809457
us_000470896,0.112824,2.809457
us_000593905,0.112824,2.809458
us_000578258,0.112824,2.809458
us_000582025,0.112824,2.809458
us_000515777,0.112824,2.809458
us_000531277,0.112824,2.809459
us_000618292,0.112824,2.809459
us_000585468,0.112824,2.809459
us_000548062,0.112824,2.809459
us_000546523,0.112824,2.809459
us_000544313,0.112824,2.809459
us_000569884,0.112824,2.809460
us_000598174,0.112824,2.809460
us_000473359,0.112824,2.809460
us_000593138,0.112824,2.809460
us_000578696,0.112824,2.809460
us_000586527,0.112824,2.809460
us_000598326,0.112824,2.809460
us_000461980,0.112824,2.809460
us_000526620,0.112824,2.809461
us_000571189,0.112824,2.809461
us_000486838,0.112824,2.809461
us_000179658,0.112824,2.809461
us_000495841,0.112824,2.809461
us_000530047,0.112824,2.809462
us_000594319,0.112824,2.809462
us_000594318,0.112824,2.809462
us_000594320,0.112824,2.809462
us_000594321,0.112824,2.809462
us_000594322,0.112824,2.809462
us_000594323,0.112824,2.809462
us_000594324,0.112824,2.809462
us_000594326,0.112824,2.809462
us_000594327,0.112824,2.809462
us_000594328,0.112824,2.809462
us_000594329,0.112824,2.809462
us_000543160,0.112824,2.809463
us_000499434,0.112824,2.809463
us_000557431,0.112824,2.809463
us_000544120,0.112824,2.809463
us_000472639,0.112824,2.809463
us_000563580,0.112824,2.809463
us_000540717,0.112824,2.809463
us_000596364,0.112824,2.809463
us_000545158,0.112824,2.809463
us_000550370,0.112824,2.809463
us_000560328,0.112824,2.809464
us_000505636,0.112824,2.809464
us_000617107,0.112824,2.809464
us_000551182,0.112824,2.809464
us_000592252,0.112824,2.809464
us_000617001,0.112824,2.809464
us_000464022,0.112824,2.809464
us_000533557,0.112824,2.809464
us_000491712,0.112824,2.809464
us_000466674,0.112824,2.809465
us_000592006,0.112824,2.809465
us_000528009,0.112824,2.809465
us_000545032,0.112824,2.809465
us_000478283,0.112824,2.809466
us_000528791,0.112824,2.809466
us_000481193,0.112824,2.809466
us_000537437,0.112824,2.809466
us_000509250,0.112824,2.809466
us_000502657,0.112824,2.809466
us_000491632,0.112824,2.809467
us_000562555,0.112824,2.809467
us_000530727,0.112824,2.809467
us_000537099,0.112824,2.809467
us_000530985,0.112824,2.809467
us_000464406,0.112824,2.809467
us_000612215,0.112824,2.809467
us_000565648,0.112824,2.809467
us_000565649,0.112824,2.809467
us_000562596,0.112824,2.809468
us_000562597,0.112824,2.809468
us_000489834,0.112824,2.809468
us_000537999,0.112824,2.809468
us_000613721,0.112824,2.809468
us_000501737,0.112824,2.809468
us_000552353,0.112824,2.809468
us_000562465,0.112824,2.809469
us_000585260,0.112824,2.809469
us_000499919,0.112824,2.809469
us_000527763,0.112824,2.809469
us_000593681,0.112824,2.809469
us_000559891,0.112824,2.809469
us_000513637,0.112824,2.809469
us_000496289,0.112824,2.809469
us_000492337,0.112824,2.809470
us_000522208,0.112824,2.809470
us_000486793,0.112824,2.809470
us_000532896,0.112824,2.809470
us_000507018,0.112824,2.809470
us_000569810,0.112824,2.809470
us_000586440,0.112824,2.809470
us_000509902,0.112824,2.809470
us_000615267,0.112824,2.809471
us_000531258,0.112824,2.809471
us_000532904,0.112824,2.809471
us_000594890,0.112824,2.809471
us_000521615,0.112824,2.809471
us_000614437,0.112824,2.809471
us_000614439,0.112824,2.809471
us_000501183,0.112824,2.809472
us_000595508,0.112824,2.809472
us_000544689,0.112824,2.809472
us_000593205,0.112824,2.809472
us_000577985,0.112824,2.809472
us_000554281,0.112824,2.809472
us_000576396,0.112824,2.809472
us_000573191,0.112824,2.809472
us_000512944,0.112824,2.809472
us_000577988,0.112824,2.809472
us_000577990,0.112824,2.809473
us_000556645,0.112824,2.809473
us_000503297,0.112824,2.809473
us_000501206,0.112824,2.809473
us_000600016,0.112824,2.809473
us_000415679,0.112824,2.809473
us_000589210,0.112824,2.809473
us_000595149,0.112824,2.809473
us_000550523,0.112824,2.809473
us_000559546,0.112824,2.809473
us_000599312,0.112824,2.809473
us_000592412,0.112824,2.809473
us_000563044,0.112824,2.809474
us_000518152,0.112824,2.809474
us_000613336,0.112824,2.809474
us_000560277,0.112824,2.809474
us_000616188,0.112824,2.809475
us_000498941,0.112824,2.809475
us_000550698,0.112824,2.809476
us_000577657,0.112824,2.809476
us_000516302,0.112824,2.809476
us_000580603,0.112824,2.809476
us_000572639,0.112824,2.809476
us_000550609,0.112824,2.809476
us_000573431,0.112824,2.809476
us_000525364,0.112824,2.809476
us_000510827,0.112824,2.809476
us_000560636,0.112824,2.809476
us_000589844,0.112824,2.809477
us_000535636,0.112824,2.809477
us_000502620,0.112824,2.809477
us_000535392,0.112824,2.809477
us_000576015,0.112824,2.809477
us_000472871,0.112824,2.809477
us_000579206,0.112824,2.809478
us_000579207,0.112824,2.809478
us_000579209,0.112824,2.809478
us_000554380,0.112824,2.809478
us_000519110,0.112824,2.809478
us_000553602,0.112824,2.809478
us_000510541,0.112824,2.809478
us_000544004,0.112824,2.809478
us_000502989,0.112824,2.809478
us_000486611,0.112824,2.809478
us_000529490,0.112824,2.809478
us_000548147,0.112824,2.809478
us_000563030,0.112824,2.809479
us_000563032,0.112824,2.809479
us_000563042,0.112824,2.809479
us_000614864,0.112824,2.809479
us_000562694,0.112824,2.809479
us_000555558,0.112824,2.809479
us_000515362,0.112824,2.809479
us_000498514,0.112824,2.809480
us_000510301,0.112824,2.809481
us_000563059,0.112824,2.809481
us_000563060,0.112824,2.809481
us_000563061,0.112824,2.809481
us_000563064,0.112824,2.809481
us_000563065,0.112824,2.809481
us_000563068,0.112824,2.809481
us_000487084,0.112824,2.809481
us_000563078,0.112824,2.809481
us_000481016,0.112824,2.809481
us_000591065,0.112824,2.809481
us_000546446,0.112824,2.809481
us_000563350,0.112824,2.809481
us_000563351,0.112824,2.809481
us_000563353,0.112824,2.809481
us_000511362,0.112824,2.809482
us_000551999,0.112824,2.809482
us_000465288,0.112824,2.809482
us_000616724,0.112824,2.809482
us_000554190,0.112824,2.809483
us_000554645,0.112824,2.809483
us_000566885,0.112824,2.809483
us_000549097,0.112824,2.809483
us_000570831,0.112824,2.809483
us_000580215,0.112824,2.809483
us_000595992,0.112824,2.809483
us_000556346,0.112824,2.809483
us_000570902,0.112824,2.809483
us_000564406,0.112824,2.809483
us_000556093,0.112824,2.809483
us_000574772,0.112824,2.809483
us_000570092,0.112824,2.809483
us_000580254,0.112824,2.809483
us_000543687,0.112824,2.809483
us_000563777,0.112824,2.809483
us_000564949,0.112824,2.809484
us_000532346,0.112824,2.809484
us_000468021,0.112824,2.809484
us_000540140,0.112824,2.809485
us_000555632,0.112824,2.809485
us_000523735,0.112824,2.809486
us_000596670,0.112824,2.809486
us_000561861,0.112824,2.809486
us_000491604,0.112824,2.809486
us_000459021,0.112824,2.809487
us_000582480,0.112824,2.809487
us_000513365,0.112824,2.809487
us_000516065,0.112824,2.809487
us_000539734,0.112824,2.809487
us_000585479,0.112824,2.809487
us_000513700,0.112824,2.809487
us_000521082,0.112824,2.809488
us_000594130,0.112824,2.809488
us_000616151,0.112824,2.809488
us_000484214,0.112824,2.809488
us_000486231,0.112824,2.809488
us_000502297,0.112824,2.809488
us_000585778,0.112824,2.809489
us_000486887,0.112824,2.809489
us_000491652,0.112824,2.809489
us_000540844,0.112824,2.809490
us_000585520,0.112824,2.809490
us_000547689,0.112824,2.809490
us_000587046,0.112824,2.809490
us_000544332,0.112824,2.809491
us_000505014,0.112824,2.809491
us_000510320,0.112824,2.809492
us_000584546,0.112824,2.809492
us_000465595,0.112824,2.809492
us_000469984,0.112824,2.809492
us_000533776,0.112824,2.809492
us_000485881,0.112824,2.809493
us_000581251,0.112824,2.809493
us_000510399,0.112824,2.809493
us_000510613,0.112824,2.809494
us_000549214,0.112824,2.809494
us_000594341,0.112824,2.809494
us_000539593,0.112824,2.809494
us_000545288,0.112824,2.809494
us_000618341,0.112824,2.809494
us_000618342,0.112824,2.809494
us_000617204,0.112824,2.809495
us_000622014,0.112824,2.809495
us_000514947,0.112824,2.809495
us_000613492,0.112824,2.809495
us_000548794,0.112824,2.809495
us_000588389,0.112824,2.809495
us_000479200,0.112824,2.809495
us_000553720,0.112824,2.809496
us_000480127,0.112824,2.809496
us_000580973,0.112824,2.809496
us_000463341,0.112824,2.809496
us_000491148,0.112824,2.809496
us_000565841,0.112824,2.809497
us_000546626,0.112824,2.809497
us_000466987,0.112824,2.809497
us_000540952,0.112824,2.809497
us_000477168,0.112824,2.809497
us_000577191,0.112824,2.809498
us_000525357,0.112824,2.809498
us_000460886,0.112824,2.809498
us_000510380,0.112824,2.809498
us_000503720,0.112824,2.809499
us_000614519,0.112824,2.809499
us_000494047,0.112824,2.809499
us_000500379,0.112824,2.809499
us_000598219,0.112824,2.809499
us_000572365,0.112824,2.809499
us_000617854,0.112824,2.809499
us_000555637,0.112824,2.809500
us_000622722,0.112824,2.809500
us_000567994,0.112824,2.809500
us_000488303,0.112824,2.809500
us_000556360,0.112824,2.809500
us_000549262,0.112824,2.809500
us_000493549,0.112824,2.809501
us_000560888,0.112824,2.809501
us_000622760,0.112824,2.809501
us_000622761,0.112824,2.809501
us_000558710,0.112824,2.809501
us_000562595,0.112824,2.809501
us_000479276,0.112824,2.809501
us_000550166,0.112824,2.809501
us_000565097,0.112824,2.809502
us_000566969,0.112824,2.809502
us_000555186,0.112824,2.809502
us_000486274,0.112824,2.809502
us_000527587,0.112824,2.809502
us_000573233,0.112824,2.809502
us_000068996,0.112824,2.809502
us_000476713,0.112824,2.809502
us_000557901,0.112824,2.809502
us_000536683,0.112824,2.809502
us_000564270,0.112824,2.809503
us_000458864,0.112824,2.809503
us_000550010,0.112824,2.809503
us_000470588,0.112824,2.809504
us_000570741,0.112824,2.809504
us_000527661,0.112824,2.809504
us_000543998,0.112824,2.809504
us_000500593,0.112824,2.809504
us_000619552,0.112824,2.809504
us_000569785,0.112824,2.809504
us_000484068,0.112824,2.809505
us_000460522,0.112824,2.809506
us_000501433,0.112824,2.809506
us_000510679,0.112824,2.809506
us_000594916,0.112824,2.809507
us_000613841,0.112824,2.809507
us_000527640,0.112824,2.809507
us_000475493,0.112824,2.809507
us_000538841,0.112824,2.809507
us_000546965,0.112824,2.809507
us_000253881,0.112824,2.809507
us_000588752,0.112824,2.809507
us_000486102,0.112824,2.809508
us_000616475,0.112824,2.809508
us_000529518,0.112824,2.809508
us_000483442,0.112824,2.809508
